"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",4035,3461,204,157,213
"Otra (034)",18,,,,18
"Ocupación no especificada (035)",665,563,44,35,23
,,,,,
"URBANA (036)",47949,31672,5062,4472,6743
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",142,4,39,24,75
"Profes., científicos e intelectuales (038)",5535,1131,991,1745,1668
"Técnicos de nivel medio y trab. asimilados (039)",2226,1025,305,308,588
"Jefes y empleados de oficina (040)",2607,532,306,353,1416
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",7450,6194,632,357,267
"Agricult.trabaj.calif.agrop.y pesqueros (042)",4956,4208,431,194,123
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",3941,2789,325,305,522
"Obreros construc.,conf.,papel, fab., instr. (044)",6964,5770,588,324,282
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",11659,8935,1288,752,684
"Otra (046)",1049,,,,1049
"Ocupación no especificada (047)",1420,1084,157,110,69
"Hombres (048)",33508,22680,3657,2782,4389
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",102,4,26,14,58
"Profes., científicos e intelectuales (050)",2567,533,396,745,893
"Técnicos de nivel medio y trab. asimilados (051)",1363,625,195,209,334
"Jefes y empleados de oficina (052)",1213,230,133,170,680
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3865,2969,402,261,233
"Agricult.trabaj.calif.agrop.y pesqueros (054)",4803,4101,424,184,94
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",3127,2383,290,193,261
"Obreros construc.,conf.,papel, fab., instr. (056)",6851,5682,579,315,275
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",7817,5622,1099,612,484
"Otra (058)",1031,,,,1031
"Ocupación no especificada (059)",769,531,113,79,46
"Mujeres (060)",14441,8992,1405,1690,2354
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",40,,13,10,17
"Profes., científicos e intelectuales (062)",2968,598,595,1000,775
"Técnicos de nivel medio y trab. asimilados (063)",863,400,110,99,254
"Jefes y empleados de oficina (064)",1394,302,173,183,736
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3585,3225,230,96,34
"Agricult.trabaj.calif.agrop.y pesqueros (066)",153,107,7,10,29
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",814,406,35,112,261
"Obreros construc.,conf.,papel, fab., instr. (068)",113,88,9,9,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",3842,3313,189,140,200
"Otra (070)",18,,,,18
"Ocupación no especificada (071)",651,553,44,31,23
,,,,,
"RURAL (072)",3780,3068,242,264,206
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",13,,,6,7
"Profes., científicos e intelectuales (074)",184,58,44,57,25
"Técnicos de nivel medio y trab. asimilados (075)",52,17,11,13,11
"Jefes y empleados de oficina (076)",76,14,9,10,43
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",212,173,13,17,9
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1175,1143,28,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",162,75,7,39,41
"Obreros construc.,conf.,papel, fab., instr. (080)",277,230,27,10,10
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1592,1335,103,102,52
"Otra (082)",8,,,,8
"Ocupación no especificada (083)",29,23,,6,
"Hombres (084)",3221,2733,189,179,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",12,,,5,7
"Profes., científicos e intelectuales (086)",60,15,15,23,7
"Técnicos de nivel medio y trab. asimilados (087)",34,13,9,6,6
"Jefes y empleados de oficina (088)",31,4,5,5,17
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",110,78,10,13,9
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1160,1128,28,4,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",119,69,7,26,17
"Obreros construc.,conf.,papel, fab., instr. (092)",273,226,27,10,10
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1399,1187,88,85,39
"Otra (094)",8,,,,8
"Ocupación no especificada (095)",15,13,,2,
"Mujeres (096)",559,335,53,85,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,1,
"Profes., científicos e intelectuales (098)",124,43,29,34,18
"Técnicos de nivel medio y trab. asimilados (099)",18,4,2,7,5
"Jefes y empleados de oficina (100)",45,10,4,5,26
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",102,95,3,4,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",15,15,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",43,6,,13,24
"Obreros construc.,conf.,papel, fab., instr. (104)",4,4,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",193,148,15,17,13
"Ocupación no especificada (107)",14,10,,4,
