"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",89,2,9,74,1,3,,
"Suministro de electricidad, gas y agua (119)",2,2,,,,,,
"Construcción (120)",6,3,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",429,65,,245,13,106,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",8,3,,4,,1,,
"Comercio al por mayor (123)",17,3,,7,1,6,,
"Comercio al por menor (124)",404,59,,234,12,99,,
"Hoteles y restaurantes (125)",211,57,,136,5,13,,
"Trans., almac. y comunicaciones (126)",29,19,1,8,,1,,
"Intermediación financiera (127)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (128)",85,77,1,5,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",32,28,4,,,,,
"Enseñanza (130)",468,426,,39,,3,,
"Servicios sociales y de salud (131)",78,72,1,5,,,,
"Otras activ. serv.comun.soc y personales (132)",98,44,6,46,,2,,
"Hogares privados con servicio doméstico (133)",169,,,,,,169,
"Actividad economica no especificada (135)",232,72,9,105,9,37,,
,,,,,,,,
"RURAL (136)",36151,1308,6299,18806,698,8223,261,556
"Agric., ganadería, caza y silvicultura (137)",31309,12,5866,16885,670,7876,,
"Pesca (138)",5,,,5,,,,
"Explotación de minas y canteras (139)",14,7,4,1,1,1,,
"Industrias manufactureras (140)",254,4,64,167,4,15,,
"Suministro de electricidad, gas y agua (141)",27,9,17,1,,,,
"Construcción (142)",250,4,182,50,3,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",798,50,10,628,8,102,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",34,7,8,19,,,,
"Comercio al por mayor (145)",58,5,,38,3,12,,
"Comercio al por menor (146)",706,38,2,571,5,90,,
"Hoteles y restaurantes (147)",189,24,3,148,2,12,,
"Trans., almac. y comunicaciones (148)",331,75,54,190,1,11,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",42,30,9,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",57,46,11,,,,,
"Enseñanza (152)",879,777,1,95,,6,,
"Servicios sociales y de salud (153)",116,108,,7,,1,,
"Otras activ. serv.comun.soc y personales (154)",88,29,26,29,,4,,
"Hogares privados con servicio doméstico (155)",261,,,,,,261,
"Actividad economica no especificada (157)",974,132,52,597,9,184,,
"Desocupado (158)",556,,,,,,,556
"Hombres (159)",29831,703,5470,16745,666,5778,22,447
"Agric., ganadería, caza y silvicultura (160)",27243,10,5102,15784,648,5699,,
"Pesca (161)",5,,,5,,,,
"Explotación de minas y canteras (162)",9,3,4,1,1,,,
"Industrias manufactureras (163)",183,3,48,122,4,6,,
"Suministro de electricidad, gas y agua (164)",27,9,17,1,,,,
"Construcción (165)",245,3,179,49,3,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",506,32,10,429,5,30,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",31,6,8,17,,,,
"Comercio al por mayor (168)",40,2,,31,2,5,,
"Comercio al por menor (169)",435,24,2,381,3,25,,
"Hoteles y restaurantes (170)",25,10,,14,1,,,
"Trans., almac. y comunicaciones (171)",330,75,53,190,1,11,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",22,14,7,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",46,35,11,,,,,
"Enseñanza (175)",431,392,,37,,2,,
"Servicios sociales y de salud (176)",53,46,,6,,1,,
"Otras activ. serv.comun.soc y personales (177)",59,24,19,14,,2,,
"Hogares privados con servicio doméstico (178)",22,,,,,,22,
"Actividad economica no especificada (180)",177,46,20,92,3,16,,
"Desocupado (181)",447,,,,,,,447
"Mujeres (182)",6320,605,829,2061,32,2445,239,109
"Agric., ganadería, caza y silvicultura (183)",4066,2,764,1101,22,2177,,
"Explotación de minas y canteras (185)",5,4,,,,1,,
"Industrias manufactureras (186)",71,1,16,45,,9,,
"Construcción (188)",5,1,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",292,18,,199,3,72,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",3,1,,2,,,,
"Comercio al por mayor (191)",18,3,,7,1,7,,
"Comercio al por menor (192)",271,14,,190,2,65,,
"Hoteles y restaurantes (193)",164,14,3,134,1,12,,
"Trans., almac. y comunicaciones (194)",1,,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",20,16,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",11,11,,,,,,
"Enseñanza (198)",448,385,1,58,,4,,
"Servicios sociales y de salud (199)",63,62,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",29,5,7,15,,2,,
"Hogares privados con servicio doméstico (201)",239,,,,,,239,
"Actividad economica no especificada (203)",797,86,32,505,6,168,,
