"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",50,,3,17,7,6,,,10,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",36,5,,,11,3,,,2,14,1,,
"Enseñanza (154)",126,3,120,2,,,,,,1,,,
"Servicios sociales y de salud (155)",10,,3,6,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",15,,1,5,,1,,1,,7,,,
"Hogares privados con servicio doméstico (157)",25,,,,,,,,,25,,,
"Actividad economica no especificada (159)",132,,,2,5,,,,,2,,123,
"Desocupado (160)",89,,,,,,,,,,,,89
"Hombres (161)",2913,7,92,50,31,66,1201,294,113,904,1,79,75
"Agric., ganadería, caza y silvicultura (162)",1896,,,,,,1201,,1,694,,,
"Pesca (163)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (164)",270,1,11,13,5,,,187,4,49,,,
"Industrias manufactureras (165)",81,,1,2,,,,70,8,,,,
"Suministro de electricidad, gas y agua (166)",5,,,,,,,2,1,2,,,
"Construcción (167)",163,,5,5,,,,19,45,89,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",84,,1,,,35,,16,3,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,,1,,,,,14,,,,,
"Comercio al por mayor (170)",1,,,,,,,,1,,,,
"Comercio al por menor (171)",68,,,,,35,,2,2,29,,,
"Hoteles y restaurantes (172)",32,,,4,,21,,,,7,,,
"Trans., almac. y comunicaciones (173)",58,,2,2,7,,,,39,8,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",42,,3,14,5,6,,,10,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",31,5,,,9,3,,,2,11,1,,
"Enseñanza (177)",70,1,67,1,,,,,,1,,,
"Servicios sociales y de salud (178)",7,,2,4,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,3,,,,,,3,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",87,,,2,4,,,,,2,,79,
"Desocupado (183)",75,,,,,,,,,,,,75
"Mujeres (184)",1067,2,57,12,8,98,308,32,9,483,,44,14
"Agric., ganadería, caza y silvicultura (185)",732,,,,,,308,,,424,,,
"Explotación de minas y canteras (187)",9,,2,1,2,1,,2,,1,,,
"Industrias manufactureras (188)",36,,,1,,1,,28,6,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",5,,,,,,,,3,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",86,,,,,69,,1,,16,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",85,,,,,68,,1,,16,,,
"Hoteles y restaurantes (195)",37,,,2,,26,,,,9,,,
"Activid.inmobil., empres. y alquileres (198)",8,,,3,2,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,,,,2,,,,,3,,,
"Enseñanza (200)",56,2,53,1,,,,,,,,,
"Servicios sociales y de salud (201)",3,,1,2,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,,1,2,,1,,1,,4,,,
"Hogares privados con servicio doméstico (203)",21,,,,,,,,,21,,,
"Actividad economica no especificada (205)",45,,,,1,,,,,,,44,
"Desocupado (206)",14,,,,,,,,,,,,14
