"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,"ANTES DE 1960","1960 A 1969","1970 A 1979","1980 A 1989","1990 A 1999","2000 A 2007",
,,,,,,,,
"Provincia LAmás (000)",19902,82,390,911,1945,4121,7810,4643
"De 12 a 14 años (001)",70,,,,,,16,54
"De 15 a 19 años (002)",1157,,,,,,706,451
"De 20 a 24 años (003)",2568,,,,,14,1692,862
"De 25 a 29 años (004)",2620,,,,,177,1792,651
"De 30 a 34 años (005)",2475,,,,1,487,1536,451
"De 35 a 39 años (006)",2330,,,,26,779,1161,364
"De 40 a 44 años (007)",1919,,,,117,891,612,299
"De 45 a 49 años (008)",1554,,,4,257,813,243,237
"De 50 y más años (009)",5209,82,390,907,1544,960,52,1274
"Conviviente (010)",8913,7,34,130,431,1572,4741,1998
"De 12 a 14 años (011)",51,,,,,,9,42
"De 15 a 19 años (012)",840,,,,,,511,329
"De 20 a 24 años (013)",1671,,,,,9,1182,480
"De 25 a 29 años (014)",1640,,,,,111,1174,355
"De 30 a 34 años (015)",1319,,,,1,250,861,207
"De 35 a 39 años (016)",1071,,,,6,324,577,164
"De 40 a 44 años (017)",754,,,,33,316,301,104
"De 45 a 49 años (018)",532,,,1,59,287,106,79
"De 50 y más años (019)",1035,7,34,129,332,275,20,238
"Separado(a) (020)",606,3,10,28,78,159,178,150
"De 12 a 14 años (021)",3,,,,,,2,1
"De 15 a 19 años (022)",33,,,,,,17,16
"De 20 a 24 años (023)",63,,,,,1,40,22
"De 25 a 29 años (024)",62,,,,,7,40,15
"De 30 a 34 años (025)",70,,,,,19,33,18
"De 35 a 39 años (026)",74,,,,1,34,26,13
"De 40 a 44 años (027)",63,,,,4,40,10,9
"De 45 a 49 años (028)",42,,,,8,18,10,6
"De 50 y más años (029)",196,3,10,28,65,40,,50
"Casado(a) (030)",7636,15,154,460,1118,2069,2415,1405
"De 12 a 14 años (031)",1,,,,,,,1
"De 15 a 19 años (032)",128,,,,,,73,55
"De 20 a 24 años (033)",467,,,,,2,328,137
"De 25 a 29 años (034)",671,,,,,40,493,138
"De 30 a 34 años (035)",883,,,,,172,580,131
"De 35 a 39 años (036)",1036,,,,14,375,521,126
"De 40 a 44 años (037)",951,,,,66,478,271,136
"De 45 a 49 años (038)",846,,,2,161,452,118,113
"De 50 y más años (039)",2653,15,154,458,877,550,31,568
"Viudo(a) (040)",1281,45,165,242,249,165,51,364
"De 12 a 14 años (041)",1,,,,,,,1
"De 15 a 19 años (042)",5,,,,,,2,3
"De 20 a 24 años (043)",8,,,,,,8,
"De 25 a 29 años (044)",14,,,,,1,10,3
"De 30 a 34 años (045)",15,,,,,5,5,5
"De 35 a 39 años (046)",24,,,,,9,8,7
"De 40 a 44 años (047)",57,,,,5,29,12,11
