"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUALGAYOC (000)",43401,2560,4796,25394,132,9239,412,868
"Agric., ganadería, caza y silvicultura (001)",26445,4,2776,15547,36,8082,,
"Pesca (002)",4,,1,3,,,,
"Explotación de minas y canteras (003)",1395,348,1008,24,4,11,,
"Industrias manufactureras (004)",8718,13,321,7536,20,828,,
"Suministro de electricidad, gas y agua (005)",21,3,17,1,,,,
"Construcción (006)",477,12,348,88,11,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1630,125,13,1280,27,185,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",71,6,11,50,3,1,,
"Comercio al por mayor (009)",45,7,,35,,3,,
"Comercio al por menor (010)",1514,112,2,1195,24,181,,
"Hoteles y restaurantes (011)",303,72,18,190,4,19,,
"Trans., almac. y comunicaciones (012)",551,151,92,298,6,4,,
"Intermediación financiera (013)",13,12,,,,1,,
"Activid.inmobil., empres. y alquileres (014)",127,84,19,18,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",283,220,63,,,,,
"Enseñanza (016)",1273,1156,,112,2,3,,
"Servicios sociales y de salud (017)",211,175,3,25,8,,,
"Otras activ. serv.comun.soc y personales (018)",238,90,35,108,,5,,
"Hogares privados con servicio doméstico (019)",412,,,,,,412,
"Actividad economica no especificada (021)",432,95,82,164,10,81,,
"Desocupado (022)",868,,,,,,,868
"Hombres (023)",23835,1636,4456,14057,94,2920,13,659
"Agric., ganadería, caza y silvicultura (024)",16913,4,2689,11482,31,2707,,
"Pesca (025)",1,,1,,,,,
"Explotación de minas y canteras (026)",1259,302,922,21,4,10,,
"Industrias manufactureras (027)",1689,5,225,1327,16,116,,
"Suministro de electricidad, gas y agua (028)",19,2,16,1,,,,
"Construcción (029)",464,10,337,88,11,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",779,73,13,638,13,42,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",67,6,11,47,3,,,
"Comercio al por mayor (032)",30,2,,27,,1,,
"Comercio al por menor (033)",682,65,2,564,10,41,,
"Hoteles y restaurantes (034)",75,25,8,37,3,2,,
"Trans., almac. y comunicaciones (035)",536,147,87,292,6,4,,
"Intermediación financiera (036)",9,8,,,,1,,
"Activid.inmobil., empres. y alquileres (037)",92,62,10,14,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",230,177,53,,,,,
"Enseñanza (039)",692,639,,52,,1,,
"Servicios sociales y de salud (040)",108,81,3,22,2,,,
"Otras activ. serv.comun.soc y personales (041)",117,59,25,32,,1,,
"Hogares privados con servicio doméstico (042)",13,,,,,,13,
"Actividad economica no especificada (044)",180,42,67,51,4,16,,
"Desocupado (045)",659,,,,,,,659
"Mujeres (046)",19566,924,340,11337,38,6319,399,209
"Agric., ganadería, caza y silvicultura (047)",9532,,87,4065,5,5375,,
"Pesca (048)",3,,,3,,,,
"Explotación de minas y canteras (049)",136,46,86,3,,1,,
"Industrias manufactureras (050)",7029,8,96,6209,4,712,,
"Suministro de electricidad, gas y agua (051)",2,1,1,,,,,
"Construcción (052)",13,2,11,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",851,52,,642,14,143,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,,1,,
"Comercio al por mayor (055)",15,5,,8,,2,,
"Comercio al por menor (056)",832,47,,631,14,140,,
"Hoteles y restaurantes (057)",228,47,10,153,1,17,,
"Trans., almac. y comunicaciones (058)",15,4,5,6,,,,
"Intermediación financiera (059)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (060)",35,22,9,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",53,43,10,,,,,
"Enseñanza (062)",581,517,,60,2,2,,
"Servicios sociales y de salud (063)",103,94,,3,6,,,
"Otras activ. serv.comun.soc y personales (064)",121,31,10,76,,4,,
"Hogares privados con servicio doméstico (065)",399,,,,,,399,
"Actividad economica no especificada (067)",252,53,15,113,6,65,,
"Desocupado (068)",209,,,,,,,209
,,,,,,,,
"URBANA (069)",8450,2161,1560,3165,79,561,250,674
"Agric., ganadería, caza y silvicultura (070)",1762,4,333,1098,9,318,,
"Pesca (071)",1,,1,,,,,
"Explotación de minas y canteras (072)",1008,288,703,6,3,8,,
"Industrias manufactureras (073)",708,6,131,523,10,38,,
"Suministro de electricidad, gas y agua (074)",16,3,12,1,,,,
"Construcción (075)",286,11,202,55,9,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1104,113,12,819,23,137,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",68,6,10,48,3,1,,
"Comercio al por mayor (078)",34,7,,25,,2,,
"Comercio al por menor (079)",1002,100,2,746,20,134,,
"Hoteles y restaurantes (080)",205,54,8,129,2,12,,
"Trans., almac. y comunicaciones (081)",419,117,53,240,6,3,,
"Intermediación financiera (082)",13,12,,,,1,,
"Activid.inmobil., empres. y alquileres (083)",85,57,7,16,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",239,198,41,,,,,
"Enseñanza (085)",1077,996,,76,2,3,,
"Servicios sociales y de salud (086)",190,164,2,16,8,,,
"Otras activ. serv.comun.soc y personales (087)",167,66,16,82,,3,,
"Hogares privados con servicio doméstico (088)",250,,,,,,250,
"Actividad economica no especificada (090)",246,72,39,104,3,28,,
"Desocupado (091)",674,,,,,,,674
"Hombres (092)",5803,1338,1419,2177,55,293,7,514
"Agric., ganadería, caza y silvicultura (093)",1555,4,319,1016,9,207,,
"Pesca (094)",1,,1,,,,,
"Explotación de minas y canteras (095)",895,244,634,6,3,8,,
"Industrias manufactureras (096)",398,2,108,256,10,22,,
"Suministro de electricidad, gas y agua (097)",14,2,11,1,,,,
"Construcción (098)",280,9,198,55,9,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",581,67,12,458,10,34,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",64,6,10,45,3,,,
"Comercio al por mayor (101)",24,2,,21,,1,,
"Comercio al por menor (102)",493,59,2,392,7,33,,
"Hoteles y restaurantes (103)",61,21,4,33,1,2,,
"Trans., almac. y comunicaciones (104)",410,114,52,235,6,3,,
"Intermediación financiera (105)",9,8,,,,1,,
"Activid.inmobil., empres. y alquileres (106)",57,35,4,13,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",191,156,35,,,,,
"Enseñanza (108)",560,528,,31,,1,,
"Servicios sociales y de salud (109)",91,74,2,13,2,,,
"Otras activ. serv.comun.soc y personales (110)",75,39,6,29,,1,,
"Hogares privados con servicio doméstico (111)",7,,,,,,7,
"Actividad economica no especificada (113)",104,35,33,31,1,4,,
"Desocupado (114)",514,,,,,,,514
"Mujeres (115)",2647,823,141,988,24,268,243,160
"Agric., ganadería, caza y silvicultura (116)",207,,14,82,,111,,
