"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (096)",8652,852,1193,2947,140,3118,402
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",6,6,,,,,
"Profes., científicos e intelectuales (098)",428,396,,28,2,2,
"Técnicos de nivel medio y trab. asimilados (099)",66,53,,10,1,2,
"Jefes y empleados de oficina (100)",77,76,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",859,159,38,551,16,95,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",1726,,,1616,110,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",146,,28,81,,37,
"Obreros construc.,conf., papel, fab., instr. (104)",47,1,12,33,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",4664,118,1068,211,1,2864,402
"Otra (106)",4,4,,,,,
"Ocupación no especificada (107)",629,39,47,417,10,116,
