"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",41,41,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,5,,,1,,,
"Jefes y empleados de oficina (108)",1,1,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",75,4,2,55,,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",618,,,617,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",10,,,8,,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1356,2,102,20,,1166,66,
"Ocupación no especificada (115)",137,4,7,94,,32,,
"Desocupado (116)",29,,,,,,,29
