"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",4,4,,1,1,1,1,,,,,10
"Primaria (030)",1585,1531,7,291,263,251,389,222,85,23,54,5664
"De 12 a 14 años (031)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (032)",59,55,1,45,7,2,,,,,4,65
"De 20 a 24 años (033)",224,202,1,118,58,19,6,,,,22,315
"De 25 a 29 años (034)",238,227,,64,70,63,29,1,,,11,523
"De 30 a 34 años (035)",229,225,1,25,47,58,75,18,1,,4,736
"De 35 a 39 años (036)",228,225,1,4,25,45,102,44,4,,3,952
"De 40 a 44 años (037)",184,181,1,6,13,21,75,44,16,5,3,897
"De 45 a 49 años (038)",110,109,,4,10,9,29,40,15,2,1,587
"De 50 y más años (039)",309,305,1,24,33,34,73,75,49,16,4,1588
"Secundaria (040)",770,700,4,271,154,110,125,29,5,2,70,1707
"De 12 a 14 años (041)",1,1,,1,,,,,,,,1
"De 15 a 19 años (042)",57,49,1,47,,1,,,,,8,50
"De 20 a 24 años (043)",231,195,1,140,44,8,1,1,,,36,262
"De 25 a 29 años (044)",140,125,1,52,45,19,8,,,,15,232
"De 30 a 34 años (045)",80,78,1,14,19,20,24,,,,2,217
"De 35 a 39 años (046)",87,84,,6,17,25,30,5,1,,3,284
"De 40 a 44 años (047)",56,56,,7,8,14,21,5,,1,,199
"De 45 a 49 años (048)",39,37,,,8,6,15,7,1,,2,155
"De 50 y más años (049)",79,75,,4,13,17,26,11,3,1,4,307
"Sup. no Univ. incompleta (050)",175,157,,73,40,16,20,5,3,,18,340
"De 15 a 19 años (052)",4,4,,4,,,,,,,,4
"De 20 a 24 años (053)",57,44,,37,4,2,,1,,,13,57
"De 25 a 29 años (054)",42,38,,22,11,4,1,,,,4,60
"De 30 a 34 años (055)",20,19,,3,11,2,3,,,,1,44
"De 35 a 39 años (056)",21,21,,5,5,4,7,,,,,55
"De 40 a 44 años (057)",12,12,,,2,2,4,3,1,,,55
"De 45 a 49 años (058)",13,13,,1,5,1,4,1,1,,,45
"De 50 y más años (059)",6,6,,1,2,1,1,,1,,,20
"Sup. no Univ. completa (060)",477,449,,121,118,86,98,23,1,2,28,1211
"De 20 a 24 años (063)",34,23,,16,4,3,,,,,11,33
"De 25 a 29 años (064)",90,81,,51,21,8,1,,,,9,121
"De 30 a 34 años (065)",91,88,,24,38,19,7,,,,3,186
"De 35 a 39 años (066)",76,75,,9,25,20,17,4,,,1,213
"De 40 a 44 años (067)",72,71,,11,13,16,28,3,,,1,222
"De 45 a 49 años (068)",46,46,,2,9,8,20,5,1,1,,178
"De 50 y más años (069)",68,65,,8,8,12,25,11,,1,3,258
"Sup. Univ. incompleta (070)",73,59,,24,20,10,5,,,,14,117
"De 15 a 19 años (072)",4,4,,4,,,,,,,,4
"De 20 a 24 años (073)",15,7,,6,1,,,,,,8,8
"De 25 a 29 años (074)",17,14,,6,7,1,,,,,3,23
"De 30 a 34 años (075)",8,7,,3,1,2,1,,,,1,16
"De 35 a 39 años (076)",11,10,,4,3,3,,,,,1,19
"De 40 a 44 años (077)",7,7,,,2,2,3,,,,,24
"De 45 a 49 años (078)",7,6,,,5,1,,,,,1,13
"De 50 y más años (079)",4,4,,1,1,1,1,,,,,10
"Sup. Univ. completa (080)",179,163,,49,51,23,32,6,1,1,16,416
"De 20 a 24 años (083)",9,8,,7,1,,,,,,1,9
"De 25 a 29 años (084)",27,22,,14,6,1,1,,,,5,33
"De 30 a 34 años (085)",27,22,,8,10,2,2,,,,5,42
"De 35 a 39 años (086)",37,34,,8,13,7,5,1,,,3,82
"De 40 a 44 años (087)",28,27,,2,10,6,8,1,,,1,81
"De 45 a 49 años (088)",16,16,,1,5,2,7,1,,,,54
"De 50 y más años (089)",35,34,,9,6,5,9,3,1,1,1,115
,,,,,,,,,,,,
"URBANA (100)",1684,1604,7,352,351,243,390,181,62,18,80,5350
"De 12 a 14 años (101)",2,2,,2,,,,,,,,2
"De 15 a 19 años (102)",29,26,,25,1,,,,,,3,27
"De 20 a 24 años (103)",161,132,,88,33,7,3,1,,,29,194
"De 25 a 29 años (104)",221,204,1,95,72,27,9,,,,17,358
"De 30 a 34 años (105)",188,182,1,41,63,41,33,3,,,6,450
"De 35 a 39 años (106)",216,208,1,27,52,52,61,15,,,8,638
"De 40 a 44 años (107)",186,183,1,19,33,31,76,21,2,,3,652
"De 45 a 49 años (108)",148,145,,7,33,19,57,21,7,1,3,579
"De 50 y más años (109)",533,522,3,48,64,66,151,120,53,17,11,2450
"Sin nivel (110)",346,338,3,32,40,38,97,87,33,8,8,1568
"De 15 a 19 años (112)",2,2,,2,,,,,,,,2
"De 20 a 24 años (113)",10,10,,4,4,1,1,,,,,20
"De 25 a 29 años (114)",13,13,,3,7,1,2,,,,,30
"De 30 a 34 años (115)",13,13,,1,3,4,4,1,,,,41
"De 35 a 39 años (116)",23,21,,3,1,6,8,3,,,2,78
"De 40 a 44 años (117)",22,21,,1,2,1,10,7,,,1,93
"De 45 a 49 años (118)",27,26,,2,1,3,12,4,4,,1,122
"De 50 y más años (119)",236,232,3,16,22,22,60,72,29,8,4,1182
"Educacion Inicial (120)",6,6,,1,4,,1,,,,,13
"De 20 a 24 años (123)",3,3,,,2,,1,,,,,8
"De 25 a 29 años (124)",2,2,,,2,,,,,,,4
"De 30 a 34 años (125)",1,1,,1,,,,,,,,1
"Primaria (130)",341,335,2,46,55,48,99,54,24,7,6,1357
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",4,4,,3,1,,,,,,,5
"De 20 a 24 años (133)",22,20,,11,7,1,1,,,,2,32
"De 25 a 29 años (134)",32,32,,12,12,5,3,,,,,63
"De 30 a 34 años (135)",37,37,,4,8,9,14,2,,,,120
"De 35 a 39 años (136)",49,48,1,,5,14,19,9,,,1,188
"De 40 a 44 años (137)",30,29,1,2,1,3,14,7,1,,1,126
"De 45 a 49 años (138)",26,26,,2,4,1,8,8,3,,,125
"De 50 y más años (139)",140,138,,11,17,15,40,28,20,7,2,697
"Secundaria (140)",316,297,2,85,71,56,63,16,3,1,19,808
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",18,15,,15,,,,,,,3,15
"De 20 a 24 años (143)",52,46,,32,13,1,,,,,6,61
"De 25 a 29 años (144)",56,51,1,19,19,10,2,,,,5,95
"De 30 a 34 años (145)",33,32,1,5,9,10,7,,,,1,83
"De 35 a 39 años (146)",36,35,,4,9,9,12,1,,,1,106
"De 40 a 44 años (147)",35,35,,5,5,8,15,2,,,,115
"De 45 a 49 años (148)",25,23,,,6,5,8,4,,,2,89
"De 50 y más años (149)",60,59,,4,10,13,19,9,3,1,1,243
"Sup. no Univ. incompleta (150)",117,106,,45,28,12,15,4,2,,11,242
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",35,26,,20,3,2,,1,,,9,38
"De 25 a 29 años (154)",28,27,,15,7,4,1,,,,1,45
"De 30 a 34 años (155)",13,12,,2,7,1,2,,,,1,28
"De 35 a 39 años (156)",13,13,,3,3,2,5,,,,,35
"De 40 a 44 años (157)",8,8,,,2,1,2,2,1,,,38
"De 45 a 49 años (158)",11,11,,1,4,1,4,1,,,,35
"De 50 y más años (159)",6,6,,1,2,1,1,,1,,,20
"Sup. no Univ. completa (160)",352,336,,83,94,63,81,14,,1,16,909
"De 20 a 24 años (163)",22,15,,10,3,2,,,,,7,22
"De 25 a 29 años (164)",60,55,,32,16,6,1,,,,5,86
"De 30 a 34 años (165)",65,64,,18,29,14,3,,,,1,131
"De 35 a 39 años (166)",53,53,,7,20,12,13,1,,,,143
"De 40 a 44 años (167)",61,61,,9,12,13,25,2,,,,191
"De 45 a 49 años (168)",37,37,,1,8,6,18,3,,1,,141
"De 50 y más años (169)",54,51,,6,6,10,21,8,,,3,195
"Sup. Univ. incompleta (170)",55,45,,16,16,8,5,,,,10,95
"De 15 a 19 años (172)",2,2,,2,,,,,,,,2
"De 20 a 24 años (173)",9,4,,4,,,,,,,5,4
"De 25 a 29 años (174)",13,10,,5,5,,,,,,3,15
"De 30 a 34 años (175)",6,5,,2,,2,1,,,,1,13
"De 35 a 39 años (176)",9,8,,2,3,3,,,,,1,17
"De 40 a 44 años (177)",6,6,,,2,1,3,,,,,21
"De 45 a 49 años (178)",6,6,,,5,1,,,,,,13
"De 50 y más años (179)",4,4,,1,1,1,1,,,,,10
"Sup. Univ. completa (180)",151,141,,44,43,18,29,6,,1,10,358
"De 20 a 24 años (183)",8,8,,7,1,,,,,,,9
"De 25 a 29 años (184)",17,14,,9,4,1,,,,,3,20
"De 30 a 34 años (185)",20,18,,8,7,1,2,,,,2,33
"De 35 a 39 años (186)",33,30,,8,11,6,4,1,,,3,71
"De 40 a 44 años (187)",24,23,,2,9,4,7,1,,,1,68
"De 45 a 49 años (188)",16,16,,1,5,2,7,1,,,,54
"De 50 y más años (189)",33,32,,9,6,4,9,3,,1,1,103
,,,,,,,,,,,,
"RURAL (200)",5403,5221,21,868,696,705,1397,958,459,117,182,21841
"De 12 a 14 años (201)",3,1,1,,,,,,,,2,
"De 15 a 19 años (202)",122,111,3,93,12,3,,,,,11,126
"De 20 a 24 años (203)",553,484,3,314,117,40,9,1,,,69,710
"De 25 a 29 años (204)",602,560,,180,189,126,60,5,,,42,1221
"De 30 a 34 años (205)",571,554,1,76,111,117,193,50,5,1,17,1866
"De 35 a 39 años (206)",585,575,1,29,60,112,233,111,28,1,10,2474
"De 40 a 44 años (207)",560,554,,27,38,61,209,144,64,11,6,2792
"De 45 a 49 años (208)",454,450,1,21,30,55,124,129,74,16,4,2428
"De 50 y más años (209)",1953,1932,11,128,139,191,569,518,288,88,21,10224
"Sin nivel (210)",3460,3406,14,355,350,411,1017,767,393,99,54,16116
"De 15 a 19 años (212)",25,23,1,16,6,,,,,,2,28
"De 20 a 24 años (213)",129,122,1,73,31,14,3,,,,7,189
"De 25 a 29 años (214)",250,238,,62,89,56,27,4,,,12,546
"De 30 a 34 años (215)",284,277,,38,43,49,108,34,4,1,7,1014
"De 35 a 39 años (216)",314,309,1,16,22,53,124,69,23,1,5,1419
"De 40 a 44 años (217)",365,362,,19,21,30,136,102,49,5,3,1873
"De 45 a 49 años (218)",344,342,1,18,20,44,94,92,59,14,2,1853
"De 50 y más años (219)",1749,1733,10,113,118,165,525,466,258,78,16,9194
"Educacion Inicial (220)",16,16,,3,7,3,3,,,,,39
"De 20 a 24 años (223)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (224)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (225)",6,6,,,2,2,2,,,,,19
"De 35 a 39 años (226)",4,4,,1,1,1,1,,,,,10
"Primaria (230)",1244,1196,5,245,208,203,290,168,61,16,48,4307
"De 12 a 14 años (231)",3,1,1,,,,,,,,2,
"De 15 a 19 años (232)",55,51,1,42,6,2,,,,,4,60
"De 20 a 24 años (233)",202,182,1,107,51,18,5,,,,20,283
"De 25 a 29 años (234)",206,195,,52,58,58,26,1,,,11,460
"De 30 a 34 años (235)",192,188,1,21,39,49,61,16,1,,4,616
"De 35 a 39 años (236)",179,177,,4,20,31,83,35,4,,2,764
"De 40 a 44 años (237)",154,152,,4,12,18,61,37,15,5,2,771
"De 45 a 49 años (238)",84,83,,2,6,8,21,32,12,2,1,462
"De 50 y más años (239)",169,167,1,13,16,19,33,47,29,9,2,891
"Secundaria (240)",454,403,2,186,83,54,62,13,2,1,51,899
"De 15 a 19 años (242)",39,34,1,32,,1,,,,,5,35
"De 20 a 24 años (243)",179,149,1,108,31,7,1,1,,,30,201
"De 25 a 29 años (244)",84,74,,33,26,9,6,,,,10,137
"De 30 a 34 años (245)",47,46,,9,10,10,17,,,,1,134
"De 35 a 39 años (246)",51,49,,2,8,16,18,4,1,,2,178
"De 40 a 44 años (247)",21,21,,2,3,6,6,3,,1,,84
"De 45 a 49 años (248)",14,14,,,2,1,7,3,1,,,66
"De 50 y más años (249)",19,16,,,3,4,7,2,,,3,64
"Sup. no Univ. incompleta (250)",58,51,,28,12,4,5,1,1,,7,98
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",22,18,,17,1,,,,,,4,19
"De 25 a 29 años (254)",14,11,,7,4,,,,,,3,15
"De 30 a 34 años (255)",7,7,,1,4,1,1,,,,,16
"De 35 a 39 años (256)",8,8,,2,2,2,2,,,,,20
"De 40 a 44 años (257)",4,4,,,,1,2,1,,,,17
"De 45 a 49 años (258)",2,2,,,1,,,,1,,,10
"Sup. no Univ. completa (260)",125,113,,38,24,23,17,9,1,1,12,302
"De 20 a 24 años (263)",12,8,,6,1,1,,,,,4,11
"De 25 a 29 años (264)",30,26,,19,5,2,,,,,4,35
"De 30 a 34 años (265)",26,24,,6,9,5,4,,,,2,55
"De 35 a 39 años (266)",23,22,,2,5,8,4,3,,,1,70
"De 40 a 44 años (267)",11,10,,2,1,3,3,1,,,1,31
"De 45 a 49 años (268)",9,9,,1,1,2,2,2,1,,,37
"De 50 y más años (269)",14,14,,2,2,2,4,3,,1,,63
"Sup. Univ. incompleta (270)",18,14,,8,4,2,,,,,4,22
"De 15 a 19 años (272)",2,2,,2,,,,,,,,2
"De 20 a 24 años (273)",6,3,,2,1,,,,,,3,4
"De 25 a 29 años (274)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (275)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (276)",2,2,,2,,,,,,,,2
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 45 a 49 años (278)",1,,,,,,,,,,1,
"Sup. Univ. completa (280)",28,22,,5,8,5,3,,1,,6,58
"De 20 a 24 años (283)",1,,,,,,,,,,1,
"De 25 a 29 años (284)",10,8,,5,2,,1,,,,2,13
"De 30 a 34 años (285)",7,4,,,3,1,,,,,3,9
"De 35 a 39 años (286)",4,4,,,2,1,1,,,,,11
"De 40 a 44 años (287)",4,4,,,1,2,1,,,,,13
"De 50 y más años (289)",2,2,,,,1,,,1,,,12
