"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia TARATA (000)",3876,2641,1235
"Casa independiente (001)",3654,2508,1146
"Vivienda en casa de vecindad (004)",64,64,
"Choza o cabaña (005)",88,,88
"Vivienda improvisada (006)",66,66,
"Local no dest.para hab. humana (007)",3,2,1
"Otro tipo (008)",1,1,
