"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (058)",2,,,,,2,,
"De 50 y más años (059)",4,,,,2,2,,
"Sup. no Univ. completa (060)",129,,,,7,31,63,28
"De 20 a 24 años (063)",10,,,,,,8,2
"De 25 a 29 años (064)",26,,,,,2,13,11
"De 30 a 34 años (065)",35,,,,,5,24,6
"De 35 a 39 años (066)",25,,,,1,11,10,3
"De 40 a 44 años (067)",13,,,,,5,7,1
"De 45 a 49 años (068)",10,,,,1,4,1,4
"De 50 y más años (069)",10,,,,5,4,,1
"Sup. Univ. incompleta (070)",14,,1,,1,,5,7
"De 20 a 24 años (073)",3,,,,,,1,2
"De 25 a 29 años (074)",1,,,,,,,1
"De 30 a 34 años (075)",2,,,,,,,2
"De 35 a 39 años (076)",2,,,,,,1,1
"De 40 a 44 años (077)",2,,,,,,2,
"De 45 a 49 años (078)",2,,,,,,1,1
"De 50 y más años (079)",2,,1,,1,,,
"Sup. Univ. completa (080)",63,,1,,3,14,30,15
"De 20 a 24 años (083)",2,,,,,,1,1
"De 25 a 29 años (084)",8,,,,,,5,3
"De 30 a 34 años (085)",18,,,,,2,11,5
"De 35 a 39 años (086)",12,,,,,5,6,1
"De 40 a 44 años (087)",10,,,,1,2,5,2
"De 45 a 49 años (088)",8,,,,1,4,2,1
"De 50 y más años (089)",5,,1,,1,1,,2
,,,,,,,,
"URBANA (100)",2043,20,73,148,235,475,652,440
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",34,,,,,,21,13
"De 20 a 24 años (103)",172,,,,,3,112,57
"De 25 a 29 años (104)",197,,,,,9,137,51
"De 30 a 34 años (105)",220,,,,,36,136,48
"De 35 a 39 años (106)",245,,,,1,88,131,25
"De 40 a 44 años (107)",214,,,,10,100,77,27
"De 45 a 49 años (108)",193,,,1,27,106,31,28
"De 50 y más años (109)",762,20,73,147,197,133,7,185
"Sin nivel (110)",458,13,40,80,80,86,39,120
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",4,,,,,,3,1
"De 25 a 29 años (114)",5,,,,,,4,1
"De 30 a 34 años (115)",13,,,,,1,7,5
"De 35 a 39 años (116)",14,,,,,4,8,2
"De 40 a 44 años (117)",35,,,,1,16,10,8
"De 45 a 49 años (118)",38,,,,4,24,6,4
"De 50 y más años (119)",348,13,40,80,75,41,1,98
"Educacion Inicial (120)",5,,,,,1,2,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",2,,,,,1,1,
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",1,,,,,,,1
"Primaria (130)",935,7,31,64,123,261,282,167
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",14,,,,,,7,7
"De 20 a 24 años (133)",57,,,,,2,39,16
"De 25 a 29 años (134)",69,,,,,3,51,15
"De 30 a 34 años (135)",92,,,,,20,61,11
"De 35 a 39 años (136)",120,,,,,48,64,8
"De 40 a 44 años (137)",115,,,,7,59,37,12
"De 45 a 49 años (138)",98,,,1,12,56,17,12
"De 50 y más años (139)",364,7,31,63,104,73,6,80
"Secundaria (140)",405,,,4,20,77,209,95
"De 15 a 19 años (142)",19,,,,,,14,5
"De 20 a 24 años (143)",86,,,,,1,55,30
"De 25 a 29 años (144)",77,,,,,2,56,19
"De 30 a 34 años (145)",53,,,,,7,29,17
"De 35 a 39 años (146)",64,,,,,19,35,10
"De 40 a 44 años (147)",37,,,,1,18,16,2
"De 45 a 49 años (148)",36,,,,9,17,4,6
"De 50 y más años (149)",33,,,4,10,13,,6
"Sup. no Univ. incompleta (150)",47,,,,1,6,28,12
"De 20 a 24 años (153)",10,,,,,,5,5
"De 25 a 29 años (154)",13,,,,,1,9,3
"De 30 a 34 años (155)",9,,,,,1,6,2
"De 35 a 39 años (156)",10,,,,,2,8,
"De 40 a 44 años (157)",2,,,,,,,2
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",2,,,,1,1,,
"Sup. no Univ. completa (160)",123,,,,7,31,60,25
"De 20 a 24 años (163)",10,,,,,,8,2
"De 25 a 29 años (164)",23,,,,,2,11,10
"De 30 a 34 años (165)",33,,,,,5,23,5
"De 35 a 39 años (166)",24,,,,1,11,10,2
"De 40 a 44 años (167)",13,,,,,5,7,1
"De 45 a 49 años (168)",10,,,,1,4,1,4
"De 50 y más años (169)",10,,,,5,4,,1
"Sup. Univ. incompleta (170)",12,,1,,1,,4,6
"De 20 a 24 años (173)",2,,,,,,,2
"De 30 a 34 años (175)",2,,,,,,,2
"De 35 a 39 años (176)",2,,,,,,1,1
"De 40 a 44 años (177)",2,,,,,,2,
"De 45 a 49 años (178)",2,,,,,,1,1
"De 50 y más años (179)",2,,1,,1,,,
"Sup. Univ. completa (180)",58,,1,,3,13,28,13
"De 20 a 24 años (183)",2,,,,,,1,1
"De 25 a 29 años (184)",8,,,,,,5,3
"De 30 a 34 años (185)",17,,,,,2,10,5
"De 35 a 39 años (186)",10,,,,,4,5,1
"De 40 a 44 años (187)",10,,,,1,2,5,2
"De 45 a 49 años (188)",8,,,,1,4,2,1
"De 50 y más años (189)",3,,1,,1,1,,
,,,,,,,,
"RURAL (200)",961,12,21,62,101,190,331,244
"De 15 a 19 años (202)",20,,,,,,14,6
"De 20 a 24 años (203)",89,,,,,,61,28
"De 25 a 29 años (204)",102,,,,,,76,26
"De 30 a 34 años (205)",92,,,,,17,59,16
"De 35 a 39 años (206)",97,,,,,31,54,12
"De 40 a 44 años (207)",106,,,,2,41,41,22
"De 45 a 49 años (208)",81,,,,7,34,25,15
"De 50 y más años (209)",374,12,21,62,92,67,1,119
"Sin nivel (210)",411,11,19,44,64,78,69,126
"De 20 a 24 años (213)",4,,,,,,3,1
"De 25 a 29 años (214)",13,,,,,,11,2
"De 30 a 34 años (215)",19,,,,,3,11,5
"De 35 a 39 años (216)",27,,,,,9,14,4
"De 40 a 44 años (217)",42,,,,,14,16,12
"De 45 a 49 años (218)",41,,,,2,16,13,10
"De 50 y más años (219)",265,11,19,44,62,36,1,92
"Educacion Inicial (220)",2,,,,,,1,1
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,,1
"Primaria (230)",440,1,2,17,34,103,195,88
"De 15 a 19 años (232)",10,,,,,,8,2
"De 20 a 24 años (233)",49,,,,,,33,16
"De 25 a 29 años (234)",62,,,,,,47,15
"De 30 a 34 años (235)",59,,,,,13,37,9
"De 35 a 39 años (236)",63,,,,,21,35,7
"De 40 a 44 años (237)",59,,,,2,25,23,9
"De 45 a 49 años (238)",37,,,,3,17,12,5
"De 50 y más años (239)",101,1,2,17,29,27,,25
"Secundaria (240)",86,,,1,2,6,56,21
"De 15 a 19 años (242)",10,,,,,,6,4
"De 20 a 24 años (243)",34,,,,,,24,10
"De 25 a 29 años (244)",19,,,,,,13,6
"De 30 a 34 años (245)",8,,,,,1,7,
"De 35 a 39 años (246)",4,,,,,,4,
"De 40 a 44 años (247)",5,,,,,2,2,1
"De 45 a 49 años (248)",2,,,,2,,,
"De 50 y más años (249)",4,,,1,,3,,
"Sup. no Univ. incompleta (250)",9,,,,1,2,4,2
"De 20 a 24 años (253)",1,,,,,,,1
"De 25 a 29 años (254)",3,,,,,,2,1
"De 30 a 34 años (255)",2,,,,,,2,
"De 45 a 49 años (258)",1,,,,,1,,
"De 50 y más años (259)",2,,,,1,1,,
"Sup. no Univ. completa (260)",6,,,,,,3,3
"De 25 a 29 años (264)",3,,,,,,2,1
"De 30 a 34 años (265)",2,,,,,,1,1
"De 35 a 39 años (266)",1,,,,,,,1
"Sup. Univ. incompleta (270)",2,,,,,,1,1
"De 20 a 24 años (273)",1,,,,,,1,
"De 25 a 29 años (274)",1,,,,,,,1
"Sup. Univ. completa (280)",5,,,,,1,2,2
"De 30 a 34 años (285)",1,,,,,,1,
"De 35 a 39 años (286)",2,,,,,1,1,
"De 50 y más años (289)",2,,,,,,,2
