"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1624,9193,8037,,87.4,,
"Viudo(a) (040)",645,3622,2907,1,80.3,,
"De 25 a 29 años (044)",7,14,13,,92.9,,
"De 30 a 34 años (045)",9,6,6,,100,,
"De 35 a 39 años (046)",8,27,27,,100,,
"De 40 a 44 años (047)",20,92,75,1,81.5,1.1,
"De 45 a 49 años (048)",26,133,121,,91,,
"De 50 y más años (049)",575,3350,2665,,79.6,,
"Divorciado(a) (050)",35,126,116,1,92.1,0.8,
"De 20 a 24 años (053)",1,2,1,,50,,
"De 25 a 29 años (054)",1,2,1,1,50,50,
"De 30 a 34 años (055)",3,5,5,,100,,
"De 35 a 39 años (056)",4,9,8,,88.9,,
"De 40 a 44 años (057)",3,9,9,,100,,
"De 45 a 49 años (058)",2,2,2,,100,,
"De 50 y más años (059)",21,97,90,,92.8,,
"Soltero(a) (060)",2972,785,762,30,97.1,3.8,
"De 12 a 14 años (061)",610,2,2,,100,,
"De 15 a 19 años (062)",884,32,32,5,100,15.6,
"De 20 a 24 años (063)",592,89,88,18,98.9,20.2,
"De 25 a 29 años (064)",320,121,115,2,95,1.7,
"De 30 a 34 años (065)",177,110,109,2,99.1,1.8,
"De 35 a 39 años (066)",117,106,103,1,97.2,0.9,
"De 40 a 44 años (067)",65,66,66,2,100,3,
"De 45 a 49 años (068)",51,75,74,,98.7,,
"De 50 y más años (069)",156,184,173,,94,,
,,,,,,,
"URBANA (080)",4224,10024,9144,143,91.2,1.4,
"De 12 a 14 años (081)",264,2,2,1,100,50,
"De 15 a 19 años (082)",475,56,54,17,96.4,30.4,
"De 20 a 24 años (083)",579,295,289,42,98,14.2,
"De 25 a 29 años (084)",459,522,510,34,97.7,6.5,
"De 30 a 34 años (085)",420,684,669,21,97.8,3.1,
"De 35 a 39 años (086)",366,888,859,21,96.7,2.4,
"De 40 a 44 años (087)",281,823,783,7,95.1,0.9,
"De 45 a 49 años (088)",261,967,892,,92.2,,
"De 50 y más años (089)",1119,5787,5086,,87.9,,
"Conviviente (090)",1085,2215,2127,82,96,3.7,
"De 12 a 14 años (091)",5,,,,,,
"De 15 a 19 años (092)",67,44,42,15,95.5,34.1,
"De 20 a 24 años (093)",221,225,221,27,98.2,12,
"De 25 a 29 años (094)",230,342,339,22,99.1,6.4,
"De 30 a 34 años (095)",189,375,366,9,97.6,2.4,
"De 35 a 39 años (096)",131,333,326,7,97.9,2.1,
"De 40 a 44 años (097)",80,233,226,2,97,0.9,
"De 45 a 49 años (098)",60,211,196,,92.9,,
"De 50 y más años (099)",102,452,411,,90.9,,
"Separado(a) (100)",120,324,303,4,93.5,1.2,
"De 12 a 14 años (101)",1,1,1,1,100,100,
"De 15 a 19 años (102)",3,2,2,1,100,50,
"De 20 a 24 años (103)",7,8,8,,100,,
"De 25 a 29 años (104)",19,29,29,2,100,6.9,
"De 30 a 34 años (105)",10,15,15,,100,,
"De 35 a 39 años (106)",15,32,29,,90.6,,
"De 40 a 44 años (107)",11,30,29,,96.7,,
"De 45 a 49 años (108)",12,38,37,,97.4,,
"De 50 y más años (109)",42,169,153,,90.5,,
"Casado(a) (110)",1358,5741,5200,40,90.6,0.7,
"De 15 a 19 años (112)",1,,,,,,
"De 20 a 24 años (113)",18,21,21,3,100,14.3,
"De 25 a 29 años (114)",68,115,110,9,95.7,7.8,
"De 30 a 34 años (115)",116,237,231,12,97.5,5.1,
"De 35 a 39 años (116)",158,460,442,13,96.1,2.8,
"De 40 a 44 años (117)",149,479,457,3,95.4,0.6,
"De 45 a 49 años (118)",153,606,550,,90.8,,
"De 50 y más años (119)",695,3823,3389,,88.6,,
"Viudo(a) (120)",239,1348,1129,1,83.8,0.1,
"De 25 a 29 años (124)",2,3,3,,100,,
"De 30 a 34 años (125)",7,3,3,,100,,
"De 35 a 39 años (126)",3,14,14,,100,,
"De 40 a 44 años (127)",10,50,40,1,80,2,
"De 45 a 49 años (128)",14,79,76,,96.2,,
"De 50 y más años (129)",203,1199,993,,82.8,,
"Divorciado(a) (130)",20,66,64,1,97,1.5,
"De 20 a 24 años (133)",1,2,1,,50,,
"De 25 a 29 años (134)",1,2,1,1,50,50,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 35 a 39 años (136)",2,3,3,,100,,
"De 40 a 44 años (137)",2,3,3,,100,,
"De 45 a 49 años (138)",1,2,2,,100,,
"De 50 y más años (139)",12,53,53,,100,,
"Soltero(a) (140)",1402,330,321,15,97.3,4.5,
"De 12 a 14 años (141)",258,1,1,,100,,
"De 15 a 19 años (142)",404,10,10,1,100,10,
"De 20 a 24 años (143)",332,39,38,12,97.4,30.8,
"De 25 a 29 años (144)",139,31,28,,90.3,,
"De 30 a 34 años (145)",97,53,53,,100,,
"De 35 a 39 años (146)",57,46,45,1,97.8,2.2,
"De 40 a 44 años (147)",29,28,28,1,100,3.6,
"De 45 a 49 años (148)",21,31,31,,100,,
"De 50 y más años (149)",65,91,87,,95.6,,
,,,,,,,
"RURAL (160)",5099,14036,12461,156,88.8,1.1,
"De 12 a 14 años (161)",356,2,2,,100,,
"De 15 a 19 años (162)",561,75,75,18,100,24,
"De 20 a 24 años (163)",503,328,324,36,98.8,11,
"De 25 a 29 años (164)",519,675,657,43,97.3,6.4,
"De 30 a 34 años (165)",441,893,870,41,97.4,4.6,
"De 35 a 39 años (166)",394,988,946,11,95.7,1.1,
"De 40 a 44 años (167)",407,1363,1281,6,94,0.4,
"De 45 a 49 años (168)",352,1290,1191,1,92.3,0.1,
"De 50 y más años (169)",1566,8422,7115,,84.5,,
"Conviviente (170)",1182,2660,2516,101,94.6,3.8,
"De 12 a 14 años (171)",2,1,1,,100,,
"De 15 a 19 años (172)",73,49,49,14,100,28.6,
"De 20 a 24 años (173)",195,214,210,27,98.1,12.6,
"De 25 a 29 años (174)",248,422,409,29,96.9,6.9,
"De 30 a 34 años (175)",191,391,384,26,98.2,6.6,
"De 35 a 39 años (176)",147,383,368,5,96.1,1.3,
"De 40 a 44 años (177)",94,289,273,,94.5,,
"De 45 a 49 años (178)",95,304,286,,94.1,,
"De 50 y más años (179)",137,607,536,,88.3,,
"Separado(a) (180)",90,303,279,3,92.1,1,
"De 15 a 19 años (182)",1,1,1,,100,,
"De 20 a 24 años (183)",5,3,3,,100,,
"De 25 a 29 años (184)",9,9,9,2,100,22.2,
"De 30 a 34 años (185)",21,41,41,,100,,
"De 35 a 39 años (186)",7,13,13,,100,,
"De 40 a 44 años (187)",12,52,50,1,96.2,1.9,
"De 45 a 49 años (188)",7,27,26,,96.3,,
"De 50 y más años (189)",28,157,136,,86.6,,
"Casado(a) (190)",1836,8284,7395,36,89.3,0.4,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",7,3,3,,100,,
"De 20 a 24 años (193)",43,61,61,2,100,3.3,
"De 25 a 29 años (194)",76,143,142,10,99.3,7,
"De 30 a 34 años (195)",145,397,382,13,96.2,3.3,
"De 35 a 39 años (196)",173,513,489,6,95.3,1.2,
"De 40 a 44 años (197)",254,936,879,4,93.9,0.4,
"De 45 a 49 años (198)",207,861,791,1,91.9,0.1,
"De 50 y más años (199)",929,5370,4648,,86.6,,
"Viudo(a) (200)",406,2274,1778,,78.2,,
"De 25 a 29 años (204)",5,11,10,,90.9,,
"De 30 a 34 años (205)",2,3,3,,100,,
"De 35 a 39 años (206)",5,13,13,,100,,
"De 40 a 44 años (207)",10,42,35,,83.3,,
"De 45 a 49 años (208)",12,54,45,,83.3,,
"De 50 y más años (209)",372,2151,1672,,77.7,,
"Divorciado(a) (210)",15,60,52,,86.7,,
"De 30 a 34 años (215)",2,4,4,,100,,
"De 35 a 39 años (216)",2,6,5,,83.3,,
"De 40 a 44 años (217)",1,6,6,,100,,
"De 45 a 49 años (218)",1,,,,,,
"De 50 y más años (219)",9,44,37,,84.1,,
"Soltero(a) (220)",1570,455,441,16,96.9,3.5,
"De 12 a 14 años (221)",352,1,1,,100,,
"De 15 a 19 años (222)",480,22,22,4,100,18.2,
"De 20 a 24 años (223)",260,50,50,7,100,14,
"De 25 a 29 años (224)",181,90,87,2,96.7,2.2,
"De 30 a 34 años (225)",80,57,56,2,98.2,3.5,
"De 35 a 39 años (226)",60,60,58,,96.7,,
"De 40 a 44 años (227)",36,38,38,1,100,2.6,
"De 45 a 49 años (228)",30,44,43,,97.7,,
"De 50 y más años (229)",91,93,86,,92.5,,
