"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",235,122,113,97,47,50,138,75,63
"38 años (049)",211,118,93,86,49,37,125,69,56
"39 años (050)",186,85,101,75,40,35,111,45,66
"De 40 a 44 años (051)",875,438,437,350,170,180,525,268,257
"40 años (052)",217,107,110,90,46,44,127,61,66
"41 años (053)",141,69,72,66,31,35,75,38,37
"42 años (054)",187,96,91,66,31,35,121,65,56
"43 años (055)",164,82,82,75,34,41,89,48,41
"44 años (056)",166,84,82,53,28,25,113,56,57
"De 45 a 49 años (057)",763,406,357,322,163,159,441,243,198
"45 años (058)",180,90,90,64,31,33,116,59,57
"46 años (059)",158,90,68,65,34,31,93,56,37
"47 años (060)",155,85,70,69,32,37,86,53,33
"48 años (061)",156,85,71,63,33,30,93,52,41
"49 años (062)",114,56,58,61,33,28,53,23,30
"De 50 a 54 años (063)",533,288,245,234,129,105,299,159,140
"50 años (064)",135,72,63,58,30,28,77,42,35
"51 años (065)",92,56,36,47,30,17,45,26,19
"52 años (066)",120,58,62,49,25,24,71,33,38
"53 años (067)",102,54,48,46,22,24,56,32,24
"54 años (068)",84,48,36,34,22,12,50,26,24
"De 55 a 59 años (069)",472,242,230,180,92,88,292,150,142
"55 años (070)",93,46,47,43,22,21,50,24,26
"56 años (071)",117,58,59,50,26,24,67,32,35
"57 años (072)",96,49,47,32,15,17,64,34,30
"58 años (073)",100,61,39,34,21,13,66,40,26
"59 años (074)",66,28,38,21,8,13,45,20,25
"De 60 a 64 años (075)",384,219,165,157,92,65,227,127,100
"60 años (076)",120,62,58,52,30,22,68,32,36
"61 años (077)",49,28,21,21,10,11,28,18,10
"62 años (078)",88,52,36,33,19,14,55,33,22
"63 años (079)",64,40,24,25,18,7,39,22,17
"64 años (080)",63,37,26,26,15,11,37,22,15
"De 65 y más años (081)",965,481,484,366,173,193,599,308,291
"65 años (082)",73,44,29,35,25,10,38,19,19
"66 años (083)",60,31,29,23,11,12,37,20,17
"67 años (084)",66,38,28,23,10,13,43,28,15
"68 años (085)",70,32,38,31,10,21,39,22,17
"69 años (086)",37,25,12,14,10,4,23,15,8
"70 años (087)",97,39,58,33,13,20,64,26,38
"71 años (088)",25,9,16,8,3,5,17,6,11
"72 años (089)",53,31,22,17,10,7,36,21,15
"73 años (090)",48,15,33,15,3,12,33,12,21
"74 años (091)",49,29,20,15,9,6,34,20,14
"75 años (092)",54,22,32,20,6,14,34,16,18
"76 años (093)",35,22,13,12,8,4,23,14,9
"77 años (094)",35,19,16,13,6,7,22,13,9
"78 años (095)",56,28,28,24,11,13,32,17,15
"79 años (096)",11,6,5,5,4,1,6,2,4
"80 años (097)",51,23,28,20,7,13,31,16,15
"81 años (098)",14,6,8,5,1,4,9,5,4
"82 años (099)",19,12,7,9,6,3,10,6,4
"83 años (100)",21,8,13,11,6,5,10,2,8
"84 años (101)",11,7,4,6,4,2,5,3,2
"85 años (102)",17,8,9,5,3,2,12,5,7
"86 años (103)",6,1,5,1,,1,5,1,4
"87 años (104)",7,4,3,2,1,1,5,3,2
"88 años (105)",8,5,3,4,1,3,4,4,
"89 años (106)",6,3,3,2,,2,4,3,1
"90 años (107)",15,7,8,2,,2,13,7,6
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",2,,2,2,,2,,,
"93 años (110)",2,,2,2,,2,,,
"94 años (111)",2,1,1,1,1,,1,,1
"95 años (112)",2,1,1,2,1,1,,,
"96 años (113)",2,1,1,1,1,,1,,1
"98 y más años (115)",10,3,7,3,2,1,7,1,6
