"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",336,166,170,100,55,45,236,111,125
"37 años (048)",381,193,188,130,68,62,251,125,126
"38 años (049)",336,149,187,128,55,73,208,94,114
"39 años (050)",346,160,186,103,51,52,243,109,134
"De 40 a 44 años (051)",1670,806,864,484,232,252,1186,574,612
"40 años (052)",445,213,232,119,59,60,326,154,172
"41 años (053)",281,126,155,83,38,45,198,88,110
"42 años (054)",391,212,179,126,68,58,265,144,121
"43 años (055)",275,128,147,81,31,50,194,97,97
"44 años (056)",278,127,151,75,36,39,203,91,112
"De 45 a 49 años (057)",1431,709,722,409,212,197,1022,497,525
"45 años (058)",321,155,166,95,49,46,226,106,120
"46 años (059)",268,127,141,71,31,40,197,96,101
"47 años (060)",296,152,144,82,42,40,214,110,104
"48 años (061)",281,139,142,75,42,33,206,97,109
"49 años (062)",265,136,129,86,48,38,179,88,91
"De 50 a 54 años (063)",1079,525,554,294,151,143,785,374,411
"50 años (064)",332,157,175,84,41,43,248,116,132
"51 años (065)",148,79,69,41,25,16,107,54,53
"52 años (066)",208,112,96,62,35,27,146,77,69
"53 años (067)",180,82,98,55,27,28,125,55,70
"54 años (068)",211,95,116,52,23,29,159,72,87
"De 55 a 59 años (069)",907,434,473,241,115,126,666,319,347
"55 años (070)",222,102,120,51,26,25,171,76,95
"56 años (071)",213,101,112,69,30,39,144,71,73
"57 años (072)",160,83,77,41,20,21,119,63,56
"58 años (073)",183,83,100,49,21,28,134,62,72
"59 años (074)",129,65,64,31,18,13,98,47,51
"De 60 a 64 años (075)",786,353,433,186,85,101,600,268,332
"60 años (076)",278,122,156,57,28,29,221,94,127
"61 años (077)",88,32,56,18,7,11,70,25,45
"62 años (078)",167,79,88,35,14,21,132,65,67
"63 años (079)",130,64,66,50,23,27,80,41,39
"64 años (080)",123,56,67,26,13,13,97,43,54
"De 65 y más años (081)",2352,1043,1309,579,264,315,1773,779,994
"65 años (082)",208,89,119,37,17,20,171,72,99
"66 años (083)",130,55,75,46,16,30,84,39,45
"67 años (084)",129,66,63,29,17,12,100,49,51
"68 años (085)",149,68,81,40,26,14,109,42,67
"69 años (086)",88,43,45,17,10,7,71,33,38
"70 años (087)",245,101,144,44,21,23,201,80,121
"71 años (088)",70,30,40,15,4,11,55,26,29
"72 años (089)",130,56,74,27,13,14,103,43,60
"73 años (090)",77,33,44,17,7,10,60,26,34
"74 años (091)",85,44,41,22,8,14,63,36,27
"75 años (092)",147,66,81,33,12,21,114,54,60
"76 años (093)",90,41,49,22,11,11,68,30,38
"77 años (094)",89,47,42,24,12,12,65,35,30
"78 años (095)",115,50,65,27,10,17,88,40,48
"79 años (096)",42,18,24,10,4,6,32,14,18
"80 años (097)",155,64,91,41,16,25,114,48,66
"81 años (098)",36,15,21,8,3,5,28,12,16
"82 años (099)",47,17,30,12,5,7,35,12,23
"83 años (100)",31,18,13,17,12,5,14,6,8
"84 años (101)",32,16,16,10,7,3,22,9,13
"85 años (102)",63,28,35,20,12,8,43,16,27
"86 años (103)",33,17,16,11,6,5,22,11,11
"87 años (104)",25,12,13,6,3,3,19,9,10
"88 años (105)",31,14,17,6,1,5,25,13,12
"89 años (106)",9,4,5,4,2,2,5,2,3
"90 años (107)",31,8,23,4,,4,27,8,19
"91 años (108)",4,3,1,3,2,1,1,1,
"92 años (109)",6,1,5,4,1,3,2,,2
"93 años (110)",2,1,1,2,1,1,,,
"94 años (111)",3,1,2,1,,1,2,1,1
"95 años (112)",7,3,4,1,,1,6,3,3
"96 años (113)",8,1,7,3,,3,5,1,4
"97 años (114)",6,2,4,4,1,3,2,1,1
"98 y más años (115)",29,11,18,12,4,8,17,7,10
