"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",3670,10069,9709,449,96.4,4.5,
"De 35 a 39 años (036)",4512,15623,14874,356,95.2,2.3,
"De 40 a 44 años (037)",4832,19272,18217,139,94.5,0.7,
"De 45 a 49 años (038)",4410,19774,18401,20,93.1,0.1,
"De 50 y más años (039)",12360,71392,63196,,88.5,,
"Viudo(a) (040)",7253,43564,36799,38,84.5,0.1,
"De 12 a 14 años (041)",4,,,,,,
"De 15 a 19 años (042)",31,32,29,4,90.6,12.5,
"De 20 a 24 años (043)",48,99,97,4,98,4,
"De 25 a 29 años (044)",52,108,101,2,93.5,1.9,
"De 30 a 34 años (045)",116,341,324,13,95,3.8,
"De 35 a 39 años (046)",167,587,550,10,93.7,1.7,
"De 40 a 44 años (047)",271,1074,1006,2,93.7,0.2,
"De 45 a 49 años (048)",396,1756,1633,3,93,0.2,
"De 50 y más años (049)",6168,39567,33059,,83.6,,
"Divorciado(a) (050)",671,2120,1943,7,91.7,0.3,
"De 15 a 19 años (052)",6,6,6,,100,,
"De 20 a 24 años (053)",13,10,10,1,100,10,
"De 25 a 29 años (054)",19,15,15,,100,,
"De 30 a 34 años (055)",43,102,99,5,97.1,4.9,
"De 35 a 39 años (056)",44,98,97,1,99,1,
"De 40 a 44 años (057)",77,192,184,,95.8,,
"De 45 a 49 años (058)",101,294,287,,97.6,,
"De 50 y más años (059)",368,1403,1245,,88.7,,
"Soltero(a) (060)",64684,20072,19474,1131,97,5.6,
"De 12 a 14 años (061)",17649,83,76,21,91.6,25.3,
"De 15 a 19 años (062)",22277,1454,1431,379,98.4,26.1,
"De 20 a 24 años (063)",10588,3101,3031,379,97.7,12.2,
"De 25 a 29 años (064)",5265,3119,3044,205,97.6,6.6,
"De 30 a 34 años (065)",2843,2917,2861,88,98.1,3,
"De 35 a 39 años (066)",1772,2427,2371,50,97.7,2.1,
"De 40 a 44 años (067)",1361,2134,2083,7,97.6,0.3,
"De 45 a 49 años (068)",931,1517,1463,2,96.4,0.1,
"De 50 y más años (069)",1998,3320,3114,,93.8,,
,,,,,,,
"URBANA (080)",149107,333791,309869,8262,92.8,2.5,
"De 12 a 14 años (081)",14018,115,104,21,90.4,18.3,
"De 15 a 19 años (082)",23964,4612,4471,1208,96.9,26.2,
"De 20 a 24 años (083)",20662,17210,16767,2247,97.4,13.1,
"De 25 a 29 años (084)",17153,26338,25674,2051,97.5,7.8,
"De 30 a 34 años (085)",14359,33580,32446,1516,96.6,4.5,
"De 35 a 39 años (086)",12552,38046,36478,874,95.9,2.3,
"De 40 a 44 años (087)",11491,41213,39148,309,95,0.7,
"De 45 a 49 años (088)",9281,37642,35338,35,93.9,0.1,
"De 50 y más años (089)",25627,135035,119443,1,88.5,,
"Conviviente (090)",49630,143086,134371,5604,93.9,3.9,
"De 12 a 14 años (091)",219,47,44,7,93.6,14.9,
"De 15 a 19 años (092)",3858,2955,2851,811,96.5,27.4,
"De 20 a 24 años (093)",8982,12130,11802,1604,97.3,13.2,
"De 25 a 29 años (094)",9181,18144,17661,1432,97.3,7.9,
"De 30 a 34 años (095)",7653,21136,20361,1002,96.3,4.7,
"De 35 a 39 años (096)",6048,20998,20048,545,95.5,2.6,
"De 40 a 44 años (097)",4722,19535,18420,186,94.3,1,
"De 45 a 49 años (098)",3363,15947,14820,16,92.9,0.1,
"De 50 y más años (099)",5604,32194,28364,1,88.1,,
"Separado(a) (100)",6594,21293,19806,388,93,1.8,
"De 12 a 14 años (101)",12,2,2,2,100,100,
"De 15 a 19 años (102)",288,271,265,68,97.8,25.1,
"De 20 a 24 años (103)",640,871,848,108,97.4,12.4,
"De 25 a 29 años (104)",694,1295,1275,94,98.5,7.3,
"De 30 a 34 años (105)",748,1740,1652,66,94.9,3.8,
"De 35 a 39 años (106)",759,2219,2132,32,96.1,1.4,
"De 40 a 44 años (107)",896,3012,2873,15,95.4,0.5,
"De 45 a 49 años (108)",712,2820,2630,3,93.3,0.1,
"De 50 y más años (109)",1845,9063,8129,,89.7,,
"Casado(a) (110)",29037,112127,104321,1262,93,1.1,
"De 12 a 14 años (111)",15,4,2,,50,,
"De 15 a 19 años (112)",223,177,168,36,94.9,20.3,
"De 20 a 24 años (113)",1041,1302,1277,177,98.1,13.6,
"De 25 a 29 años (114)",2190,3901,3809,340,97.6,8.7,
"De 30 a 34 años (115)",3121,7624,7418,354,97.3,4.6,
"De 35 a 39 años (116)",3850,11880,11433,242,96.2,2,
"De 40 a 44 años (117)",4233,15490,14795,100,95.5,0.6,
"De 45 a 49 años (118)",3845,15589,14762,13,94.7,0.1,
"De 50 y más años (119)",10519,56160,50657,,90.2,,
"Viudo(a) (120)",6312,36412,31210,25,85.7,0.1,
"De 12 a 14 años (121)",2,,,,,,
"De 15 a 19 años (122)",28,28,25,3,89.3,10.7,
"De 20 a 24 años (123)",39,84,83,3,98.8,3.6,
"De 25 a 29 años (124)",39,85,79,1,92.9,1.2,
"De 30 a 34 años (125)",95,248,237,8,95.6,3.2,
"De 35 a 39 años (126)",149,513,478,8,93.2,1.6,
"De 40 a 44 años (127)",237,898,841,1,93.7,0.1,
"De 45 a 49 años (128)",350,1485,1386,1,93.3,0.1,
"De 50 y más años (129)",5373,33071,28081,,84.9,,
"Divorciado(a) (130)",645,1983,1831,6,92.3,0.3,
"De 15 a 19 años (132)",5,5,5,,100,,
"De 20 a 24 años (133)",12,9,9,1,100,11.1,
"De 25 a 29 años (134)",18,12,12,,100,,
"De 30 a 34 años (135)",37,74,74,4,100,5.4,
"De 35 a 39 años (136)",43,97,96,1,99,1,
"De 40 a 44 años (137)",76,190,182,,95.8,,
"De 45 a 49 años (138)",101,294,287,,97.6,,
"De 50 y más años (139)",353,1302,1166,,89.6,,
"Soltero(a) (140)",56889,18890,18330,977,97,5.2,
"De 12 a 14 años (141)",13770,62,56,12,90.3,19.4,
"De 15 a 19 años (142)",19562,1176,1157,290,98.4,24.7,
"De 20 a 24 años (143)",9948,2814,2748,354,97.7,12.6,
"De 25 a 29 años (144)",5031,2901,2838,184,97.8,6.3,
"De 30 a 34 años (145)",2705,2758,2704,82,98,3,
"De 35 a 39 años (146)",1703,2339,2291,46,97.9,2,
"De 40 a 44 años (147)",1327,2088,2037,7,97.6,0.3,
"De 45 a 49 años (148)",910,1507,1453,2,96.4,0.1,
"De 50 y más años (149)",1933,3245,3046,,93.9,,
,,,,,,,
"RURAL (160)",28888,103579,91076,3100,87.9,3,
"De 12 a 14 años (161)",4004,50,49,17,98,34,
"De 15 a 19 años (162)",4578,2065,2001,572,96.9,27.7,
"De 20 a 24 años (163)",3695,6249,6009,767,96.2,12.3,
"De 25 a 29 años (164)",3060,8822,8424,674,95.5,7.6,
"De 30 a 34 años (165)",2581,10628,9997,507,94.1,4.8,
"De 35 a 39 años (166)",2469,13193,12114,396,91.8,3,
"De 40 a 44 años (167)",1944,12020,10838,137,90.2,1.1,
"De 45 a 49 años (168)",1665,11809,10297,30,87.2,0.3,
"De 50 y más años (169)",4892,38743,31347,,80.9,,
"Conviviente (170)",14591,61417,54936,2429,89.4,4,
"De 12 a 14 años (171)",118,26,26,8,100,30.8,
"De 15 a 19 años (172)",1691,1596,1541,435,96.6,27.3,
"De 20 a 24 años (173)",2707,5276,5064,654,96,12.4,
"De 25 a 29 años (174)",2343,7099,6765,554,95.3,7.8,
"De 30 a 34 años (175)",1822,7747,7291,389,94.1,5,
"De 35 a 39 años (176)",1645,8986,8240,271,91.7,3,
"De 40 a 44 años (177)",1236,7789,7004,97,89.9,1.2,
"De 45 a 49 años (178)",991,7092,6179,21,87.1,0.3,
"De 50 y más años (179)",2038,15806,12826,,81.1,,
"Separado(a) (180)",643,2456,2180,87,88.8,3.5,
"De 12 a 14 años (181)",2,,,,,,
"De 15 a 19 años (182)",91,100,99,30,99,30,
"De 20 a 24 años (183)",132,221,215,32,97.3,14.5,
"De 25 a 29 años (184)",79,169,162,9,95.9,5.3,
"De 30 a 34 años (185)",45,156,146,11,93.6,7.1,
"De 35 a 39 años (186)",74,301,280,5,93,1.7,
"De 40 a 44 años (187)",40,225,199,,88.4,,
"De 45 a 49 años (188)",42,251,222,,88.4,,
"De 50 y más años (189)",138,1033,857,,83,,
"Casado(a) (190)",4892,31235,27115,417,86.8,1.3,
"De 12 a 14 años (191)",3,3,3,,100,,
"De 15 a 19 años (192)",77,86,82,17,95.3,19.8,
"De 20 a 24 años (193)",206,449,432,55,96.2,12.2,
"De 25 a 29 años (194)",390,1310,1266,90,96.6,6.9,
"De 30 a 34 años (195)",549,2445,2291,95,93.7,3.9,
"De 35 a 39 años (196)",662,3743,3441,114,91.9,3,
"De 40 a 44 años (197)",599,3782,3422,39,90.5,1,
"De 45 a 49 años (198)",565,4185,3639,7,87,0.2,
"De 50 y más años (199)",1841,15232,12539,,82.3,,
"Viudo(a) (200)",941,7152,5589,13,78.1,0.2,
"De 12 a 14 años (201)",2,,,,,,
"De 15 a 19 años (202)",3,4,4,1,100,25,
"De 20 a 24 años (203)",9,15,14,1,93.3,6.7,
"De 25 a 29 años (204)",13,23,22,1,95.7,4.3,
"De 30 a 34 años (205)",21,93,87,5,93.5,5.4,
"De 35 a 39 años (206)",18,74,72,2,97.3,2.7,
"De 40 a 44 años (207)",34,176,165,1,93.8,0.6,
"De 45 a 49 años (208)",46,271,247,2,91.1,0.7,
"De 50 y más años (209)",795,6496,4978,,76.6,,
"Divorciado(a) (210)",26,137,112,1,81.8,0.7,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 25 a 29 años (214)",1,3,3,,100,,
"De 30 a 34 años (215)",6,28,25,1,89.3,3.6,
"De 35 a 39 años (216)",1,1,1,,100,,
"De 40 a 44 años (217)",1,2,2,,100,,
"De 50 y más años (219)",15,101,79,,78.2,,
"Soltero(a) (220)",7795,1182,1144,153,96.8,12.9,
"De 12 a 14 años (221)",3879,21,20,9,95.2,42.9,
"De 15 a 19 años (222)",2715,278,274,89,98.6,32,
"De 20 a 24 años (223)",640,287,283,25,98.6,8.7,
"De 25 a 29 años (224)",234,218,206,20,94.5,9.2,
"De 30 a 34 años (225)",138,159,157,6,98.7,3.8,
"De 35 a 39 años (226)",69,88,80,4,90.9,4.5,
"De 40 a 44 años (227)",34,46,46,,100,,
"De 45 a 49 años (228)",21,10,10,,100,,
"De 50 y más años (229)",65,75,68,,90.7,,
