"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",57,56,,26,19,9,2,,,,1,99
"De 30 a 34 años (025)",68,66,,23,20,16,6,1,,,2,143
"De 35 a 39 años (026)",62,61,,8,17,17,17,2,,,1,176
"De 40 a 44 años (027)",59,59,,5,8,15,22,6,2,1,,229
"De 45 a 49 años (028)",52,52,,4,7,9,18,9,5,,,224
"De 50 y más años (029)",151,149,,6,14,15,37,37,30,10,2,839
"Casado(a) (030)",2479,2454,10,277,509,449,575,330,204,100,25,10094
"De 15 a 19 años (032)",6,4,,2,1,1,,,,,2,7
"De 20 a 24 años (033)",78,74,,50,22,1,1,,,,4,102
"De 25 a 29 años (034)",139,138,,53,59,19,5,2,,,1,262
"De 30 a 34 años (035)",236,232,,51,99,52,26,4,,,4,542
"De 35 a 39 años (036)",317,312,,29,103,98,62,19,1,,5,922
"De 40 a 44 años (037)",337,336,1,25,80,75,113,33,8,1,1,1202
"De 45 a 49 años (038)",300,299,,13,41,64,95,51,30,5,1,1334
"De 50 y más años (039)",1066,1059,9,54,104,139,273,221,165,94,7,5723
"Viudo(a) (040)",521,511,3,29,48,52,136,126,79,38,10,2778
"De 20 a 24 años (043)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (044)",8,8,,3,3,1,1,,,,,16
"De 30 a 34 años (045)",14,7,,,2,1,2,2,,,7,27
"De 35 a 39 años (046)",4,4,,,1,1,1,1,,,,15
"De 40 a 44 años (047)",29,29,,2,6,7,7,6,,1,,115
"De 45 a 49 años (048)",22,22,,2,5,2,7,5,1,,,90
"De 50 y más años (049)",442,439,3,22,30,39,118,112,78,37,3,2510
"Divorciado(a) (050)",47,46,,6,13,11,4,7,4,1,1,173
"De 25 a 29 años (054)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (055)",4,4,,,2,2,,,,,,10
"De 35 a 39 años (056)",9,9,,3,4,2,,,,,,17
"De 40 a 44 años (057)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (058)",3,3,,,1,,1,,1,,,16
"De 50 y más años (059)",25,24,,2,4,5,2,7,3,1,1,115
"Soltero(a) (060)",798,527,3,324,112,58,30,,,,271,842
"De 12 a 14 años (061)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (062)",43,43,,42,1,,,,,,,44
"De 20 a 24 años (063)",199,100,,85,11,4,,,,,99,119
"De 25 a 29 años (064)",163,95,,63,25,3,4,,,,68,138
"De 30 a 34 años (065)",108,70,2,39,16,10,3,,,,38,113
"De 35 a 39 años (066)",83,59,,28,16,10,5,,,,24,110
"De 40 a 44 años (067)",55,42,,17,11,10,4,,,,13,85
"De 45 a 49 años (068)",47,39,,13,14,9,3,,,,8,80
"De 50 y más años (069)",96,76,1,34,18,12,11,,,,20,150
,,,,,,,,,,,,
"URBANA (080)",5979,5704,32,1348,1361,1026,1034,505,281,117,275,18557
"De 12 a 14 años (081)",9,6,1,5,,,,,,,3,5
"De 15 a 19 años (082)",151,130,4,110,14,2,,,,,21,144
"De 20 a 24 años (083)",649,567,5,395,136,27,4,,,,82,766
"De 25 a 29 años (084)",797,741,1,319,295,96,28,2,,,56,1326
"De 30 a 34 años (085)",860,819,2,197,305,215,95,5,,,41,1893
"De 35 a 39 años (086)",826,804,2,111,240,222,190,36,3,,22,2320
"De 40 a 44 años (087)",655,637,1,57,142,163,196,60,15,3,18,2239
"De 45 a 49 años (088)",474,467,2,41,76,101,140,66,35,6,7,1891
"De 50 y más años (089)",1558,1533,14,113,153,200,381,336,228,108,25,7973
"Conviviente (090)",2809,2747,19,776,757,504,425,159,75,32,62,7649
"De 12 a 14 años (091)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (092)",105,88,4,72,11,1,,,,,17,97
"De 20 a 24 años (093)",439,422,4,281,113,22,2,,,,17,582
"De 25 a 29 años (094)",548,539,1,215,226,76,20,1,,,9,985
"De 30 a 34 años (095)",523,515,,105,188,149,70,3,,,8,1250
"De 35 a 39 años (096)",451,448,2,50,126,113,129,26,2,,3,1375
"De 40 a 44 años (097)",272,267,1,17,47,70,88,33,9,2,5,1020
"De 45 a 49 años (098)",175,175,2,12,23,35,58,26,15,4,,755
"De 50 y más años (099)",292,290,4,22,23,38,58,70,49,26,2,1583
"Separado(a) (100)",364,358,1,79,66,66,74,42,22,8,6,1274
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",7,5,,4,1,,,,,,2,6
"De 20 a 24 años (103)",27,26,1,20,3,1,1,,,,1,33
"De 25 a 29 años (104)",38,38,,19,11,6,2,,,,,67
"De 30 a 34 años (105)",51,51,,16,18,14,3,,,,,107
"De 35 a 39 años (106)",50,50,,8,13,13,14,2,,,,143
"De 40 a 44 años (107)",45,45,,3,7,12,16,5,1,1,,176
"De 45 a 49 años (108)",32,32,,4,4,7,11,5,1,,,123
"De 50 y más años (109)",113,111,,5,9,13,27,30,20,7,2,619
"Casado(a) (110)",1813,1796,6,223,403,363,416,205,129,51,17,6911
"De 15 a 19 años (112)",5,3,,1,1,1,,,,,2,6
"De 20 a 24 años (113)",51,49,,36,11,1,1,,,,2,66
"De 25 a 29 años (114)",93,92,,39,37,12,3,1,,,1,168
"De 30 a 34 años (115)",192,190,,44,82,44,19,1,,,2,428
"De 35 a 39 años (116)",252,247,,27,83,85,43,8,1,,5,691
"De 40 a 44 años (117)",265,264,,24,72,63,84,16,5,,1,871
"De 45 a 49 años (118)",212,211,,11,34,52,63,31,18,2,1,878
"De 50 y más años (119)",743,740,6,41,83,105,203,148,105,49,3,3803
"Viudo(a) (120)",368,365,3,22,33,41,94,94,52,26,3,1954
"De 20 a 24 años (123)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (124)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (125)",7,6,,,2,1,2,1,,,1,21
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (127)",23,23,,2,5,6,4,6,,,,87
"De 45 a 49 años (128)",14,14,,1,3,1,4,4,1,,,63
"De 50 y más años (129)",315,313,3,17,20,30,83,83,51,26,2,1762
"Divorciado(a) (130)",36,35,,6,10,8,3,5,3,,1,123
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",4,4,,,2,2,,,,,,10
"De 35 a 39 años (136)",7,7,,3,3,1,,,,,,12
"De 40 a 44 años (137)",2,2,,,,2,,,,,,6
"De 45 a 49 años (138)",2,2,,,1,,1,,,,,7
"De 50 y más años (139)",19,18,,2,3,3,2,5,3,,1,85
"Soltero(a) (140)",589,403,3,242,92,44,22,,,,186,646
"De 12 a 14 años (141)",4,3,,3,,,,,,,1,3
"De 15 a 19 años (142)",34,34,,33,1,,,,,,,35
"De 20 a 24 años (143)",130,68,,58,8,2,,,,,62,80
"De 25 a 29 años (144)",111,65,,43,18,1,3,,,,46,94
"De 30 a 34 años (145)",83,53,2,32,13,5,1,,,,30,77
"De 35 a 39 años (146)",64,50,,23,15,9,3,,,,14,92
"De 40 a 44 años (147)",48,36,,11,11,10,4,,,,12,79
"De 45 a 49 años (148)",39,33,,13,11,6,3,,,,6,65
"De 50 y más años (149)",76,61,1,26,15,11,8,,,,15,121
,,,,,,,,,,,,
"RURAL (160)",2618,2475,8,609,526,335,479,276,156,86,143,8773
"De 12 a 14 años (161)",1,1,1,,,,,,,,,
"De 15 a 19 años (162)",85,80,,74,6,,,,,,5,86
"De 20 a 24 años (163)",422,366,1,245,95,24,1,,,,56,511
"De 25 a 29 años (164)",420,391,,150,159,54,27,1,,,29,747
"De 30 a 34 años (165)",335,312,,64,96,72,69,10,1,,23,837
"De 35 a 39 años (166)",276,262,1,23,64,63,68,38,5,,14,917
"De 40 a 44 años (167)",213,212,2,16,27,32,85,35,7,8,1,911
"De 45 a 49 años (168)",213,211,,7,28,30,78,41,23,4,2,1003
"De 50 y más años (169)",653,640,3,30,51,60,151,151,120,74,13,3761
"Conviviente (170)",1442,1403,4,438,354,204,240,104,38,21,39,4021
"De 12 a 14 años (171)",1,1,1,,,,,,,,,
"De 15 a 19 años (172)",72,67,,61,6,,,,,,5,73
"De 20 a 24 años (173)",312,295,1,196,76,21,1,,,,17,415
"De 25 a 29 años (174)",300,294,,108,121,42,23,,,,6,570
"De 30 a 34 años (175)",242,237,,43,74,57,57,5,1,,5,645
"De 35 a 39 años (176)",176,173,1,16,37,44,44,26,5,,3,622
"De 40 a 44 años (177)",112,112,1,7,16,16,46,17,3,6,,487
"De 45 a 49 años (178)",88,88,,4,13,12,36,16,6,1,,395
"De 50 y más años (179)",139,136,,3,11,12,33,40,23,14,3,814
"Separado(a) (180)",137,133,,28,28,17,29,13,15,3,4,499
"De 15 a 19 años (182)",3,3,,3,,,,,,,,3
"De 20 a 24 años (183)",14,14,,8,5,1,,,,,,21
"De 25 a 29 años (184)",19,18,,7,8,3,,,,,1,32
"De 30 a 34 años (185)",17,15,,7,2,2,3,1,,,2,36
"De 35 a 39 años (186)",12,11,,,4,4,3,,,,1,33
"De 40 a 44 años (187)",14,14,,2,1,3,6,1,1,,,53
"De 45 a 49 años (188)",20,20,,,3,2,7,4,4,,,101
"De 50 y más años (189)",38,38,,1,5,2,10,7,10,3,,220
"Casado(a) (190)",666,658,4,54,106,86,159,125,75,49,8,3183
"De 15 a 19 años (192)",1,1,,1,,,,,,,,1
"De 20 a 24 años (193)",27,25,,14,11,,,,,,2,36
"De 25 a 29 años (194)",46,46,,14,22,7,2,1,,,,94
"De 30 a 34 años (195)",44,42,,7,17,8,7,3,,,2,114
"De 35 a 39 años (196)",65,65,,2,20,13,19,11,,,,231
"De 40 a 44 años (197)",72,72,1,1,8,12,29,17,3,1,,331
"De 45 a 49 años (198)",88,88,,2,7,12,32,20,12,3,,456
"De 50 y más años (199)",323,319,3,13,21,34,70,73,60,45,4,1920
"Viudo(a) (200)",153,146,,7,15,11,42,32,27,12,7,824
"De 25 a 29 años (204)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (205)",7,1,,,,,,1,,,6,6
"De 35 a 39 años (206)",2,2,,,1,,,1,,,,8
"De 40 a 44 años (207)",6,6,,,1,1,3,,,1,,28
"De 45 a 49 años (208)",8,8,,1,2,1,3,1,,,,27
"De 50 y más años (209)",127,126,,5,10,9,35,29,27,11,1,748
"Divorciado(a) (210)",11,11,,,3,3,1,2,1,1,,50
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (218)",1,1,,,,,,,1,,,9
"De 50 y más años (219)",6,6,,,1,2,,2,,1,,30
"Soltero(a) (220)",209,124,,82,20,14,8,,,,85,196
"De 15 a 19 años (222)",9,9,,9,,,,,,,,9
"De 20 a 24 años (223)",69,32,,27,3,2,,,,,37,39
"De 25 a 29 años (224)",52,30,,20,7,2,1,,,,22,44
"De 30 a 34 años (225)",25,17,,7,3,5,2,,,,8,36
"De 35 a 39 años (226)",19,9,,5,1,1,2,,,,10,18
"De 40 a 44 años (227)",7,6,,6,,,,,,,1,6
"De 45 a 49 años (228)",8,6,,,3,3,,,,,2,15
"De 50 y más años (229)",20,15,,8,3,1,3,,,,5,29
