"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",7,7,1,1,1,1,2,1,,,,20
"De 30 a 34 años (025)",3,3,,,,2,,1,,,,12
"De 35 a 39 años (026)",5,5,,,,1,,1,3,,,35
"Primaria (030)",6110,5971,1234,748,953,766,1055,618,367,230,139,19235
"De 12 a 14 años (031)",740,728,720,8,,,,,,,12,8
"De 15 a 19 años (032)",711,667,359,238,64,4,2,,,,44,386
"De 20 a 24 años (033)",872,839,83,290,323,115,24,4,,,33,1406
"De 25 a 29 años (034)",744,728,20,104,243,226,122,12,1,,16,1865
"De 30 a 34 años (035)",676,672,14,37,159,166,231,53,12,,4,2293
"De 35 a 39 años (036)",606,601,4,24,68,110,229,135,26,5,5,2652
"De 40 a 44 años (037)",508,506,7,15,39,66,170,125,64,20,2,2607
"De 45 a 49 años (038)",415,415,6,8,23,27,119,124,70,38,,2476
"De 50 y más años (039)",838,815,21,24,34,52,158,165,194,167,23,5542
"Secundaria (040)",2469,2365,1097,503,349,188,156,53,9,10,104,2963
"De 12 a 14 años (041)",479,474,471,2,1,,,,,,5,4
"De 15 a 19 años (042)",751,704,524,159,19,2,,,,,47,203
"De 20 a 24 años (043)",388,357,75,181,82,15,4,,,,31,408
"De 25 a 29 años (044)",299,287,7,105,109,46,18,2,,,12,549
"De 30 a 34 años (045)",184,181,9,24,71,45,30,2,,,3,442
"De 35 a 39 años (046)",155,152,3,16,40,39,42,10,1,1,3,482
"De 40 a 44 años (047)",97,97,5,8,15,23,30,14,1,1,,345
"De 45 a 49 años (048)",49,47,1,4,7,13,14,6,1,1,2,176
"De 50 y más años (049)",67,66,2,4,5,5,18,19,6,7,1,354
"Sup. no Univ. incompleta (050)",84,76,28,24,19,2,2,1,,,8,83
"De 15 a 19 años (052)",14,12,12,,,,,,,,2,
"De 20 a 24 años (053)",24,21,12,9,,,,,,,3,9
"De 25 a 29 años (054)",16,15,,8,7,,,,,,1,22
"De 30 a 34 años (055)",7,7,,1,4,1,1,,,,,17
"De 35 a 39 años (056)",14,13,2,4,6,,1,,,,1,20
"De 40 a 44 años (057)",6,5,1,1,1,1,,1,,,1,12
"De 45 a 49 años (058)",2,2,1,,1,,,,,,,2
"De 50 y más años (059)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (060)",162,155,26,41,54,22,12,,,,7,264
"De 20 a 24 años (063)",16,15,8,6,1,,,,,,1,8
"De 25 a 29 años (064)",23,20,7,11,2,,,,,,3,15
"De 30 a 34 años (065)",27,26,5,11,9,1,,,,,1,32
"De 35 a 39 años (066)",47,47,5,8,27,4,3,,,,,86
"De 40 a 44 años (067)",26,26,1,4,10,8,3,,,,,60
"De 45 a 49 años (068)",11,11,,1,3,6,1,,,,,29
"De 50 y más años (069)",12,10,,,2,3,5,,,,2,34
"Sup. Univ. incompleta (070)",47,42,17,8,10,5,1,1,,,5,55
"De 15 a 19 años (072)",7,6,5,1,,,,,,,1,1
"De 20 a 24 años (073)",11,9,3,5,1,,,,,,2,7
"De 25 a 29 años (074)",4,4,3,,1,,,,,,,2
"De 30 a 34 años (075)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (076)",8,8,1,1,3,3,,,,,,16
"De 40 a 44 años (077)",9,8,4,,4,,,,,,1,8
"De 45 a 49 años (078)",4,4,,,1,2,1,,,,,13
"De 50 y más años (079)",2,2,1,,,,,1,,,,7
"Sup. Univ. completa (080)",99,90,23,22,21,14,8,1,,1,9,157
"De 20 a 24 años (083)",12,8,7,1,,,,,,,4,1
"De 25 a 29 años (084)",22,17,12,5,,,,,,,5,5
"De 30 a 34 años (085)",21,21,2,7,8,4,,,,,,35
"De 35 a 39 años (086)",19,19,,5,7,5,2,,,,,42
"De 40 a 44 años (087)",10,10,,2,4,1,3,,,,,26
"De 45 a 49 años (088)",5,5,1,1,1,1,1,,,,,10
"De 50 y más años (089)",10,10,1,1,1,3,2,1,,1,,38
,,,,,,,,,,,,
"URBANA (100)",4527,4388,1119,613,710,498,632,355,264,197,139,13063
"De 12 a 14 años (101)",538,531,527,3,1,,,,,,7,5
"De 15 a 19 años (102)",631,585,415,143,24,2,1,,,,46,201
"De 20 a 24 años (103)",500,465,78,200,149,28,7,3,,,35,631
"De 25 a 29 años (104)",484,464,33,126,164,100,35,5,1,,20,939
"De 30 a 34 años (105)",431,427,17,47,151,109,88,10,5,,4,1160
"De 35 a 39 años (106)",442,438,10,32,100,100,139,47,9,1,4,1537
"De 40 a 44 años (107)",369,367,15,24,52,72,122,56,18,8,2,1476
"De 45 a 49 años (108)",281,278,4,8,27,34,73,75,40,17,3,1508
"De 50 y más años (109)",851,833,20,30,42,53,167,159,191,171,18,5606
"Sin nivel (110)",441,434,21,22,24,30,74,79,92,92,7,2840
"De 12 a 14 años (111)",7,7,7,,,,,,,,,
"De 15 a 19 años (112)",5,4,2,2,,,,,,,1,2
"De 20 a 24 años (113)",11,10,2,4,3,,,1,,,1,16
"De 25 a 29 años (114)",17,17,2,4,3,6,2,,,,,36
"De 30 a 34 años (115)",13,13,1,,1,3,7,,1,,,48
"De 35 a 39 años (116)",24,23,,2,1,4,10,5,1,,1,102
"De 40 a 44 años (117)",22,22,,,2,2,7,7,2,2,,126
"De 45 a 49 años (118)",39,38,,,2,2,9,12,6,7,1,267
"De 50 y más años (119)",303,300,7,10,12,13,39,54,82,83,3,2243
"Educacion Inicial (120)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"Primaria (130)",2296,2238,378,245,374,300,435,241,167,98,58,7881
"De 12 a 14 años (131)",236,232,231,1,,,,,,,4,1
"De 15 a 19 años (132)",191,169,92,62,14,,1,,,,22,94
"De 20 a 24 años (133)",254,242,24,85,104,23,4,2,,,12,392
"De 25 a 29 años (134)",242,237,7,43,85,72,25,4,1,,5,567
"De 30 a 34 años (135)",253,252,6,17,79,67,69,10,4,,1,771
"De 35 a 39 años (136)",243,243,1,9,33,59,95,39,7,,,982
"De 40 a 44 años (137)",224,224,5,10,23,39,87,39,16,5,,997
"De 45 a 49 años (138)",181,181,2,4,13,11,49,59,33,10,,1052
"De 50 y más años (139)",472,458,10,14,23,29,105,88,106,83,14,3025
"Secundaria (140)",1471,1420,646,273,227,127,103,32,5,7,51,1872
"De 12 a 14 años (141)",295,292,289,2,1,,,,,,3,4
"De 15 a 19 años (142)",415,395,305,78,10,2,,,,,20,104
"De 20 a 24 años (143)",189,174,33,93,40,5,3,,,,15,201
"De 25 a 29 años (144)",172,165,5,61,68,22,8,1,,,7,302
"De 30 a 34 años (145)",124,122,5,17,54,34,12,,,,2,279
"De 35 a 39 años (146)",106,104,3,8,32,26,30,3,1,1,2,323
"De 40 a 44 años (147)",78,78,5,8,12,21,22,9,,1,,256
"De 45 a 49 años (148)",39,37,,2,6,12,12,4,1,,2,135
"De 50 y más años (149)",53,53,1,4,4,5,16,15,3,5,,268
"Sup. no Univ. incompleta (150)",61,55,18,19,16,1,,1,,,6,60
"De 15 a 19 años (152)",13,11,11,,,,,,,,2,
"De 20 a 24 años (153)",14,13,5,8,,,,,,,1,8
"De 25 a 29 años (154)",13,12,,6,6,,,,,,1,18
"De 30 a 34 años (155)",4,4,,1,3,,,,,,,7
"De 35 a 39 años (156)",8,7,,2,5,,,,,,1,12
"De 40 a 44 años (157)",6,5,1,1,1,1,,1,,,1,12
"De 45 a 49 años (158)",2,2,1,,1,,,,,,,2
"De 50 y más años (159)",1,1,,1,,,,,,,,1
"Sup. no Univ. completa (160)",134,129,21,32,43,22,11,,,,5,229
"De 20 a 24 años (163)",12,11,5,5,1,,,,,,1,7
"De 25 a 29 años (164)",19,16,6,9,1,,,,,,3,11
"De 30 a 34 años (165)",20,20,4,8,7,1,,,,,,25
"De 35 a 39 años (166)",39,39,5,6,22,4,2,,,,,70
"De 40 a 44 años (167)",22,22,1,3,7,8,3,,,,,53
"De 45 a 49 años (168)",11,11,,1,3,6,1,,,,,29
"De 50 y más años (169)",11,10,,,2,3,5,,,,1,34
"Sup. Univ. incompleta (170)",43,38,15,6,10,5,1,1,,,5,53
"De 15 a 19 años (172)",7,6,5,1,,,,,,,1,1
"De 20 a 24 años (173)",10,8,3,4,1,,,,,,2,6
"De 25 a 29 años (174)",3,3,2,,1,,,,,,,2
"De 30 a 34 años (175)",1,,,,,,,,,,1,
"De 35 a 39 años (176)",8,8,1,1,3,3,,,,,,16
"De 40 a 44 años (177)",8,7,3,,4,,,,,,1,8
"De 45 a 49 años (178)",4,4,,,1,2,1,,,,,13
"De 50 y más años (179)",2,2,1,,,,,1,,,,7
"Sup. Univ. completa (180)",80,73,20,16,16,12,8,1,,,7,125
"De 20 a 24 años (183)",10,7,6,1,,,,,,,3,1
"De 25 a 29 años (184)",18,14,11,3,,,,,,,4,3
"De 30 a 34 años (185)",15,15,1,4,7,3,,,,,,27
"De 35 a 39 años (186)",14,14,,4,4,4,2,,,,,32
"De 40 a 44 años (187)",9,9,,2,3,1,3,,,,,24
"De 45 a 49 años (188)",5,5,1,1,1,1,1,,,,,10
"De 50 y más años (189)",9,9,1,1,1,3,2,1,,,,28
,,,,,,,,,,,,
"RURAL (200)",6079,5906,1403,816,794,620,872,611,413,377,173,19866
"De 12 a 14 años (201)",707,694,687,7,,,,,,,13,7
"De 15 a 19 años (202)",900,849,505,275,63,4,2,,,,51,421
"De 20 a 24 años (203)",898,857,123,309,277,116,30,2,,,41,1350
"De 25 a 29 años (204)",707,686,22,116,214,195,122,17,,,21,1752
"De 30 a 34 años (205)",585,576,19,39,111,131,208,60,8,,9,2003
"De 35 a 39 años (206)",527,518,6,33,58,74,175,129,34,9,9,2365
"De 40 a 44 años (207)",404,400,6,9,25,37,109,117,70,27,4,2296
"De 45 a 49 años (208)",363,362,8,8,18,24,97,91,61,55,1,2270
"De 50 y más años (209)",988,964,27,20,28,39,129,195,240,286,24,7402
"Sin nivel (210)",1170,1137,72,57,72,85,194,210,206,241,33,7254
"De 12 a 14 años (211)",19,16,16,,,,,,,,3,
"De 15 a 19 años (212)",40,38,16,17,4,,1,,,,2,29
"De 20 a 24 años (213)",58,57,10,11,15,12,9,,,,1,116
"De 25 a 29 años (214)",59,55,3,4,12,16,13,7,,,4,177
"De 30 a 34 años (215)",83,79,5,5,10,18,27,14,,,4,283
"De 35 a 39 años (216)",91,88,1,5,6,8,27,25,12,4,3,467
"De 40 a 44 años (217)",95,93,3,3,2,8,18,26,21,12,2,588
"De 45 a 49 años (218)",119,118,3,2,7,7,25,24,24,26,1,805
"De 50 y más años (219)",606,593,15,10,16,16,74,114,149,199,13,4789
"Educacion Inicial (220)",23,23,4,4,2,5,2,3,3,,,75
"De 15 a 19 años (222)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (223)",6,6,1,2,1,2,,,,,,10
"De 25 a 29 años (224)",7,7,1,1,1,1,2,1,,,,20
"De 30 a 34 años (225)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (226)",5,5,,,,1,,1,3,,,35
"Primaria (230)",3814,3733,856,503,579,466,620,377,200,132,81,11354
"De 12 a 14 años (231)",504,496,489,7,,,,,,,8,7
"De 15 a 19 años (232)",520,498,267,176,50,4,1,,,,22,292
"De 20 a 24 años (233)",618,597,59,205,219,92,20,2,,,21,1014
"De 25 a 29 años (234)",502,491,13,61,158,154,97,8,,,11,1298
"De 30 a 34 años (235)",423,420,8,20,80,99,162,43,8,,3,1522
"De 35 a 39 años (236)",363,358,3,15,35,51,134,96,19,5,5,1670
"De 40 a 44 años (237)",284,282,2,5,16,27,83,86,48,15,2,1610
"De 45 a 49 años (238)",234,234,4,4,10,16,70,65,37,28,,1424
"De 50 y más años (239)",366,357,11,10,11,23,53,77,88,84,9,2517
"Secundaria (240)",998,945,451,230,122,61,53,21,4,3,53,1091
"De 12 a 14 años (241)",184,182,182,,,,,,,,2,
"De 15 a 19 años (242)",336,309,219,81,9,,,,,,27,99
"De 20 a 24 años (243)",199,183,42,88,42,10,1,,,,16,207
"De 25 a 29 años (244)",127,122,2,44,41,24,10,1,,,5,247
"De 30 a 34 años (245)",60,59,4,7,17,11,18,2,,,1,163
"De 35 a 39 años (246)",49,48,,8,8,13,12,7,,,1,159
"De 40 a 44 años (247)",19,19,,,3,2,8,5,1,,,89
"De 45 a 49 años (248)",10,10,1,2,1,1,2,2,,1,,41
"De 50 y más años (249)",14,13,1,,1,,2,4,3,2,1,86
"Sup. no Univ. incompleta (250)",23,21,10,5,3,1,2,,,,2,23
"De 15 a 19 años (252)",1,1,1,,,,,,,,,
"De 20 a 24 años (253)",10,8,7,1,,,,,,,2,1
"De 25 a 29 años (254)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (255)",3,3,,,1,1,1,,,,,10
"De 35 a 39 años (256)",6,6,2,2,1,,1,,,,,8
"Sup. no Univ. completa (260)",28,26,5,9,11,,1,,,,2,35
"De 20 a 24 años (263)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (264)",4,4,1,2,1,,,,,,,4
"De 30 a 34 años (265)",7,6,1,3,2,,,,,,1,7
"De 35 a 39 años (266)",8,8,,2,5,,1,,,,,16
"De 40 a 44 años (267)",4,4,,1,3,,,,,,,7
"De 50 y más años (269)",1,,,,,,,,,,1,
"Sup. Univ. incompleta (270)",4,4,2,2,,,,,,,,2
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 25 a 29 años (274)",1,1,1,,,,,,,,,
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 40 a 44 años (277)",1,1,1,,,,,,,,,
"Sup. Univ. completa (280)",19,17,3,6,5,2,,,,1,2,32
"De 20 a 24 años (283)",2,1,1,,,,,,,,1,
"De 25 a 29 años (284)",4,3,1,2,,,,,,,1,2
"De 30 a 34 años (285)",6,6,1,3,1,1,,,,,,8
"De 35 a 39 años (286)",5,5,,1,3,1,,,,,,10
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",1,1,,,,,,,,1,,10
