"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",492,37,2,354,14,85,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",8,3,2,3,,,,
"Comercio al por mayor (123)",10,2,,5,1,2,,
"Comercio al por menor (124)",474,32,,346,13,83,,
"Hoteles y restaurantes (125)",182,40,4,121,6,11,,
"Trans., almac. y comunicaciones (126)",20,16,1,3,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",36,28,2,5,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",78,70,8,,,,,
"Enseñanza (130)",186,167,,19,,,,
"Servicios sociales y de salud (131)",50,47,,3,,,,
"Otras activ. serv.comun.soc y personales (132)",56,20,2,29,2,3,,
"Hogares privados con servicio doméstico (133)",143,,,,,,143,
"Actividad economica no especificada (135)",103,19,5,43,2,34,,
,,,,,,,,
"RURAL (136)",8147,472,1275,4572,43,1045,162,578
"Agric., ganadería, caza y silvicultura (137)",5561,16,693,3874,25,953,,
"Pesca (138)",4,1,3,,,,,
"Explotación de minas y canteras (139)",89,3,82,3,1,,,
"Industrias manufactureras (140)",167,1,67,89,3,7,,
"Suministro de electricidad, gas y agua (141)",8,2,6,,,,,
"Construcción (142)",283,6,249,24,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",361,46,12,271,5,27,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",23,4,11,7,1,,,
"Comercio al por mayor (145)",22,4,1,14,,3,,
"Comercio al por menor (146)",316,38,,250,4,24,,
"Hoteles y restaurantes (147)",90,30,7,46,3,4,,
"Trans., almac. y comunicaciones (148)",237,54,46,131,3,3,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",59,42,12,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",148,78,70,,,,,
"Enseñanza (152)",127,113,,14,,,,
"Servicios sociales y de salud (153)",38,26,,12,,,,
"Otras activ. serv.comun.soc y personales (154)",94,35,11,48,,,,
"Hogares privados con servicio doméstico (155)",162,,,,,,162,
"Actividad economica no especificada (157)",140,18,17,55,1,49,,
"Desocupado (158)",578,,,,,,,578
"Hombres (159)",6519,331,1137,3964,33,583,1,470
"Agric., ganadería, caza y silvicultura (160)",4735,13,600,3544,20,558,,
"Pesca (161)",4,1,3,,,,,
"Explotación de minas y canteras (162)",86,3,79,3,1,,,
"Industrias manufactureras (163)",139,1,58,73,2,5,,
"Suministro de electricidad, gas y agua (164)",8,2,6,,,,,
"Construcción (165)",270,6,236,24,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",171,31,11,118,3,8,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",22,3,11,7,1,,,
"Comercio al por mayor (168)",11,3,,7,,1,,
"Comercio al por menor (169)",138,25,,104,2,7,,
"Hoteles y restaurantes (170)",31,20,2,7,2,,,
"Trans., almac. y comunicaciones (171)",228,48,44,130,3,3,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",48,31,12,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",125,58,67,,,,,
"Enseñanza (175)",76,70,,6,,,,
"Servicios sociales y de salud (176)",20,11,,9,,,,
"Otras activ. serv.comun.soc y personales (177)",69,28,10,31,,,,
"Hogares privados con servicio doméstico (178)",1,,,,,,1,
"Actividad economica no especificada (180)",37,7,9,14,,7,,
"Desocupado (181)",470,,,,,,,470
"Mujeres (182)",1628,141,138,608,10,462,161,108
"Agric., ganadería, caza y silvicultura (183)",826,3,93,330,5,395,,
"Explotación de minas y canteras (185)",3,,3,,,,,
"Industrias manufactureras (186)",28,,9,16,1,2,,
"Construcción (188)",13,,13,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",190,15,1,153,2,19,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",11,1,1,7,,2,,
"Comercio al por menor (192)",178,13,,146,2,17,,
"Hoteles y restaurantes (193)",59,10,5,39,1,4,,
"Trans., almac. y comunicaciones (194)",9,6,2,1,,,,
"Activid.inmobil., empres. y alquileres (196)",11,11,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",23,20,3,,,,,
"Enseñanza (198)",51,43,,8,,,,
"Servicios sociales y de salud (199)",18,15,,3,,,,
"Otras activ. serv.comun.soc y personales (200)",25,7,1,17,,,,
"Hogares privados con servicio doméstico (201)",161,,,,,,161,
"Actividad economica no especificada (203)",103,11,8,41,1,42,,
