"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",759,20,102,165,170,74,2,226
"Divorciado(a) (050)",68,,,11,13,16,13,15
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",4,,,,,,4,
"De 25 a 29 años (054)",6,,,,,1,4,1
"De 30 a 34 años (055)",5,,,,,,3,2
"De 35 a 39 años (056)",5,,,,,3,1,1
"De 40 a 44 años (057)",6,,,,1,3,,2
"De 45 a 49 años (058)",9,,,,1,7,,1
"De 50 y más años (059)",32,,,11,11,2,,8
"Soltero(a) (060)",968,,2,9,31,114,309,503
"De 12 a 14 años (061)",12,,,,,,4,8
"De 15 a 19 años (062)",124,,,,,,81,43
"De 20 a 24 años (063)",280,,,,,,97,183
"De 25 a 29 años (064)",201,,,,,11,70,120
"De 30 a 34 años (065)",112,,,,1,29,35,47
"De 35 a 39 años (066)",83,,,,5,28,15,35
"De 40 a 44 años (067)",72,,,,9,32,4,27
"De 45 a 49 años (068)",28,,,1,4,11,3,9
"De 50 y más años (069)",56,,2,8,12,3,,31
,,,,,,,,
"URBANA (080)",8790,19,119,323,807,2066,3286,2170
"De 12 a 14 años (081)",18,,,,,,3,15
"De 15 a 19 años (082)",362,,,,,,212,150
"De 20 a 24 años (083)",1061,,,,,4,649,408
"De 25 a 29 años (084)",1128,,,,,77,705,346
"De 30 a 34 años (085)",1117,,,,1,224,646,246
"De 35 a 39 años (086)",1249,,,,23,415,575,236
"De 40 a 44 años (087)",1189,,,,89,546,354,200
"De 45 a 49 años (088)",840,,,4,160,436,126,114
"De 50 y más años (089)",1826,19,119,319,534,364,16,455
"Conviviente (090)",4495,3,13,56,224,1004,2149,1046
"De 12 a 14 años (091)",8,,,,,,1,7
"De 15 a 19 años (092)",251,,,,,,149,102
"De 20 a 24 años (093)",713,,,,,2,482,229
"De 25 a 29 años (094)",760,,,,,40,514,206
"De 30 a 34 años (095)",677,,,,,124,409,144
"De 35 a 39 años (096)",701,,,,11,230,333,127
"De 40 a 44 años (097)",590,,,,41,273,193,83
"De 45 a 49 años (098)",363,,,1,55,207,57,43
"De 50 y más años (099)",432,3,13,55,117,128,11,105
"Separado(a) (100)",555,1,5,38,57,167,146,141
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",32,,,,,,16,16
"De 20 a 24 años (103)",50,,,,,1,32,17
"De 25 a 29 años (104)",49,,,,,10,24,15
"De 30 a 34 años (105)",68,,,,,23,32,13
"De 35 a 39 años (106)",68,,,,2,35,18,13
"De 40 a 44 años (107)",83,,,,4,44,16,19
"De 45 a 49 años (108)",61,,,,14,28,8,11
"De 50 y más años (109)",143,1,5,38,37,26,,36
"Casado(a) (110)",2498,5,35,128,392,716,756,466
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",15,,,,,,7,8
"De 20 a 24 años (113)",95,,,,,1,59,35
"De 25 a 29 años (114)",176,,,,,18,118,40
"De 30 a 34 años (115)",283,,,,,52,180,51
"De 35 a 39 años (116)",392,,,,5,121,203,63
"De 40 a 44 años (117)",420,,,,29,186,136,69
"De 45 a 49 años (118)",343,,,2,76,174,49,42
"De 50 y más años (119)",772,5,35,126,282,164,4,156
"Viudo(a) (120)",529,10,64,88,100,73,41,153
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",5,,,,,,5,
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",7,,,,,,6,1
"De 35 a 39 años (126)",21,,,,1,6,11,3
"De 40 a 44 años (127)",28,,,,6,12,5,5
"De 45 a 49 años (128)",47,,,,10,14,9,14
"De 50 y más años (129)",415,10,64,88,83,41,1,128
"Divorciado(a) (130)",47,,,8,9,10,7,13
"De 20 a 24 años (133)",2,,,,,,2,
"De 25 a 29 años (134)",3,,,,,,2,1
"De 30 a 34 años (135)",4,,,,,,2,2
"De 35 a 39 años (136)",3,,,,,1,1,1
"De 40 a 44 años (137)",5,,,,1,3,,1
"De 45 a 49 años (138)",5,,,,1,4,,
"De 50 y más años (139)",25,,,8,7,2,,8
"Soltero(a) (140)",666,,2,5,25,96,187,351
"De 12 a 14 años (141)",7,,,,,,2,5
"De 15 a 19 años (142)",62,,,,,,39,23
"De 20 a 24 años (143)",196,,,,,,69,127
"De 25 a 29 años (144)",136,,,,,9,44,83
"De 30 a 34 años (145)",78,,,,1,25,17,35
"De 35 a 39 años (146)",64,,,,4,22,9,29
"De 40 a 44 años (147)",63,,,,8,28,4,23
"De 45 a 49 años (148)",21,,,1,4,9,3,4
"De 50 y más años (149)",39,,2,4,8,3,,22
,,,,,,,,
"RURAL (160)",7537,15,75,218,596,1582,3526,1525
"De 12 a 14 años (161)",19,,,,,,4,15
"De 15 a 19 años (162)",471,,,,,,296,175
"De 20 a 24 años (163)",1057,,,,,3,739,315
"De 25 a 29 años (164)",1053,,,,,58,786,209
"De 30 a 34 años (165)",980,,,,,168,660,152
"De 35 a 39 años (166)",1020,,,,14,311,564,131
"De 40 a 44 años (167)",862,,,,41,384,330,107
"De 45 a 49 años (168)",634,,,,89,343,119,83
"De 50 y más años (169)",1441,15,75,218,452,315,28,338
"Conviviente (170)",4568,3,20,47,214,844,2540,900
"De 12 a 14 años (171)",11,,,,,,2,9
"De 15 a 19 años (172)",370,,,,,,230,140
"De 20 a 24 años (173)",848,,,,,2,626,220
"De 25 a 29 años (174)",779,,,,,41,598,140
"De 30 a 34 años (175)",683,,,,,112,461,110
"De 35 a 39 años (176)",616,,,,6,182,352,76
"De 40 a 44 años (177)",500,,,,23,225,188,64
"De 45 a 49 años (178)",323,,,,46,158,73,46
"De 50 y más años (179)",438,3,20,47,139,124,10,95
"Separado(a) (180)",391,,6,12,41,103,138,91
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",19,,,,,,14,5
"De 20 a 24 años (183)",46,,,,,,27,19
"De 25 a 29 años (184)",46,,,,,4,33,9
"De 30 a 34 años (185)",47,,,,,9,29,9
"De 35 a 39 años (186)",51,,,,1,19,22,9
"De 40 a 44 años (187)",43,,,,3,22,11,7
"De 45 a 49 años (188)",30,,,,2,23,1,4
"De 50 y más años (189)",108,,6,12,35,26,1,28
"Casado(a) (190)",1806,2,11,75,237,529,686,266
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",18,,,,,,9,9
"De 20 a 24 años (193)",76,,,,,1,56,19
"De 25 a 29 años (194)",154,,,,,9,122,23
"De 30 a 34 años (195)",205,,,,,40,146,19
"De 35 a 39 años (196)",316,,,,4,98,178,36
"De 40 a 44 años (197)",279,,,,14,116,122,27
"De 45 a 49 años (198)",230,,,,36,133,37,24
"De 50 y más años (199)",527,2,11,75,183,132,16,108
"Viudo(a) (200)",449,10,38,77,94,82,34,114
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",1,,,,,,,1
"De 25 a 29 años (204)",6,,,,,1,5,
"De 30 a 34 años (205)",10,,,,,3,5,2
"De 35 a 39 años (206)",16,,,,2,4,6,4
"De 40 a 44 años (207)",30,,,,,17,9,4
"De 45 a 49 años (208)",40,,,,5,24,8,3
"De 50 y más años (209)",344,10,38,77,87,33,1,98
"Divorciado(a) (210)",21,,,3,4,6,6,2
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",2,,,,,,2,
"De 25 a 29 años (214)",3,,,,,1,2,
"De 30 a 34 años (215)",1,,,,,,1,
"De 35 a 39 años (216)",2,,,,,2,,
"De 40 a 44 años (217)",1,,,,,,,1
"De 45 a 49 años (218)",4,,,,,3,,1
"De 50 y más años (219)",7,,,3,4,,,
"Soltero(a) (220)",302,,,4,6,18,122,152
"De 12 a 14 años (221)",5,,,,,,2,3
"De 15 a 19 años (222)",62,,,,,,42,20
"De 20 a 24 años (223)",84,,,,,,28,56
"De 25 a 29 años (224)",65,,,,,2,26,37
"De 30 a 34 años (225)",34,,,,,4,18,12
"De 35 a 39 años (226)",19,,,,1,6,6,6
"De 40 a 44 años (227)",9,,,,1,4,,4
"De 45 a 49 años (228)",7,,,,,2,,5
"De 50 y más años (229)",17,,,4,4,,,9
