"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia VIRU (000)",31097,3132,16506,8380,588,1353,387,751
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",21,21,,,,,,
"Profes., científicos e intelectuales (002)",506,402,,91,10,3,,
"Técnicos de nivel medio y trab. asimilados (003)",805,591,,175,33,6,,
"Jefes y empleados de oficina (004)",558,554,,3,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2529,549,29,1648,40,262,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4850,56,16,4320,454,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",3583,,3075,466,13,29,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1975,268,912,759,20,16,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",14573,504,12013,698,11,961,386,
"Otra (010)",21,21,,,,,,
"Ocupación no especificada (011)",925,166,461,220,7,71,,
"Desocupado (012)",751,,,,,,,751
"Hombres (013)",22153,2025,12131,6170,492,807,21,507
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",16,16,,,,,,
"Profes., científicos e intelectuales (015)",244,185,,51,8,,,
"Técnicos de nivel medio y trab. asimilados (016)",579,433,,118,24,4,,
"Jefes y empleados de oficina (017)",354,352,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",976,294,8,583,14,77,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",4292,49,15,3814,410,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2296,,1860,405,10,21,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1922,265,883,739,19,16,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",10408,309,9095,326,3,654,21,
"Otra (023)",21,21,,,,,,
"Ocupación no especificada (024)",538,101,270,132,4,31,,
"Desocupado (025)",507,,,,,,,507
"Mujeres (026)",8944,1107,4375,2210,96,546,366,244
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",262,217,,40,2,3,,
"Técnicos de nivel medio y trab. asimilados (029)",226,158,,57,9,2,,
"Jefes y empleados de oficina (030)",204,202,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1553,255,21,1065,26,185,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",558,7,1,506,44,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",1287,,1215,61,3,8,,
"Obreros construc.,conf.,papel, fab., instr. (034)",53,3,29,20,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",4165,195,2918,372,8,307,365,
"Ocupación no especificada (037)",387,65,191,88,3,40,,
"Desocupado (038)",244,,,,,,,244
,,,,,,,,
"URBANA (039)",24388,2805,13059,6400,350,898,325,551
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,17,,,,,,
"Profes., científicos e intelectuales (041)",407,324,,74,7,2,,
"Técnicos de nivel medio y trab. asimilados (042)",733,543,,155,29,6,,
"Jefes y empleados de oficina (043)",516,512,,3,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2296,496,24,1489,38,248,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3108,56,13,2806,229,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",3374,,2914,421,12,27,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1716,232,814,638,18,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",10928,470,8915,663,11,545,324,
"Otra (049)",20,20,,,,,,
"Ocupación no especificada (050)",722,135,379,151,6,51,,
"Desocupado (051)",551,,,,,,,551
"Hombres (052)",16745,1837,9330,4427,277,476,16,382
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,13,,,,,,
"Profes., científicos e intelectuales (054)",204,156,,42,6,,,
"Técnicos de nivel medio y trab. asimilados (055)",532,401,,105,22,4,,
"Jefes y empleados de oficina (056)",333,331,,2,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",880,267,8,518,14,73,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2652,49,13,2383,203,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",2138,,1746,363,9,20,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1677,230,792,624,17,14,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",7500,286,6554,305,3,336,16,
"Otra (062)",20,20,,,,,,
"Ocupación no especificada (063)",414,84,217,85,3,25,,
"Desocupado (064)",382,,,,,,,382
"Mujeres (065)",7643,968,3729,1973,73,422,309,169
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",203,168,,32,1,2,,
"Técnicos de nivel medio y trab. asimilados (068)",201,142,,50,7,2,,
"Jefes y empleados de oficina (069)",183,181,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1416,229,16,971,24,175,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",456,7,,423,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",1236,,1168,58,3,7,,
"Obreros construc.,conf.,papel, fab., instr. (073)",39,2,22,14,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",3428,184,2361,358,8,209,308,
"Ocupación no especificada (076)",308,51,162,66,3,26,,
"Desocupado (077)",169,,,,,,,169
,,,,,,,,
"RURAL (078)",6709,327,3447,1980,238,455,62,200
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,4,,,,,,
"Profes., científicos e intelectuales (080)",99,78,,17,3,1,,
"Técnicos de nivel medio y trab. asimilados (081)",72,48,,20,4,,,
"Jefes y empleados de oficina (082)",42,42,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",233,53,5,159,2,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1742,,3,1514,225,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",209,,161,45,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (086)",259,36,98,121,2,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",3645,34,3098,35,,416,62,
"Otra (088)",1,1,,,,,,
"Ocupación no especificada (089)",203,31,82,69,1,20,,
"Desocupado (090)",200,,,,,,,200
"Hombres (091)",5408,188,2801,1743,215,331,5,125
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,3,,,,,,
"Profes., científicos e intelectuales (093)",40,29,,9,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",47,32,,13,2,,,
"Jefes y empleados de oficina (095)",21,21,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",96,27,,65,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1640,,2,1431,207,,,
