"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia PARINACOCHAS (000)",30007,15122,14885,17340,8612,8728,12667,6510,6157
"Menores de 1 año (001)",546,278,268,305,163,142,241,115,126
"Menores de 1 mes (002)",61,26,35,28,13,15,33,13,20
"De 1 a 11 meses (003)",485,252,233,277,150,127,208,102,106
"De 1 a 4 años (004)",2674,1359,1315,1542,771,771,1132,588,544
"1 año (005)",561,304,257,324,167,157,237,137,100
"2 años (006)",704,337,367,404,189,215,300,148,152
"3 años (007)",724,368,356,426,217,209,298,151,147
"4 años (008)",685,350,335,388,198,190,297,152,145
"De 5 a 9 años (009)",3356,1714,1642,1915,1007,908,1441,707,734
"5 años (010)",641,335,306,378,185,193,263,150,113
"6 años (011)",679,342,337,373,198,175,306,144,162
"7 años (012)",689,355,334,420,226,194,269,129,140
"8 años (013)",690,343,347,372,195,177,318,148,170
"9 años (014)",657,339,318,372,203,169,285,136,149
"De 10 a 14 años (015)",3718,1884,1834,2177,1097,1080,1541,787,754
"10 años (016)",786,398,388,432,217,215,354,181,173
"11 años (017)",742,366,376,439,209,230,303,157,146
"12 años (018)",837,432,405,478,244,234,359,188,171
"13 años (019)",710,370,340,447,232,215,263,138,125
"14 años (020)",643,318,325,381,195,186,262,123,139
"De 15 a 19 años (021)",2766,1432,1334,1735,887,848,1031,545,486
"15 años (022)",703,333,370,459,212,247,244,121,123
"16 años (023)",588,303,285,365,191,174,223,112,111
"17 años (024)",534,289,245,327,178,149,207,111,96
"18 años (025)",496,260,236,314,161,153,182,99,83
"19 años (026)",445,247,198,270,145,125,175,102,73
"De 20 a 24 años (027)",2273,1158,1115,1384,683,701,889,475,414
"20 años (028)",500,257,243,314,156,158,186,101,85
"21 años (029)",378,185,193,220,101,119,158,84,74
"22 años (030)",505,253,252,297,145,152,208,108,100
"23 años (031)",455,236,219,286,144,142,169,92,77
"24 años (032)",435,227,208,267,137,130,168,90,78
"De 25 a 29 años (033)",2026,1083,943,1228,626,602,798,457,341
"25 años (034)",446,233,213,253,124,129,193,109,84
"26 años (035)",365,201,164,222,119,103,143,82,61
"27 años (036)",442,227,215,278,132,146,164,95,69
"28 años (037)",396,211,185,239,130,109,157,81,76
"29 años (038)",377,211,166,236,121,115,141,90,51
"De 30 a 34 años (039)",1875,952,923,1106,517,589,769,435,334
"30 años (040)",536,280,256,298,140,158,238,140,98
"31 años (041)",267,129,138,172,78,94,95,51,44
"32 años (042)",415,207,208,248,114,134,167,93,74
"33 años (043)",333,169,164,182,82,100,151,87,64
"34 años (044)",324,167,157,206,103,103,118,64,54
"De 35 a 39 años (045)",1849,964,885,1147,565,582,702,399,303
"35 años (046)",389,202,187,230,111,119,159,91,68
