"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",11984,5997,5987,10962,5404,5558,1022,593,429
"30 años (040)",2919,1442,1477,2640,1291,1349,279,151,128
"31 años (041)",2033,997,1036,1877,908,969,156,89,67
"32 años (042)",2415,1201,1214,2214,1078,1136,201,123,78
"33 años (043)",2412,1250,1162,2201,1127,1074,211,123,88
"34 años (044)",2205,1107,1098,2030,1000,1030,175,107,68
"De 35 a 39 años (045)",11523,5680,5843,10663,5169,5494,860,511,349
"35 años (046)",2206,1086,1120,2016,969,1047,190,117,73
"36 años (047)",2254,1116,1138,2106,1035,1071,148,81,67
"37 años (048)",2489,1221,1268,2310,1115,1195,179,106,73
"38 años (049)",2335,1161,1174,2147,1043,1104,188,118,70
"39 años (050)",2239,1096,1143,2084,1007,1077,155,89,66
"De 40 a 44 años (051)",10708,5620,5088,9902,5140,4762,806,480,326
"40 años (052)",2639,1349,1290,2439,1233,1206,200,116,84
"41 años (053)",1813,901,912,1692,831,861,121,70,51
"42 años (054)",2368,1283,1085,2186,1170,1016,182,113,69
"43 años (055)",1990,1046,944,1838,960,878,152,86,66
"44 años (056)",1898,1041,857,1747,946,801,151,95,56
"De 45 a 49 años (057)",8631,4642,3989,8003,4259,3744,628,383,245
"45 años (058)",1782,951,831,1638,866,772,144,85,59
"46 años (059)",1784,950,834,1654,873,781,130,77,53
"47 años (060)",1880,995,885,1755,919,836,125,76,49
"48 años (061)",1707,934,773,1590,857,733,117,77,40
"49 años (062)",1478,812,666,1366,744,622,112,68,44
"De 50 a 54 años (063)",6580,3491,3089,6055,3152,2903,525,339,186
"50 años (064)",1576,825,751,1444,741,703,132,84,48
"51 años (065)",1136,612,524,1057,562,495,79,50,29
"52 años (066)",1347,737,610,1230,655,575,117,82,35
"53 años (067)",1287,666,621,1190,608,582,97,58,39
"54 años (068)",1234,651,583,1134,586,548,100,65,35
"De 55 a 59 años (069)",4774,2511,2263,4364,2269,2095,410,242,168
"55 años (070)",1022,555,467,941,507,434,81,48,33
"56 años (071)",1048,531,517,945,470,475,103,61,42
"57 años (072)",1033,551,482,951,499,452,82,52,30
"58 años (073)",871,450,421,794,409,385,77,41,36
"59 años (074)",800,424,376,733,384,349,67,40,27
"De 60 a 64 años (075)",3626,1927,1699,3280,1723,1557,346,204,142
"60 años (076)",977,529,448,870,462,408,107,67,40
"61 años (077)",618,340,278,575,316,259,43,24,19
"62 años (078)",721,380,341,639,334,305,82,46,36
"63 años (079)",689,340,349,632,308,324,57,32,25
"64 años (080)",621,338,283,564,303,261,57,35,22
"De 65 y más años (081)",7982,3765,4217,7311,3389,3922,671,376,295
"65 años (082)",679,319,360,618,288,330,61,31,30
"66 años (083)",596,281,315,540,258,282,56,23,33
"67 años (084)",580,304,276,528,268,260,52,36,16
"68 años (085)",514,235,279,471,206,265,43,29,14
"69 años (086)",418,207,211,389,191,198,29,16,13
"70 años (087)",550,275,275,481,244,237,69,31,38
"71 años (088)",321,165,156,297,150,147,24,15,9
"72 años (089)",488,230,258,440,203,237,48,27,21
"73 años (090)",413,203,210,380,179,201,33,24,9
"74 años (091)",387,190,197,356,167,189,31,23,8
"75 años (092)",379,171,208,343,153,190,36,18,18
"76 años (093)",323,160,163,292,141,151,31,19,12
"77 años (094)",328,167,161,306,155,151,22,12,10
"78 años (095)",264,127,137,239,111,128,25,16,9
"79 años (096)",216,95,121,199,82,117,17,13,4
"80 años (097)",242,102,140,222,96,126,20,6,14
"81 años (098)",148,69,79,141,65,76,7,4,3
"82 años (099)",158,76,82,153,71,82,5,5,
"83 años (100)",135,65,70,130,63,67,5,2,3
"84 años (101)",142,65,77,133,59,74,9,6,3
"85 años (102)",134,49,85,127,45,82,7,4,3
"86 años (103)",102,32,70,95,29,66,7,3,4
"87 años (104)",94,34,60,90,34,56,4,,4
"88 años (105)",65,26,39,60,22,38,5,4,1
"89 años (106)",61,28,33,59,26,33,2,2,
"90 años (107)",70,23,47,62,21,41,8,2,6
"91 años (108)",27,14,13,25,13,12,2,1,1
"92 años (109)",29,12,17,25,10,15,4,2,2
"93 años (110)",21,11,10,21,11,10,,,
"94 años (111)",22,7,15,21,7,14,1,,1
"95 años (112)",13,2,11,11,1,10,2,1,1
"96 años (113)",16,6,10,16,6,10,,,
"97 años (114)",18,9,9,17,8,9,1,1,
"98 y más años (115)",29,6,23,24,6,18,5,,5
