"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1051,5797,5170,45,89.2,0.8,
"De 45 a 49 años (038)",959,5829,5083,11,87.2,0.2,
"De 50 y más años (039)",2894,19831,15632,,78.8,,
"Viudo(a) (040)",1709,10042,7463,5,74.3,,
"De 15 a 19 años (042)",3,,,,,,
"De 20 a 24 años (043)",10,13,12,,92.3,,
"De 25 a 29 años (044)",17,37,37,2,100,5.4,
"De 30 a 34 años (045)",29,87,80,1,92,1.1,
"De 35 a 39 años (046)",42,180,171,1,95,0.6,
"De 40 a 44 años (047)",84,414,345,1,83.3,0.2,
"De 45 a 49 años (048)",84,485,409,,84.3,,
"De 50 y más años (049)",1440,8826,6409,,72.6,,
"Divorciado(a) (050)",74,270,210,2,77.8,0.7,
"De 15 a 19 años (052)",2,4,4,1,100,25,
"De 20 a 24 años (053)",5,4,4,,100,,
"De 25 a 29 años (054)",5,13,12,,92.3,,
"De 30 a 34 años (055)",12,30,28,1,93.3,3.3,
"De 35 a 39 años (056)",7,21,20,,95.2,,
"De 40 a 44 años (057)",9,32,21,,65.6,,
"De 45 a 49 años (058)",7,34,25,,73.5,,
"De 50 y más años (059)",27,132,96,,72.7,,
"Soltero(a) (060)",7182,901,844,48,93.7,5.3,
"De 12 a 14 años (061)",2472,3,1,,33.3,,
"De 15 a 19 años (062)",2517,39,38,8,97.4,20.5,
"De 20 a 24 años (063)",1068,127,125,23,98.4,18.1,
"De 25 a 29 años (064)",438,120,117,13,97.5,10.8,
"De 30 a 34 años (065)",214,138,132,3,95.7,2.2,
"De 35 a 39 años (066)",123,101,97,1,96,1,
"De 40 a 44 años (067)",90,102,97,,95.1,,
"De 45 a 49 años (068)",56,52,49,,94.2,,
"De 50 y más años (069)",204,219,188,,85.8,,
,,,,,,,
"URBANA (080)",9944,23001,20570,499,89.4,2.2,
"De 12 a 14 años (081)",1077,4,4,,100,,
"De 15 a 19 años (082)",1521,168,166,52,98.8,31,
"De 20 a 24 años (083)",1370,1051,1030,160,98,15.2,
"De 25 a 29 años (084)",1223,1988,1910,117,96.1,5.9,
"De 30 a 34 años (085)",1137,2874,2735,86,95.2,3,
"De 35 a 39 años (086)",928,3087,2924,61,94.7,2,
"De 40 a 44 años (087)",729,2999,2756,19,91.9,0.6,
"De 45 a 49 años (088)",519,2493,2249,4,90.2,0.2,
"De 50 y más años (089)",1440,8337,6796,,81.5,,
"Conviviente (090)",3032,6678,6322,365,94.7,5.5,
"De 12 a 14 años (091)",11,1,1,,100,,
"De 15 a 19 años (092)",264,135,133,48,98.5,35.6,
"De 20 a 24 años (093)",723,841,827,142,98.3,16.9,
"De 25 a 29 años (094)",732,1371,1314,84,95.8,6.1,
"De 30 a 34 años (095)",552,1462,1406,44,96.2,3,
"De 35 a 39 años (096)",372,1218,1162,35,95.4,2.9,
"De 40 a 44 años (097)",193,766,697,9,91,1.2,
"De 45 a 49 años (098)",79,354,326,3,92.1,0.8,
"De 50 y más años (099)",106,530,456,,86,,
"Separado(a) (100)",407,1177,1077,14,91.5,1.2,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",14,11,11,2,100,18.2,
"De 20 a 24 años (103)",41,54,53,4,98.1,7.4,
"De 25 a 29 años (104)",50,91,87,3,95.6,3.3,
"De 30 a 34 años (105)",73,161,150,3,93.2,1.9,
"De 35 a 39 años (106)",63,191,185,1,96.9,0.5,
"De 40 a 44 años (107)",41,147,137,1,93.2,0.7,
"De 45 a 49 años (108)",43,154,136,,88.3,,
"De 50 y más años (109)",81,368,318,,86.4,,
"Casado(a) (110)",2539,11710,10365,99,88.5,0.8,
"De 12 a 14 años (111)",1,2,2,,100,,
"De 15 a 19 años (112)",11,2,2,,100,,
"De 20 a 24 años (113)",72,103,97,9,94.2,8.7,
"De 25 a 29 años (114)",189,445,430,20,96.6,4.5,
"De 30 a 34 años (115)",356,1087,1024,36,94.2,3.3,
"De 35 a 39 años (116)",405,1517,1424,24,93.9,1.6,
"De 40 a 44 años (117)",399,1801,1674,9,92.9,0.5,
"De 45 a 49 años (118)",341,1788,1617,1,90.4,0.1,
"De 50 y más años (119)",765,4965,4095,,82.5,,
"Viudo(a) (120)",527,2834,2248,3,79.3,0.1,
"De 15 a 19 años (122)",3,,,,,,
"De 20 a 24 años (123)",4,5,5,,100,,
"De 25 a 29 años (124)",9,19,19,2,100,10.5,
"De 30 a 34 años (125)",16,48,43,1,89.6,2.1,
"De 35 a 39 años (126)",17,71,66,,93,,
"De 40 a 44 años (127)",43,207,176,,85,,
"De 45 a 49 años (128)",27,145,120,,82.8,,
"De 50 y más años (129)",408,2339,1819,,77.8,,
"Divorciado(a) (130)",37,128,109,1,85.2,0.8,
"De 25 a 29 años (134)",2,4,4,,100,,
"De 30 a 34 años (135)",7,19,19,1,100,5.3,
"De 35 a 39 años (136)",5,16,15,,93.8,,
"De 40 a 44 años (137)",5,12,10,,83.3,,
"De 45 a 49 años (138)",5,21,19,,90.5,,
"De 50 y más años (139)",13,56,42,,75,,
"Soltero(a) (140)",3402,474,449,17,94.7,3.6,
"De 12 a 14 años (141)",1064,1,1,,100,,
"De 15 a 19 años (142)",1229,20,20,2,100,10,
"De 20 a 24 años (143)",530,48,48,5,100,10.4,
"De 25 a 29 años (144)",241,58,56,8,96.6,13.8,
"De 30 a 34 años (145)",133,97,93,1,95.9,1,
"De 35 a 39 años (146)",66,74,72,1,97.3,1.4,
"De 40 a 44 años (147)",48,66,62,,93.9,,
"De 45 a 49 años (148)",24,31,31,,100,,
"De 50 y más años (149)",67,79,66,,83.5,,
,,,,,,,
"RURAL (160)",12373,43050,35453,630,82.4,1.5,
"De 12 a 14 años (161)",1421,3,1,1,33.3,33.3,
"De 15 a 19 años (162)",1498,189,186,56,98.4,29.6,
"De 20 a 24 años (163)",1276,1204,1143,174,94.9,14.5,
"De 25 a 29 años (164)",1022,2097,1972,161,94,7.7,
"De 30 a 34 años (165)",938,2960,2714,102,91.7,3.4,
"De 35 a 39 años (166)",927,3877,3511,76,90.6,2,
"De 40 a 44 años (167)",918,5060,4431,48,87.6,0.9,
"De 45 a 49 años (168)",806,4905,4222,12,86.1,0.2,
"De 50 y más años (169)",3567,22755,17273,,75.9,,
"Conviviente (170)",2118,5725,5236,328,91.5,5.7,
"De 12 a 14 años (171)",9,,,,,,
"De 15 a 19 años (172)",179,134,132,43,98.5,32.1,
"De 20 a 24 años (173)",544,778,742,118,95.4,15.2,
"De 25 a 29 años (174)",440,1015,959,84,94.5,8.3,
"De 30 a 34 años (175)",318,922,853,40,92.5,4.3,
"De 35 a 39 años (176)",250,985,912,31,92.6,3.1,
"De 40 a 44 años (177)",153,725,656,11,90.5,1.5,
"De 45 a 49 años (178)",73,390,347,1,89,0.3,
"De 50 y más años (179)",152,776,635,,81.8,,
"Separado(a) (180)",348,939,820,23,87.3,2.4,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",16,20,20,4,100,20,
"De 20 a 24 años (183)",52,64,63,7,98.4,10.9,
"De 25 a 29 años (184)",51,87,84,7,96.6,8,
"De 30 a 34 años (185)",41,82,72,1,87.8,1.2,
"De 35 a 39 años (186)",34,99,85,2,85.9,2,
"De 40 a 44 años (187)",26,76,64,,84.2,,
"De 45 a 49 años (188)",24,100,96,1,96,1,
"De 50 y más años (189)",103,410,335,,81.7,,
"Casado(a) (190)",4908,28609,23686,245,82.8,0.9,
"De 12 a 14 años (191)",3,,,,,,
"De 15 a 19 años (192)",13,12,12,2,100,16.7,
"De 20 a 24 años (193)",131,271,250,31,92.3,11.4,
"De 25 a 29 años (194)",323,906,842,65,92.9,7.2,
"De 30 a 34 años (195)",480,1865,1704,59,91.4,3.2,
"De 35 a 39 años (196)",559,2652,2379,42,89.7,1.6,
"De 40 a 44 años (197)",652,3996,3496,36,87.5,0.9,
"De 45 a 49 años (198)",618,4041,3466,10,85.8,0.2,
"De 50 y más años (199)",2129,14866,11537,,77.6,,
"Viudo(a) (200)",1182,7208,5215,2,72.4,,
"De 20 a 24 años (203)",6,8,7,,87.5,,
"De 25 a 29 años (204)",8,18,18,,100,,
"De 30 a 34 años (205)",13,39,37,,94.9,,
"De 35 a 39 años (206)",25,109,105,1,96.3,0.9,
"De 40 a 44 años (207)",41,207,169,1,81.6,0.5,
"De 45 a 49 años (208)",57,340,289,,85,,
"De 50 y más años (209)",1032,6487,4590,,70.8,,
"Divorciado(a) (210)",37,142,101,1,71.1,0.7,
"De 15 a 19 años (212)",2,4,4,1,100,25,
"De 20 a 24 años (213)",5,4,4,,100,,
"De 25 a 29 años (214)",3,9,8,,88.9,,
"De 30 a 34 años (215)",5,11,9,,81.8,,
"De 35 a 39 años (216)",2,5,5,,100,,
"De 40 a 44 años (217)",4,20,11,,55,,
"De 45 a 49 años (218)",2,13,6,,46.2,,
"De 50 y más años (219)",14,76,54,,71.1,,
"Soltero(a) (220)",3780,427,395,31,92.5,7.3,
"De 12 a 14 años (221)",1408,2,,,,,
"De 15 a 19 años (222)",1288,19,18,6,94.7,31.6,
"De 20 a 24 años (223)",538,79,77,18,97.5,22.8,
"De 25 a 29 años (224)",197,62,61,5,98.4,8.1,
"De 30 a 34 años (225)",81,41,39,2,95.1,4.9,
"De 35 a 39 años (226)",57,27,25,,92.6,,
"De 40 a 44 años (227)",42,36,35,,97.2,,
"De 45 a 49 años (228)",32,21,18,,85.7,,
"De 50 y más años (229)",137,140,122,,87.1,,
