"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Industrias manufactureras (048)",40,,,6,16,5,7,1,5
"Suministro de electricidad, gas y agua (049)",1,,,,,,1,,
"Construcción (050)",3,,,,1,,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",367,16,,71,160,30,52,13,25
"Venta, mant.y rep. veh.autom.y motoc. (052)",6,,,,3,1,1,,1
"Comercio al por mayor (053)",9,1,,2,3,1,1,,1
"Comercio al por menor (054)",352,15,,69,154,28,50,13,23
"Hoteles y restaurantes (055)",146,3,,21,83,10,20,5,4
"Trans., almac. y comunicaciones (056)",21,,,,7,3,4,1,6
"Intermediación financiera (057)",8,,,,1,1,5,,1
"Activid.inmobil., empres. y de alquiler (058)",28,,,,3,4,7,3,11
"Admin.pub. y defensa; p. segur.soc.afil (059)",44,,,,7,3,16,5,13
"Enseñanza (060)",188,,,,6,12,78,1,91
"Servicios sociales y de salud (061)",68,,,1,9,7,24,2,25
"Otras activ. serv.comun.soc y personales (062)",37,2,,8,12,3,11,1,
"Hogares privados con servicio doméstico (063)",74,1,,11,47,4,8,2,1
"Actividad economica no especificada (065)",58,3,,15,26,4,5,2,3
,,,,,,,,,
"URBANA (066)",3374,73,,611,1467,235,463,151,374
"Agric., ganadería, caza y silvicultura (067)",1204,43,,353,559,66,95,40,48
"Pesca (068)",4,,,1,2,1,,,
"Explotación de minas y canteras (069)",112,,,16,70,10,7,5,4
"Industrias manufactureras (070)",124,1,,23,56,12,14,5,13
"Suministro de electricidad, gas y agua (071)",7,,,1,4,,,,2
"Construcción (072)",139,1,,12,85,11,13,8,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",598,17,,108,275,43,78,32,45
"Venta, mant.y rep. veh.autom.y motoc. (074)",58,2,,4,33,9,4,1,5
"Comercio al por mayor (075)",28,1,,5,9,4,5,1,3
"Comercio al por menor (076)",512,14,,99,233,30,69,30,37
"Hoteles y restaurantes (077)",162,4,,28,85,12,21,6,6
"Trans., almac. y comunicaciones (078)",208,1,,15,119,23,27,9,14
"Intermediación financiera (079)",11,,,,3,1,5,,2
"Activid.inmobil., empres. y de alquiler (080)",95,1,,3,20,12,18,12,29
"Admin.pub. y defensa; p. segur.soc.afil (081)",128,,,8,38,8,25,13,36
"Enseñanza (082)",227,,,,11,5,91,3,117
"Servicios sociales y de salud (083)",105,,,1,13,11,39,3,38
"Otras activ. serv.comun.soc y personales (084)",78,,,11,31,10,16,8,2
"Hogares privados con servicio doméstico (085)",60,1,,9,39,4,4,2,1
"Actividad economica no especificada (087)",112,4,,22,57,6,10,5,8
"Hombres (088)",2103,30,,389,998,147,213,110,216
"Agric., ganadería, caza y silvicultura (089)",846,16,,240,416,43,55,34,42
"Pesca (090)",4,,,1,2,1,,,
"Explotación de minas y canteras (091)",107,,,16,67,10,5,5,4
"Industrias manufactureras (092)",88,1,,18,42,8,7,4,8
"Suministro de electricidad, gas y agua (093)",7,,,1,4,,,,2
"Construcción (094)",136,1,,12,84,11,13,7,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",276,5,,52,128,20,30,19,22
"Venta, mant.y rep. veh.autom.y motoc. (096)",53,2,,4,30,9,3,1,4
"Comercio al por mayor (097)",19,,,3,6,3,4,1,2
"Comercio al por menor (098)",204,3,,45,92,8,23,17,16
"Hoteles y restaurantes (099)",42,3,,10,20,3,2,1,3
"Trans., almac. y comunicaciones (100)",190,1,,15,112,20,24,8,10
"Intermediación financiera (101)",3,,,,2,,,,1
"Activid.inmobil., empres. y de alquiler (102)",76,1,,3,19,8,14,9,22
"Admin.pub. y defensa; p. segur.soc.afil (103)",90,,,8,34,6,9,8,25
"Enseñanza (104)",82,,,,7,1,25,3,46
"Servicios sociales y de salud (105)",42,,,,5,4,16,1,16
"Otras activ. serv.comun.soc y personales (106)",46,,,3,19,7,7,8,2
"Hogares privados con servicio doméstico (107)",5,1,,,3,1,,,
"Actividad economica no especificada (109)",63,1,,10,34,4,6,3,5
"Mujeres (110)",1271,43,,222,469,88,250,41,158
"Agric., ganadería, caza y silvicultura (111)",358,27,,113,143,23,40,6,6
"Explotación de minas y canteras (113)",5,,,,3,,2,,
"Industrias manufactureras (114)",36,,,5,14,4,7,1,5
"Construcción (116)",3,,,,1,,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",322,12,,56,147,23,48,13,23
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,,3,,1,,1
"Comercio al por mayor (119)",9,1,,2,3,1,1,,1
"Comercio al por menor (120)",308,11,,54,141,22,46,13,21
"Hoteles y restaurantes (121)",120,1,,18,65,9,19,5,3
"Trans., almac. y comunicaciones (122)",18,,,,7,3,3,1,4
"Intermediación financiera (123)",8,,,,1,1,5,,1
"Activid.inmobil., empres. y de alquiler (124)",19,,,,1,4,4,3,7
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,,,,4,2,16,5,11
"Enseñanza (126)",145,,,,4,4,66,,71
"Servicios sociales y de salud (127)",63,,,1,8,7,23,2,22
"Otras activ. serv.comun.soc y personales (128)",32,,,8,12,3,9,,
"Hogares privados con servicio doméstico (129)",55,,,9,36,3,4,2,1
"Actividad economica no especificada (131)",49,3,,12,23,2,4,2,3
,,,,,,,,,
"RURAL (132)",1796,75,,462,919,105,109,39,87
"Agric., ganadería, caza y silvicultura (133)",1199,59,,376,609,58,50,24,23
"Pesca (134)",1,,,1,,,,,
"Explotación de minas y canteras (135)",191,4,,39,129,5,6,5,3
"Industrias manufactureras (136)",9,,,2,4,1,1,,1
"Suministro de electricidad, gas y agua (137)",1,,,,,,1,,
"Construcción (138)",36,1,,3,23,5,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",80,4,,18,37,10,7,1,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",6,,,,5,1,,,
"Comercio al por mayor (141)",2,,,,1,,,,1
"Comercio al por menor (142)",72,4,,18,31,9,7,1,2
"Hoteles y restaurantes (143)",33,2,,5,21,1,3,,1
"Trans., almac. y comunicaciones (144)",50,2,,2,32,4,3,3,4
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",35,,,2,12,6,7,1,7
"Admin.pub. y defensa; p. segur.soc.afil (147)",20,,,,10,2,2,,6
"Enseñanza (148)",54,,,,3,8,15,1,27
"Servicios sociales y de salud (149)",13,,,,3,,3,,7
"Otras activ. serv.comun.soc y personales (150)",17,2,,,8,1,4,2,
"Hogares privados con servicio doméstico (151)",27,1,,4,17,1,4,,
"Actividad economica no especificada (153)",29,,,10,11,3,1,1,3
"Hombres (154)",1341,39,,348,734,67,68,34,51
"Agric., ganadería, caza y silvicultura (155)",939,33,,291,492,41,39,22,21
"Pesca (156)",1,,,1,,,,,
"Explotación de minas y canteras (157)",171,3,,34,116,5,6,4,3
"Industrias manufactureras (158)",5,,,1,2,,1,,1
"Construcción (160)",36,1,,3,23,5,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",35,,,3,24,3,3,1,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,,5,,,,
"Comercio al por mayor (163)",2,,,,1,,,,1
"Comercio al por menor (164)",28,,,3,18,3,3,1,
"Hoteles y restaurantes (165)",7,,,2,3,,2,,
"Trans., almac. y comunicaciones (166)",47,2,,2,32,4,2,3,2
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",26,,,2,10,6,4,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,,,,7,1,2,,4
"Enseñanza (170)",11,,,,1,,3,,7
"Servicios sociales y de salud (171)",8,,,,2,,2,,4
"Otras activ. serv.comun.soc y personales (172)",12,,,,8,1,2,1,
"Hogares privados con servicio doméstico (173)",8,,,2,6,,,,
"Actividad economica no especificada (175)",20,,,7,8,1,,1,3
"Mujeres (176)",455,36,,114,185,38,41,5,36
"Agric., ganadería, caza y silvicultura (177)",260,26,,85,117,17,11,2,2
"Explotación de minas y canteras (179)",20,1,,5,13,,,1,
"Industrias manufactureras (180)",4,,,1,2,1,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",45,4,,15,13,7,4,,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,
"Comercio al por menor (186)",44,4,,15,13,6,4,,2
"Hoteles y restaurantes (187)",26,2,,3,18,1,1,,1
"Trans., almac. y comunicaciones (188)",3,,,,,,1,,2
"Activid.inmobil., empres. y de alquiler (190)",9,,,,2,,3,,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,3,1,,,2
"Enseñanza (192)",43,,,,2,8,12,1,20
"Servicios sociales y de salud (193)",5,,,,1,,1,,3
"Otras activ. serv.comun.soc y personales (194)",5,2,,,,,2,1,
"Hogares privados con servicio doméstico (195)",19,1,,2,11,1,4,,
"Actividad economica no especificada (197)",9,,,3,3,2,1,,
