"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",1,,,,,,,1
"De 35 a 39 años (056)",1,,,,,1,,
"De 45 a 49 años (058)",1,,,,,,,1
"De 50 y más años (059)",13,4,1,1,1,2,,4
"Soltero(a) (060)",259,,5,9,7,42,98,98
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",11,,,,,,7,4
"De 20 a 24 años (063)",51,,,,,2,27,22
"De 25 a 29 años (064)",41,,,,,1,21,19
"De 30 a 34 años (065)",40,,,,,7,16,17
"De 35 a 39 años (066)",37,,,,1,13,18,5
"De 40 a 44 años (067)",26,,,,,9,8,9
"De 45 a 49 años (068)",16,,,,1,7,1,7
"De 50 y más años (069)",36,,5,9,5,3,,14
,,,,,,,,
"URBANA (080)",2043,20,73,148,235,475,652,440
"De 12 a 14 años (081)",6,,,,,,,6
"De 15 a 19 años (082)",34,,,,,,21,13
"De 20 a 24 años (083)",172,,,,,3,112,57
"De 25 a 29 años (084)",197,,,,,9,137,51
"De 30 a 34 años (085)",220,,,,,36,136,48
"De 35 a 39 años (086)",245,,,,1,88,131,25
"De 40 a 44 años (087)",214,,,,10,100,77,27
"De 45 a 49 años (088)",193,,,1,27,106,31,28
"De 50 y más años (089)",762,20,73,147,197,133,7,185
"Conviviente (090)",506,,,7,22,75,290,112
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",18,,,,,,11,7
"De 20 a 24 años (093)",113,,,,,,78,35
"De 25 a 29 años (094)",110,,,,,5,78,27
"De 30 a 34 años (095)",84,,,,,14,52,18
"De 35 a 39 años (096)",54,,,,,11,38,5
"De 40 a 44 años (097)",38,,,,3,14,21,
"De 45 a 49 años (098)",32,,,,2,15,9,6
"De 50 y más años (099)",53,,,7,17,16,3,10
"Separado(a) (100)",90,,4,5,6,22,36,17
"De 15 a 19 años (102)",2,,,,,,1,1
"De 20 a 24 años (103)",7,,,,,,4,3
"De 25 a 29 años (104)",13,,,,,,10,3
"De 30 a 34 años (105)",11,,,,,,10,1
"De 35 a 39 años (106)",15,,,,,7,5,3
"De 40 a 44 años (107)",10,,,,,6,4,
"De 45 a 49 años (108)",8,,,,2,4,2,
"De 50 y más años (109)",24,,4,5,4,5,,6
"Casado(a) (110)",925,5,23,77,126,298,243,153
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",4,,,,,,3,1
"De 20 a 24 años (113)",17,,,,,1,12,4
"De 25 a 29 años (114)",48,,,,,2,33,13
"De 30 a 34 años (115)",97,,,,,19,63,15
"De 35 a 39 años (116)",142,,,,,58,70,14
"De 40 a 44 años (117)",130,,,,6,63,43,18
"De 45 a 49 años (118)",118,,,1,17,72,16,12
"De 50 y más años (119)",368,5,23,76,103,83,3,75
"Viudo(a) (120)",336,13,41,52,75,49,12,94
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",2,,,,,1,1,
"De 30 a 34 años (125)",3,,,,,1,1,1
"De 35 a 39 años (126)",5,,,,,2,3,
"De 40 a 44 años (127)",19,,,,1,11,3,4
"De 45 a 49 años (128)",23,,,,5,10,3,5
"De 50 y más años (129)",283,13,41,52,69,24,1,83
"Divorciado(a) (130)",10,2,,1,,3,1,3
"De 20 a 24 años (133)",1,,,,,,1,
"De 30 a 34 años (135)",1,,,,,,,1
"De 35 a 39 años (136)",1,,,,,1,,
"De 50 y más años (139)",7,2,,1,,2,,2
"Soltero(a) (140)",176,,5,6,6,28,70,61
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",10,,,,,,6,4
"De 20 a 24 años (143)",33,,,,,2,17,14
"De 25 a 29 años (144)",24,,,,,1,15,8
"De 30 a 34 años (145)",24,,,,,2,10,12
"De 35 a 39 años (146)",28,,,,1,9,15,3
"De 40 a 44 años (147)",17,,,,,6,6,5
"De 45 a 49 años (148)",12,,,,1,5,1,5
"De 50 y más años (149)",27,,5,6,4,3,,9
,,,,,,,,
"RURAL (160)",961,12,21,62,101,190,331,244
"De 15 a 19 años (162)",20,,,,,,14,6
"De 20 a 24 años (163)",89,,,,,,61,28
"De 25 a 29 años (164)",102,,,,,,76,26
"De 30 a 34 años (165)",92,,,,,17,59,16
"De 35 a 39 años (166)",97,,,,,31,54,12
"De 40 a 44 años (167)",106,,,,2,41,41,22
"De 45 a 49 años (168)",81,,,,7,34,25,15
"De 50 y más años (169)",374,12,21,62,92,67,1,119
"Conviviente (170)",278,,1,2,13,31,175,56
"De 15 a 19 años (172)",19,,,,,,13,6
"De 20 a 24 años (173)",65,,,,,,46,19
"De 25 a 29 años (174)",56,,,,,,48,8
"De 30 a 34 años (175)",43,,,,,4,34,5
"De 35 a 39 años (176)",24,,,,,5,17,2
"De 40 a 44 años (177)",23,,,,,8,13,2
"De 45 a 49 años (178)",18,,,,5,6,4,3
"De 50 y más años (179)",30,,1,2,8,8,,11
"Separado(a) (180)",35,,,1,3,4,16,11
"De 20 a 24 años (183)",3,,,,,,2,1
"De 25 a 29 años (184)",7,,,,,,5,2
"De 30 a 34 años (185)",3,,,,,,3,
"De 35 a 39 años (186)",4,,,,,,4,
"De 40 a 44 años (187)",6,,,,,2,1,3
"De 45 a 49 años (188)",3,,,,1,,1,1
"De 50 y más años (189)",9,,,1,2,2,,4
"Casado(a) (190)",390,1,5,28,57,115,103,81
"De 20 a 24 años (193)",3,,,,,,3,
"De 25 a 29 años (194)",20,,,,,,16,4
"De 30 a 34 años (195)",28,,,,,7,15,6
"De 35 a 39 años (196)",55,,,,,18,29,8
"De 40 a 44 años (197)",61,,,,2,25,23,11
"De 45 a 49 años (198)",47,,,,1,24,16,6
"De 50 y más años (199)",176,1,5,28,54,41,1,46
"Viudo(a) (200)",167,9,14,28,26,26,8,56
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",2,,,,,1,1,
"De 35 a 39 años (206)",5,,,,,4,1,
"De 40 a 44 años (207)",7,,,,,3,2,2
"De 45 a 49 años (208)",8,,,,,2,4,2
"De 50 y más años (209)",144,9,14,28,26,16,,51
"Divorciado(a) (210)",8,2,1,,1,,1,3
"De 25 a 29 años (214)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",6,2,1,,1,,,2
"Soltero(a) (220)",83,,,3,1,14,28,37
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",18,,,,,,10,8
"De 25 a 29 años (224)",17,,,,,,6,11
"De 30 a 34 años (225)",16,,,,,5,6,5
"De 35 a 39 años (226)",9,,,,,4,3,2
"De 40 a 44 años (227)",9,,,,,3,2,4
"De 45 a 49 años (228)",4,,,,,2,,2
"De 50 y más años (229)",9,,,3,1,,,5
