"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",904,3847,3581,3,93.1,0.1,
"De 50 y más años (039)",3462,19588,17191,,87.8,,
"Viudo(a) (040)",1815,10448,8602,3,82.3,,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",5,8,7,,87.5,,
"De 25 a 29 años (044)",13,31,31,,100,,
"De 30 a 34 años (045)",21,49,46,,93.9,,
"De 35 a 39 años (046)",42,136,132,1,97.1,0.7,
"De 40 a 44 años (047)",79,310,267,2,86.1,0.6,
"De 45 a 49 años (048)",91,426,392,,92,,
"De 50 y más años (049)",1562,9486,7725,,81.4,,
"Divorciado(a) (050)",99,357,334,,93.6,,
"De 20 a 24 años (053)",3,3,3,,100,,
"De 25 a 29 años (054)",2,1,1,,100,,
"De 30 a 34 años (055)",8,6,6,,100,,
"De 35 a 39 años (056)",8,20,19,,95,,
"De 40 a 44 años (057)",7,27,27,,100,,
"De 45 a 49 años (058)",14,39,39,,100,,
"De 50 y más años (059)",57,261,239,,91.6,,
"Soltero(a) (060)",8633,2408,2317,99,96.2,4.1,
"De 12 a 14 años (061)",2157,6,6,1,100,16.7,
"De 15 a 19 años (062)",2710,124,121,28,97.6,22.6,
"De 20 a 24 años (063)",1388,323,314,38,97.2,11.8,
"De 25 a 29 años (064)",776,332,328,17,98.8,5.1,
"De 30 a 34 años (065)",486,321,314,12,97.8,3.7,
"De 35 a 39 años (066)",329,344,339,3,98.5,0.9,
"De 40 a 44 años (067)",201,220,215,,97.7,,
"De 45 a 49 años (068)",142,176,171,,97.2,,
"De 50 y más años (069)",444,562,509,,90.6,,
,,,,,,,
"URBANA (080)",18794,45714,41801,712,91.4,1.6,
"De 12 a 14 años (081)",1550,7,7,1,100,14.3,
"De 15 a 19 años (082)",2279,261,242,68,92.7,26.1,
"De 20 a 24 años (083)",2171,1580,1541,211,97.5,13.4,
"De 25 a 29 años (084)",1909,2481,2436,185,98.2,7.5,
"De 30 a 34 años (085)",1881,3605,3511,141,97.4,3.9,
"De 35 a 39 años (086)",1718,4440,4297,77,96.8,1.7,
"De 40 a 44 años (087)",1400,4656,4425,28,95,0.6,
"De 45 a 49 años (088)",1188,4470,4198,1,93.9,,
"De 50 y más años (089)",4698,24214,21144,,87.3,,
"Conviviente (090)",4725,11333,10865,433,95.9,3.8,
"De 12 a 14 años (091)",6,2,2,,100,,
"De 15 a 19 años (092)",241,157,143,40,91.1,25.5,
"De 20 a 24 años (093)",935,1081,1057,149,97.8,13.8,
"De 25 a 29 años (094)",924,1584,1557,128,98.3,8.1,
"De 30 a 34 años (095)",838,1896,1850,69,97.6,3.6,
"De 35 a 39 años (096)",634,1814,1759,36,97,2,
"De 40 a 44 años (097)",444,1547,1488,11,96.2,0.7,
"De 45 a 49 años (098)",253,1033,969,,93.8,,
"De 50 y más años (099)",450,2219,2040,,91.9,,
"Separado(a) (100)",828,2556,2401,29,93.9,1.1,
"De 15 a 19 años (102)",18,17,17,8,100,47.1,
"De 20 a 24 años (103)",69,85,84,7,98.8,8.2,
"De 25 a 29 años (104)",86,129,129,3,100,2.3,
"De 30 a 34 años (105)",113,220,215,5,97.7,2.3,
"De 35 a 39 años (106)",111,262,257,4,98.1,1.5,
"De 40 a 44 años (107)",82,294,281,1,95.6,0.3,
"De 45 a 49 años (108)",81,314,301,1,95.9,0.3,
"De 50 y más años (109)",268,1235,1117,,90.4,,
"Casado(a) (110)",5553,22613,20603,176,91.1,0.8,
"De 15 a 19 años (112)",16,11,9,1,81.8,9.1,
"De 20 a 24 años (113)",145,192,185,27,96.4,14.1,
"De 25 a 29 años (114)",329,540,524,43,97,8,
"De 30 a 34 años (115)",552,1226,1189,57,97,4.6,
"De 35 a 39 años (116)",683,1991,1916,33,96.2,1.7,
"De 40 a 44 años (117)",673,2438,2312,15,94.8,0.6,
"De 45 a 49 años (118)",671,2698,2524,,93.6,,
"De 50 y más años (119)",2484,13517,11944,,88.4,,
"Viudo(a) (120)",1287,7273,6072,2,83.5,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",4,6,5,,83.3,,
"De 25 a 29 años (124)",6,15,15,,100,,
"De 30 a 34 años (125)",17,41,39,,95.1,,
"De 35 a 39 años (126)",34,110,106,1,96.4,0.9,
"De 40 a 44 años (127)",54,207,178,1,86,0.5,
"De 45 a 49 años (128)",62,264,247,,93.6,,
"De 50 y más años (129)",1109,6630,5482,,82.7,,
"Divorciado(a) (130)",77,283,269,,95.1,,
"De 20 a 24 años (133)",2,1,1,,100,,
"De 25 a 29 años (134)",1,,,,,,
"De 30 a 34 años (135)",3,5,5,,100,,
"De 35 a 39 años (136)",6,15,15,,100,,
"De 40 a 44 años (137)",5,17,17,,100,,
"De 45 a 49 años (138)",14,39,39,,100,,
"De 50 y más años (139)",46,206,192,,93.2,,
"Soltero(a) (140)",6324,1656,1591,72,96.1,4.3,
"De 12 a 14 años (141)",1544,5,5,1,100,20,
"De 15 a 19 años (142)",2003,76,73,19,96.1,25,
"De 20 a 24 años (143)",1016,215,209,28,97.2,13,
"De 25 a 29 años (144)",563,213,211,11,99.1,5.2,
"De 30 a 34 años (145)",358,217,213,10,98.2,4.6,
"De 35 a 39 años (146)",250,248,244,3,98.4,1.2,
"De 40 a 44 años (147)",142,153,149,,97.4,,
"De 45 a 49 años (148)",107,122,118,,96.7,,
"De 50 y más años (149)",341,407,369,,90.7,,
,,,,,,,
"RURAL (160)",7610,21262,19095,402,89.8,1.9,
"De 12 a 14 años (161)",623,8,8,1,100,12.5,
"De 15 a 19 años (162)",874,193,189,52,97.9,26.9,
"De 20 a 24 años (163)",944,910,874,120,96,13.2,
"De 25 a 29 años (164)",848,1361,1322,96,97.1,7.1,
"De 30 a 34 años (165)",751,1681,1628,75,96.8,4.5,
"De 35 a 39 años (166)",678,2044,1968,44,96.3,2.2,
"De 40 a 44 años (167)",545,2060,1934,11,93.9,0.5,
"De 45 a 49 años (168)",444,2041,1859,3,91.1,0.1,
"De 50 y más años (169)",1903,10964,9313,,84.9,,
"Conviviente (170)",2334,6361,6001,262,94.3,4.1,
"De 12 a 14 años (171)",8,4,4,,100,,
"De 15 a 19 años (172)",145,128,124,37,96.9,28.9,
"De 20 a 24 años (173)",465,644,625,90,97,14,
"De 25 a 29 años (174)",466,926,896,75,96.8,8.1,
"De 30 a 34 años (175)",368,934,906,40,97,4.3,
"De 35 a 39 años (176)",292,983,947,17,96.3,1.7,
"De 40 a 44 años (177)",202,788,743,3,94.3,0.4,
"De 45 a 49 años (178)",117,552,500,,90.6,,
"De 50 y más años (179)",271,1402,1256,,89.6,,
"Separado(a) (180)",333,1024,950,23,92.8,2.2,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",12,12,12,3,100,25,
"De 20 a 24 años (183)",34,45,45,4,100,8.9,
"De 25 a 29 años (184)",25,44,43,4,97.7,9.1,
"De 30 a 34 años (185)",51,110,107,6,97.3,5.5,
"De 35 a 39 años (186)",53,142,140,5,98.6,3.5,
"De 40 a 44 años (187)",40,121,118,,97.5,,
"De 45 a 49 años (188)",30,124,104,,83.9,,
"De 50 y más años (189)",87,425,380,,89.4,,
"Casado(a) (190)",2084,9876,8823,89,89.3,0.9,
"De 15 a 19 años (192)",10,5,5,3,100,60,
"De 20 a 24 años (193)",71,109,95,16,87.2,14.7,
"De 25 a 29 años (194)",136,255,249,11,97.6,4.3,
"De 30 a 34 años (195)",195,524,506,27,96.6,5.2,
"De 35 a 39 años (196)",244,792,756,22,95.5,2.8,
"De 40 a 44 años (197)",217,971,908,7,93.5,0.7,
"De 45 a 49 años (198)",233,1149,1057,3,92,0.3,
"De 50 y más años (199)",978,6071,5247,,86.4,,
"Viudo(a) (200)",528,3175,2530,1,79.7,,
"De 12 a 14 años (201)",1,2,2,,100,,
"De 20 a 24 años (203)",1,2,2,,100,,
"De 25 a 29 años (204)",7,16,16,,100,,
"De 30 a 34 años (205)",4,8,7,,87.5,,
"De 35 a 39 años (206)",8,26,26,,100,,
"De 40 a 44 años (207)",25,103,89,1,86.4,1,
"De 45 a 49 años (208)",29,162,145,,89.5,,
"De 50 y más años (209)",453,2856,2243,,78.5,,
"Divorciado(a) (210)",22,74,65,,87.8,,
"De 20 a 24 años (213)",1,2,2,,100,,
"De 25 a 29 años (214)",1,1,1,,100,,
"De 30 a 34 años (215)",5,1,1,,100,,
"De 35 a 39 años (216)",2,5,4,,80,,
"De 40 a 44 años (217)",2,10,10,,100,,
"De 50 y más años (219)",11,55,47,,85.5,,
"Soltero(a) (220)",2309,752,726,27,96.5,3.6,
"De 12 a 14 años (221)",613,1,1,,100,,
"De 15 a 19 años (222)",707,48,48,9,100,18.8,
"De 20 a 24 años (223)",372,108,105,10,97.2,9.3,
"De 25 a 29 años (224)",213,119,117,6,98.3,5,
"De 30 a 34 años (225)",128,104,101,2,97.1,1.9,
"De 35 a 39 años (226)",79,96,95,,99,,
"De 40 a 44 años (227)",59,67,66,,98.5,,
"De 45 a 49 años (228)",35,54,53,,98.1,,
"De 50 y más años (229)",103,155,140,,90.3,,
