"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",160,156,,110,36,10,,,,,4,212
"De 25 a 29 años (024)",174,170,,85,50,18,15,2,,,4,315
"De 30 a 34 años (025)",144,142,,50,39,26,21,6,,,2,338
"De 35 a 39 años (026)",158,157,,21,47,36,38,13,2,,1,489
"De 40 a 44 años (027)",120,119,,17,27,14,41,14,5,1,1,431
"De 45 a 49 años (028)",112,111,,12,21,21,40,11,6,,1,419
"De 50 y más años (029)",295,295,1,20,35,38,98,51,41,11,,1426
"Casado(a) (030)",4777,4739,13,570,851,836,1134,716,441,178,38,20068
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",35,31,,20,9,1,1,,,,4,45
"De 20 a 24 años (033)",261,248,2,140,72,26,8,,,,13,397
"De 25 a 29 años (034)",427,423,1,122,140,96,57,6,1,,4,986
"De 30 a 34 años (035)",579,576,1,111,166,135,124,32,6,1,3,1643
"De 35 a 39 años (036)",725,722,1,62,170,187,189,89,21,3,3,2568
"De 40 a 44 años (037)",679,676,2,38,119,157,211,94,40,15,3,2777
"De 45 a 49 años (038)",573,572,2,24,90,112,159,110,62,13,1,2616
"De 50 y más años (039)",1496,1491,4,53,85,122,385,385,311,146,5,9036
"Viudo(a) (040)",1055,1030,5,61,87,109,327,255,139,47,25,5358
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (043)",12,11,,5,4,1,1,,,,1,21
"De 25 a 29 años (044)",13,13,,4,4,1,4,,,,,31
"De 30 a 34 años (045)",22,22,,3,5,4,7,3,,,,74
"De 35 a 39 años (046)",67,65,,2,13,14,22,10,4,,2,260
"De 40 a 44 años (047)",41,39,,1,3,6,19,5,5,,2,187
"De 45 a 49 años (048)",79,79,,6,7,11,31,16,6,2,,362
"De 50 y más años (049)",816,797,5,37,50,72,243,221,124,45,19,4418
"Divorciado(a) (050)",89,85,,18,16,13,18,13,3,4,4,320
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (054)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (055)",8,8,,1,3,4,,,,,,19
"De 35 a 39 años (056)",10,10,,4,3,1,1,1,,,,24
"De 40 a 44 años (057)",16,15,,3,5,3,2,1,,1,1,47
"De 45 a 49 años (058)",11,11,,2,1,1,7,,,,,38
"De 50 y más años (059)",35,34,,2,3,4,8,11,3,3,1,184
"Soltero(a) (060)",1136,628,12,366,137,68,45,,,,508,1024
"De 12 a 14 años (061)",8,8,2,5,1,,,,,,,7
"De 15 a 19 años (062)",63,62,2,55,4,1,,,,,1,66
"De 20 a 24 años (063)",342,126,4,93,22,7,,,,,216,158
"De 25 a 29 años (064)",250,115,,76,24,12,3,,,,135,172
"De 30 a 34 años (065)",153,84,,46,23,8,7,,,,69,144
"De 35 a 39 años (066)",111,77,,42,23,9,3,,,,34,127
"De 40 a 44 años (067)",83,64,,28,16,10,10,,,,19,130
"De 45 a 49 años (068)",51,42,2,11,12,8,9,,,,9,95
"De 50 y más años (069)",75,50,2,10,12,13,13,,,,25,125
,,,,,,,,,,,,
"URBANA (080)",8919,8343,45,1978,1806,1402,1721,842,408,141,576,27703
"De 12 a 14 años (081)",20,10,2,6,2,,,,,,10,10
"De 15 a 19 años (082)",298,250,4,215,27,4,,,,,48,281
"De 20 a 24 años (083)",1042,823,11,556,203,45,8,,,,219,1134
"De 25 a 29 años (084)",1181,1056,2,463,349,166,74,2,,,125,1986
"De 30 a 34 años (085)",1197,1128,6,290,375,248,163,40,6,,69,2779
"De 35 a 39 años (086)",1220,1182,1,174,338,305,279,75,9,1,38,3535
"De 40 a 44 años (087)",1036,1013,2,113,207,229,319,109,27,7,23,3609
"De 45 a 49 años (088)",818,806,5,56,144,170,279,100,41,11,12,3174
"De 50 y más años (089)",2107,2075,12,105,161,235,599,516,325,122,32,11195
"Conviviente (090)",3839,3717,20,1067,870,609,686,294,137,34,122,11030
"De 12 a 14 años (091)",12,4,1,3,,,,,,,8,3
"De 15 a 19 años (092)",226,187,3,161,21,2,,,,,39,209
"De 20 a 24 años (093)",569,529,5,349,140,29,6,,,,40,743
"De 25 a 29 años (094)",679,666,1,263,233,113,55,1,,,13,1307
"De 30 a 34 años (095)",626,619,5,137,207,143,95,28,4,,7,1593
"De 35 a 39 años (096)",558,550,,73,143,131,159,39,4,1,8,1732
"De 40 a 44 años (097)",412,409,1,39,62,94,140,52,17,4,3,1587
"De 45 a 49 años (098)",277,275,2,15,36,41,106,47,21,7,2,1225
"De 50 y más años (099)",480,478,2,27,28,56,125,127,91,22,2,2631
"Separado(a) (100)",758,747,1,227,170,112,152,52,28,5,11,2181
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",30,25,,22,2,1,,,,,5,29
"De 20 a 24 años (103)",81,81,,62,19,,,,,,,100
"De 25 a 29 años (104)",97,95,,57,26,10,2,,,,2,147
"De 30 a 34 años (105)",91,89,,34,25,18,10,2,,,2,195
"De 35 a 39 años (106)",100,100,,16,33,29,15,7,,,,275
"De 40 a 44 años (107)",80,79,,12,24,9,27,6,1,,1,246
"De 45 a 49 años (108)",77,76,,9,17,16,29,3,2,,1,254
"De 50 y más años (109)",201,201,1,14,24,29,69,34,25,5,,934
"Casado(a) (110)",2846,2815,11,387,598,555,667,358,161,78,31,10695
"De 12 a 14 años (111)",2,,,,,,,,,,2,
"De 15 a 19 años (112)",10,7,,5,1,1,,,,,3,10
"De 20 a 24 años (113)",128,120,2,80,25,12,1,,,,8,171
"De 25 a 29 años (114)",209,205,1,83,71,35,14,1,,,4,398
"De 30 a 34 años (115)",340,337,1,81,118,76,50,9,2,,3,831
"De 35 a 39 años (116)",440,438,1,50,135,129,94,26,3,,2,1309
"De 40 a 44 años (117)",441,438,1,33,103,111,133,46,8,3,3,1545
"De 45 a 49 años (118)",374,373,1,21,76,95,115,45,16,4,1,1429
"De 50 y más años (119)",902,897,4,34,69,96,260,231,132,71,5,5002
"Viudo(a) (120)",561,549,4,34,51,60,170,128,79,23,12,2811
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",4,4,,2,1,,1,,,,,9
"De 25 a 29 años (124)",7,7,,3,3,,1,,,,,13
"De 30 a 34 años (125)",12,12,,3,3,1,4,1,,,,35
"De 35 a 39 años (126)",31,30,,2,8,7,9,2,2,,1,106
"De 40 a 44 años (127)",24,22,,1,2,4,10,4,1,,2,96
"De 45 a 49 años (128)",41,41,,3,5,9,17,5,2,,,160
"De 50 y más años (129)",440,432,4,20,28,39,128,116,74,23,8,2390
"Divorciado(a) (130)",63,62,,12,14,10,12,10,3,1,1,225
"De 20 a 24 años (133)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",7,7,,1,3,3,,,,,,16
"De 35 a 39 años (136)",7,7,,2,3,1,,1,,,,18
"De 40 a 44 años (137)",11,11,,3,4,2,1,1,,,,27
"De 45 a 49 años (138)",9,9,,1,1,1,6,,,,,33
"De 50 y más años (139)",25,25,,2,3,3,5,8,3,1,,128
"Soltero(a) (140)",852,453,9,251,103,56,34,,,,399,761
"De 12 a 14 años (141)",4,4,1,2,1,,,,,,,4
"De 15 a 19 años (142)",31,31,1,27,3,,,,,,,33
"De 20 a 24 años (143)",258,88,4,62,18,4,,,,,170,110
"De 25 a 29 años (144)",187,81,,55,16,8,2,,,,106,119
"De 30 a 34 años (145)",121,64,,34,19,7,4,,,,57,109
"De 35 a 39 años (146)",84,57,,31,16,8,2,,,,27,95
"De 40 a 44 años (147)",68,54,,25,12,9,8,,,,14,108
"De 45 a 49 años (148)",40,32,2,7,9,8,6,,,,8,73
"De 50 y más años (149)",59,42,1,8,9,12,12,,,,17,110
,,,,,,,,,,,,
"RURAL (160)",8187,7961,27,1351,1323,1187,1868,1216,729,260,226,32613
"De 12 a 14 años (161)",28,10,1,8,1,,,,,,18,10
"De 15 a 19 años (162)",513,478,4,358,96,15,5,,,,35,615
"De 20 a 24 años (163)",1230,1147,5,467,407,188,70,10,,,83,2209
"De 25 a 29 años (164)",1334,1299,4,232,334,319,338,62,10,,35,3786
"De 30 a 34 años (165)",999,984,2,112,178,200,323,132,31,6,15,3647
"De 35 a 39 años (166)",1036,1026,,52,121,156,336,239,105,17,10,4835
"De 40 a 44 años (167)",750,744,2,33,51,112,247,154,104,41,6,3886
"De 45 a 49 años (168)",633,632,3,18,43,59,167,176,124,42,1,3677
"De 50 y más años (169)",1664,1641,6,71,92,138,382,443,355,154,23,9948
"Conviviente (170)",4964,4881,21,869,903,790,1126,683,363,126,83,18800
"De 12 a 14 años (171)",21,3,,2,1,,,,,,18,4
"De 15 a 19 años (172)",403,374,3,274,79,14,4,,,,29,490
"De 20 a 24 años (173)",924,897,5,324,335,160,63,10,,,27,1808
"De 25 a 29 años (174)",968,965,4,142,232,245,278,55,9,,3,2958
"De 30 a 34 años (175)",664,661,2,54,110,128,232,103,27,5,3,2615
"De 35 a 39 años (176)",627,627,,22,60,83,203,162,83,14,,3170
"De 40 a 44 años (177)",435,435,1,20,26,57,143,97,64,27,,2336
"De 45 a 49 años (178)",348,348,2,4,20,35,94,92,70,31,,2096
"De 50 y más años (179)",574,571,4,27,40,68,109,164,110,49,3,3323
"Separado(a) (180)",488,477,,151,95,52,101,45,26,7,11,1535
"De 12 a 14 años (181)",3,3,,3,,,,,,,,3
"De 15 a 19 años (182)",49,45,,37,8,,,,,,4,53
"De 20 a 24 años (183)",79,75,,48,17,10,,,,,4,112
"De 25 a 29 años (184)",77,75,,28,24,8,13,2,,,2,168
"De 30 a 34 años (185)",53,53,,16,14,8,11,4,,,,143
"De 35 a 39 años (186)",58,57,,5,14,7,23,6,2,,1,214
"De 40 a 44 años (187)",40,40,,5,3,5,14,8,4,1,,185
"De 45 a 49 años (188)",35,35,,3,4,5,11,8,4,,,165
"De 50 y más años (189)",94,94,,6,11,9,29,17,16,6,,492
"Casado(a) (190)",1931,1924,2,183,253,281,467,358,280,100,7,9373
"De 15 a 19 años (192)",25,24,,15,8,,1,,,,1,35
"De 20 a 24 años (193)",133,128,,60,47,14,7,,,,5,226
"De 25 a 29 años (194)",218,218,,39,69,61,43,5,1,,,588
"De 30 a 34 años (195)",239,239,,30,48,59,74,23,4,1,,812
"De 35 a 39 años (196)",285,284,,12,35,58,95,63,18,3,1,1259
"De 40 a 44 años (197)",238,238,1,5,16,46,78,48,32,12,,1232
"De 45 a 49 años (198)",199,199,1,3,14,17,44,65,46,9,,1187
"De 50 y más años (199)",594,594,,19,16,26,125,154,179,75,,4034
"Viudo(a) (200)",494,481,1,27,36,49,157,127,60,24,13,2547
"De 15 a 19 años (202)",3,3,,3,,,,,,,,3
"De 20 a 24 años (203)",8,7,,3,3,1,,,,,1,12
"De 25 a 29 años (204)",6,6,,1,1,1,3,,,,,18
"De 30 a 34 años (205)",10,10,,,2,3,3,2,,,,39
"De 35 a 39 años (206)",36,35,,,5,7,13,8,2,,1,154
"De 40 a 44 años (207)",17,17,,,1,2,9,1,4,,,91
"De 45 a 49 años (208)",38,38,,3,2,2,14,11,4,2,,202
"De 50 y más años (209)",376,365,1,17,22,33,115,105,50,22,11,2028
"Divorciado(a) (210)",26,23,,6,2,3,6,3,,3,3,95
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 35 a 39 años (216)",3,3,,2,,,1,,,,,6
"De 40 a 44 años (217)",5,4,,,1,1,1,,,1,1,20
"De 45 a 49 años (218)",2,2,,1,,,1,,,,,5
"De 50 y más años (219)",10,9,,,,1,3,3,,2,1,56
"Soltero(a) (220)",284,175,3,115,34,12,11,,,,109,263
"De 12 a 14 años (221)",4,4,1,3,,,,,,,,3
"De 15 a 19 años (222)",32,31,1,28,1,1,,,,,1,33
"De 20 a 24 años (223)",84,38,,31,4,3,,,,,46,48
"De 25 a 29 años (224)",63,34,,21,8,4,1,,,,29,53
"De 30 a 34 años (225)",32,20,,12,4,1,3,,,,12,35
"De 35 a 39 años (226)",27,20,,11,7,1,1,,,,7,32
"De 40 a 44 años (227)",15,10,,3,4,1,2,,,,5,22
"De 45 a 49 años (228)",11,10,,4,3,,3,,,,1,22
"De 50 y más años (229)",16,8,1,2,3,1,1,,,,8,15
