"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Actividad economica no especificada (136)",217,1,4,7,36,,,,,,,169,
"Desocupado (137)",494,,,,,,,,,,,,494
,,,,,,,,,,,,,
"RURAL (138)",9635,7,205,71,49,403,3874,139,360,3880,5,327,315
"Agric., ganadería, caza y silvicultura (139)",7318,,3,8,,,3867,,1,3439,,,
"Pesca (140)",7,,,,,,7,,,,,,
"Explotación de minas y canteras (141)",25,,1,,,1,,15,,8,,,
"Industrias manufactureras (142)",117,,1,,1,,,109,5,1,,,
"Suministro de electricidad, gas y agua (143)",3,,,,,,,1,1,1,,,
"Construcción (144)",383,,3,4,1,,,4,233,138,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",391,,3,5,,292,,10,,81,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",13,,,3,,3,,7,,,,,
"Comercio al por mayor (147)",5,,1,,,3,,,,1,,,
"Comercio al por menor (148)",373,,2,2,,286,,3,,80,,,
"Hoteles y restaurantes (149)",120,,,2,2,88,,,,28,,,
"Trans., almac. y comunicaciones (150)",140,,1,,1,2,,,118,18,,,
"Activid.inmobil., empres. y alquileres (152)",40,,7,11,1,8,,,,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",86,4,5,6,28,4,,,2,32,5,,
"Enseñanza (154)",164,3,148,1,5,,,,,7,,,
"Servicios sociales y de salud (155)",86,,29,25,4,5,,,,23,,,
"Otras activ. serv.comun.soc y personales (156)",35,,1,6,1,3,,,,24,,,
"Hogares privados con servicio doméstico (157)",68,,,1,,,,,,67,,,
"Actividad economica no especificada (159)",337,,3,2,5,,,,,,,327,
"Desocupado (160)",315,,,,,,,,,,,,315
"Hombres (161)",7754,7,103,47,30,85,3580,125,353,2990,5,157,272
"Agric., ganadería, caza y silvicultura (162)",6319,,3,7,,,3574,,1,2734,,,
"Pesca (163)",6,,,,,,6,,,,,,
"Explotación de minas y canteras (164)",24,,1,,,,,15,,8,,,
"Industrias manufactureras (165)",100,,1,,,,,95,3,1,,,
"Suministro de electricidad, gas y agua (166)",3,,,,,,,1,1,1,,,
"Construcción (167)",379,,2,4,1,,,4,232,136,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",97,,3,5,,57,,10,,22,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,,3,,3,,7,,,,,
"Comercio al por mayor (170)",3,,1,,,1,,,,1,,,
"Comercio al por menor (171)",81,,2,2,,53,,3,,21,,,
"Hoteles y restaurantes (172)",19,,,1,1,11,,,,6,,,
"Trans., almac. y comunicaciones (173)",133,,1,,1,1,,,114,16,,,
"Activid.inmobil., empres. y alquileres (175)",28,,5,6,,8,,,,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",70,4,3,4,20,4,,,2,28,5,,
"Enseñanza (177)",81,3,72,1,2,,,,,3,,,
"Servicios sociales y de salud (178)",29,,10,11,2,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (179)",16,,,6,1,,,,,9,,,
"Hogares privados con servicio doméstico (180)",15,,,,,,,,,15,,,
"Actividad economica no especificada (182)",163,,2,2,2,,,,,,,157,
"Desocupado (183)",272,,,,,,,,,,,,272
"Mujeres (184)",1881,,102,24,19,318,294,14,7,890,,170,43
"Agric., ganadería, caza y silvicultura (185)",999,,,1,,,293,,,705,,,
"Pesca (186)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (187)",1,,,,,1,,,,,,,
"Industrias manufactureras (188)",17,,,,1,,,14,2,,,,
"Construcción (190)",4,,1,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",294,,,,,235,,,,59,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",292,,,,,233,,,,59,,,
"Hoteles y restaurantes (195)",101,,,1,1,77,,,,22,,,
"Trans., almac. y comunicaciones (196)",7,,,,,1,,,4,2,,,
"Activid.inmobil., empres. y alquileres (198)",12,,2,5,1,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",16,,2,2,8,,,,,4,,,
"Enseñanza (200)",83,,76,,3,,,,,4,,,
"Servicios sociales y de salud (201)",57,,19,14,2,1,,,,21,,,
"Otras activ. serv.comun.soc y personales (202)",19,,1,,,3,,,,15,,,
"Hogares privados con servicio doméstico (203)",53,,,1,,,,,,52,,,
"Actividad economica no especificada (205)",174,,1,,3,,,,,,,170,
"Desocupado (206)",43,,,,,,,,,,,,43
