"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",10,10,1,2,3,,3,1,,,,30
"De 40 a 44 años (027)",17,17,2,2,2,4,5,,2,,,58
"De 45 a 49 años (028)",10,10,,2,,3,5,,,,,33
"De 50 y más años (029)",46,46,1,6,5,8,8,9,7,2,,214
"Casado(a) (030)",1937,1917,63,88,191,238,480,354,239,264,20,10650
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",13,12,3,4,2,2,1,,,,1,18
"De 20 a 24 años (033)",43,43,1,10,23,6,3,,,,,87
"De 25 a 29 años (034)",117,113,4,15,44,24,23,3,,,4,289
"De 30 a 34 años (035)",206,203,1,19,41,41,79,17,5,,3,712
"De 35 a 39 años (036)",239,234,3,7,27,34,106,36,15,6,5,1054
"De 40 a 44 años (037)",255,255,10,3,9,38,72,66,39,18,,1431
"De 45 a 49 años (038)",194,192,8,8,9,24,46,49,29,19,2,1080
"De 50 y más años (039)",868,864,33,21,36,69,150,183,151,221,4,5978
"Viudo(a) (040)",579,577,22,20,23,28,110,124,122,128,2,3914
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (045)",6,6,,1,1,2,2,,,,,19
"De 35 a 39 años (046)",11,10,1,1,1,1,4,1,1,,1,39
"De 40 a 44 años (047)",28,28,7,2,3,2,4,3,4,3,,118
"De 45 a 49 años (048)",23,23,,1,1,,6,5,8,2,,149
"De 50 y más años (049)",508,507,14,14,16,23,93,115,109,123,1,3582
"Divorciado(a) (050)",9,9,1,1,1,,2,2,1,1,,43
"De 45 a 49 años (058)",1,1,,,,,,1,,,,6
"De 50 y más años (059)",8,8,1,1,1,,2,1,1,1,,37
"Soltero(a) (060)",1216,1163,1009,93,31,15,15,,,,53,260
"De 12 a 14 años (061)",494,493,491,,2,,,,,,1,4
"De 15 a 19 años (062)",397,397,369,22,2,1,3,,,,,41
"De 20 a 24 años (063)",102,83,57,19,5,2,,,,,19,35
"De 25 a 29 años (064)",56,46,22,16,5,2,1,,,,10,36
"De 30 a 34 años (065)",33,26,13,7,4,,2,,,,7,23
"De 35 a 39 años (066)",30,24,9,8,3,2,2,,,,6,28
"De 40 a 44 años (067)",18,16,6,4,2,3,1,,,,2,21
"De 45 a 49 años (068)",16,15,4,6,2,2,1,,,,1,20
"De 50 y más años (069)",70,63,38,11,6,3,5,,,,7,52
,,,,,,,,,,,,
"URBANA (080)",2856,2786,751,273,294,266,475,300,215,212,70,9921
"De 12 a 14 años (081)",319,317,315,1,1,,,,,,2,3
"De 15 a 19 años (082)",301,296,262,28,4,2,,,,,5,42
"De 20 a 24 años (083)",203,183,49,73,47,12,2,,,,20,212
"De 25 a 29 años (084)",251,239,18,62,85,47,22,5,,,12,494
"De 30 a 34 años (085)",256,247,13,31,57,47,82,14,3,,9,752
"De 35 a 39 años (086)",235,224,9,19,33,41,84,28,9,1,11,840
"De 40 a 44 años (087)",234,234,18,9,16,39,70,47,25,10,,1103
"De 45 a 49 años (088)",158,156,9,15,9,24,41,31,20,7,2,734
"De 50 y más años (089)",899,890,58,35,42,54,174,175,158,194,9,5741
"Conviviente (090)",494,477,36,122,118,79,68,32,16,6,17,1295
"De 12 a 14 años (091)",5,3,2,1,,,,,,,2,1
"De 15 a 19 años (092)",34,31,13,16,2,,,,,,3,20
"De 20 a 24 años (093)",105,99,8,48,32,9,2,,,,6,148
"De 25 a 29 años (094)",128,124,3,35,47,28,8,3,,,4,264
"De 30 a 34 años (095)",82,81,3,8,23,17,26,4,,,1,242
"De 35 a 39 años (096)",45,45,,4,4,15,13,7,2,,,176
"De 40 a 44 años (097)",35,35,3,2,6,5,8,7,4,,,140
"De 45 a 49 años (098)",21,21,2,4,1,4,4,4,2,,,79
"De 50 y más años (099)",39,38,2,4,3,1,7,7,8,6,1,225
"Separado(a) (100)",87,86,3,21,12,16,16,8,8,2,1,307
"De 15 a 19 años (102)",4,3,1,1,1,,,,,,1,3
"De 20 a 24 años (103)",8,8,,8,,,,,,,,8
"De 25 a 29 años (104)",7,7,,3,3,1,,,,,,12
"De 30 a 34 años (105)",10,10,,3,2,4,1,,,,,23
"De 35 a 39 años (106)",6,6,1,1,2,,1,1,,,,17
"De 40 a 44 años (107)",9,9,1,1,1,2,3,,1,,,32
"De 45 a 49 años (108)",8,8,,1,,3,4,,,,,28
"De 50 y más años (109)",35,35,,3,3,6,7,7,7,2,,184
"Casado(a) (110)",1126,1111,33,58,136,146,305,190,114,129,15,5789
"De 15 a 19 años (112)",7,6,2,1,1,2,,,,,1,9
"De 20 a 24 años (113)",21,21,,6,13,2,,,,,,38
"De 25 a 29 años (114)",76,75,1,11,32,16,13,2,,,1,189
"De 30 a 34 años (115)",137,134,,14,30,26,51,10,3,,3,459
"De 35 a 39 años (116)",152,147,3,6,23,23,65,20,6,1,5,593
"De 40 a 44 años (117)",165,165,6,3,6,29,55,39,17,10,,863
"De 45 a 49 años (118)",106,104,3,6,8,16,29,24,12,6,2,525
"De 50 y más años (119)",462,459,18,11,23,32,92,95,76,112,3,3113
"Viudo(a) (120)",348,347,15,10,12,15,76,68,76,75,1,2344
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",2,2,,,,,2,,,,,10
"De 35 a 39 años (126)",8,7,,1,1,1,3,,1,,1,27
"De 40 a 44 años (127)",13,13,5,,1,,3,1,3,,,48
"De 45 a 49 años (128)",13,13,,,,,4,2,6,1,,89
"De 50 y más años (129)",311,311,10,9,9,14,64,65,66,74,,2168
"Divorciado(a) (130)",8,8,1,1,1,,2,2,1,,,33
"De 45 a 49 años (138)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",7,7,1,1,1,,2,1,1,,,27
"Soltero(a) (140)",793,757,663,61,15,10,8,,,,36,153
"De 12 a 14 años (141)",314,314,313,,1,,,,,,,2
"De 15 a 19 años (142)",256,256,246,10,,,,,,,,10
"De 20 a 24 años (143)",69,55,41,11,2,1,,,,,14,18
"De 25 a 29 años (144)",39,32,14,13,2,2,1,,,,7,27
"De 30 a 34 años (145)",25,20,10,6,2,,2,,,,5,18
"De 35 a 39 años (146)",24,19,5,7,3,2,2,,,,5,27
"De 40 a 44 años (147)",12,12,3,3,2,3,1,,,,,20
"De 45 a 49 años (148)",9,9,4,4,,1,,,,,,7
"De 50 y más años (149)",45,40,27,7,3,1,2,,,,5,24
,,,,,,,,,,,,
"RURAL (160)",1810,1769,401,184,157,145,256,245,182,199,41,7457
"De 12 a 14 años (161)",188,181,178,2,1,,,,,,7,4
"De 15 a 19 años (162)",198,193,133,45,9,2,4,,,,5,85
"De 20 a 24 años (163)",138,129,19,54,38,12,6,,,,9,192
"De 25 a 29 años (164)",122,115,13,26,38,19,18,1,,,7,241
"De 30 a 34 años (165)",109,107,4,12,22,23,35,9,2,,2,349
"De 35 a 39 años (166)",121,119,5,7,8,13,49,20,12,5,2,567
"De 40 a 44 años (167)",138,136,13,6,8,13,24,33,26,13,2,756
"De 45 a 49 años (168)",122,121,5,7,5,11,25,33,20,15,1,709
"De 50 y más años (169)",674,668,31,25,28,52,95,149,122,166,6,4554
"Conviviente (170)",301,284,16,95,66,31,33,23,10,10,17,809
"De 12 a 14 años (171)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (172)",47,43,9,27,6,1,,,,,4,42
"De 20 a 24 años (173)",75,71,2,37,22,7,3,,,,4,115
"De 25 a 29 años (174)",60,59,2,17,22,11,7,,,,1,124
"De 30 a 34 años (175)",24,24,,3,7,6,6,2,,,,73
"De 35 a 39 años (176)",21,20,,4,3,2,5,3,3,,1,80
"De 40 a 44 años (177)",19,19,3,2,2,,4,4,2,2,,91
"De 45 a 49 años (178)",15,15,,1,1,2,4,5,1,1,,76
"De 50 y más años (179)",34,32,,3,3,2,4,9,4,7,2,207
"Separado(a) (180)",43,42,2,17,9,4,7,2,1,,1,100
"De 15 a 19 años (182)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (183)",8,8,,5,3,,,,,,,11
"De 25 a 29 años (184)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (185)",4,4,,2,1,,1,,,,,9
"De 35 a 39 años (186)",4,4,,1,1,,2,,,,,13
"De 40 a 44 años (187)",8,8,1,1,1,2,2,,1,,,26
"De 45 a 49 años (188)",2,2,,1,,,1,,,,,5
"De 50 y más años (189)",11,11,1,3,2,2,1,2,,,,30
"Casado(a) (190)",811,806,30,30,55,92,175,164,125,135,5,4861
"De 12 a 14 años (191)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (192)",6,6,1,3,1,,1,,,,,9
"De 20 a 24 años (193)",22,22,1,4,10,4,3,,,,,49
"De 25 a 29 años (194)",41,38,3,4,12,8,10,1,,,3,100
"De 30 a 34 años (195)",69,69,1,5,11,15,28,7,2,,,253
"De 35 a 39 años (196)",87,87,,1,4,11,41,16,9,5,,461
"De 40 a 44 años (197)",90,90,4,,3,9,17,27,22,8,,568
"De 45 a 49 años (198)",88,88,5,2,1,8,17,25,17,13,,555
"De 50 y más años (199)",406,405,15,10,13,37,58,88,75,109,1,2865
"Viudo(a) (200)",231,230,7,10,11,13,34,56,46,53,1,1570
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",1,1,,,,,1,,,,,4
"De 30 a 34 años (205)",4,4,,1,1,2,,,,,,9
"De 35 a 39 años (206)",3,3,1,,,,1,1,,,,12
"De 40 a 44 años (207)",15,15,2,2,2,2,1,2,1,3,,70
"De 45 a 49 años (208)",10,10,,1,1,,2,3,2,1,,60
"De 50 y más años (209)",197,196,4,5,7,9,29,50,43,49,1,1414
"Divorciado(a) (210)",1,1,,,,,,,,1,,10
"De 50 y más años (219)",1,1,,,,,,,,1,,10
"Soltero(a) (220)",423,406,346,32,16,5,7,,,,17,107
"De 12 a 14 años (221)",180,179,178,,1,,,,,,1,2
"De 15 a 19 años (222)",141,141,123,12,2,1,3,,,,,31
"De 20 a 24 años (223)",33,28,16,8,3,1,,,,,5,17
"De 25 a 29 años (224)",17,14,8,3,3,,,,,,3,9
"De 30 a 34 años (225)",8,6,3,1,2,,,,,,2,5
"De 35 a 39 años (226)",6,5,4,1,,,,,,,1,1
"De 40 a 44 años (227)",6,4,3,1,,,,,,,2,1
"De 45 a 49 años (228)",7,6,,2,2,1,1,,,,1,13
"De 50 y más años (229)",25,23,11,4,3,2,3,,,,2,28
