"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",489,2703,2522,6,93.3,0.2,
"De 50 y más años (039)",1829,12172,10273,,84.4,,
"Viudo(a) (040)",1379,8363,6821,4,81.6,,
"De 20 a 24 años (043)",10,16,16,,100,,
"De 25 a 29 años (044)",10,24,21,,87.5,,
"De 30 a 34 años (045)",10,43,43,2,100,4.7,
"De 35 a 39 años (046)",27,112,99,,88.4,,
"De 40 a 44 años (047)",63,282,259,1,91.8,0.4,
"De 45 a 49 años (048)",57,329,298,1,90.6,0.3,
"De 50 y más años (049)",1202,7557,6085,,80.5,,
"Divorciado(a) (050)",52,221,191,2,86.4,0.9,
"De 20 a 24 años (053)",6,7,6,,85.7,,
"De 25 a 29 años (054)",3,7,7,,100,,
"De 30 a 34 años (055)",4,17,17,,100,,
"De 35 a 39 años (056)",5,21,20,2,95.2,9.5,
"De 40 a 44 años (057)",7,25,22,,88,,
"De 45 a 49 años (058)",6,26,21,,80.8,,
"De 50 y más años (059)",21,118,98,,83.1,,
"Soltero(a) (060)",6745,1583,1518,72,95.9,4.5,
"De 12 a 14 años (061)",2218,3,3,2,100,66.7,
"De 15 a 19 años (062)",2217,82,81,20,98.8,24.4,
"De 20 a 24 años (063)",869,196,192,27,98,13.8,
"De 25 a 29 años (064)",402,218,210,12,96.3,5.5,
"De 30 a 34 años (065)",289,226,218,5,96.5,2.2,
"De 35 a 39 años (066)",171,189,182,4,96.3,2.1,
"De 40 a 44 años (067)",128,154,149,2,96.8,1.3,
"De 45 a 49 años (068)",99,140,135,,96.4,,
"De 50 y más años (069)",352,375,348,,92.8,,
,,,,,,,
"URBANA (080)",7596,19112,17554,356,91.8,1.9,
"De 12 a 14 años (081)",836,,,,,,
"De 15 a 19 años (082)",1058,136,133,40,97.8,29.4,
"De 20 a 24 años (083)",830,684,672,89,98.2,13,
"De 25 a 29 años (084)",729,1176,1156,82,98.3,7,
"De 30 a 34 años (085)",739,1693,1655,75,97.8,4.4,
"De 35 a 39 años (086)",722,2330,2252,54,96.7,2.3,
"De 40 a 44 años (087)",548,2038,1971,12,96.7,0.6,
"De 45 a 49 años (088)",481,2122,1989,4,93.7,0.2,
"De 50 y más años (089)",1653,8933,7726,,86.5,,
"Conviviente (090)",2138,6328,6015,229,95.1,3.6,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",136,88,86,25,97.7,28.4,
"De 20 a 24 años (093)",364,496,485,65,97.8,13.1,
"De 25 a 29 años (094)",370,755,745,54,98.7,7.2,
"De 30 a 34 años (095)",348,895,882,48,98.5,5.4,
"De 35 a 39 años (096)",308,1125,1085,28,96.4,2.5,
"De 40 a 44 años (097)",183,717,697,7,97.2,1,
"De 45 a 49 años (098)",153,707,651,2,92.1,0.3,
"De 50 y más años (099)",272,1545,1384,,89.6,,
"Separado(a) (100)",310,895,847,15,94.6,1.7,
"De 15 a 19 años (102)",10,13,13,5,100,38.5,
"De 20 a 24 años (103)",27,35,35,4,100,11.4,
"De 25 a 29 años (104)",42,77,76,4,98.7,5.2,
"De 30 a 34 años (105)",28,54,52,1,96.3,1.9,
"De 35 a 39 años (106)",47,123,119,1,96.7,0.8,
"De 40 a 44 años (107)",33,121,113,,93.4,,
"De 45 a 49 años (108)",32,124,122,,98.4,,
"De 50 y más años (109)",91,348,317,,91.1,,
"Casado(a) (110)",1861,8274,7564,82,91.4,1,
"De 15 a 19 años (112)",15,10,10,2,100,20,
"De 20 a 24 años (113)",61,84,84,8,100,9.5,
"De 25 a 29 años (114)",120,240,234,20,97.5,8.3,
"De 30 a 34 años (115)",217,612,590,24,96.4,3.9,
"De 35 a 39 años (116)",286,975,948,22,97.2,2.3,
"De 40 a 44 años (117)",248,1030,995,4,96.6,0.4,
"De 45 a 49 años (118)",223,1099,1033,2,94,0.2,
"De 50 y más años (119)",691,4224,3670,,86.9,,
"Viudo(a) (120)",510,2887,2423,2,83.9,0.1,
"De 20 a 24 años (123)",3,5,5,,100,,
"De 25 a 29 años (124)",4,8,8,,100,,
"De 30 a 34 años (125)",5,18,18,1,100,5.6,
"De 35 a 39 años (126)",9,34,28,,82.4,,
"De 40 a 44 años (127)",21,87,83,1,95.4,1.1,
"De 45 a 49 años (128)",23,112,104,,92.9,,
"De 50 y más años (129)",445,2623,2177,,83,,
"Divorciado(a) (130)",17,61,59,1,96.7,1.6,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",2,7,7,,100,,
"De 35 a 39 años (136)",3,11,10,1,90.9,9.1,
"De 40 a 44 años (137)",3,9,9,,100,,
"De 45 a 49 años (138)",2,4,4,,100,,
"De 50 y más años (139)",5,27,26,,96.3,,
"Soltero(a) (140)",2760,667,646,27,96.9,4,
"De 12 a 14 años (141)",832,,,,,,
"De 15 a 19 años (142)",897,25,24,8,96,32,
"De 20 a 24 años (143)",374,63,62,12,98.4,19,
"De 25 a 29 años (144)",192,94,91,4,96.8,4.3,
"De 30 a 34 años (145)",139,107,106,1,99.1,0.9,
"De 35 a 39 años (146)",69,62,62,2,100,3.2,
"De 40 a 44 años (147)",60,74,74,,100,,
"De 45 a 49 años (148)",48,76,75,,98.7,,
"De 50 y más años (149)",149,166,152,,91.6,,
,,,,,,,
"RURAL (160)",12180,39868,35474,923,89,2.3,
"De 12 a 14 años (161)",1407,8,8,3,100,37.5,
"De 15 a 19 años (162)",1692,355,348,103,98,29,
"De 20 a 24 años (163)",1354,1550,1513,239,97.6,15.4,
"De 25 a 29 años (164)",1120,2575,2497,212,97,8.2,
"De 30 a 34 años (165)",1055,3490,3362,169,96.3,4.8,
"De 35 a 39 años (166)",1023,4550,4298,130,94.5,2.9,
"De 40 a 44 años (167)",831,4332,4070,54,94,1.2,
"De 45 a 49 años (168)",683,3921,3604,13,91.9,0.3,
"De 50 y más años (169)",3015,19087,15774,,82.6,,
"Conviviente (170)",4263,17748,16279,647,91.7,3.6,
"De 12 a 14 años (171)",20,5,5,1,100,20,
"De 15 a 19 años (172)",310,242,236,77,97.5,31.8,
"De 20 a 24 años (173)",654,1096,1068,179,97.4,16.3,
"De 25 a 29 años (174)",652,1794,1748,143,97.4,8,
"De 30 a 34 años (175)",580,2214,2141,114,96.7,5.1,
"De 35 a 39 años (176)",558,2772,2612,97,94.2,3.5,
"De 40 a 44 años (177)",398,2261,2126,28,94,1.2,
"De 45 a 49 años (178)",300,1902,1737,8,91.3,0.4,
"De 50 y más años (179)",791,5462,4606,,84.3,,
"Separado(a) (180)",436,1232,1158,39,94,3.2,
"De 15 a 19 años (182)",27,29,28,4,96.6,13.8,
"De 20 a 24 años (183)",59,79,79,11,100,13.9,
"De 25 a 29 años (184)",59,116,110,11,94.8,9.5,
"De 30 a 34 años (185)",57,132,130,5,98.5,3.8,
"De 35 a 39 años (186)",58,185,183,6,98.9,3.2,
"De 40 a 44 años (187)",38,136,132,2,97.1,1.5,
"De 45 a 49 años (188)",28,112,107,,95.5,,
"De 50 y más años (189)",110,443,389,,87.8,,
"Casado(a) (190)",2592,14336,12635,189,88.1,1.3,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",35,27,27,10,100,37,
"De 20 a 24 años (193)",134,225,220,34,97.8,15.1,
"De 25 a 29 años (194)",191,520,502,50,96.5,9.6,
"De 30 a 34 años (195)",261,990,944,45,95.4,4.5,
"De 35 a 39 años (196)",285,1378,1302,24,94.5,1.7,
"De 40 a 44 años (197)",281,1644,1548,22,94.2,1.3,
"De 45 a 49 años (198)",266,1604,1489,4,92.8,0.2,
"De 50 y más años (199)",1138,7948,6603,,83.1,,
"Viudo(a) (200)",869,5476,4398,2,80.3,,
"De 20 a 24 años (203)",7,11,11,,100,,
"De 25 a 29 años (204)",6,16,13,,81.3,,
"De 30 a 34 años (205)",5,25,25,1,100,4,
"De 35 a 39 años (206)",18,78,71,,91,,
"De 40 a 44 años (207)",42,195,176,,90.3,,
"De 45 a 49 años (208)",34,217,194,1,89.4,0.5,
"De 50 y más años (209)",757,4934,3908,,79.2,,
"Divorciado(a) (210)",35,160,132,1,82.5,0.6,
"De 20 a 24 años (213)",5,6,5,,83.3,,
"De 25 a 29 años (214)",2,5,5,,100,,
"De 30 a 34 años (215)",2,10,10,,100,,
"De 35 a 39 años (216)",2,10,10,1,100,10,
"De 40 a 44 años (217)",4,16,13,,81.3,,
"De 45 a 49 años (218)",4,22,17,,77.3,,
"De 50 y más años (219)",16,91,72,,79.1,,
"Soltero(a) (220)",3985,916,872,45,95.2,4.9,
"De 12 a 14 años (221)",1386,3,3,2,100,66.7,
"De 15 a 19 años (222)",1320,57,57,12,100,21.1,
"De 20 a 24 años (223)",495,133,130,15,97.7,11.3,
"De 25 a 29 años (224)",210,124,119,8,96,6.5,
"De 30 a 34 años (225)",150,119,112,4,94.1,3.4,
"De 35 a 39 años (226)",102,127,120,2,94.5,1.6,
"De 40 a 44 años (227)",68,80,75,2,93.8,2.5,
"De 45 a 49 años (228)",51,64,60,,93.8,,
"De 50 y más años (229)",203,209,196,,93.8,,
