"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",58,45,,38,6,1,,,,,13,53
"De 20 a 24 años (023)",136,127,1,89,29,6,2,,,,9,173
"De 25 a 29 años (024)",185,171,1,91,58,17,4,,,,14,276
"De 30 a 34 años (025)",231,225,2,79,85,35,24,,,,6,455
"De 35 a 39 años (026)",263,260,1,45,85,73,50,6,,,3,683
"De 40 a 44 años (027)",285,285,1,24,84,77,77,17,5,,,907
"De 45 a 49 años (028)",212,210,,20,64,49,59,13,5,,2,672
"De 50 y más años (029)",558,556,2,37,92,86,165,109,53,12,2,2491
"Casado(a) (030)",16720,16564,46,2057,4042,3714,3701,1835,863,306,156,59808
"De 12 a 14 años (031)",5,3,,1,2,,,,,,2,5
"De 15 a 19 años (032)",121,100,2,73,17,8,,,,,21,131
"De 20 a 24 años (033)",528,502,1,281,169,44,6,1,,,26,783
"De 25 a 29 años (034)",1173,1142,8,430,402,216,82,3,1,,31,2255
"De 30 a 34 años (035)",1918,1888,4,430,752,409,245,45,2,1,30,4506
"De 35 a 39 años (036)",2480,2471,5,293,879,706,453,112,21,2,9,7038
"De 40 a 44 años (037)",2498,2489,6,190,733,735,579,180,57,9,9,8098
"De 45 a 49 años (038)",2159,2155,5,119,495,618,579,232,85,22,4,7916
"De 50 y más años (039)",5838,5814,15,240,593,978,1757,1262,697,272,24,29076
"Viudo(a) (040)",2775,2749,9,143,261,368,769,682,363,154,26,14327
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",6,3,,,1,,2,,,,3,10
"De 20 a 24 años (043)",12,11,,4,5,1,1,,,,1,21
"De 25 a 29 años (044)",22,22,,7,6,3,4,1,1,,,60
"De 30 a 34 años (045)",44,42,,9,12,12,7,2,,,2,114
"De 35 a 39 años (046)",73,72,,10,22,19,14,5,2,,1,222
"De 40 a 44 años (047)",103,103,,17,20,24,22,16,4,,,359
"De 45 a 49 años (048)",149,149,,6,30,37,40,27,6,3,,603
"De 50 y más años (049)",2365,2346,9,90,164,272,679,631,350,151,19,12936
"Divorciado(a) (050)",342,335,1,88,86,79,58,16,5,2,7,918
"De 20 a 24 años (053)",4,3,1,1,1,,,,,,1,3
"De 25 a 29 años (054)",12,12,,10,,2,,,,,,16
"De 30 a 34 años (055)",23,21,,10,5,5,1,,,,2,39
"De 35 a 39 años (056)",41,40,,17,11,9,2,1,,,1,80
"De 40 a 44 años (057)",54,53,,15,18,13,5,2,,,1,126
"De 45 a 49 años (058)",43,43,,12,13,10,8,,,,,101
"De 50 y más años (059)",165,163,,23,38,40,42,13,5,2,2,553
"Soltero(a) (060)",5011,3431,30,2077,764,388,172,,,,1580,5457
"De 12 a 14 años (061)",21,21,,18,3,,,,,,,24
"De 15 a 19 años (062)",301,299,2,271,18,6,2,,,,2,333
"De 20 a 24 años (063)",1315,626,4,509,96,17,,,,,689,752
"De 25 a 29 años (064)",1053,550,3,401,111,25,10,,,,503,738
"De 30 a 34 años (065)",648,475,4,284,122,48,17,,,,173,740
"De 35 a 39 años (066)",493,401,2,175,114,80,30,,,,92,763
"De 40 a 44 años (067)",391,346,4,153,98,65,26,,,,45,648
"De 45 a 49 años (068)",264,235,1,104,66,46,18,,,,29,446
"De 50 y más años (069)",525,478,10,162,136,101,69,,,,47,1013
,,,,,,,,,,,,
"URBANA (080)",39617,37381,156,8985,9356,7074,6834,3140,1356,480,2236,115447
"De 12 a 14 años (081)",61,35,2,27,6,,,,,,26,39
"De 15 a 19 años (082)",1327,1139,21,960,128,25,5,,,,188,1311
"De 20 a 24 años (083)",4306,3469,18,2320,911,185,29,6,,,837,4856
"De 25 a 29 años (084)",5023,4406,16,2012,1534,612,221,10,1,,617,7908
"De 30 a 34 años (085)",5126,4884,21,1354,1825,1017,594,68,5,,242,11045
"De 35 a 39 años (086)",5271,5143,14,827,1684,1435,959,199,21,4,128,14108
"De 40 a 44 años (087)",4594,4539,15,534,1282,1223,1083,319,73,10,55,14196
"De 45 a 49 años (088)",3633,3590,9,330,833,964,955,370,105,24,43,12538
"De 50 y más años (089)",10276,10176,40,621,1153,1613,2988,2168,1151,442,100,49446
"Conviviente (090)",14373,13890,65,4359,3899,2358,2107,776,251,75,483,36265
"De 12 a 14 años (091)",32,11,2,8,1,,,,,,21,10
"De 15 a 19 años (092)",894,741,17,616,94,12,2,,,,153,848
"De 20 a 24 años (093)",2445,2306,11,1478,657,133,22,5,,,139,3314
"De 25 a 29 años (094)",2718,2636,5,1104,1000,376,142,9,,,82,4875
"De 30 a 34 años (095)",2413,2377,11,560,883,532,353,35,3,,36,5679
"De 35 a 39 años (096)",2072,2045,6,293,589,569,470,103,13,2,27,5995
"De 40 a 44 años (097)",1437,1431,4,142,343,339,427,145,28,3,6,4890
"De 45 a 49 años (098)",954,946,3,75,177,212,296,140,36,7,8,3643
"De 50 y más años (099)",1408,1397,6,83,155,185,395,339,171,63,11,7011
"Separado(a) (100)",1886,1837,8,417,492,340,375,135,59,11,49,5532
"De 12 a 14 años (101)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (102)",55,42,,36,5,1,,,,,13,49
"De 20 a 24 años (103)",130,122,1,86,27,6,2,,,,8,166
"De 25 a 29 años (104)",181,169,1,91,56,17,4,,,,12,272
"De 30 a 34 años (105)",227,221,2,79,82,34,24,,,,6,446
"De 35 a 39 años (106)",260,257,1,45,85,73,49,4,,,3,666
"De 40 a 44 años (107)",281,281,1,24,84,76,76,15,5,,,886
"De 45 a 49 años (108)",210,208,,20,63,49,59,12,5,,2,664
"De 50 y más años (109)",538,536,2,35,90,84,161,104,49,11,2,2382
"Casado(a) (110)",15584,15435,44,1970,3894,3574,3401,1590,710,252,149,54207
"De 12 a 14 años (111)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (112)",93,76,2,56,12,6,,,,,17,98
"De 20 a 24 años (113)",462,437,1,265,136,30,4,1,,,25,651
"De 25 a 29 años (114)",1077,1046,8,412,368,193,64,1,,,31,2005
"De 30 a 34 años (115)",1793,1763,4,418,725,389,194,31,2,,30,4058
"De 35 a 39 años (116)",2349,2340,5,288,866,687,397,87,8,2,9,6431
"De 40 a 44 años (117)",2344,2335,6,184,721,708,528,145,36,7,9,7328
"De 45 a 49 años (118)",2028,2024,5,115,486,611,539,195,59,14,4,7144
"De 50 y más años (119)",5434,5412,13,231,579,950,1675,1130,605,229,22,26489
"Viudo(a) (120)",2596,2571,9,139,247,347,732,625,331,141,25,13288
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",6,3,,,1,,2,,,,3,10
"De 20 a 24 años (123)",8,7,,4,2,,1,,,,1,12
"De 25 a 29 años (124)",17,17,,6,5,2,3,,1,,,43
"De 30 a 34 años (125)",42,40,,9,11,12,6,2,,,2,108
"De 35 a 39 años (126)",66,65,,10,21,18,12,4,,,1,185
"De 40 a 44 años (127)",99,99,,17,20,24,22,12,4,,,333
"De 45 a 49 años (128)",138,138,,6,29,36,36,23,5,3,,548
"De 50 y más años (129)",2219,2201,9,87,157,255,650,584,321,138,18,12047
"Divorciado(a) (130)",334,328,1,86,85,79,57,14,5,1,6,887
"De 20 a 24 años (133)",4,3,1,1,1,,,,,,1,3
"De 25 a 29 años (134)",11,11,,9,,2,,,,,,15
"De 30 a 34 años (135)",22,20,,10,4,5,1,,,,2,37
"De 35 a 39 años (136)",41,40,,17,11,9,2,1,,,1,80
"De 40 a 44 años (137)",53,53,,15,18,13,5,2,,,,126
"De 45 a 49 años (138)",42,42,,11,13,10,8,,,,,100
"De 50 y más años (139)",161,159,,23,38,40,41,11,5,1,2,526
"Soltero(a) (140)",4844,3320,29,2014,739,376,162,,,,1524,5268
"De 12 a 14 años (141)",20,20,,17,3,,,,,,,23
"De 15 a 19 años (142)",279,277,2,252,16,6,1,,,,2,306
"De 20 a 24 años (143)",1257,594,4,486,88,16,,,,,663,710
"De 25 a 29 años (144)",1019,527,2,390,105,22,8,,,,492,698
"De 30 a 34 años (145)",629,463,4,278,120,45,16,,,,166,717
"De 35 a 39 años (146)",483,396,2,174,112,79,29,,,,87,751
"De 40 a 44 años (147)",380,340,4,152,96,63,25,,,,40,633
"De 45 a 49 años (148)",261,232,1,103,65,46,17,,,,29,439
"De 50 y más años (149)",516,471,10,162,134,99,66,,,,45,991
,,,,,,,,,,,,
"RURAL (160)",3377,3270,13,592,602,473,719,490,284,97,107,13013
"De 12 a 14 años (161)",13,8,,6,2,,,,,,5,10
"De 15 a 19 años (162)",289,267,3,192,60,9,3,,,,22,351
"De 20 a 24 años (163)",542,502,1,203,204,75,19,,,,40,915
"De 25 a 29 años (164)",458,444,2,86,141,122,81,11,1,,14,1154
"De 30 a 34 años (165)",403,395,,46,80,86,146,35,1,1,8,1339
"De 35 a 39 años (166)",344,339,,15,39,52,133,65,33,2,5,1558
"De 40 a 44 años (167)",319,313,,10,25,49,97,84,43,5,6,1613
"De 45 a 49 años (168)",235,235,2,9,19,16,65,67,44,13,,1330
"De 50 y más años (169)",774,767,5,25,32,64,175,228,162,76,7,4743
"Conviviente (170)",1841,1802,10,429,403,296,365,176,95,28,39,5974
"De 12 a 14 años (171)",11,6,,5,1,,,,,,5,7
"De 15 a 19 años (172)",236,218,3,154,52,7,2,,,,18,287
"De 20 a 24 años (173)",408,396,1,161,158,59,17,,,,12,725
"De 25 a 29 años (174)",318,317,1,55,98,95,60,8,,,1,842
"De 30 a 34 años (175)",252,251,,28,46,62,93,21,1,,1,851
"De 35 a 39 años (176)",193,193,,9,23,31,73,37,18,2,,885
"De 40 a 44 años (177)",145,145,,3,11,19,44,43,22,3,,781
"De 45 a 49 años (178)",87,87,2,3,7,8,20,25,17,5,,487
"De 50 y más años (179)",191,189,3,11,7,15,56,42,37,18,2,1109
"Separado(a) (180)",46,43,,7,11,4,6,10,4,1,3,179
"De 15 a 19 años (182)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (183)",6,5,,3,2,,,,,,1,7
"De 25 a 29 años (184)",4,2,,,2,,,,,,2,4
"De 30 a 34 años (185)",4,4,,,3,1,,,,,,9
"De 35 a 39 años (186)",3,3,,,,,1,2,,,,17
"De 40 a 44 años (187)",4,4,,,,1,1,2,,,,21
"De 45 a 49 años (188)",2,2,,,1,,,1,,,,8
"De 50 y más años (189)",20,20,,2,2,2,4,5,4,1,,109
"Casado(a) (190)",1136,1129,2,87,148,140,300,245,153,54,7,5601
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",28,24,,17,5,2,,,,,4,33
"De 20 a 24 años (193)",66,65,,16,33,14,2,,,,1,132
"De 25 a 29 años (194)",96,96,,18,34,23,18,2,1,,,250
"De 30 a 34 años (195)",125,125,,12,27,20,51,14,,1,,448
"De 35 a 39 años (196)",131,131,,5,13,19,56,25,13,,,607
"De 40 a 44 años (197)",154,154,,6,12,27,51,35,21,2,,770
"De 45 a 49 años (198)",131,131,,4,9,7,40,37,26,8,,772
"De 50 y más años (199)",404,402,2,9,14,28,82,132,92,43,2,2587
"Viudo(a) (200)",179,178,,4,14,21,37,57,32,13,1,1039
"De 20 a 24 años (203)",4,4,,,3,1,,,,,,9
"De 25 a 29 años (204)",5,5,,1,1,1,1,1,,,,17
"De 30 a 34 años (205)",2,2,,,1,,1,,,,,6
"De 35 a 39 años (206)",7,7,,,1,1,2,1,2,,,37
"De 40 a 44 años (207)",4,4,,,,,,4,,,,26
"De 45 a 49 años (208)",11,11,,,1,1,4,4,1,,,55
"De 50 y más años (209)",146,145,,3,7,17,29,47,29,13,1,889
"Divorciado(a) (210)",8,7,,2,1,,1,2,,1,1,31
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,,,,,,,,,,1,
"De 45 a 49 años (218)",1,1,,1,,,,,,,,1
"De 50 y más años (219)",4,4,,,,,1,2,,1,,27
"Soltero(a) (220)",167,111,1,63,25,12,10,,,,56,189
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",22,22,,19,2,,1,,,,,27
"De 20 a 24 años (223)",58,32,,23,8,1,,,,,26,42
"De 25 a 29 años (224)",34,23,1,11,6,3,2,,,,11,40
"De 30 a 34 años (225)",19,12,,6,2,3,1,,,,7,23
"De 35 a 39 años (226)",10,5,,1,2,1,1,,,,5,12
"De 40 a 44 años (227)",11,6,,1,2,2,1,,,,5,15
"De 45 a 49 años (228)",3,3,,1,1,,1,,,,,7
"De 50 y más años (229)",9,7,,,2,2,3,,,,2,22
