"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",41,41,1,16,13,9,2,,,,,77
"De 30 a 34 años (025)",29,29,,7,11,5,5,1,,,,72
"De 35 a 39 años (026)",41,41,1,4,9,9,11,6,1,,,145
"De 40 a 44 años (027)",42,42,,7,5,5,14,7,4,,,175
"De 45 a 49 años (028)",28,28,,8,1,4,10,4,,1,,102
"De 50 y más años (029)",69,68,,5,12,6,19,13,8,5,1,338
"Casado(a) (030)",4223,4204,6,205,410,553,1205,1061,583,181,19,21719
"De 12 a 14 años (031)",3,2,,,2,,,,,,1,4
"De 15 a 19 años (032)",17,17,1,12,3,1,,,,,,21
"De 20 a 24 años (033)",101,100,,29,49,17,5,,,,1,201
"De 25 a 29 años (034)",253,253,,32,92,83,45,1,,,,664
"De 30 a 34 años (035)",413,409,1,16,67,108,169,43,4,1,4,1524
"De 35 a 39 años (036)",464,462,,19,51,74,201,97,19,1,2,2018
"De 40 a 44 años (037)",495,494,,12,30,57,162,163,63,7,1,2617
"De 45 a 49 años (038)",432,432,1,10,18,34,125,146,79,19,,2514
"De 50 y más años (039)",2045,2035,3,75,98,179,498,611,418,153,10,12156
"Viudo(a) (040)",1233,1221,5,60,77,143,343,364,178,51,12,6572
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",3,3,,3,,,,,,,,3
"De 20 a 24 años (043)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (044)",2,2,,1,,,,1,,,,8
"De 30 a 34 años (045)",12,12,,,2,3,5,2,,,,46
"De 35 a 39 años (046)",20,20,,,,5,10,4,1,,,94
"De 40 a 44 años (047)",33,33,,,1,4,14,6,6,2,,190
"De 45 a 49 años (048)",58,57,,3,1,5,10,24,13,1,1,340
"De 50 y más años (049)",1102,1091,5,52,72,125,304,327,158,48,11,5885
"Divorciado(a) (050)",29,28,,3,7,4,4,7,3,,1,114
"De 20 a 24 años (053)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (054)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (055)",2,2,,,,1,1,,,,,7
"De 35 a 39 años (056)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (057)",6,6,,,2,,,3,1,,,31
"De 45 a 49 años (058)",5,5,,1,,1,1,2,,,,21
"De 50 y más años (059)",9,9,,,3,1,1,2,2,,,42
"Soltero(a) (060)",368,234,4,157,47,21,5,,,,134,334
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",34,34,,32,1,1,,,,,,37
"De 20 a 24 años (063)",93,47,1,39,5,2,,,,,46,55
"De 25 a 29 años (064)",85,44,,32,8,4,,,,,41,60
"De 30 a 34 años (065)",54,32,,21,10,1,,,,,22,44
"De 35 a 39 años (066)",25,17,,8,4,3,2,,,,8,33
"De 40 a 44 años (067)",24,20,,9,6,4,1,,,,4,37
"De 45 a 49 años (068)",8,6,,2,4,,,,,,2,10
"De 50 y más años (069)",43,32,3,12,9,6,2,,,,11,56
,,,,,,,,,,,,
"URBANA (080)",3575,3446,7,494,510,515,877,643,302,98,129,14652
"De 12 a 14 años (081)",8,3,,2,1,,,,,,5,4
"De 15 a 19 años (082)",76,71,,62,9,,,,,,5,80
"De 20 a 24 años (083)",271,238,,146,67,18,7,,,,33,365
"De 25 a 29 años (084)",371,341,1,93,112,100,33,2,,,30,767
"De 30 a 34 años (085)",398,376,,56,111,86,103,16,2,2,22,1118
"De 35 a 39 años (086)",366,358,1,27,67,72,127,48,16,,8,1361
"De 40 a 44 años (087)",352,347,,25,41,53,108,87,30,3,5,1593
"De 45 a 49 años (088)",299,298,1,16,21,40,97,75,38,10,1,1521
"De 50 y más años (089)",1434,1414,4,67,81,146,402,415,216,83,20,7843
"Conviviente (090)",903,878,2,238,245,153,146,64,25,5,25,2490
"De 12 a 14 años (091)",4,,,,,,,,,,4,
"De 15 a 19 años (092)",52,47,,40,7,,,,,,5,54
"De 20 a 24 años (093)",162,152,,94,47,6,5,,,,10,227
"De 25 a 29 años (094)",200,197,,53,73,57,13,1,,,3,429
"De 30 a 34 años (095)",167,166,,24,61,37,37,5,,2,1,467
"De 35 a 39 años (096)",111,111,,8,27,22,37,15,2,,,400
"De 40 a 44 años (097)",72,72,,9,15,10,18,14,5,1,,292
"De 45 a 49 años (098)",51,51,,2,5,12,15,11,5,1,,237
"De 50 y más años (099)",84,82,2,8,10,9,21,18,13,1,2,384
"Separado(a) (100)",153,152,2,47,31,23,31,11,5,2,1,447
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",20,19,,12,5,2,,,,,1,28
"De 25 a 29 años (104)",18,18,1,7,4,4,2,,,,,35
"De 30 a 34 años (105)",17,17,,7,7,2,1,,,,,31
"De 35 a 39 años (106)",22,22,1,2,8,6,4,1,,,,59
"De 40 a 44 años (107)",22,22,,5,3,2,6,4,2,,,87
"De 45 a 49 años (108)",19,19,,6,1,3,6,3,,,,63
"De 50 y más años (109)",30,30,,3,3,4,12,3,3,2,,139
"Casado(a) (110)",1784,1771,2,100,173,264,543,414,208,67,13,8765
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",6,6,,4,2,,,,,,,8
"De 20 a 24 años (113)",41,41,,17,15,7,2,,,,,78
"De 25 a 29 años (114)",104,104,,17,31,37,18,1,,,,273
"De 30 a 34 años (115)",168,164,,11,35,45,61,10,2,,4,562
"De 35 a 39 años (116)",208,206,,12,29,39,81,32,13,,2,846
"De 40 a 44 años (117)",226,225,,7,17,38,75,66,20,2,1,1103
"De 45 a 49 años (118)",198,198,1,6,10,22,68,54,29,8,,1077
"De 50 y más años (119)",831,826,1,26,33,76,238,251,144,57,5,4816
"Viudo(a) (120)",515,510,1,25,36,59,151,152,62,24,5,2716
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",6,6,,,2,,3,1,,,,22
"De 35 a 39 años (126)",8,8,,,,3,4,,1,,,35
"De 40 a 44 años (127)",14,14,,,1,1,8,2,2,,,73
"De 45 a 49 años (128)",23,23,,1,1,2,8,6,4,1,,126
"De 50 y más años (129)",462,457,1,23,32,52,128,143,55,23,5,2456
"Divorciado(a) (130)",11,11,,,1,4,2,2,2,,,50
"De 30 a 34 años (135)",2,2,,,,1,1,,,,,7
"De 35 a 39 años (136)",1,1,,,,1,,,,,,3
"De 40 a 44 años (137)",2,2,,,,,,1,1,,,14
"De 45 a 49 años (138)",2,2,,,,1,,1,,,,9
"De 50 y más años (139)",4,4,,,1,1,1,,1,,,17
"Soltero(a) (140)",209,124,,84,24,12,4,,,,85,184
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",14,14,,14,,,,,,,,14
"De 20 a 24 años (143)",47,25,,23,,2,,,,,22,29
"De 25 a 29 años (144)",48,21,,15,4,2,,,,,27,29
"De 30 a 34 años (145)",38,21,,14,6,1,,,,,17,29
"De 35 a 39 años (146)",16,10,,5,3,1,1,,,,6,18
"De 40 a 44 años (147)",16,12,,4,5,2,1,,,,4,24
"De 45 a 49 años (148)",6,5,,1,4,,,,,,1,9
"De 50 y más años (149)",23,15,,7,2,4,2,,,,8,31
,,,,,,,,,,,,
"RURAL (160)",4480,4395,16,514,564,562,1066,983,532,158,85,20583
"De 12 a 14 años (161)",6,5,1,2,2,,,,,,1,6
"De 15 a 19 años (162)",109,99,1,83,13,2,,,,,10,115
"De 20 a 24 años (163)",334,304,2,156,109,29,8,,,,30,494
"De 25 a 29 años (164)",420,404,,98,153,102,48,3,,,16,935
"De 30 a 34 años (165)",439,432,1,32,77,121,154,44,2,1,7,1524
"De 35 a 39 años (166)",392,389,,18,39,60,164,96,10,2,3,1731
"De 40 a 44 años (167)",386,385,,17,24,32,127,122,54,9,1,2061
"De 45 a 49 años (168)",326,324,,12,10,21,79,122,67,13,2,1934
"De 50 y más años (169)",2068,2053,11,96,137,195,486,596,399,133,15,11783
"Conviviente (170)",988,970,4,253,230,160,179,99,32,13,18,3023
"De 12 a 14 años (171)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (172)",65,57,,46,11,,,,,,8,68
"De 20 a 24 años (173)",199,196,1,106,68,16,5,,,,3,310
"De 25 a 29 años (174)",208,206,,56,78,49,21,2,,,2,461
"De 30 a 34 años (175)",160,158,,20,37,52,40,9,,,2,482
"De 35 a 39 años (176)",94,93,,6,14,18,29,22,3,1,1,393
"De 40 a 44 años (177)",66,65,,5,6,5,26,16,5,2,1,312
"De 45 a 49 años (178)",43,43,,2,2,5,15,10,8,1,,231
"De 50 y más años (179)",150,150,2,11,14,15,43,40,16,9,,765
"Separado(a) (180)",158,154,,45,27,20,30,20,8,4,4,536
"De 15 a 19 años (182)",10,8,,8,,,,,,,2,8
"De 20 a 24 años (183)",26,25,,20,2,3,,,,,1,33
"De 25 a 29 años (184)",23,23,,9,9,5,,,,,,42
"De 30 a 34 años (185)",12,12,,,4,3,4,1,,,,41
"De 35 a 39 años (186)",19,19,,2,1,3,7,5,1,,,86
"De 40 a 44 años (187)",20,20,,2,2,3,8,3,2,,,88
"De 45 a 49 años (188)",9,9,,2,,1,4,1,,1,,39
"De 50 y más años (189)",39,38,,2,9,2,7,10,5,3,1,199
"Casado(a) (190)",2439,2433,4,105,237,289,662,647,375,114,6,12954
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",11,11,1,8,1,1,,,,,,13
"De 20 a 24 años (193)",60,59,,12,34,10,3,,,,1,123
"De 25 a 29 años (194)",149,149,,15,61,46,27,,,,,391
"De 30 a 34 años (195)",245,245,1,5,32,63,108,33,2,1,,962
"De 35 a 39 años (196)",256,256,,7,22,35,120,65,6,1,,1172
"De 40 a 44 años (197)",269,269,,5,13,19,87,97,43,5,,1514
"De 45 a 49 años (198)",234,234,,4,8,12,57,92,50,11,,1437
"De 50 y más años (199)",1214,1209,2,49,65,103,260,360,274,96,5,7340
"Viudo(a) (200)",718,711,4,35,41,84,192,212,116,27,7,3856
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 15 a 19 años (202)",3,3,,3,,,,,,,,3
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",1,1,,,,,,1,,,,7
"De 30 a 34 años (205)",6,6,,,,3,2,1,,,,24
"De 35 a 39 años (206)",12,12,,,,2,6,4,,,,59
"De 40 a 44 años (207)",19,19,,,,3,6,4,4,2,,117
"De 45 a 49 años (208)",35,34,,2,,3,2,18,9,,1,214
"De 50 y más años (209)",640,634,4,29,40,73,176,184,103,25,6,3429
"Divorciado(a) (210)",18,17,,3,6,,2,5,1,,1,64
"De 20 a 24 años (213)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (214)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (217)",4,4,,,2,,,2,,,,17
"De 45 a 49 años (218)",3,3,,1,,,1,1,,,,12
"De 50 y más años (219)",5,5,,,2,,,2,1,,,25
"Soltero(a) (220)",159,110,4,73,23,9,1,,,,49,150
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",20,20,,18,1,1,,,,,,23
"De 20 a 24 años (223)",46,22,1,16,5,,,,,,24,26
"De 25 a 29 años (224)",37,23,,17,4,2,,,,,14,31
"De 30 a 34 años (225)",16,11,,7,4,,,,,,5,15
"De 35 a 39 años (226)",9,7,,3,1,2,1,,,,2,15
"De 40 a 44 años (227)",8,8,,5,1,2,,,,,,13
"De 45 a 49 años (228)",2,1,,1,,,,,,,1,1
"De 50 y más años (229)",20,17,3,5,7,2,,,,,3,25
