"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Desocupado (137)",914,,,,,,,,,,,,914
,,,,,,,,,,,,,
"RURAL (138)",1059,5,80,58,29,90,276,32,58,351,18,17,45
"Agric., ganadería, caza y silvicultura (139)",139,,,2,,,45,,,92,,,
"Pesca (140)",330,,,,,,231,,3,96,,,
"Explotación de minas y canteras (141)",10,,6,1,2,,,1,,,,,
"Industrias manufactureras (142)",32,1,4,5,2,,,12,2,6,,,
"Construcción (144)",70,,10,6,2,,,10,28,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",103,1,5,5,1,50,,8,4,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",11,,1,1,,2,,6,1,,,,
"Comercio al por mayor (147)",12,1,,2,1,5,,,2,1,,,
"Comercio al por menor (148)",80,,4,2,,43,,2,1,28,,,
"Hoteles y restaurantes (149)",85,,7,8,7,30,,,2,31,,,
"Trans., almac. y comunicaciones (150)",38,1,2,4,5,,,1,18,7,,,
"Intermediación financiera (151)",10,1,6,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",69,,17,19,2,7,,,1,23,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",25,1,2,1,2,,,,,1,18,,
"Enseñanza (154)",12,,12,,,,,,,,,,
"Servicios sociales y de salud (155)",10,,5,2,2,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",40,,3,4,2,2,,,,29,,,
"Hogares privados con servicio doméstico (157)",23,,,,,,,,,23,,,
"Actividad economica no especificada (159)",18,,1,,,,,,,,,17,
"Desocupado (160)",45,,,,,,,,,,,,45
"Hombres (161)",884,4,45,35,14,63,274,29,56,300,16,9,39
"Agric., ganadería, caza y silvicultura (162)",129,,,2,,,43,,,84,,,
"Pesca (163)",329,,,,,,231,,3,95,,,
"Explotación de minas y canteras (164)",9,,6,1,1,,,1,,,,,
"Industrias manufactureras (165)",23,,3,4,1,,,9,1,5,,,
"Construcción (167)",66,,8,5,2,,,10,27,14,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",79,1,4,2,,33,,8,4,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,1,,,2,,6,1,,,,
"Comercio al por mayor (170)",8,1,,1,,3,,,2,1,,,
"Comercio al por menor (171)",61,,3,1,,28,,2,1,26,,,
"Hoteles y restaurantes (172)",62,,4,7,4,21,,,2,24,,,
"Trans., almac. y comunicaciones (173)",33,1,2,3,3,,,1,18,5,,,
"Intermediación financiera (174)",3,1,2,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",45,,9,9,1,7,,,1,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",20,1,2,,1,,,,,,16,,
"Enseñanza (177)",2,,2,,,,,,,,,,
"Servicios sociales y de salud (178)",3,,2,,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",29,,,2,1,1,,,,25,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",10,,1,,,,,,,,,9,
"Desocupado (183)",39,,,,,,,,,,,,39
"Mujeres (184)",175,1,35,23,15,27,2,3,2,51,2,8,6
"Agric., ganadería, caza y silvicultura (185)",10,,,,,,2,,,8,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (187)",1,,,,1,,,,,,,,
"Industrias manufactureras (188)",9,1,1,1,1,,,3,1,1,,,
"Construcción (190)",4,,2,1,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",24,,1,3,1,17,,,,2,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,,,,,,
"Comercio al por mayor (193)",4,,,1,1,2,,,,,,,
"Comercio al por menor (194)",19,,1,1,,15,,,,2,,,
"Hoteles y restaurantes (195)",23,,3,1,3,9,,,,7,,,
"Trans., almac. y comunicaciones (196)",5,,,1,2,,,,,2,,,
"Intermediación financiera (197)",7,,4,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",24,,8,10,1,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,,,1,1,,,,,1,2,,
"Enseñanza (200)",10,,10,,,,,,,,,,
"Servicios sociales y de salud (201)",7,,3,2,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",11,,3,2,1,1,,,,4,,,
"Hogares privados con servicio doméstico (203)",20,,,,,,,,,20,,,
"Actividad economica no especificada (205)",8,,,,,,,,,,,8,
"Desocupado (206)",6,,,,,,,,,,,,6
