"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia SAN MARCOS (000)",51031,25581,25450,11641,5864,5777,39390,19717,19673
"Menores de 1 año (001)",965,473,492,186,89,97,779,384,395
"Menores de 1 mes (002)",60,27,33,10,4,6,50,23,27
"De 1 a 11 meses (003)",905,446,459,176,85,91,729,361,368
"De 1 a 4 años (004)",4434,2261,2173,848,421,427,3586,1840,1746
"1 año (005)",996,491,505,201,91,110,795,400,395
"2 años (006)",1232,622,610,237,116,121,995,506,489
"3 años (007)",1122,564,558,219,107,112,903,457,446
"4 años (008)",1084,584,500,191,107,84,893,477,416
"De 5 a 9 años (009)",5426,2811,2615,964,521,443,4462,2290,2172
"5 años (010)",1068,529,539,196,93,103,872,436,436
"6 años (011)",954,489,465,177,86,91,777,403,374
"7 años (012)",1102,591,511,179,92,87,923,499,424
"8 años (013)",1129,599,530,204,124,80,925,475,450
"9 años (014)",1173,603,570,208,126,82,965,477,488
"De 10 a 14 años (015)",6385,3248,3137,1199,633,566,5186,2615,2571
"10 años (016)",1229,633,596,191,105,86,1038,528,510
"11 años (017)",1190,571,619,206,88,118,984,483,501
"12 años (018)",1395,727,668,246,134,112,1149,593,556
"13 años (019)",1293,649,644,265,145,120,1028,504,524
"14 años (020)",1278,668,610,291,161,130,987,507,480
"De 15 a 19 años (021)",5222,2699,2523,1188,602,586,4034,2097,1937
"15 años (022)",1323,668,655,311,143,168,1012,525,487
"16 años (023)",1076,560,516,244,124,120,832,436,396
"17 años (024)",1115,592,523,254,143,111,861,449,412
"18 años (025)",887,466,421,195,111,84,692,355,337
"19 años (026)",821,413,408,184,81,103,637,332,305
"De 20 a 24 años (027)",4023,1984,2039,937,467,470,3086,1517,1569
"20 años (028)",936,467,469,215,106,109,721,361,360
"21 años (029)",602,317,285,128,68,60,474,249,225
"22 años (030)",822,392,430,200,98,102,622,294,328
"23 años (031)",795,392,403,200,98,102,595,294,301
"24 años (032)",868,416,452,194,97,97,674,319,355
"De 25 a 29 años (033)",3667,1816,1851,920,454,466,2747,1362,1385
"25 años (034)",801,405,396,192,94,98,609,311,298
"26 años (035)",711,351,360,181,89,92,530,262,268
"27 años (036)",785,388,397,196,99,97,589,289,300
"28 años (037)",759,372,387,188,103,85,571,269,302
"29 años (038)",611,300,311,163,69,94,448,231,217
"De 30 a 34 años (039)",3434,1690,1744,878,421,457,2556,1269,1287
"30 años (040)",931,470,461,210,105,105,721,365,356
"31 años (041)",524,264,260,169,86,83,355,178,177
"32 años (042)",704,352,352,160,73,87,544,279,265
"33 años (043)",694,325,369,172,75,97,522,250,272
"34 años (044)",581,279,302,167,82,85,414,197,217
"De 35 a 39 años (045)",3247,1586,1661,926,475,451,2321,1111,1210
