"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",9,9,7,1,1,,,,,,,3
"De 20 a 24 años (023)",5,4,2,1,,1,,,,,1,4
"De 25 a 29 años (024)",14,14,2,3,6,1,2,,,,,26
"De 30 a 34 años (025)",14,13,,2,3,2,5,1,,,1,42
"De 35 a 39 años (026)",4,4,,1,,3,,,,,,10
"Primaria (030)",11135,10987,2641,1284,1451,1239,1940,1214,742,476,148,35882
"De 12 a 14 años (031)",1684,1672,1664,8,,,,,,,12,8
"De 15 a 19 años (032)",1188,1155,696,352,93,11,3,,,,33,583
"De 20 a 24 años (033)",1152,1120,128,392,359,157,71,13,,,32,1969
"De 25 a 29 años (034)",1202,1171,43,195,360,284,239,37,13,,31,3151
"De 30 a 34 años (035)",1135,1121,32,100,221,254,322,142,39,11,14,4064
"De 35 a 39 años (036)",1220,1215,19,87,158,198,419,214,92,28,5,5307
"De 40 a 44 años (037)",979,973,17,40,100,130,278,238,115,55,6,4961
"De 45 a 49 años (038)",796,792,11,30,49,74,217,185,151,75,4,4591
"De 50 y más años (039)",1779,1768,31,80,111,131,391,385,332,307,11,11248
"Secundaria (040)",8770,8568,3795,1530,1327,807,784,230,74,21,202,12334
"De 12 a 14 años (041)",1420,1412,1403,7,2,,,,,,8,11
"De 15 a 19 años (042)",2422,2368,1968,355,40,3,2,,,,54,452
"De 20 a 24 años (043)",1329,1275,294,594,297,70,19,1,,,54,1487
"De 25 a 29 años (044)",1020,980,62,329,370,138,74,7,,,40,1846
"De 30 a 34 años (045)",794,784,23,113,280,187,154,23,4,,10,2072
"De 35 a 39 años (046)",628,617,15,56,153,160,177,46,10,,11,1982
"De 40 a 44 años (047)",436,425,8,34,95,104,139,38,5,2,11,1455
"De 45 a 49 años (048)",305,300,5,21,43,74,100,43,11,3,5,1168
"De 50 y más años (049)",416,407,17,21,47,71,119,72,44,16,9,1861
"Sup. no Univ. incompleta (050)",869,819,298,208,169,74,57,10,2,1,50,1107
"De 15 a 19 años (052)",153,151,141,10,,,,,,,2,10
"De 20 a 24 años (053)",246,219,125,74,19,1,,,,,27,115
"De 25 a 29 años (054)",164,150,22,68,50,9,1,,,,14,199
"De 30 a 34 años (055)",108,103,7,30,42,19,4,1,,,5,193
"De 35 a 39 años (056)",78,76,1,12,32,16,13,1,,1,2,199
"De 40 a 44 años (057)",52,52,1,4,11,14,18,4,,,,169
"De 45 a 49 años (058)",29,29,,3,9,6,10,,1,,,92
"De 50 y más años (059)",39,39,1,7,6,9,11,4,1,,,130
"Sup. no Univ. completa (060)",1046,980,209,306,263,116,68,13,2,3,66,1604
"De 20 a 24 años (063)",195,178,105,63,10,,,,,,17,83
"De 25 a 29 años (064)",204,179,44,92,37,4,2,,,,25,186
"De 30 a 34 años (065)",223,209,32,77,71,22,6,1,,,14,317
"De 35 a 39 años (066)",166,159,10,38,66,26,16,3,,,7,333
"De 40 a 44 años (067)",121,120,11,20,39,29,18,2,1,,1,280
"De 45 a 49 años (068)",63,63,4,8,24,18,8,,1,,,154
"De 50 y más años (069)",74,72,3,8,16,17,18,7,,3,2,251
"Sup. Univ. incompleta (070)",549,533,250,100,90,53,32,6,2,,16,628
"De 15 a 19 años (072)",108,108,103,5,,,,,,,,5
"De 20 a 24 años (073)",169,160,120,33,7,,,,,,9,47
"De 25 a 29 años (074)",58,53,16,24,12,1,,,,,5,51
"De 30 a 34 años (075)",62,60,7,21,21,9,2,,,,2,99
"De 35 a 39 años (076)",50,50,2,7,22,13,6,,,,,115
"De 40 a 44 años (077)",36,36,2,5,6,14,8,1,,,,99
"De 45 a 49 años (078)",28,28,,2,13,6,6,1,,,,78
"De 50 y más años (079)",38,38,,3,9,10,10,4,2,,,134
"Sup. Univ. completa (080)",1184,1076,273,304,269,130,82,9,8,1,108,1719
"De 20 a 24 años (083)",115,90,65,22,2,,1,,,,25,30
"De 25 a 29 años (084)",241,190,92,66,27,4,1,,,,51,136
"De 30 a 34 años (085)",226,210,60,82,51,14,3,,,,16,239
"De 35 a 39 años (086)",208,200,27,57,73,27,14,1,1,,8,359
"De 40 a 44 años (087)",160,158,9,33,55,40,18,2,1,,2,361
"De 45 a 49 años (088)",115,113,8,23,34,26,21,1,,,2,265
"De 50 y más años (089)",119,115,12,21,27,19,24,5,6,1,4,329
,,,,,,,,,,,,
"URBANA (100)",11151,10794,3441,1790,1777,1183,1374,633,372,224,357,24596
"De 12 a 14 años (101)",1217,1210,1205,4,1,,,,,,7,6
"De 15 a 19 años (102)",1627,1590,1361,206,22,,1,,,,37,254
"De 20 a 24 años (103)",1337,1236,479,508,198,36,13,2,,,101,1076
"De 25 a 29 años (104)",1198,1095,158,403,359,123,44,7,1,,103,1724
"De 30 a 34 años (105)",1178,1137,91,259,391,222,149,19,3,3,41,2532
"De 35 a 39 años (106)",1168,1148,47,173,334,242,271,63,15,3,20,3302
"De 40 a 44 años (107)",979,962,31,82,207,228,279,101,27,7,17,3345
"De 45 a 49 años (108)",742,734,21,63,121,149,204,121,44,11,8,2899
"De 50 y más años (109)",1705,1682,48,92,144,183,413,320,282,200,23,9458
"Sin nivel (110)",697,683,36,24,38,60,145,144,136,100,14,4142
"De 12 a 14 años (111)",7,7,7,,,,,,,,,
"De 15 a 19 años (112)",8,8,6,2,,,,,,,,2
"De 20 a 24 años (113)",15,12,6,2,2,1,,1,,,3,15
"De 25 a 29 años (114)",15,13,3,1,3,3,1,1,1,,2,34
"De 30 a 34 años (115)",15,13,,2,2,3,5,1,,,2,45
"De 35 a 39 años (116)",42,41,1,3,4,8,13,9,2,1,1,179
"De 40 a 44 años (117)",63,62,1,2,4,8,23,13,9,2,1,320
"De 45 a 49 años (118)",70,70,2,1,3,11,13,25,11,4,,397
"De 50 y más años (119)",462,457,10,11,20,26,90,94,113,93,5,3150
"Educacion Inicial (120)",16,15,6,3,2,3,1,,,,1,21
"De 15 a 19 años (122)",5,5,5,,,,,,,,,
"De 25 a 29 años (124)",4,4,1,1,1,1,,,,,,6
"De 30 a 34 años (125)",5,4,,1,1,1,1,,,,1,11
"De 35 a 39 años (126)",2,2,,1,,1,,,,,,4
"Primaria (130)",2943,2901,572,305,406,369,608,347,187,107,42,9879
"De 12 a 14 años (131)",399,397,396,1,,,,,,,2,1
"De 15 a 19 años (132)",193,185,121,51,13,,,,,,8,77
"De 20 a 24 años (133)",190,180,18,89,49,18,6,,,,10,265
"De 25 a 29 años (134)",210,205,7,39,91,49,14,5,,,5,455
"De 30 a 34 años (135)",277,273,6,28,78,75,70,11,2,3,4,832
"De 35 a 39 años (136)",343,342,5,34,62,68,125,37,10,1,1,1237
"De 40 a 44 años (137)",319,315,4,13,45,62,109,66,13,3,4,1331
"De 45 a 49 años (138)",272,269,3,15,21,39,90,67,28,6,3,1286
"De 50 y más años (139)",740,735,12,35,47,58,194,161,134,94,5,4395
"Secundaria (140)",4699,4587,2051,765,721,455,432,113,38,12,112,6615
"De 12 a 14 años (141)",811,806,802,3,1,,,,,,5,5
"De 15 a 19 años (142)",1218,1191,1041,140,9,,1,,,,27,162
"De 20 a 24 años (143)",591,566,142,281,119,17,6,1,,,25,600
"De 25 a 29 años (144)",490,467,24,186,175,55,26,1,,,23,818
"De 30 a 34 años (145)",426,421,12,71,171,98,62,6,1,,5,1020
"De 35 a 39 años (146)",382,374,9,39,111,99,99,15,2,,8,1097
"De 40 a 44 años (147)",292,283,7,16,71,77,92,15,3,2,9,935
"De 45 a 49 años (148)",208,205,4,16,32,55,66,27,4,1,3,748
"De 50 y más años (149)",281,274,10,13,32,54,80,48,28,9,7,1230
"Sup. no Univ. incompleta (150)",633,593,221,148,125,54,37,6,1,1,40,778
"De 15 a 19 años (152)",118,116,107,9,,,,,,,2,9
"De 20 a 24 años (153)",179,158,93,51,14,,,,,,21,79
"De 25 a 29 años (154)",111,100,13,45,34,8,,,,,11,137
"De 30 a 34 años (155)",76,72,5,23,30,12,2,,,,4,127
"De 35 a 39 años (156)",59,57,1,10,27,11,7,,,1,2,140
"De 40 a 44 años (157)",42,42,1,2,9,11,16,3,,,,138
"De 45 a 49 años (158)",22,22,,3,7,5,7,,,,,64
"De 50 y más años (159)",26,26,1,5,4,7,5,3,1,,,84
"Sup. no Univ. completa (160)",782,734,141,229,203,93,53,10,2,3,48,1254
"De 20 a 24 años (163)",138,125,72,46,7,,,,,,13,60
"De 25 a 29 años (164)",143,125,28,64,28,3,2,,,,18,137
"De 30 a 34 años (165)",159,149,20,58,52,14,4,1,,,10,228
"De 35 a 39 años (166)",122,118,6,32,47,22,10,1,,,4,239
"De 40 a 44 años (167)",104,103,8,16,34,27,16,1,1,,1,245
"De 45 a 49 años (168)",54,54,4,7,21,15,6,,1,,,129
"De 50 y más años (169)",62,60,3,6,14,12,15,7,,3,2,216
"Sup. Univ. incompleta (170)",438,424,197,79,69,44,29,5,1,,14,511
"De 15 a 19 años (172)",85,85,81,4,,,,,,,,4
"De 20 a 24 años (173)",133,125,96,24,5,,,,,,8,34
"De 25 a 29 años (174)",46,42,13,20,8,1,,,,,4,39
"De 30 a 34 años (175)",49,47,4,17,16,8,2,,,,2,82
"De 35 a 39 años (176)",40,40,2,6,17,9,6,,,,,92
"De 40 a 44 años (177)",29,29,1,3,5,12,7,1,,,,85
"De 45 a 49 años (178)",23,23,,2,9,5,6,1,,,,67
"De 50 y más años (179)",33,33,,3,9,9,8,3,1,,,108
"Sup. Univ. completa (180)",943,857,217,237,213,105,69,8,7,1,86,1396
"De 20 a 24 años (183)",91,70,52,15,2,,1,,,,21,23
"De 25 a 29 años (184)",179,139,69,47,19,3,1,,,,40,98
"De 30 a 34 años (185)",171,158,44,59,41,11,3,,,,13,187
"De 35 a 39 años (186)",178,174,23,48,66,24,11,1,1,,4,314
"De 40 a 44 años (187)",130,128,9,30,39,31,16,2,1,,2,291
"De 45 a 49 años (188)",93,91,8,19,28,19,16,1,,,2,208
"De 50 y más años (189)",101,97,12,19,18,17,21,4,5,1,4,275
,,,,,,,,,,,,
"RURAL (200)",15722,15428,4325,2134,2018,1507,2184,1438,988,834,294,47400
"De 12 a 14 años (201)",1942,1928,1914,13,1,,,,,,14,15
"De 15 a 19 años (202)",2362,2308,1629,541,117,16,5,,,,54,843
"De 20 a 24 años (203)",2033,1963,394,706,530,219,99,15,,,70,2946
"De 25 a 29 años (204)",1863,1791,133,393,539,348,317,45,16,,72,4314
"De 30 a 34 años (205)",1548,1525,79,179,316,311,409,167,53,11,23,5152
"De 35 a 39 años (206)",1438,1421,37,94,191,230,446,264,115,44,17,6288
"De 40 a 44 años (207)",1079,1072,30,63,114,128,267,257,144,69,7,5490
"De 45 a 49 años (208)",918,910,19,31,66,88,220,199,172,115,8,5409
"De 50 y más años (209)",2539,2510,90,114,144,167,421,491,488,595,29,16943
"Sin nivel (210)",2575,2530,251,160,178,204,443,444,394,456,45,14495
"De 12 a 14 años (211)",46,45,43,2,,,,,,,1,2
"De 15 a 19 años (212)",101,99,69,22,5,2,1,,,,2,42
"De 20 a 24 años (213)",144,141,28,33,32,25,21,2,,,3,272
"De 25 a 29 años (214)",143,136,7,18,33,27,41,7,3,,7,409
"De 30 a 34 años (215)",149,149,9,11,16,23,57,17,13,3,,613
"De 35 a 39 años (216)",210,207,9,6,17,21,59,53,25,17,3,1106
"De 40 a 44 años (217)",211,208,12,7,11,17,44,60,40,17,3,1190
"De 45 a 49 años (218)",254,249,10,6,12,22,49,65,41,44,5,1563
"De 50 y más años (219)",1317,1296,64,55,52,67,171,240,272,375,21,9298
"Educacion Inicial (220)",32,31,7,5,8,4,6,1,,,1,64
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",4,4,2,1,1,,,,,,,3
"De 20 a 24 años (223)",5,4,2,1,,1,,,,,1,4
"De 25 a 29 años (224)",10,10,1,2,5,,2,,,,,20
"De 30 a 34 años (225)",9,9,,1,2,1,4,1,,,,31
"De 35 a 39 años (226)",2,2,,,,2,,,,,,6
"Primaria (230)",8192,8086,2069,979,1045,870,1332,867,555,369,106,26003
"De 12 a 14 años (231)",1285,1275,1268,7,,,,,,,10,7
"De 15 a 19 años (232)",995,970,575,301,80,11,3,,,,25,506
"De 20 a 24 años (233)",962,940,110,303,310,139,65,13,,,22,1704
"De 25 a 29 años (234)",992,966,36,156,269,235,225,32,13,,26,2696
"De 30 a 34 años (235)",858,848,26,72,143,179,252,131,37,8,10,3232
"De 35 a 39 años (236)",877,873,14,53,96,130,294,177,82,27,4,4070
"De 40 a 44 años (237)",660,658,13,27,55,68,169,172,102,52,2,3630
"De 45 a 49 años (238)",524,523,8,15,28,35,127,118,123,69,1,3305
"De 50 y más años (239)",1039,1033,19,45,64,73,197,224,198,213,6,6853
"Secundaria (240)",4071,3981,1744,765,606,352,352,117,36,9,90,5719
"De 12 a 14 años (241)",609,606,601,4,1,,,,,,3,6
"De 15 a 19 años (242)",1204,1177,927,215,31,3,1,,,,27,290
"De 20 a 24 años (243)",738,709,152,313,178,53,13,,,,29,887
"De 25 a 29 años (244)",530,513,38,143,195,83,48,6,,,17,1028
"De 30 a 34 años (245)",368,363,11,42,109,89,92,17,3,,5,1052
"De 35 a 39 años (246)",246,243,6,17,42,61,78,31,8,,3,885
"De 40 a 44 años (247)",144,142,1,18,24,27,47,23,2,,2,520
"De 45 a 49 años (248)",97,95,1,5,11,19,34,16,7,2,2,420
"De 50 y más años (249)",135,133,7,8,15,17,39,24,16,7,2,631
"Sup. no Univ. incompleta (250)",236,226,77,60,44,20,20,4,1,,10,329
"De 15 a 19 años (252)",35,35,34,1,,,,,,,,1
"De 20 a 24 años (253)",67,61,32,23,5,1,,,,,6,36
"De 25 a 29 años (254)",53,50,9,23,16,1,1,,,,3,62
"De 30 a 34 años (255)",32,31,2,7,12,7,2,1,,,1,66
"De 35 a 39 años (256)",19,19,,2,5,5,6,1,,,,59
"De 40 a 44 años (257)",10,10,,2,2,3,2,1,,,,31
"De 45 a 49 años (258)",7,7,,,2,1,3,,1,,,28
"De 50 y más años (259)",13,13,,2,2,2,6,1,,,,46
"Sup. no Univ. completa (260)",264,246,68,77,60,23,15,3,,,18,350
"De 20 a 24 años (263)",57,53,33,17,3,,,,,,4,23
"De 25 a 29 años (264)",61,54,16,28,9,1,,,,,7,49
"De 30 a 34 años (265)",64,60,12,19,19,8,2,,,,4,89
"De 35 a 39 años (266)",44,41,4,6,19,4,6,2,,,3,94
"De 40 a 44 años (267)",17,17,3,4,5,2,2,1,,,,35
"De 45 a 49 años (268)",9,9,,1,3,3,2,,,,,25
"De 50 y más años (269)",12,12,,2,2,5,3,,,,,35
"Sup. Univ. incompleta (270)",111,109,53,21,21,9,3,1,1,,2,117
"De 15 a 19 años (272)",23,23,22,1,,,,,,,,1
"De 20 a 24 años (273)",36,35,24,9,2,,,,,,1,13
"De 25 a 29 años (274)",12,11,3,4,4,,,,,,1,12
"De 30 a 34 años (275)",13,13,3,4,5,1,,,,,,17
"De 35 a 39 años (276)",10,10,,1,5,4,,,,,,23
"De 40 a 44 años (277)",7,7,1,2,1,2,1,,,,,14
"De 45 a 49 años (278)",5,5,,,4,1,,,,,,11
"De 50 y más años (279)",5,5,,,,1,2,1,1,,,26
"Sup. Univ. completa (280)",241,219,56,67,56,25,13,1,1,,22,323
"De 20 a 24 años (283)",24,20,13,7,,,,,,,4,7
"De 25 a 29 años (284)",62,51,23,19,8,1,,,,,11,38
"De 30 a 34 años (285)",55,52,16,23,10,3,,,,,3,52
"De 35 a 39 años (286)",30,26,4,9,7,3,3,,,,4,45
"De 40 a 44 años (287)",30,30,,3,16,9,2,,,,,70
"De 45 a 49 años (288)",22,22,,4,6,7,5,,,,,57
"De 50 y más años (289)",18,18,,2,9,2,3,1,1,,,54
