"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1210,32,103,251,288,148,4,384
"Divorciado(a) (050)",87,,1,4,11,23,20,28
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",3,,,,,,2,1
"De 25 a 29 años (054)",9,,,,,,7,2
"De 30 a 34 años (055)",9,,,,,1,4,4
"De 35 a 39 años (056)",7,,,,,1,5,1
"De 40 a 44 años (057)",13,,,,1,8,1,3
"De 45 a 49 años (058)",12,,,,1,9,1,1
"De 50 y más años (059)",33,,1,4,9,4,,15
"Soltero(a) (060)",1135,1,5,9,31,85,305,699
"De 12 a 14 años (061)",2,,,,,,2,
"De 15 a 19 años (062)",62,,,,,,40,22
"De 20 a 24 años (063)",349,,,,,,101,248
"De 25 a 29 años (064)",304,,,,,6,79,219
"De 30 a 34 años (065)",145,,,,,17,47,81
"De 35 a 39 años (066)",74,,,,2,19,17,36
"De 40 a 44 años (067)",61,,,1,3,17,13,27
"De 45 a 49 años (068)",44,,,,5,19,5,15
"De 50 y más años (069)",94,1,5,8,21,7,1,51
,,,,,,,,
"URBANA (080)",7011,15,74,223,548,1306,3060,1785
"De 12 a 14 años (081)",13,,,,,,1,12
"De 15 a 19 años (082)",166,,,,,,104,62
"De 20 a 24 años (083)",862,,,,,,529,333
"De 25 a 29 años (084)",1136,,,,,41,748,347
"De 30 a 34 años (085)",1041,,,,,142,689,210
"De 35 a 39 años (086)",943,,,,6,277,511,149
"De 40 a 44 años (087)",721,,,1,37,259,326,98
"De 45 a 49 años (088)",521,,,,65,239,129,88
"De 50 y más años (089)",1608,15,74,222,440,348,23,486
"Conviviente (090)",3370,1,4,23,99,481,2092,670
"De 12 a 14 años (091)",9,,,,,,,9
"De 15 a 19 años (092)",121,,,,,,83,38
"De 20 a 24 años (093)",584,,,,,,431,153
"De 25 a 29 años (094)",785,,,,,24,599,162
"De 30 a 34 años (095)",656,,,,,86,468,102
"De 35 a 39 años (096)",518,,,,1,135,303,79
"De 40 a 44 años (097)",281,,,,14,82,145,40
"De 45 a 49 años (098)",167,,,,20,71,54,22
"De 50 y más años (099)",249,1,4,23,64,83,9,65
"Separado(a) (100)",524,2,4,9,55,102,212,140
"De 15 a 19 años (102)",16,,,,,,9,7
"De 20 a 24 años (103)",66,,,,,,40,26
"De 25 a 29 años (104)",81,,,,,7,51,23
"De 30 a 34 años (105)",67,,,,,9,40,18
"De 35 a 39 años (106)",73,,,,1,27,33,12
"De 40 a 44 años (107)",60,,,,4,21,27,8
"De 45 a 49 años (108)",47,,,,8,13,11,15
"De 50 y más años (109)",114,2,4,9,42,25,1,31
"Casado(a) (110)",1883,4,19,80,251,565,588,376
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",7,,,,,,1,6
"De 20 a 24 años (113)",25,,,,,,19,6
"De 25 a 29 años (114)",87,,,,,6,60,21
"De 30 a 34 años (115)",230,,,,,41,145,44
"De 35 a 39 años (116)",294,,,,1,98,159,36
"De 40 a 44 años (117)",309,,,,14,129,133,33
"De 45 a 49 años (118)",247,,,,26,126,59,36
"De 50 y más años (119)",681,4,19,80,210,165,12,191
"Viudo(a) (120)",647,7,44,103,121,114,54,204
"De 20 a 24 años (123)",5,,,,,,2,3
"De 25 a 29 años (124)",10,,,,,1,6,3
"De 30 a 34 años (125)",22,,,,,1,18,3
"De 35 a 39 años (126)",23,,,,1,8,9,5
"De 40 a 44 años (127)",44,,,,2,18,16,8
"De 45 a 49 años (128)",36,,,,8,16,3,9
"De 50 y más años (129)",507,7,44,103,110,70,,173
"Divorciado(a) (130)",35,,1,3,6,7,8,10
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",2,,,,,,2,
"De 30 a 34 años (135)",5,,,,,,3,2
"De 35 a 39 años (136)",2,,,,,,1,1
"De 40 a 44 años (137)",3,,,,1,2,,
"De 45 a 49 años (138)",4,,,,,3,1,
"De 50 y más años (139)",17,,1,3,5,2,,6
"Soltero(a) (140)",552,1,2,5,16,37,106,385
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",22,,,,,,11,11
"De 20 a 24 años (143)",180,,,,,,36,144
"De 25 a 29 años (144)",171,,,,,3,30,138
"De 30 a 34 años (145)",61,,,,,5,15,41
"De 35 a 39 años (146)",33,,,,2,9,6,16
"De 40 a 44 años (147)",24,,,1,2,7,5,9
"De 45 a 49 años (148)",20,,,,3,10,1,6
"De 50 y más años (149)",40,1,2,4,9,3,1,20
,,,,,,,,
"RURAL (160)",9735,32,105,338,852,1906,4477,2025
"De 12 a 14 años (161)",18,,,,,,2,16
"De 15 a 19 años (162)",342,,,,,,264,78
"De 20 a 24 años (163)",1197,,,,,,846,351
"De 25 a 29 años (164)",1458,,,,,43,1083,332
"De 30 a 34 años (165)",1202,,,,1,181,831,189
"De 35 a 39 años (166)",1190,,,,15,322,699,154
"De 40 a 44 años (167)",973,,,,34,347,469,123
"De 45 a 49 años (168)",771,,,1,71,366,235,98
"De 50 y más años (169)",2584,32,105,337,731,647,48,684
"Conviviente (170)",4349,1,5,32,136,524,2884,767
"De 12 a 14 años (171)",15,,,,,,1,14
"De 15 a 19 años (172)",262,,,,,,207,55
"De 20 a 24 años (173)",905,,,,,,690,215
"De 25 a 29 años (174)",1052,,,,,28,840,184
"De 30 a 34 años (175)",724,,,,1,100,526,97
"De 35 a 39 años (176)",539,,,,5,117,358,59
"De 40 a 44 años (177)",320,,,,6,95,184,35
"De 45 a 49 años (178)",195,,,,11,91,70,23
"De 50 y más años (179)",337,1,5,32,113,93,8,85
"Separado(a) (180)",503,,3,19,54,85,229,113
"De 12 a 14 años (181)",2,,,,,,,2
"De 15 a 19 años (182)",29,,,,,,25,4
"De 20 a 24 años (183)",66,,,,,,51,15
"De 25 a 29 años (184)",85,,,,,2,55,28
"De 30 a 34 años (185)",64,,,,,14,38,12
"De 35 a 39 años (186)",58,,,,1,10,31,16
"De 40 a 44 años (187)",48,,,,2,17,20,9
"De 45 a 49 años (188)",45,,,1,10,18,8,8
"De 50 y más años (189)",106,,3,18,41,24,1,19
"Casado(a) (190)",3360,6,35,134,443,1090,1091,561
"De 15 a 19 años (192)",9,,,,,,2,7
"De 20 a 24 años (193)",51,,,,,,37,14
"De 25 a 29 años (194)",165,,,,,9,127,29
"De 30 a 34 años (195)",308,,,,,52,222,34
"De 35 a 39 años (196)",511,,,,7,172,278,54
"De 40 a 44 años (197)",510,,,,18,199,247,46
"De 45 a 49 años (198)",438,,,,35,212,143,48
"De 50 y más años (199)",1368,6,35,134,383,446,35,329
"Viudo(a) (200)",888,25,59,148,199,143,62,252
"De 15 a 19 años (202)",1,,,,,,1,
"De 20 a 24 años (203)",5,,,,,,2,3
"De 25 a 29 años (204)",16,,,,,1,7,8
"De 30 a 34 años (205)",18,,,,,2,12,4
"De 35 a 39 años (206)",36,,,,2,12,17,5
"De 40 a 44 años (207)",48,,,,7,20,9,12
"De 45 a 49 años (208)",61,,,,12,30,10,9
"De 50 y más años (209)",703,25,59,148,178,78,4,211
"Divorciado(a) (210)",52,,,1,5,16,12,18
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",7,,,,,,5,2
"De 30 a 34 años (215)",4,,,,,1,1,2
"De 35 a 39 años (216)",5,,,,,1,4,
"De 40 a 44 años (217)",10,,,,,6,1,3
"De 45 a 49 años (218)",8,,,,1,6,,1
"De 50 y más años (219)",16,,,1,4,2,,9
"Soltero(a) (220)",583,,3,4,15,48,199,314
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",40,,,,,,29,11
"De 20 a 24 años (223)",169,,,,,,65,104
"De 25 a 29 años (224)",133,,,,,3,49,81
"De 30 a 34 años (225)",84,,,,,12,32,40
"De 35 a 39 años (226)",41,,,,,10,11,20
"De 40 a 44 años (227)",37,,,,1,10,8,18
"De 45 a 49 años (228)",24,,,,2,9,4,9
"De 50 y más años (229)",54,,3,4,12,4,,31
