"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (065)",14,,,,,,9,5
"De 35 a 39 años (066)",12,,,,1,2,5,4
"De 40 a 44 años (067)",9,,,,,4,3,2
"De 45 a 49 años (068)",8,,,,1,4,2,1
"De 50 y más años (069)",20,1,,6,8,1,2,2
"Sup. Univ. incompleta (070)",27,,1,,1,6,11,8
"De 20 a 24 años (073)",3,,,,,,1,2
"De 25 a 29 años (074)",4,,,,,,3,1
"De 30 a 34 años (075)",4,,,,,1,2,1
"De 35 a 39 años (076)",4,,,,,1,3,
"De 40 a 44 años (077)",5,,,,,2,2,1
"De 45 a 49 años (078)",3,,,,1,1,,1
"De 50 y más años (079)",4,,1,,,1,,2
"Sup. Univ. completa (080)",152,1,1,9,16,37,47,41
"De 20 a 24 años (083)",6,,,,,,2,4
"De 25 a 29 años (084)",12,,,,,2,8,2
"De 30 a 34 años (085)",27,,,,,6,14,7
"De 35 a 39 años (086)",30,,,,1,7,10,12
"De 40 a 44 años (087)",30,,,,1,10,12,7
"De 45 a 49 años (088)",16,,,,3,8,1,4
"De 50 y más años (089)",31,1,1,9,11,4,,5
,,,,,,,,
"URBANA (100)",1433,24,66,129,176,292,422,324
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",30,,,,,,16,14
"De 20 a 24 años (103)",74,,,,,,39,35
"De 25 a 29 años (104)",130,,,,,8,93,29
"De 30 a 34 años (105)",147,,,,,21,96,30
"De 35 a 39 años (106)",150,,,,1,28,93,28
"De 40 a 44 años (107)",148,,,,4,63,59,22
"De 45 a 49 años (108)",123,,,,10,67,20,26
"De 50 y más años (109)",629,24,66,129,161,105,6,138
"Sin nivel (110)",271,11,33,50,47,39,23,68
"De 25 a 29 años (114)",2,,,,,,1,1
"De 30 a 34 años (115)",4,,,,,1,3,
"De 35 a 39 años (116)",6,,,,,,5,1
"De 40 a 44 años (117)",14,,,,,3,9,2
"De 45 a 49 años (118)",16,,,,,8,4,4
"De 50 y más años (119)",229,11,33,50,47,27,1,60
"Primaria (130)",597,11,27,63,89,137,162,108
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",9,,,,,,5,4
"De 20 a 24 años (133)",16,,,,,,9,7
"De 25 a 29 años (134)",40,,,,,3,33,4
"De 30 a 34 años (135)",49,,,,,6,36,7
"De 35 a 39 años (136)",61,,,,,12,41,8
"De 40 a 44 años (137)",63,,,,3,27,23,10
"De 45 a 49 años (138)",57,,,,2,32,12,11
"De 50 y más años (139)",301,11,27,63,84,57,3,56
"Secundaria (140)",330,,5,3,18,69,148,87
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",21,,,,,,11,10
"De 20 a 24 años (143)",44,,,,,,23,21
"De 25 a 29 años (144)",58,,,,,3,41,14
"De 30 a 34 años (145)",55,,,,,9,32,14
"De 35 a 39 años (146)",43,,,,,8,28,7
"De 40 a 44 años (147)",34,,,,,21,11,2
"De 45 a 49 años (148)",24,,,,4,13,2,5
"De 50 y más años (149)",50,,5,3,14,15,,13
"Sup. no Univ. incompleta (150)",41,,,,1,7,18,15
"De 20 a 24 años (153)",6,,,,,,3,3
"De 25 a 29 años (154)",9,,,,,,5,4
"De 30 a 34 años (155)",6,,,,,1,4,1
"De 35 a 39 años (156)",7,,,,,,5,2
"De 40 a 44 años (157)",5,,,,,1,1,3
"De 45 a 49 años (158)",4,,,,,3,,1
"De 50 y más años (159)",4,,,,1,2,,1
"Sup. no Univ. completa (160)",64,1,,6,9,9,28,11
"De 20 a 24 años (163)",3,,,,,,3,
"De 25 a 29 años (164)",10,,,,,,7,3
"De 30 a 34 años (165)",12,,,,,,9,3
"De 35 a 39 años (166)",10,,,,,2,4,4
"De 40 a 44 años (167)",4,,,,,2,2,
"De 45 a 49 años (168)",6,,,,1,4,1,
"De 50 y más años (169)",19,1,,6,8,1,2,1
"Sup. Univ. incompleta (170)",19,,1,,1,4,6,7
"De 20 a 24 años (173)",2,,,,,,,2
"De 25 a 29 años (174)",2,,,,,,1,1
"De 30 a 34 años (175)",2,,,,,1,1,
"De 35 a 39 años (176)",3,,,,,1,2,
"De 40 a 44 años (177)",4,,,,,1,2,1
"De 45 a 49 años (178)",3,,,,1,1,,1
"De 50 y más años (179)",3,,1,,,,,2
"Sup. Univ. completa (180)",111,1,,7,11,27,37,28
"De 20 a 24 años (183)",3,,,,,,1,2
"De 25 a 29 años (184)",9,,,,,2,5,2
"De 30 a 34 años (185)",19,,,,,3,11,5
"De 35 a 39 años (186)",20,,,,1,5,8,6
"De 40 a 44 años (187)",24,,,,1,8,11,4
"De 45 a 49 años (188)",13,,,,2,6,1,4
"De 50 y más años (189)",23,1,,7,7,3,,5
,,,,,,,,
"RURAL (200)",818,5,32,78,100,128,290,185
"De 12 a 14 años (201)",2,,,,,,,2
"De 15 a 19 años (202)",24,,,,,,14,10
"De 20 a 24 años (203)",79,,,,,,47,32
"De 25 a 29 años (204)",77,,,,,2,61,14
"De 30 a 34 años (205)",87,,,,,11,64,12
"De 35 a 39 años (206)",99,,,,1,16,61,21
"De 40 a 44 años (207)",72,,,,,25,33,14
"De 45 a 49 años (208)",59,,,,9,31,8,11
"De 50 y más años (209)",319,5,32,78,90,43,2,69
"Sin nivel (210)",175,2,11,30,33,29,23,47
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",2,,,,,,1,1
"De 30 a 34 años (215)",8,,,,,1,7,
"De 35 a 39 años (216)",12,,,,,3,6,3
"De 40 a 44 años (217)",9,,,,,2,7,
"De 45 a 49 años (218)",16,,,,2,9,2,3
"De 50 y más años (219)",127,2,11,30,31,14,,39
"Primaria (230)",406,3,18,42,55,68,146,74
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",10,,,,,,5,5
"De 20 a 24 años (233)",25,,,,,,16,9
"De 25 a 29 años (234)",39,,,,,1,31,7
"De 30 a 34 años (235)",42,,,,,4,33,5
"De 35 a 39 años (236)",45,,,,,6,34,5
"De 40 a 44 años (237)",41,,,,,12,21,8
"De 45 a 49 años (238)",35,,,,4,20,4,7
"De 50 y más años (239)",168,3,18,42,51,25,2,27
"Secundaria (240)",164,,2,4,5,16,99,38
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",14,,,,,,9,5
"De 20 a 24 años (243)",45,,,,,,29,16
"De 25 a 29 años (244)",27,,,,,1,21,5
"De 30 a 34 años (245)",24,,,,,2,20,2
"De 35 a 39 años (246)",27,,,,,5,16,6
"De 40 a 44 años (247)",10,,,,,6,3,1
"De 45 a 49 años (248)",3,,,,2,,1,
"De 50 y más años (249)",13,,2,4,3,2,,2
"Sup. no Univ. incompleta (250)",6,,,,1,1,2,2
"De 20 a 24 años (253)",1,,,,,,,1
"De 25 a 29 años (254)",1,,,,,,1,
"De 30 a 34 años (255)",1,,,,,1,,
"De 35 a 39 años (256)",2,,,,,,1,1
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",18,,,,1,2,5,10
"De 20 a 24 años (263)",3,,,,,,,3
"De 25 a 29 años (264)",3,,,,,,2,1
"De 30 a 34 años (265)",2,,,,,,,2
"De 35 a 39 años (266)",2,,,,1,,1,
"De 40 a 44 años (267)",5,,,,,2,1,2
"De 45 a 49 años (268)",2,,,,,,1,1
"De 50 y más años (269)",1,,,,,,,1
"Sup. Univ. incompleta (270)",8,,,,,2,5,1
"De 20 a 24 años (273)",1,,,,,,1,
"De 25 a 29 años (274)",2,,,,,,2,
"De 30 a 34 años (275)",2,,,,,,1,1
"De 35 a 39 años (276)",1,,,,,,1,
"De 40 a 44 años (277)",1,,,,,1,,
"De 50 y más años (279)",1,,,,,1,,
"Sup. Univ. completa (280)",41,,1,2,5,10,10,13
"De 20 a 24 años (283)",3,,,,,,1,2
"De 25 a 29 años (284)",3,,,,,,3,
"De 30 a 34 años (285)",8,,,,,3,3,2
"De 35 a 39 años (286)",10,,,,,2,2,6
"De 40 a 44 años (287)",6,,,,,2,1,3
"De 45 a 49 años (288)",3,,,,1,2,,
"De 50 y más años (289)",8,,1,2,4,1,,
