"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",11,11,,1,1,1,7,,1,,,44
"De 40 a 44 años (027)",14,14,,,1,4,5,3,1,,,63
"De 45 a 49 años (028)",16,16,,2,3,2,3,4,2,,,68
"De 50 y más años (029)",59,58,1,11,6,11,19,9,1,,1,205
"Casado(a) (030)",1449,1444,5,73,123,185,481,372,165,40,5,7250
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",5,5,1,4,,,,,,,,4
"De 20 a 24 años (033)",24,24,,7,9,7,1,,,,,50
"De 25 a 29 años (034)",70,70,1,12,22,19,14,2,,,,183
"De 30 a 34 años (035)",104,104,,10,19,29,34,12,,,,363
"De 35 a 39 años (036)",170,169,1,4,18,21,84,34,7,,1,757
"De 40 a 44 años (037)",183,182,,3,11,21,62,61,21,3,1,965
"De 45 a 49 años (038)",177,177,,6,8,12,62,60,24,5,,981
"De 50 y más años (039)",715,712,2,26,36,76,224,203,113,32,3,3946
"Viudo(a) (040)",461,460,2,34,62,61,161,99,32,9,1,2054
"De 20 a 24 años (043)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (045)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (046)",9,9,,1,2,1,5,,,,,32
"De 40 a 44 años (047)",17,17,,2,3,1,7,4,,,,69
"De 45 a 49 años (048)",21,21,,1,1,4,3,8,4,,,116
"De 50 y más años (049)",408,407,2,29,54,53,145,87,28,9,1,1821
"Divorciado(a) (050)",10,10,,1,,2,4,2,1,,,47
"De 30 a 34 años (055)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (058)",3,3,,,,,2,1,,,,16
"De 50 y más años (059)",5,5,,1,,1,1,1,1,,,24
"Soltero(a) (060)",173,129,2,78,37,8,4,,,,44,192
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",16,16,,14,2,,,,,,,18
"De 20 a 24 años (063)",43,24,1,20,3,,,,,,19,26
"De 25 a 29 años (064)",28,18,,11,5,2,,,,,10,27
"De 30 a 34 años (065)",16,12,,6,4,1,1,,,,4,21
"De 35 a 39 años (066)",12,10,,3,5,1,1,,,,2,20
"De 40 a 44 años (067)",8,8,,5,3,,,,,,,11
"De 45 a 49 años (068)",10,8,,3,5,,,,,,2,13
"De 50 y más años (069)",39,32,1,15,10,4,2,,,,7,55
,,,,,,,,,,,,
"URBANA (080)",2292,2244,13,329,337,322,653,399,153,38,48,9115
"De 12 a 14 años (081)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (082)",57,52,1,46,5,,,,,,5,56
"De 20 a 24 años (083)",186,174,1,94,63,14,2,,,,12,270
"De 25 a 29 años (084)",211,202,1,52,79,45,25,,,,9,452
"De 30 a 34 años (085)",241,236,1,41,48,75,61,10,,,5,688
"De 35 a 39 años (086)",254,252,1,15,35,38,116,39,8,,2,1027
"De 40 a 44 años (087)",210,209,,10,17,31,85,50,14,2,1,969
"De 45 a 49 años (088)",200,197,,7,16,15,72,59,24,4,3,1030
"De 50 y más años (089)",927,919,8,61,74,104,292,241,107,32,8,4620
"Conviviente (090)",698,686,4,162,169,125,153,55,13,5,12,2053
"De 12 a 14 años (091)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (092)",39,34,,31,3,,,,,,5,37
"De 20 a 24 años (093)",133,132,,67,53,11,1,,,,1,210
"De 25 a 29 años (094)",131,130,,28,54,30,18,,,,1,304
"De 30 a 34 años (095)",133,132,1,20,26,48,34,3,,,1,379
"De 35 a 39 años (096)",100,100,,7,14,18,44,15,2,,,393
"De 40 a 44 años (097)",46,46,,,4,8,24,6,3,1,,210
"De 45 a 49 años (098)",39,38,,,5,4,14,10,5,,1,190
"De 50 y más años (099)",73,73,3,8,10,6,18,21,3,4,,329
"Separado(a) (100)",133,132,1,42,24,21,29,12,3,,1,377
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",16,16,,11,4,1,,,,,,22
"De 25 a 29 años (104)",17,17,,11,5,1,,,,,,24
"De 30 a 34 años (105)",18,18,,5,6,5,2,,,,,40
"De 35 a 39 años (106)",9,9,,1,,1,6,,1,,,38
"De 40 a 44 años (107)",11,11,,,,4,5,2,,,,46
"De 45 a 49 años (108)",12,12,,1,3,1,3,3,1,,,50
"De 50 y más años (109)",46,45,1,9,6,8,13,7,1,,1,153
"Casado(a) (110)",1024,1019,5,48,87,129,356,258,110,26,5,5067
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",5,5,1,4,,,,,,,,4
"De 20 a 24 años (113)",10,10,,4,4,1,1,,,,,19
"De 25 a 29 años (114)",43,43,1,7,16,12,7,,,,,104
"De 30 a 34 años (115)",72,72,,9,13,20,23,7,,,,241
"De 35 a 39 años (116)",130,129,1,3,16,17,63,24,5,,1,563
"De 40 a 44 años (117)",136,135,,3,10,18,51,41,11,1,1,668
"De 45 a 49 años (118)",123,123,,3,5,7,50,39,15,4,,677
"De 50 y más años (119)",504,501,2,14,23,54,161,147,79,21,3,2790
"Viudo(a) (120)",312,312,2,24,33,39,109,72,26,7,,1445
"De 20 a 24 años (123)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",3,3,,1,,1,1,,,,,9
"De 35 a 39 años (126)",5,5,,1,1,1,2,,,,,15
"De 40 a 44 años (127)",9,9,,2,,1,5,1,,,,34
"De 45 a 49 años (128)",17,17,,1,1,3,3,6,3,,,91
"De 50 y más años (129)",276,276,2,19,30,32,98,65,23,7,,1291
"Divorciado(a) (130)",7,7,,,,1,3,2,1,,,39
"De 45 a 49 años (138)",3,3,,,,,2,1,,,,16
"De 50 y más años (139)",4,4,,,,1,1,1,1,,,23
"Soltero(a) (140)",118,88,1,53,24,7,3,,,,30,134
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",9,9,,7,2,,,,,,,11
"De 20 a 24 años (143)",25,14,1,12,1,,,,,,11,14
"De 25 a 29 años (144)",20,12,,6,4,2,,,,,8,20
"De 30 a 34 años (145)",15,11,,6,3,1,1,,,,4,19
"De 35 a 39 años (146)",10,9,,3,4,1,1,,,,1,18
"De 40 a 44 años (147)",8,8,,5,3,,,,,,,11
"De 45 a 49 años (148)",6,4,,2,2,,,,,,2,6
"De 50 y más años (149)",24,20,,11,5,3,1,,,,4,34
,,,,,,,,,,,,
"RURAL (160)",998,978,4,131,161,133,275,182,74,18,20,4066
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",28,27,,23,4,,,,,,1,31
"De 20 a 24 años (163)",104,95,,31,46,16,1,1,,,9,181
"De 25 a 29 años (164)",101,98,,25,30,22,19,2,,,3,243
"De 30 a 34 años (165)",87,87,1,4,16,24,35,6,1,,,310
"De 35 a 39 años (166)",85,84,,4,7,8,43,19,3,,1,384
"De 40 a 44 años (167)",83,83,1,3,5,4,27,29,12,2,,455
"De 45 a 49 años (168)",88,88,,6,8,8,17,30,16,3,,487
"De 50 y más años (169)",421,416,2,35,45,51,133,95,42,13,5,1975
"Conviviente (170)",336,331,3,62,79,48,89,37,11,2,5,1103
"De 12 a 14 años (171)",1,,,,,,,,,,1,
"De 15 a 19 años (172)",20,19,,15,4,,,,,,1,23
"De 20 a 24 años (173)",68,67,,18,37,10,1,1,,,1,132
"De 25 a 29 años (174)",62,61,,13,22,14,12,,,,1,150
"De 30 a 34 años (175)",52,52,1,3,9,14,23,1,1,,,179
"De 35 a 39 años (176)",37,37,,3,2,4,18,9,1,,,165
"De 40 a 44 años (177)",25,25,1,3,,1,14,5,1,,,106
"De 45 a 49 años (178)",22,22,,1,2,1,5,6,5,2,,133
"De 50 y más años (179)",49,48,1,6,3,4,16,15,3,,1,215
"Separado(a) (180)",30,30,,8,4,5,7,4,2,,,105
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (184)",4,4,,2,1,1,,,,,,7
"De 35 a 39 años (186)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (187)",3,3,,,1,,,1,1,,,17
"De 45 a 49 años (188)",4,4,,1,,1,,1,1,,,18
"De 50 y más años (189)",13,13,,2,,3,6,2,,,,52
"Casado(a) (190)",425,425,,25,36,56,125,114,55,14,,2183
"De 20 a 24 años (193)",14,14,,3,5,6,,,,,,31
"De 25 a 29 años (194)",27,27,,5,6,7,7,2,,,,79
"De 30 a 34 años (195)",32,32,,1,6,9,11,5,,,,122
"De 35 a 39 años (196)",40,40,,1,2,4,21,10,2,,,194
"De 40 a 44 años (197)",47,47,,,1,3,11,20,10,2,,297
"De 45 a 49 años (198)",54,54,,3,3,5,12,21,9,1,,304
"De 50 y más años (199)",211,211,,12,13,22,63,56,34,11,,1156
"Viudo(a) (200)",149,148,,10,29,22,52,27,6,2,1,609
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",4,4,,,1,,3,,,,,17
"De 40 a 44 años (207)",8,8,,,3,,2,3,,,,35
"De 45 a 49 años (208)",4,4,,,,1,,2,1,,,25
"De 50 y más años (209)",132,131,,10,24,21,47,22,5,2,1,530
"Divorciado(a) (210)",3,3,,1,,1,1,,,,,8
"De 30 a 34 años (215)",2,2,,,,1,1,,,,,7
"De 50 y más años (219)",1,1,,1,,,,,,,,1
"Soltero(a) (220)",55,41,1,25,13,1,1,,,,14,58
"De 15 a 19 años (222)",7,7,,7,,,,,,,,7
"De 20 a 24 años (223)",18,10,,8,2,,,,,,8,12
"De 25 a 29 años (224)",8,6,,5,1,,,,,,2,7
"De 30 a 34 años (225)",1,1,,,1,,,,,,,2
"De 35 a 39 años (226)",2,1,,,1,,,,,,1,2
"De 45 a 49 años (228)",4,4,,1,3,,,,,,,7
"De 50 y más años (229)",15,12,1,4,5,1,1,,,,3,21
