"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",57,56,,25,19,10,2,,,,1,101
"De 30 a 34 años (025)",69,67,1,22,21,13,9,1,,,2,147
"De 35 a 39 años (026)",62,61,,8,17,17,16,3,,,1,180
"De 40 a 44 años (027)",59,59,,5,8,14,21,7,3,1,,237
"De 45 a 49 años (028)",52,52,,4,6,7,19,11,4,1,,243
"De 50 y más años (029)",154,152,3,5,13,13,32,29,38,19,2,938
"Casado(a) (030)",2560,2535,81,266,483,422,567,315,219,182,25,10969
"De 15 a 19 años (032)",7,5,1,2,1,1,,,,,2,7
"De 20 a 24 años (033)",83,79,5,49,22,2,1,,,,4,104
"De 25 a 29 años (034)",151,150,12,52,55,23,5,3,,,1,270
"De 30 a 34 años (035)",249,245,13,51,97,53,25,5,1,,4,552
"De 35 a 39 años (036)",326,321,9,28,100,95,65,20,3,1,5,960
"De 40 a 44 años (037)",347,346,10,25,74,73,114,33,15,2,1,1264
"De 45 a 49 años (038)",305,304,5,12,39,59,93,51,33,12,1,1408
"De 50 y más años (039)",1092,1085,26,47,95,116,264,203,167,167,7,6404
"Viudo(a) (040)",531,521,10,27,38,46,108,122,92,78,10,3172
"De 20 a 24 años (043)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (044)",8,8,,3,3,1,1,,,,,16
"De 30 a 34 años (045)",14,7,,,2,1,2,2,,,7,29
"De 35 a 39 años (046)",4,4,,,1,1,1,1,,,,15
"De 40 a 44 años (047)",29,29,,2,6,6,7,6,,2,,126
"De 45 a 49 años (048)",22,22,,2,3,4,7,5,,1,,95
"De 50 y más años (049)",452,449,10,20,22,32,90,108,92,75,3,2886
"Divorciado(a) (050)",50,49,3,6,10,13,2,9,5,1,1,185
"De 25 a 29 años (054)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (055)",5,5,1,,1,3,,,,,,11
"De 35 a 39 años (056)",9,9,,3,4,2,,,,,,17
"De 40 a 44 años (057)",5,5,1,,1,2,1,,,,,12
"De 45 a 49 años (058)",3,3,,,1,,,1,1,,,17
"De 50 y más años (059)",26,25,1,2,2,6,1,8,4,1,1,125
"Soltero(a) (060)",3594,3322,2796,315,115,59,37,,,,272,870
"De 12 a 14 años (061)",1040,1039,1036,3,,,,,,,1,3
"De 15 a 19 años (062)",1126,1126,1083,42,1,,,,,,,44
"De 20 a 24 años (063)",540,441,341,84,11,5,,,,,99,121
"De 25 a 29 años (064)",278,210,115,62,25,4,4,,,,68,140
"De 30 a 34 años (065)",184,145,76,38,17,9,5,,,,39,119
"De 35 a 39 años (066)",111,87,28,27,16,11,5,,,,24,112
"De 40 a 44 años (067)",80,67,25,16,12,8,6,,,,13,88
"De 45 a 49 años (068)",66,58,19,13,12,11,3,,,,8,82
"De 50 y más años (069)",169,149,73,30,21,11,14,,,,20,161
,,,,,,,,,,,,
"URBANA (080)",8336,8059,2357,1326,1320,991,1039,501,303,222,277,19802
"De 12 a 14 años (081)",803,799,794,5,,,,,,,4,5
"De 15 a 19 años (082)",985,964,834,112,16,2,,,,,21,150
"De 20 a 24 años (083)",950,868,301,395,140,26,6,,,,82,779
"De 25 a 29 años (084)",937,881,140,311,292,107,29,2,,,56,1350
"De 30 a 34 años (085)",948,906,88,194,294,217,105,8,,,42,1934
"De 35 a 39 años (086)",869,847,43,108,230,219,199,42,4,2,22,2403
"De 40 a 44 años (087)",691,673,36,56,137,152,203,64,18,7,18,2321
"De 45 a 49 años (088)",496,489,22,42,71,95,137,74,34,14,7,1976
"De 50 y más años (089)",1657,1632,99,103,140,173,360,311,247,199,25,8884
"Conviviente (090)",3001,2938,192,772,740,495,436,169,78,56,63,8005
"De 12 a 14 años (091)",6,4,2,2,,,,,,,2,2
"De 15 a 19 años (092)",151,134,46,74,13,1,,,,,17,103
"De 20 a 24 años (093)",500,483,61,282,116,21,3,,,,17,590
"De 25 a 29 años (094)",583,574,35,210,225,82,21,1,,,9,1001
"De 30 a 34 años (095)",538,530,15,103,179,151,77,5,,,8,1277
"De 35 a 39 años (096)",464,461,13,48,119,110,137,30,3,1,3,1431
"De 40 a 44 años (097)",280,275,8,17,47,64,87,36,12,4,5,1059
"De 45 a 49 años (098)",178,178,3,14,22,33,53,32,14,7,,787
"De 50 y más años (099)",301,299,9,22,19,33,58,65,49,44,2,1755
"Separado(a) (100)",367,361,3,76,66,59,75,38,28,16,6,1382
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",8,6,1,4,1,,,,,,2,6
"De 20 a 24 años (103)",27,26,,20,3,1,2,,,,1,37
"De 25 a 29 años (104)",38,38,,18,12,6,2,,,,,68
"De 30 a 34 años (105)",51,51,,15,19,11,6,,,,,111
"De 35 a 39 años (106)",50,50,,8,13,13,13,3,,,,147
"De 40 a 44 años (107)",45,45,,3,7,11,16,6,1,1,,180
"De 45 a 49 años (108)",32,32,,4,3,6,11,7,1,,,131
"De 50 y más años (109)",115,113,2,4,8,11,25,22,26,15,2,702
"Casado(a) (110)",1879,1862,66,213,384,350,424,197,129,99,17,7401
"De 15 a 19 años (112)",6,4,1,1,1,1,,,,,2,6
"De 20 a 24 años (113)",55,53,4,35,12,1,1,,,,2,67
"De 25 a 29 años (114)",104,103,11,38,34,16,3,1,,,1,173
"De 30 a 34 años (115)",203,201,11,44,80,46,18,2,,,2,432
"De 35 a 39 años (116)",259,254,7,26,80,85,45,9,1,1,5,714
"De 40 a 44 años (117)",273,272,8,23,67,62,89,17,5,1,1,902
"De 45 a 49 años (118)",215,214,3,10,33,47,66,30,19,6,1,917
"De 50 y más años (119)",764,761,21,36,77,92,202,138,104,91,3,4190
"Viudo(a) (120)",374,371,6,21,29,35,75,89,65,51,3,2218
"De 20 a 24 años (123)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (124)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (125)",7,6,,,2,1,2,1,,,1,22
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"De 40 a 44 años (127)",23,23,,2,5,5,5,5,,1,,93
"De 45 a 49 años (128)",14,14,,1,2,2,4,4,,1,,67
"De 50 y más años (129)",321,319,6,16,17,24,63,79,65,49,2,2015
"Divorciado(a) (130)",38,37,2,6,8,9,1,8,3,,1,131
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",5,5,1,,1,3,,,,,,11
"De 35 a 39 años (136)",7,7,,3,3,1,,,,,,12
"De 40 a 44 años (137)",3,3,1,,,2,,,,,,6
"De 45 a 49 años (138)",2,2,,,1,,,1,,,,8
"De 50 y más años (139)",19,18,,2,2,3,1,7,3,,1,91
"Soltero(a) (140)",2677,2490,2088,238,93,43,28,,,,187,665
"De 12 a 14 años (141)",796,795,792,3,,,,,,,1,3
"De 15 a 19 años (142)",820,820,786,33,1,,,,,,,35
"De 20 a 24 años (143)",366,304,236,58,8,2,,,,,62,80
"De 25 a 29 años (144)",205,159,94,42,18,2,3,,,,46,96
"De 30 a 34 años (145)",144,113,61,32,13,5,2,,,,31,81
"De 35 a 39 años (146)",87,73,23,23,15,9,3,,,,14,92
"De 40 a 44 años (147)",67,55,19,11,11,8,6,,,,12,81
"De 45 a 49 años (148)",55,49,16,13,10,7,3,,,,6,66
"De 50 y más años (149)",137,122,61,23,17,10,11,,,,15,131
,,,,,,,,,,,,
"RURAL (160)",3495,3352,877,598,506,324,446,271,183,147,143,9502
"De 12 a 14 años (161)",246,246,245,1,,,,,,,,1
"De 15 a 19 años (162)",427,422,342,72,8,,,,,,5,88
"De 20 a 24 años (163)",579,523,157,243,96,24,3,,,,56,519
"De 25 a 29 años (164)",461,432,41,148,152,58,31,2,,,29,764
"De 30 a 34 años (165)",363,340,28,63,95,72,69,11,2,,23,850
"De 35 a 39 años (166)",290,276,14,23,62,60,68,41,8,,14,952
"De 40 a 44 años (167)",224,223,11,16,26,32,75,36,18,9,1,975
"De 45 a 49 años (168)",219,217,6,7,25,31,70,42,24,12,2,1078
"De 50 y más años (169)",686,673,33,25,42,47,130,139,131,126,13,4275
"Conviviente (170)",1589,1550,147,434,347,204,234,106,47,31,39,4190
"De 12 a 14 años (171)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (172)",117,112,45,59,8,,,,,,5,75
"De 20 a 24 años (173)",363,346,51,195,78,19,3,,,,17,420
"De 25 a 29 años (174)",319,313,19,106,116,45,27,,,,6,583
"De 30 a 34 años (175)",252,247,10,43,72,59,56,6,1,,5,649
"De 35 a 39 años (176)",183,180,7,17,35,43,43,29,6,,3,640
"De 40 a 44 años (177)",115,115,3,7,15,17,42,18,6,7,,510
"De 45 a 49 años (178)",89,89,1,4,13,12,32,16,6,5,,422
"De 50 y más años (179)",149,146,10,2,10,9,31,37,28,19,3,890
"Separado(a) (180)",139,135,2,28,27,17,26,13,17,5,4,531
"De 15 a 19 años (182)",3,3,,3,,,,,,,,3
"De 20 a 24 años (183)",14,14,,8,5,1,,,,,,21
"De 25 a 29 años (184)",19,18,,7,7,4,,,,,1,33
"De 30 a 34 años (185)",18,16,1,7,2,2,3,1,,,2,36
"De 35 a 39 años (186)",12,11,,,4,4,3,,,,1,33
"De 40 a 44 años (187)",14,14,,2,1,3,5,1,2,,,57
"De 45 a 49 años (188)",20,20,,,3,1,8,4,3,1,,112
"De 50 y más años (189)",39,39,1,1,5,2,7,7,12,4,,236
"Casado(a) (190)",681,673,15,53,99,72,143,118,90,83,8,3568
"De 15 a 19 años (192)",1,1,,1,,,,,,,,1
"De 20 a 24 años (193)",28,26,1,14,10,1,,,,,2,37
"De 25 a 29 años (194)",47,47,1,14,21,7,2,2,,,,97
"De 30 a 34 años (195)",46,44,2,7,17,7,7,3,1,,2,120
"De 35 a 39 años (196)",67,67,2,2,20,10,20,11,2,,,246
"De 40 a 44 años (197)",74,74,2,2,7,11,25,16,10,1,,362
"De 45 a 49 años (198)",90,90,2,2,6,12,27,21,14,6,,491
"De 50 y más años (199)",328,324,5,11,18,24,62,65,63,76,4,2214
"Viudo(a) (200)",157,150,4,6,9,11,33,33,27,27,7,954
"De 25 a 29 años (204)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (205)",7,1,,,,,,1,,,6,7
"De 35 a 39 años (206)",2,2,,,1,,,1,,,,8
"De 40 a 44 años (207)",6,6,,,1,1,2,1,,1,,33
"De 45 a 49 años (208)",8,8,,1,1,2,3,1,,,,28
"De 50 y más años (209)",131,130,4,4,5,8,27,29,27,26,1,871
"Divorciado(a) (210)",12,12,1,,2,4,1,1,2,1,,54
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (218)",1,1,,,,,,,1,,,9
"De 50 y más años (219)",7,7,1,,,3,,1,1,1,,34
"Soltero(a) (220)",917,832,708,77,22,16,9,,,,85,205
"De 12 a 14 años (221)",244,244,244,,,,,,,,,
"De 15 a 19 años (222)",306,306,297,9,,,,,,,,9
"De 20 a 24 años (223)",174,137,105,26,3,3,,,,,37,41
"De 25 a 29 años (224)",73,51,21,20,7,2,1,,,,22,44
"De 30 a 34 años (225)",40,32,15,6,4,4,3,,,,8,38
"De 35 a 39 años (226)",24,14,5,4,1,2,2,,,,10,20
"De 40 a 44 años (227)",13,12,6,5,1,,,,,,1,7
"De 45 a 49 años (228)",11,9,3,,2,4,,,,,2,16
"De 50 y más años (229)",32,27,12,7,4,1,3,,,,5,30
