"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",33,20,7,4,2
,,,,,
"URBANA (036)",3363,877,288,405,1793
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",27,,1,3,23
"Profes., científicos e intelectuales (038)",422,54,39,61,268
"Técnicos de nivel medio y trab. asimilados (039)",173,42,14,15,102
"Jefes y empleados de oficina (040)",238,23,11,29,175
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",215,139,15,17,44
"Agricult.trabaj.calif.agrop.y pesqueros (042)",175,159,15,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",418,63,59,87,209
"Obreros construc.,conf.,papel, fab., instr. (044)",434,53,37,70,274
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1006,323,89,95,499
"Otra (046)",191,,,,191
"Ocupación no especificada (047)",64,21,8,27,8
"Hombres (048)",2552,438,212,350,1552
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",24,,1,3,20
"Profes., científicos e intelectuales (050)",278,27,22,38,191
"Técnicos de nivel medio y trab. asimilados (051)",129,31,12,14,72
"Jefes y empleados de oficina (052)",143,13,6,21,103
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",91,30,7,16,38
"Agricult.trabaj.calif.agrop.y pesqueros (054)",116,107,8,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",404,58,59,86,201
"Obreros construc.,conf.,papel, fab., instr. (056)",415,42,36,70,267
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",719,120,58,78,463
"Otra (058)",189,,,,189
"Ocupación no especificada (059)",44,10,3,23,8
"Mujeres (060)",811,439,76,55,241
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,,,,3
"Profes., científicos e intelectuales (062)",144,27,17,23,77
"Técnicos de nivel medio y trab. asimilados (063)",44,11,2,1,30
"Jefes y empleados de oficina (064)",95,10,5,8,72
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",124,109,8,1,6
"Agricult.trabaj.calif.agrop.y pesqueros (066)",59,52,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",14,5,,1,8
"Obreros construc.,conf.,papel, fab., instr. (068)",19,11,1,,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",287,203,31,17,36
"Otra (070)",2,,,,2
"Ocupación no especificada (071)",20,11,5,4,
,,,,,
"RURAL (072)",2208,1323,138,70,677
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",2,,,,2
"Profes., científicos e intelectuales (074)",40,10,5,7,18
"Técnicos de nivel medio y trab. asimilados (075)",47,4,7,5,31
"Jefes y empleados de oficina (076)",64,3,1,3,57
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",92,68,4,2,18
"Agricult.trabaj.calif.agrop.y pesqueros (078)",603,568,30,4,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",50,14,2,2,32
"Obreros construc.,conf.,papel, fab., instr. (080)",175,68,11,5,91
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1100,577,76,41,406
"Otra (082)",9,,,,9
"Ocupación no especificada (083)",26,11,2,1,12
"Hombres (084)",1501,791,96,59,555
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",2,,,,2
"Profes., científicos e intelectuales (086)",19,4,2,4,9
"Técnicos de nivel medio y trab. asimilados (087)",32,4,6,4,18
"Jefes y empleados de oficina (088)",27,2,1,1,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",40,18,2,2,18
"Agricult.trabaj.calif.agrop.y pesqueros (090)",436,414,20,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",40,7,2,2,29
"Obreros construc.,conf.,papel, fab., instr. (092)",151,48,10,5,88
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",732,292,53,38,349
"Otra (094)",9,,,,9
"Ocupación no especificada (095)",13,2,,1,10
"Mujeres (096)",707,532,42,11,122
"Profes., científicos e intelectuales (098)",21,6,3,3,9
"Técnicos de nivel medio y trab. asimilados (099)",15,,1,1,13
"Jefes y empleados de oficina (100)",37,1,,2,34
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",52,50,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",167,154,10,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",10,7,,,3
"Obreros construc.,conf.,papel, fab., instr. (104)",24,20,1,,3
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",368,285,23,3,57
"Ocupación no especificada (107)",13,9,2,,2
