"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",7087,2158,7,3356,1470,43,28,16,9
"Pesca (046)",5,,,4,,1,,,
"Explotación de minas y canteras (047)",2,,,1,1,,,,
"Industrias manufactureras (048)",384,76,,177,113,3,9,5,1
"Suministro de electricidad, gas y agua (049)",1,,,,,1,,,
"Construcción (050)",20,2,,10,5,,,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",988,84,1,335,401,49,67,26,25
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,3,4,1,1,,
"Comercio al por mayor (053)",51,6,,18,17,4,3,2,1
"Comercio al por menor (054)",928,78,1,314,380,44,63,24,24
"Hoteles y restaurantes (055)",251,20,,90,111,10,10,2,8
"Trans., almac. y comunicaciones (056)",24,,,3,13,2,3,1,2
"Intermediación financiera (057)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (058)",20,,,3,5,1,5,1,5
"Admin.pub. y defensa; p. segur.soc.afil (059)",113,3,,9,28,7,31,14,21
"Enseñanza (060)",241,,,,18,18,108,11,86
"Servicios sociales y de salud (061)",102,,,4,2,3,41,2,50
"Otras activ. serv.comun.soc y personales (062)",43,6,,6,20,3,3,3,2
"Hogares privados con servicio doméstico (063)",142,18,,57,58,4,2,2,1
"Actividad economica no especificada (065)",304,68,,128,84,4,9,5,6
,,,,,,,,,
"URBANA (066)",4735,276,3,1109,1642,265,641,225,574
"Agric., ganadería, caza y silvicultura (067)",1041,138,1,420,379,31,35,17,20
"Pesca (068)",6,1,,3,2,,,,
"Explotación de minas y canteras (069)",45,,,4,27,5,4,2,3
"Industrias manufactureras (070)",232,17,,44,121,12,19,11,8
"Suministro de electricidad, gas y agua (071)",17,,,,3,2,2,5,5
"Construcción (072)",189,4,,56,99,5,13,4,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1177,71,1,355,481,69,94,52,54
"Venta, mant.y rep. veh.autom.y motoc. (074)",46,,,6,24,3,10,2,1
"Comercio al por mayor (075)",38,2,,10,9,6,5,2,4
"Comercio al por menor (076)",1093,69,1,339,448,60,79,48,49
"Hoteles y restaurantes (077)",231,18,,70,101,13,14,5,10
"Trans., almac. y comunicaciones (078)",277,6,1,48,143,23,23,15,18
"Intermediación financiera (079)",9,,,1,1,1,,,6
"Activid.inmobil., empres. y de alquiler (080)",76,,,4,15,6,16,8,27
"Admin.pub. y defensa; p. segur.soc.afil (081)",324,1,,11,99,29,79,39,66
"Enseñanza (082)",587,,,,24,31,252,30,250
"Servicios sociales y de salud (083)",162,,,2,6,13,58,13,70
"Otras activ. serv.comun.soc y personales (084)",90,4,,13,35,8,11,7,12
"Hogares privados con servicio doméstico (085)",67,6,,21,31,4,1,3,1
"Actividad economica no especificada (087)",205,10,,57,75,13,20,14,16
"Hombres (088)",2689,74,1,517,979,180,385,162,391
"Agric., ganadería, caza y silvicultura (089)",589,33,,214,256,27,27,16,16
"Pesca (090)",6,1,,3,2,,,,
"Explotación de minas y canteras (091)",43,,,3,26,5,4,2,3
"Industrias manufactureras (092)",145,5,,29,73,10,13,8,7
"Suministro de electricidad, gas y agua (093)",16,,,,3,1,2,5,5
"Construcción (094)",180,3,,53,97,5,13,4,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",445,17,,120,186,27,35,29,31
"Venta, mant.y rep. veh.autom.y motoc. (096)",39,,,3,22,2,9,2,1
"Comercio al por mayor (097)",14,,,3,3,2,2,1,3
"Comercio al por menor (098)",392,17,,114,161,23,24,26,27
"Hoteles y restaurantes (099)",47,2,,8,24,4,4,3,2
"Trans., almac. y comunicaciones (100)",259,6,1,46,134,21,20,14,17
"Intermediación financiera (101)",7,,,1,,1,,,5
"Activid.inmobil., empres. y de alquiler (102)",61,,,2,13,5,12,7,22
"Admin.pub. y defensa; p. segur.soc.afil (103)",241,1,,6,76,26,51,27,54
"Enseñanza (104)",385,,,,12,19,157,21,176
"Servicios sociales y de salud (105)",77,,,,4,11,25,11,26
"Otras activ. serv.comun.soc y personales (106)",63,1,,10,21,6,9,5,11
"Hogares privados con servicio doméstico (107)",14,,,2,9,1,,1,1
"Actividad economica no especificada (109)",111,5,,20,43,11,13,9,10
"Mujeres (110)",2046,202,2,592,663,85,256,63,183
"Agric., ganadería, caza y silvicultura (111)",452,105,1,206,123,4,8,1,4
"Explotación de minas y canteras (113)",2,,,1,1,,,,
"Industrias manufactureras (114)",87,12,,15,48,2,6,3,1
"Suministro de electricidad, gas y agua (115)",1,,,,,1,,,
"Construcción (116)",9,1,,3,2,,,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",732,54,1,235,295,42,59,23,23
"Venta, mant.y rep. veh.autom.y motoc. (118)",7,,,3,2,1,1,,
"Comercio al por mayor (119)",24,2,,7,6,4,3,1,1
"Comercio al por menor (120)",701,52,1,225,287,37,55,22,22
"Hoteles y restaurantes (121)",184,16,,62,77,9,10,2,8
"Trans., almac. y comunicaciones (122)",18,,,2,9,2,3,1,1
"Intermediación financiera (123)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (124)",15,,,2,2,1,4,1,5
"Admin.pub. y defensa; p. segur.soc.afil (125)",83,,,5,23,3,28,12,12
"Enseñanza (126)",202,,,,12,12,95,9,74
"Servicios sociales y de salud (127)",85,,,2,2,2,33,2,44
"Otras activ. serv.comun.soc y personales (128)",27,3,,3,14,2,2,2,1
"Hogares privados con servicio doméstico (129)",53,6,,19,22,3,1,2,
"Actividad economica no especificada (131)",94,5,,37,32,2,7,5,6
,,,,,,,,,
"RURAL (132)",18457,2998,6,8385,5941,281,381,157,308
"Agric., ganadería, caza y silvicultura (133)",15223,2768,6,7375,4644,161,137,70,62
"Pesca (134)",95,3,,39,47,4,1,1,
"Explotación de minas y canteras (135)",56,,,9,38,1,3,2,3
"Industrias manufactureras (136)",590,69,,256,223,11,10,16,5
"Suministro de electricidad, gas y agua (137)",5,,,1,3,,,,1
"Construcción (138)",497,16,,204,252,11,8,4,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",576,44,,193,270,22,20,13,14
"Venta, mant.y rep. veh.autom.y motoc. (140)",27,,,1,17,2,3,3,1
"Comercio al por mayor (141)",61,5,,24,29,1,,1,1
"Comercio al por menor (142)",488,39,,168,224,19,17,9,12
"Hoteles y restaurantes (143)",84,4,,32,45,1,,1,1
"Trans., almac. y comunicaciones (144)",223,,,66,133,8,9,5,2
"Intermediación financiera (145)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (146)",40,,,3,14,6,2,,15
"Admin.pub. y defensa; p. segur.soc.afil (147)",192,6,,17,68,17,37,15,32
"Enseñanza (148)",354,,,,32,24,125,21,152
"Servicios sociales y de salud (149)",40,1,,2,3,3,17,1,13
"Otras activ. serv.comun.soc y personales (150)",53,3,,11,26,5,5,2,1
"Hogares privados con servicio doméstico (151)",101,12,,41,44,1,1,1,1
"Actividad economica no especificada (153)",326,72,,136,98,6,5,5,4
"Hombres (154)",10774,765,,4794,4274,217,321,132,271
"Agric., ganadería, caza y silvicultura (155)",8588,715,,4225,3297,122,117,55,57
"Pesca (156)",90,3,,35,47,3,1,1,
"Explotación de minas y canteras (157)",56,,,9,38,1,3,2,3
"Industrias manufactureras (158)",293,5,,94,158,10,7,14,5
"Suministro de electricidad, gas y agua (159)",5,,,1,3,,,,1
"Construcción (160)",486,15,,197,249,11,8,4,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",320,14,,93,164,15,12,10,12
"Venta, mant.y rep. veh.autom.y motoc. (162)",25,,,1,15,2,3,3,1
"Comercio al por mayor (163)",34,1,,13,18,1,,,1
"Comercio al por menor (164)",261,13,,79,131,12,9,7,10
"Hoteles y restaurantes (165)",17,,,4,11,,,1,1
"Trans., almac. y comunicaciones (166)",217,,,65,129,8,9,5,1
"Intermediación financiera (167)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (168)",35,,,2,11,6,1,,15
"Admin.pub. y defensa; p. segur.soc.afil (169)",162,3,,13,63,13,34,13,23
"Enseñanza (170)",315,,,,26,18,112,19,140
"Servicios sociales y de salud (171)",23,1,,,3,2,9,1,7
"Otras activ. serv.comun.soc y personales (172)",37,,,8,20,4,4,1,
"Hogares privados con servicio doméstico (173)",12,,,3,8,,,1,
"Actividad economica no especificada (175)",116,9,,45,46,4,3,5,4
"Mujeres (176)",7683,2233,6,3591,1667,64,60,25,37
"Agric., ganadería, caza y silvicultura (177)",6635,2053,6,3150,1347,39,20,15,5
"Pesca (178)",5,,,4,,1,,,
"Industrias manufactureras (180)",297,64,,162,65,1,3,2,
"Construcción (182)",11,1,,7,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",256,30,,100,106,7,8,3,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,2,,,,
"Comercio al por mayor (185)",27,4,,11,11,,,1,
"Comercio al por menor (186)",227,26,,89,93,7,8,2,2
"Hoteles y restaurantes (187)",67,4,,28,34,1,,,
"Trans., almac. y comunicaciones (188)",6,,,1,4,,,,1
"Activid.inmobil., empres. y de alquiler (190)",5,,,1,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",30,3,,4,5,4,3,2,9
"Enseñanza (192)",39,,,,6,6,13,2,12
"Servicios sociales y de salud (193)",17,,,2,,1,8,,6
"Otras activ. serv.comun.soc y personales (194)",16,3,,3,6,1,1,1,1
"Hogares privados con servicio doméstico (195)",89,12,,38,36,1,1,,1
"Actividad economica no especificada (197)",210,63,,91,52,2,2,,
