"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",940,4492,4191,32,93.3,0.7,
"De 45 a 49 años (038)",881,4864,4412,9,90.7,0.2,
"De 50 y más años (039)",3854,25184,21299,,84.6,,
"Viudo(a) (040)",2303,14608,11439,4,78.3,,
"De 15 a 19 años (042)",3,8,8,1,100,12.5,
"De 20 a 24 años (043)",5,7,6,,85.7,,
"De 25 a 29 años (044)",8,26,20,,76.9,,
"De 30 a 34 años (045)",22,71,66,,93,,
"De 35 a 39 años (046)",47,175,153,2,87.4,1.1,
"De 40 a 44 años (047)",95,437,377,,86.3,,
"De 45 a 49 años (048)",80,461,393,1,85.2,0.2,
"De 50 y más años (049)",2043,13423,10416,,77.6,,
"Divorciado(a) (050)",103,465,392,,84.3,,
"De 20 a 24 años (053)",2,4,3,,75,,
"De 25 a 29 años (054)",2,3,3,,100,,
"De 30 a 34 años (055)",11,24,21,,87.5,,
"De 35 a 39 años (056)",7,22,22,,100,,
"De 40 a 44 años (057)",12,58,54,,93.1,,
"De 45 a 49 años (058)",6,23,23,,100,,
"De 50 y más años (059)",63,331,266,,80.4,,
"Soltero(a) (060)",7291,1868,1768,98,94.6,5.2,
"De 12 a 14 años (061)",2185,6,6,1,100,16.7,
"De 15 a 19 años (062)",2312,113,111,32,98.2,28.3,
"De 20 a 24 años (063)",1048,267,259,33,97,12.4,
"De 25 a 29 años (064)",575,267,255,14,95.5,5.2,
"De 30 a 34 años (065)",359,292,281,12,96.2,4.1,
"De 35 a 39 años (066)",212,201,189,6,94,3,
"De 40 a 44 años (067)",166,173,164,,94.8,,
"De 45 a 49 años (068)",101,120,111,,92.5,,
"De 50 y más años (069)",333,429,392,,91.4,,
,,,,,,,
"URBANA (080)",14835,43969,38885,567,88.4,1.3,
"De 12 a 14 años (081)",1401,9,9,,100,,
"De 15 a 19 años (082)",1769,248,238,68,96,27.4,
"De 20 a 24 años (083)",1450,1053,1035,122,98.3,11.6,
"De 25 a 29 años (084)",1334,1897,1840,126,97,6.6,
"De 30 a 34 años (085)",1287,2870,2768,110,96.4,3.8,
"De 35 a 39 años (086)",1242,3859,3705,99,96,2.6,
"De 40 a 44 años (087)",1113,4363,4102,34,94,0.8,
"De 45 a 49 años (088)",890,4049,3743,8,92.4,0.2,
"De 50 y más años (089)",4349,25621,21445,,83.7,,
"Conviviente (090)",2883,7548,7062,319,93.6,4.2,
"De 12 a 14 años (091)",15,4,4,,100,,
"De 15 a 19 años (092)",211,154,149,48,96.8,31.2,
"De 20 a 24 años (093)",529,652,640,84,98.2,12.9,
"De 25 a 29 años (094)",599,1066,1029,77,96.5,7.2,
"De 30 a 34 años (095)",486,1216,1179,58,97,4.8,
"De 35 a 39 años (096)",350,1110,1074,41,96.8,3.7,
"De 40 a 44 años (097)",232,974,907,11,93.1,1.1,
"De 45 a 49 años (098)",168,739,681,,92.2,,
"De 50 y más años (099)",293,1633,1399,,85.7,,
"Separado(a) (100)",550,1740,1582,32,90.9,1.8,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",13,14,14,4,100,28.6,
"De 20 a 24 años (103)",58,69,69,9,100,13,
"De 25 a 29 años (104)",65,111,108,4,97.3,3.6,
"De 30 a 34 años (105)",75,180,173,5,96.1,2.8,
"De 35 a 39 años (106)",71,197,194,5,98.5,2.5,
"De 40 a 44 años (107)",62,231,204,3,88.3,1.3,
"De 45 a 49 años (108)",43,143,138,2,96.5,1.4,
"De 50 y más años (109)",162,795,682,,85.8,,
"Casado(a) (110)",4990,24352,21797,160,89.5,0.7,
"De 12 a 14 años (111)",1,1,1,,100,,
"De 15 a 19 años (112)",11,15,11,,73.3,,
"De 20 a 24 años (113)",115,181,177,11,97.8,6.1,
"De 25 a 29 años (114)",249,537,524,35,97.6,6.5,
"De 30 a 34 años (115)",445,1222,1175,41,96.2,3.4,
"De 35 a 39 años (116)",630,2322,2218,47,95.5,2,
"De 40 a 44 años (117)",628,2754,2613,20,94.9,0.7,
"De 45 a 49 años (118)",568,2869,2657,6,92.6,0.2,
"De 50 y más años (119)",2343,14451,12421,,86,,
"Viudo(a) (120)",1425,8821,7015,3,79.5,,
"De 15 a 19 años (122)",2,5,5,1,100,20,
"De 20 a 24 años (123)",3,2,2,,100,,
"De 25 a 29 años (124)",5,15,13,,86.7,,
"De 30 a 34 años (125)",15,45,41,,91.1,,
"De 35 a 39 años (126)",23,71,68,2,95.8,2.8,
"De 40 a 44 años (127)",57,231,213,,92.2,,
"De 45 a 49 años (128)",38,211,185,,87.7,,
"De 50 y más años (129)",1282,8241,6488,,78.7,,
"Divorciado(a) (130)",76,309,274,,88.7,,
"De 20 a 24 años (133)",1,2,2,,100,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",6,13,13,,100,,
"De 35 a 39 años (136)",6,16,16,,100,,
"De 40 a 44 años (137)",11,52,48,,92.3,,
"De 45 a 49 años (138)",5,17,17,,100,,
"De 50 y más años (139)",46,208,177,,85.1,,
"Soltero(a) (140)",4911,1199,1155,53,96.3,4.4,
"De 12 a 14 años (141)",1384,4,4,,100,,
"De 15 a 19 años (142)",1532,60,59,15,98.3,25,
"De 20 a 24 años (143)",744,147,145,18,98.6,12.2,
"De 25 a 29 años (144)",415,167,165,10,98.8,6,
"De 30 a 34 años (145)",260,194,187,6,96.4,3.1,
"De 35 a 39 años (146)",162,143,135,4,94.4,2.8,
"De 40 a 44 años (147)",123,121,117,,96.7,,
"De 45 a 49 años (148)",68,70,65,,92.9,,
"De 50 y más años (149)",223,293,278,,94.9,,
,,,,,,,
"RURAL (160)",9112,33606,28858,444,85.9,1.3,
"De 12 a 14 años (161)",826,4,4,1,100,25,
"De 15 a 19 años (162)",1016,234,228,58,97.4,24.8,
"De 20 a 24 años (163)",903,975,942,122,96.6,12.5,
"De 25 a 29 años (164)",828,1693,1594,104,94.2,6.1,
"De 30 a 34 años (165)",706,2079,1971,74,94.8,3.6,
"De 35 a 39 años (166)",668,2611,2429,49,93,1.9,
"De 40 a 44 años (167)",665,3323,3002,31,90.3,0.9,
"De 45 a 49 años (168)",585,3397,3024,5,89,0.1,
"De 50 y más años (169)",2915,19290,15664,,81.2,,
"Conviviente (170)",2734,9078,8351,285,92,3.1,
"De 12 a 14 años (171)",24,2,2,,100,,
"De 15 a 19 años (172)",216,161,156,38,96.9,23.6,
"De 20 a 24 años (173)",496,698,678,96,97.1,13.8,
"De 25 a 29 años (174)",497,1142,1087,69,95.2,6,
"De 30 a 34 años (175)",375,1164,1114,37,95.7,3.2,
"De 35 a 39 años (176)",306,1173,1111,26,94.7,2.2,
"De 40 a 44 años (177)",241,1212,1106,18,91.3,1.5,
"De 45 a 49 años (178)",172,980,903,1,92.1,0.1,
"De 50 y más años (179)",407,2546,2194,,86.2,,
"Separado(a) (180)",317,1119,977,12,87.3,1.1,
"De 15 a 19 años (182)",8,7,7,2,100,28.6,
"De 20 a 24 años (183)",34,41,38,3,92.7,7.3,
"De 25 a 29 años (184)",37,65,63,2,96.9,3.1,
"De 30 a 34 años (185)",37,93,88,5,94.6,5.4,
"De 35 a 39 años (186)",38,118,113,,95.8,,
"De 40 a 44 años (187)",30,109,101,,92.7,,
"De 45 a 49 años (188)",24,116,106,,91.4,,
"De 50 y más años (189)",109,570,461,,80.9,,
"Casado(a) (190)",2776,16797,14375,101,85.6,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",11,10,10,1,100,10,
"De 20 a 24 años (193)",66,109,107,8,98.2,7.3,
"De 25 a 29 años (194)",130,373,345,29,92.5,7.8,
"De 30 a 34 años (195)",183,687,642,26,93.4,3.8,
"De 35 a 39 años (196)",249,1152,1060,21,92,1.8,
"De 40 a 44 años (197)",312,1738,1578,13,90.8,0.7,
"De 45 a 49 años (198)",313,1995,1755,3,88,0.2,
"De 50 y más años (199)",1511,10733,8878,,82.7,,
"Viudo(a) (200)",878,5787,4424,1,76.4,,
"De 15 a 19 años (202)",1,3,3,,100,,
"De 20 a 24 años (203)",2,5,4,,80,,
"De 25 a 29 años (204)",3,11,7,,63.6,,
"De 30 a 34 años (205)",7,26,25,,96.2,,
"De 35 a 39 años (206)",24,104,85,,81.7,,
"De 40 a 44 años (207)",38,206,164,,79.6,,
"De 45 a 49 años (208)",42,250,208,1,83.2,0.4,
"De 50 y más años (209)",761,5182,3928,,75.8,,
"Divorciado(a) (210)",27,156,118,,75.6,,
"De 20 a 24 años (213)",1,2,1,,50,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",5,11,8,,72.7,,
"De 35 a 39 años (216)",1,6,6,,100,,
"De 40 a 44 años (217)",1,6,6,,100,,
"De 45 a 49 años (218)",1,6,6,,100,,
"De 50 y más años (219)",17,123,89,,72.4,,
"Soltero(a) (220)",2380,669,613,45,91.6,6.7,
"De 12 a 14 años (221)",801,2,2,1,100,50,
"De 15 a 19 años (222)",780,53,52,17,98.1,32.1,
"De 20 a 24 años (223)",304,120,114,15,95,12.5,
"De 25 a 29 años (224)",160,100,90,4,90,4,
"De 30 a 34 años (225)",99,98,94,6,95.9,6.1,
"De 35 a 39 años (226)",50,58,54,2,93.1,3.4,
"De 40 a 44 años (227)",43,52,47,,90.4,,
"De 45 a 49 años (228)",33,50,46,,92,,
"De 50 y más años (229)",110,136,114,,83.8,,
