"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Activid.inmobil., empres. y alquileres (124)",86,76,1,8,1,,
"Admin.pub. y defensa; p. segur soc.afil (125)",110,96,14,,,,
"Enseñanza (126)",616,468,,146,1,1,
"Servicios sociales y de salud (127)",91,89,,2,,,
"Otras activ. serv.comun.soc y personales (128)",65,20,3,41,,1,
"Hogares privados con servicio doméstico (129)",234,,,,,,234
"Actividad economica no especificada (131)",85,29,10,31,,15,
,,,,,,,
"RURAL (132)",25495,1067,2008,16435,337,5376,272
"Agric., ganadería, caza y silvicultura (133)",21076,9,1260,14550,296,4961,
"Pesca (134)",7,,7,,,,
"Explotación de minas y canteras (135)",9,2,4,3,,,
"Industrias manufactureras (136)",923,6,182,568,5,162,
"Suministro de electricidad, gas y agua (137)",30,2,21,4,1,2,
"Construcción (138)",527,63,344,101,6,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",497,31,11,400,8,47,
"Venta, mant.y rep. veh.autom y motoc. (140)",25,1,8,13,,3,
"Comercio al por mayor (141)",24,2,,18,,4,
"Comercio al por menor (142)",448,28,3,369,8,40,
"Hoteles y restaurantes (143)",124,45,18,47,4,10,
"Trans., almac. y comunicaciones (144)",204,32,39,122,3,8,
"Activid.inmobil., empres. y alquileres (146)",61,41,13,6,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",140,102,38,,,,
"Enseñanza (148)",755,543,,212,,,
"Servicios sociales y de salud (149)",102,89,,10,,3,
"Otras activ. serv.comun.soc y personales (150)",92,38,10,36,1,7,
"Hogares privados con servicio doméstico (151)",272,,,,,,272
"Actividad economica no especificada (153)",676,64,61,376,13,162,
"Hombres (154)",20715,662,1631,14515,302,3585,20
"Agric., ganadería, caza y silvicultura (155)",18419,7,1018,13617,283,3494,
"Pesca (156)",7,,7,,,,
"Explotación de minas y canteras (157)",8,1,4,3,,,
"Industrias manufactureras (158)",287,3,114,152,2,16,
"Suministro de electricidad, gas y agua (159)",29,2,20,4,1,2,
"Construcción (160)",516,61,339,97,6,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",338,17,10,279,5,27,
"Venta, mant.y rep. veh.autom y motoc. (162)",24,1,8,13,,2,
"Comercio al por mayor (163)",19,2,,14,,3,
"Comercio al por menor (164)",295,14,2,252,5,22,
"Hoteles y restaurantes (165)",44,24,8,10,1,1,
"Trans., almac. y comunicaciones (166)",199,31,37,120,3,8,
"Activid.inmobil., empres. y alquileres (168)",48,32,10,5,,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",105,73,32,,,,
"Enseñanza (170)",465,329,,136,,,
"Servicios sociales y de salud (171)",55,44,,9,,2,
"Otras activ. serv.comun.soc y personales (172)",41,22,6,11,1,1,
"Hogares privados con servicio doméstico (173)",20,,,,,,20
"Actividad economica no especificada (175)",134,16,26,72,,20,
"Mujeres (176)",4780,405,377,1920,35,1791,252
"Agric., ganadería, caza y silvicultura (177)",2657,2,242,933,13,1467,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",636,3,68,416,3,146,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",11,2,5,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",159,14,1,121,3,20,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,,,1,
"Comercio al por mayor (185)",5,,,4,,1,
"Comercio al por menor (186)",153,14,1,117,3,18,
"Hoteles y restaurantes (187)",80,21,10,37,3,9,
"Trans., almac. y comunicaciones (188)",5,1,2,2,,,
"Activid.inmobil., empres. y alquileres (190)",13,9,3,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",35,29,6,,,,
"Enseñanza (192)",290,214,,76,,,
"Servicios sociales y de salud (193)",47,45,,1,,1,
"Otras activ. serv.comun.soc y personales (194)",51,16,4,25,,6,
"Hogares privados con servicio doméstico (195)",252,,,,,,252
"Actividad economica no especificada (197)",542,48,35,304,13,142,
