"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",819,3848,3586,7,93.2,0.2,
"De 50 y más años (039)",2958,16638,14581,,87.6,,
"Viudo(a) (040)",1590,8203,6809,2,83,,
"De 15 a 19 años (042)",1,3,3,,100,,
"De 20 a 24 años (043)",2,11,11,,100,,
"De 25 a 29 años (044)",8,20,20,,100,,
"De 30 a 34 años (045)",14,38,37,1,97.4,2.6,
"De 35 a 39 años (046)",38,126,114,1,90.5,0.8,
"De 40 a 44 años (047)",51,193,177,,91.7,,
"De 45 a 49 años (048)",72,292,265,,90.8,,
"De 50 y más años (049)",1404,7520,6182,,82.2,,
"Divorciado(a) (050)",92,313,289,1,92.3,0.3,
"De 20 a 24 años (053)",1,1,1,,100,,
"De 25 a 29 años (054)",1,1,1,,100,,
"De 30 a 34 años (055)",5,12,12,1,100,8.3,
"De 35 a 39 años (056)",9,14,13,,92.9,,
"De 40 a 44 años (057)",6,22,21,,95.5,,
"De 45 a 49 años (058)",10,31,31,,100,,
"De 50 y más años (059)",60,232,210,,90.5,,
"Soltero(a) (060)",7444,2202,2110,85,95.8,3.9,
"De 12 a 14 años (061)",1841,1,1,,100,,
"De 15 a 19 años (062)",2252,65,64,21,98.5,32.3,
"De 20 a 24 años (063)",1272,215,207,33,96.3,15.3,
"De 25 a 29 años (064)",551,259,254,12,98.1,4.6,
"De 30 a 34 años (065)",346,272,267,10,98.2,3.7,
"De 35 a 39 años (066)",255,275,268,8,97.5,2.9,
"De 40 a 44 años (067)",199,238,234,1,98.3,0.4,
"De 45 a 49 años (068)",152,182,169,,92.9,,
"De 50 y más años (069)",576,695,646,,92.9,,
,,,,,,,
"URBANA (080)",12557,29501,27203,422,92.2,1.4,
"De 12 a 14 años (081)",1061,5,4,,80,,
"De 15 a 19 años (082)",1554,152,151,40,99.3,26.3,
"De 20 a 24 años (083)",1430,823,801,103,97.3,12.5,
"De 25 a 29 años (084)",1129,1469,1426,92,97.1,6.3,
"De 30 a 34 años (085)",1111,2157,2093,97,97,4.5,
"De 35 a 39 años (086)",1105,2874,2772,65,96.5,2.3,
"De 40 a 44 años (087)",1014,3300,3138,23,95.1,0.7,
"De 45 a 49 años (088)",821,3067,2897,2,94.5,0.1,
"De 50 y más años (089)",3332,15654,13921,,88.9,,
"Conviviente (090)",2436,5389,5181,241,96.1,4.5,
"De 12 a 14 años (091)",10,4,3,,75,,
"De 15 a 19 años (092)",138,97,96,25,99,25.8,
"De 20 a 24 años (093)",460,509,498,71,97.8,13.9,
"De 25 a 29 años (094)",523,864,837,58,96.9,6.7,
"De 30 a 34 años (095)",421,911,890,47,97.7,5.2,
"De 35 a 39 años (096)",347,947,911,30,96.2,3.2,
"De 40 a 44 años (097)",222,795,752,10,94.6,1.3,
"De 45 a 49 años (098)",128,487,470,,96.5,,
"De 50 y más años (099)",187,775,724,,93.4,,
"Separado(a) (100)",631,1789,1659,21,92.7,1.2,
"De 15 a 19 años (102)",10,11,11,2,100,18.2,
"De 20 a 24 años (103)",49,62,59,6,95.2,9.7,
"De 25 a 29 años (104)",58,87,87,4,100,4.6,
"De 30 a 34 años (105)",75,156,144,7,92.3,4.5,
"De 35 a 39 años (106)",92,241,228,2,94.6,0.8,
"De 40 a 44 años (107)",88,272,258,,94.9,,
"De 45 a 49 años (108)",59,195,177,,90.8,,
"De 50 y más años (109)",200,765,695,,90.8,,
"Casado(a) (110)",4030,16386,15164,114,92.5,0.7,
"De 12 a 14 años (111)",4,,,,,,
"De 15 a 19 años (112)",17,11,11,4,100,36.4,
"De 20 a 24 años (113)",107,139,134,9,96.4,6.5,
"De 25 a 29 años (114)",204,379,365,25,96.3,6.6,
"De 30 a 34 años (115)",403,927,899,33,97,3.6,
"De 35 a 39 años (116)",484,1467,1424,28,97.1,1.9,
"De 40 a 44 años (117)",545,1969,1876,13,95.3,0.7,
"De 45 a 49 años (118)",481,2059,1945,2,94.5,0.1,
"De 50 y más años (119)",1785,9435,8510,,90.2,,
"Viudo(a) (120)",922,4609,3921,1,85.1,,
"De 15 a 19 años (122)",1,3,3,,100,,
"De 20 a 24 años (123)",1,5,5,,100,,
"De 25 a 29 años (124)",3,6,6,,100,,
"De 30 a 34 años (125)",7,24,23,1,95.8,4.2,
"De 35 a 39 años (126)",23,74,68,,91.9,,
"De 40 a 44 años (127)",30,112,102,,91.1,,
"De 45 a 49 años (128)",52,207,189,,91.3,,
"De 50 y más años (129)",805,4178,3525,,84.4,,
"Divorciado(a) (130)",62,194,179,1,92.3,0.5,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",3,8,8,1,100,12.5,
"De 35 a 39 años (136)",8,10,9,,90,,
"De 40 a 44 años (137)",6,22,21,,95.5,,
"De 45 a 49 años (138)",7,21,21,,100,,
"De 50 y más años (139)",37,132,119,,90.2,,
"Soltero(a) (140)",4476,1134,1099,44,96.9,3.9,
"De 12 a 14 años (141)",1047,1,1,,100,,
"De 15 a 19 años (142)",1388,30,30,9,100,30,
"De 20 a 24 años (143)",813,108,105,17,97.2,15.7,
"De 25 a 29 años (144)",340,132,130,5,98.5,3.8,
"De 30 a 34 años (145)",202,131,129,8,98.5,6.1,
"De 35 a 39 años (146)",151,135,132,5,97.8,3.7,
"De 40 a 44 años (147)",123,130,129,,99.2,,
"De 45 a 49 años (148)",94,98,95,,96.9,,
"De 50 y más años (149)",318,369,348,,94.3,,
,,,,,,,
"RURAL (160)",8095,22600,19940,308,88.2,1.4,
"De 12 a 14 años (161)",799,,,,,,
"De 15 a 19 años (162)",973,122,118,36,96.7,29.5,
"De 20 a 24 años (163)",824,571,552,77,96.7,13.5,
"De 25 a 29 años (164)",714,1159,1123,67,96.9,5.8,
"De 30 a 34 años (165)",645,1543,1461,57,94.7,3.7,
"De 35 a 39 años (166)",671,2238,2102,47,93.9,2.1,
"De 40 a 44 años (167)",592,2348,2175,18,92.6,0.8,
"De 45 a 49 años (168)",531,2465,2264,6,91.8,0.2,
"De 50 y más años (169)",2346,12154,10145,,83.5,,
"Conviviente (170)",1412,3650,3428,163,93.9,4.5,
"De 12 a 14 años (171)",5,,,,,,
"De 15 a 19 años (172)",90,72,69,20,95.8,27.8,
"De 20 a 24 años (173)",275,318,307,47,96.5,14.8,
"De 25 a 29 años (174)",298,584,567,44,97.1,7.5,
"De 30 a 34 años (175)",236,614,592,31,96.4,5,
"De 35 a 39 años (176)",178,609,579,16,95.1,2.6,
"De 40 a 44 años (177)",140,544,509,4,93.6,0.7,
"De 45 a 49 años (178)",72,357,331,1,92.7,0.3,
"De 50 y más años (179)",118,552,474,,85.9,,
"Separado(a) (180)",395,1153,1053,12,91.3,1,
"De 15 a 19 años (182)",9,7,7,2,100,28.6,
"De 20 a 24 años (183)",26,31,31,3,100,9.7,
"De 25 a 29 años (184)",35,52,52,2,100,3.8,
"De 30 a 34 años (185)",32,74,69,2,93.2,2.7,
"De 35 a 39 años (186)",42,114,112,3,98.2,2.6,
"De 40 a 44 años (187)",36,104,96,,92.3,,
"De 45 a 49 años (188)",40,140,132,,94.3,,
"De 50 y más años (189)",175,631,554,,87.8,,
"Casado(a) (190)",2622,13016,11450,92,88,0.7,
"De 15 a 19 años (192)",10,8,8,2,100,25,
"De 20 a 24 años (193)",62,108,105,12,97.2,11.1,
"De 25 a 29 años (194)",165,382,366,14,95.8,3.7,
"De 30 a 34 años (195)",224,696,644,22,92.5,3.2,
"De 35 a 39 años (196)",331,1319,1225,24,92.9,1.8,
"De 40 a 44 años (197)",319,1511,1390,13,92,0.9,
"De 45 a 49 años (198)",338,1789,1641,5,91.7,0.3,
"De 50 y más años (199)",1173,7203,6071,,84.3,,
"Viudo(a) (200)",668,3594,2888,1,80.4,,
"De 20 a 24 años (203)",1,6,6,,100,,
"De 25 a 29 años (204)",5,14,14,,100,,
"De 30 a 34 años (205)",7,14,14,,100,,
"De 35 a 39 años (206)",15,52,46,1,88.5,1.9,
"De 40 a 44 años (207)",21,81,75,,92.6,,
"De 45 a 49 años (208)",20,85,76,,89.4,,
"De 50 y más años (209)",599,3342,2657,,79.5,,
"Divorciado(a) (210)",30,119,110,,92.4,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 30 a 34 años (215)",2,4,4,,100,,
"De 35 a 39 años (216)",1,4,4,,100,,
"De 45 a 49 años (218)",3,10,10,,100,,
"De 50 y más años (219)",23,100,91,,91,,
"Soltero(a) (220)",2968,1068,1011,40,94.7,3.7,
"De 12 a 14 años (221)",794,,,,,,
"De 15 a 19 años (222)",864,35,34,12,97.1,34.3,
"De 20 a 24 años (223)",459,107,102,15,95.3,14,
"De 25 a 29 años (224)",211,127,124,7,97.6,5.5,
"De 30 a 34 años (225)",144,141,138,2,97.9,1.4,
"De 35 a 39 años (226)",104,140,136,3,97.1,2.1,
"De 40 a 44 años (227)",76,108,105,1,97.2,0.9,
"De 45 a 49 años (228)",58,84,74,,88.1,,
"De 50 y más años (229)",258,326,298,,91.4,,
