"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2154,84,793,682,484,111
"Otra (034)",8,,1,6,1,
"Ocupación no especificada (035)",210,,62,69,50,29
,,,,,,
"URBANA (036)",13012,192,3846,5084,3181,709
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",68,,8,29,29,2
"Profes., científicos e intelectuales (038)",2028,,359,1139,517,13
"Técnicos de nivel medio y trab. asimilados (039)",734,,224,336,160,14
"Jefes y empleados de oficina (040)",932,,343,384,199,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1897,35,565,690,474,133
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2139,7,449,707,678,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",839,8,306,270,189,66
"Obreros construc., conf., papel, fab., instr. (044)",1172,6,330,526,282,28
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2820,136,1177,835,551,121
"Otra (046)",176,,26,100,49,1
"Ocupación no especificada (047)",207,,59,68,53,27
"Hombres (048)",7806,117,2301,2964,1974,450
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",52,,6,23,21,2
"Profes., científicos e intelectuales (050)",1041,,172,556,303,10
"Técnicos de nivel medio y trab. asimilados (051)",395,,118,170,97,10
"Jefes y empleados de oficina (052)",385,,121,141,118,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",707,23,245,241,151,47
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1840,6,389,620,580,245
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",647,1,260,212,131,43
"Obreros construc., conf., papel, fab., instr. (056)",1151,6,324,519,276,26
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1360,81,625,365,232,57
"Otra (058)",168,,25,94,48,1
"Ocupación no especificada (059)",60,,16,23,17,4
"Mujeres (060)",5206,75,1545,2120,1207,259
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,2,6,8,
"Profes., científicos e intelectuales (062)",987,,187,583,214,3
"Técnicos de nivel medio y trab. asimilados (063)",339,,106,166,63,4
"Jefes y empleados de oficina (064)",547,,222,243,81,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1190,12,320,449,323,86
"Agricult. trabaj. calif.agrop. y pesqueros (066)",299,1,60,87,98,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",192,7,46,58,58,23
"Obreros construc., conf., papel, fab., instr. (068)",21,,6,7,6,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1460,55,552,470,319,64
"Otra (070)",8,,1,6,1,
"Ocupación no especificada (071)",147,,43,45,36,23
,,,,,,
"RURAL (072)",5797,195,1909,1780,1395,518
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,2,2,1,1
"Profes., científicos e intelectuales (074)",144,,40,79,25,
"Técnicos de nivel medio y trab. asimilados (075)",40,,13,23,4,
"Jefes y empleados de oficina (076)",39,,10,18,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",192,16,41,68,54,13
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3058,27,738,1004,895,394
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",114,1,38,42,25,8
"Obreros construc., conf., papel, fab., instr. (080)",97,,34,45,16,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2033,151,971,471,348,92
"Otra (082)",2,,,1,1,
"Ocupación no especificada (083)",72,,22,27,15,8
"Hombres (084)",4407,155,1498,1330,1034,390
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,2,2,1,1
"Profes., científicos e intelectuales (086)",68,,16,37,15,
"Técnicos de nivel medio y trab. asimilados (087)",24,,8,13,3,
"Jefes y empleados de oficina (088)",24,,6,11,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",63,9,14,22,12,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2701,24,660,910,775,332
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",76,,26,27,20,3
"Obreros construc., conf., papel, fab., instr. (092)",95,,33,45,16,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1339,122,730,259,183,45
"Otra (094)",2,,,1,1,
"Ocupación no especificada (095)",9,,3,3,1,2
"Mujeres (096)",1390,40,411,450,361,128
"Profes., científicos e intelectuales (098)",76,,24,42,10,
"Técnicos de nivel medio y trab. asimilados (099)",16,,5,10,1,
"Jefes y empleados de oficina (100)",15,,4,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",129,7,27,46,42,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",357,3,78,94,120,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",38,1,12,15,5,5
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",694,29,241,212,165,47
"Ocupación no especificada (107)",63,,19,24,14,6
