"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",243,1,68,94,56,24
,,,,,,
"URBANA (036)",4343,76,1240,1711,1014,302
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",15,,1,8,5,1
"Profes., científicos e intelectuales (038)",760,,140,450,165,5
"Técnicos de nivel medio y trab. asimilados (039)",163,,67,62,31,3
"Jefes y empleados de oficina (040)",168,,71,57,36,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",726,18,177,281,203,47
"Agricult. trabaj. calif.agrop. y pesqueros (042)",677,4,92,228,215,138
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",289,1,114,91,71,12
"Obreros construc., conf., papel, fab., instr. (044)",365,2,147,143,65,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",940,45,360,284,185,66
"Otra (046)",23,,5,15,3,
"Ocupación no especificada (047)",217,6,66,92,35,18
"Hombres (048)",2902,49,811,1121,693,228
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",13,,1,7,4,1
"Profes., científicos e intelectuales (050)",403,,67,231,101,4
"Técnicos de nivel medio y trab. asimilados (051)",110,,44,46,17,3
"Jefes y empleados de oficina (052)",85,,30,36,17,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",369,11,86,143,105,24
"Agricult. trabaj. calif.agrop. y pesqueros (054)",623,4,79,212,202,126
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",240,,100,74,56,10
"Obreros construc., conf., papel, fab., instr. (056)",358,2,146,138,64,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",558,27,213,170,109,39
"Otra (058)",23,,5,15,3,
"Ocupación no especificada (059)",120,5,40,49,15,11
"Mujeres (060)",1441,27,429,590,321,74
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,1,1,
"Profes., científicos e intelectuales (062)",357,,73,219,64,1
"Técnicos de nivel medio y trab. asimilados (063)",53,,23,16,14,
"Jefes y empleados de oficina (064)",83,,41,21,19,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",357,7,91,138,98,23
"Agricult. trabaj. calif.agrop. y pesqueros (066)",54,,13,16,13,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",49,1,14,17,15,2
"Obreros construc., conf., papel, fab., instr. (068)",7,,1,5,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",382,18,147,114,76,27
"Ocupación no especificada (071)",97,1,26,43,20,7
,,,,,,
"RURAL (072)",10099,487,3386,2961,2341,924
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,3,6,,
"Profes., científicos e intelectuales (074)",150,,36,91,22,1
"Técnicos de nivel medio y trab. asimilados (075)",36,,21,12,3,
"Jefes y empleados de oficina (076)",39,,25,11,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",197,,68,72,47,10
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5405,35,1286,1741,1605,738
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",240,5,83,80,57,15
"Obreros construc., conf., papel, fab., instr. (080)",185,,76,73,33,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3532,446,1683,773,501,129
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",305,1,105,101,70,28
"Hombres (084)",8468,338,2733,2520,2049,828
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,3,6,,
"Profes., científicos e intelectuales (086)",82,,16,52,13,1
"Técnicos de nivel medio y trab. asimilados (087)",26,,16,7,3,
"Jefes y empleados de oficina (088)",23,,13,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",83,,23,36,19,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5220,28,1233,1692,1560,707
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",185,2,59,69,43,12
"Obreros construc., conf., papel, fab., instr. (092)",179,,73,71,32,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2501,307,1234,529,342,89
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",159,1,63,50,34,11
"Mujeres (096)",1631,149,653,441,292,96
"Profes., científicos e intelectuales (098)",68,,20,39,9,
"Técnicos de nivel medio y trab. asimilados (099)",10,,5,5,,
"Jefes y empleados de oficina (100)",16,,12,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",114,,45,36,28,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",185,7,53,49,45,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",55,3,24,11,14,3
"Obreros construc., conf., papel, fab., instr. (104)",6,,3,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1031,139,449,244,159,40
"Ocupación no especificada (107)",146,,42,51,36,17
