"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Intermediación financiera (128)",230,,28,78,121,,,,,3,,,
"Activid.inmobil., empres. y alquileres (129)",1276,4,495,216,359,13,,6,9,174,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",782,12,143,92,418,7,,,1,62,47,,
"Enseñanza (131)",4246,42,3989,32,161,,,1,1,20,,,
"Servicios sociales y de salud (132)",1285,,665,420,68,33,,2,1,96,,,
"Otras activ. serv.comun.soc y personales (133)",1231,,59,116,119,178,,1,2,756,,,
"Hogares privados con servicio doméstico (134)",2764,,,3,,,,,,2761,,,
"Organiz. y organos extraterritoriales (135)",2,,,,2,,,,,,,,
"Actividad economica no especificada (136)",2331,4,102,141,510,,,1,,8,,1565,
"Desocupado (137)",1160,,,,,,,,,,,,1160
,,,,,,,,,,,,,
"RURAL (138)",42464,27,656,542,366,1360,15568,3736,3584,12933,31,754,2907
"Agric., ganadería, caza y silvicultura (139)",23788,,6,29,2,,15565,63,18,8105,,,
"Pesca (140)",8,,,,,,3,,,5,,,
"Explotación de minas y canteras (141)",2204,,56,202,64,4,,1075,389,414,,,
"Industrias manufactureras (142)",2430,,3,13,7,3,,2164,225,15,,,
"Suministro de electricidad, gas y agua (143)",81,,1,5,3,,,33,13,26,,,
"Construcción (144)",3769,,29,30,13,,,116,1693,1888,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1756,,3,43,11,960,,278,22,439,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",313,,1,5,1,53,,227,14,12,,,
"Comercio al por mayor (147)",79,,,11,6,49,,,5,8,,,
"Comercio al por menor (148)",1364,,2,27,4,858,,51,3,419,,,
"Hoteles y restaurantes (149)",487,,,15,22,256,,,3,191,,,
"Trans., almac. y comunicaciones (150)",1435,,4,10,24,3,,4,1158,232,,,
"Intermediación financiera (151)",11,,1,2,5,,,,1,2,,,
"Activid.inmobil., empres. y alquileres (152)",326,2,35,62,50,87,,2,22,66,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",436,18,11,11,76,16,,1,16,256,31,,
"Enseñanza (154)",477,7,432,2,13,,,,,23,,,
"Servicios sociales y de salud (155)",215,,61,81,7,21,,,7,38,,,
"Otras activ. serv.comun.soc y personales (156)",444,,4,22,14,10,,,1,393,,,
"Hogares privados con servicio doméstico (157)",836,,,1,,,,,,835,,,
"Actividad economica no especificada (159)",854,,10,14,55,,,,16,5,,754,
"Desocupado (160)",2907,,,,,,,,,,,,2907
"Hombres (161)",35210,19,391,438,223,671,14465,3292,3523,9360,30,303,2495
"Agric., ganadería, caza y silvicultura (162)",20589,,6,28,2,,14462,25,17,6049,,,
"Pesca (163)",8,,,,,,3,,,5,,,
"Explotación de minas y canteras (164)",2075,,47,191,57,2,,1011,384,383,,,
"Industrias manufactureras (165)",2052,,3,8,4,1,,1827,200,9,,,
"Suministro de electricidad, gas y agua (166)",75,,1,5,2,,,33,11,23,,,
"Construcción (167)",3693,,25,28,12,,,113,1673,1842,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",992,,2,27,6,457,,276,22,202,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",303,,1,5,,46,,225,14,12,,,
"Comercio al por mayor (170)",59,,,7,3,37,,,5,7,,,
"Comercio al por menor (171)",630,,1,15,3,374,,51,3,183,,,
"Hoteles y restaurantes (172)",188,,,7,11,95,,,3,72,,,
"Trans., almac. y comunicaciones (173)",1403,,3,9,13,2,,4,1152,220,,,
"Intermediación financiera (174)",8,,1,1,4,,,,1,1,,,
"Activid.inmobil., empres. y alquileres (175)",262,1,29,52,26,83,,2,21,48,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",370,14,11,9,46,16,,1,15,228,30,,
"Enseñanza (177)",255,4,226,2,6,,,,,17,,,
"Servicios sociales y de salud (178)",92,,26,40,3,10,,,7,6,,,
"Otras activ. serv.comun.soc y personales (179)",271,,4,18,10,5,,,1,233,,,
"Hogares privados con servicio doméstico (180)",19,,,1,,,,,,18,,,
"Actividad economica no especificada (182)",363,,7,12,21,,,,16,4,,303,
"Desocupado (183)",2495,,,,,,,,,,,,2495
"Mujeres (184)",7254,8,265,104,143,689,1103,444,61,3573,1,451,412
"Agric., ganadería, caza y silvicultura (185)",3199,,,1,,,1103,38,1,2056,,,
"Explotación de minas y canteras (187)",129,,9,11,7,2,,64,5,31,,,
"Industrias manufactureras (188)",378,,,5,3,2,,337,25,6,,,
"Suministro de electricidad, gas y agua (189)",6,,,,1,,,,2,3,,,
"Construcción (190)",76,,4,2,1,,,3,20,46,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",764,,1,16,5,503,,2,,237,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",10,,,,1,7,,2,,,,,
"Comercio al por mayor (193)",20,,,4,3,12,,,,1,,,
"Comercio al por menor (194)",734,,1,12,1,484,,,,236,,,
"Hoteles y restaurantes (195)",299,,,8,11,161,,,,119,,,
"Trans., almac. y comunicaciones (196)",32,,1,1,11,1,,,6,12,,,
"Intermediación financiera (197)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",64,1,6,10,24,4,,,1,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",66,4,,2,30,,,,1,28,1,,
"Enseñanza (200)",222,3,206,,7,,,,,6,,,
"Servicios sociales y de salud (201)",123,,35,41,4,11,,,,32,,,
"Otras activ. serv.comun.soc y personales (202)",173,,,4,4,5,,,,160,,,
"Hogares privados con servicio doméstico (203)",817,,,,,,,,,817,,,
"Actividad economica no especificada (205)",491,,3,2,34,,,,,1,,451,
"Desocupado (206)",412,,,,,,,,,,,,412
