"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",172,,,,8,69,49,46
"De 45 a 49 años (048)",241,,,2,42,127,25,45
"De 50 y más años (049)",3828,144,477,833,796,304,11,1263
"Divorciado(a) (050)",256,1,8,27,43,54,53,70
"De 15 a 19 años (052)",4,,,,,,4,
"De 20 a 24 años (053)",8,,,,,,5,3
"De 25 a 29 años (054)",18,,,,,2,8,8
"De 30 a 34 años (055)",28,,,,,6,14,8
"De 35 a 39 años (056)",26,,,,1,9,10,6
"De 40 a 44 años (057)",32,,,,4,16,8,4
"De 45 a 49 años (058)",20,,,,4,6,2,8
"De 50 y más años (059)",120,1,8,27,34,15,2,33
"Soltero(a) (060)",2533,5,15,35,67,171,480,1760
"De 12 a 14 años (061)",10,,,,,,3,7
"De 15 a 19 años (062)",79,,,,,,46,33
"De 20 a 24 años (063)",734,,,,,1,155,578
"De 25 a 29 años (064)",604,,,,,8,130,466
"De 30 a 34 años (065)",347,,,,,34,85,228
"De 35 a 39 años (066)",211,,,,5,43,45,118
"De 40 a 44 años (067)",141,,,,5,32,13,91
"De 45 a 49 años (068)",103,,,,14,35,2,52
"De 50 y más años (069)",304,5,15,35,43,18,1,187
,,,,,,,,
"URBANA (080)",16881,85,296,704,1400,3241,6057,5098
"De 12 a 14 años (081)",47,,,,,,2,45
"De 15 a 19 años (082)",416,,,,,,194,222
"De 20 a 24 años (083)",1877,,,,,1,966,910
"De 25 a 29 años (084)",2246,,,,,77,1337,832
"De 30 a 34 años (085)",2392,,,,1,318,1459,614
"De 35 a 39 años (086)",2292,,,,20,629,1178,465
"De 40 a 44 años (087)",1751,,,,73,735,597,346
"De 45 a 49 años (088)",1384,,,4,207,661,268,244
"De 50 y más años (089)",4476,85,296,700,1099,820,56,1420
"Conviviente (090)",4296,1,12,26,91,455,2418,1293
"De 12 a 14 años (091)",33,,,,,,1,32
"De 15 a 19 años (092)",287,,,,,,136,151
"De 20 a 24 años (093)",962,,,,,,605,357
"De 25 a 29 años (094)",994,,,,,36,652,306
"De 30 a 34 años (095)",818,,,,1,84,547,186
"De 35 a 39 años (096)",527,,,,1,110,317,99
"De 40 a 44 años (097)",271,,,,14,87,121,49
"De 45 a 49 años (098)",162,,,,19,78,34,31
"De 50 y más años (099)",242,1,12,26,56,60,5,82
"Separado(a) (100)",1005,7,8,28,102,227,355,278
"De 12 a 14 años (101)",1,,,,,,1,
"De 15 a 19 años (102)",33,,,,,,18,15
"De 20 a 24 años (103)",115,,,,,,77,38
"De 25 a 29 años (104)",123,,,,,9,78,36
"De 30 a 34 años (105)",150,,,,,29,82,39
"De 35 a 39 años (106)",157,,,,4,54,59,40
"De 40 a 44 años (107)",110,,,,7,50,26,27
"De 45 a 49 años (108)",98,,,,20,40,12,26
"De 50 y más años (109)",218,7,8,28,71,45,2,57
"Casado(a) (110)",8236,13,98,354,907,2254,2893,1717
"De 12 a 14 años (111)",6,,,,,,,6
"De 15 a 19 años (112)",51,,,,,,19,32
"De 20 a 24 años (113)",276,,,,,,180,96
"De 25 a 29 años (114)",704,,,,,29,516,159
"De 30 a 34 años (115)",1134,,,,,173,753,208
"De 35 a 39 años (116)",1429,,,,11,423,755,240
"De 40 a 44 años (117)",1201,,,,43,539,418,201
"De 45 a 49 años (118)",953,,,4,135,472,208,134
"De 50 y más años (119)",2482,13,98,350,718,618,44,641
"Viudo(a) (120)",1516,59,161,256,240,164,65,571
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",4,,,,,,1,3
"De 20 a 24 años (123)",3,,,,,,3,
"De 25 a 29 años (124)",12,,,,,,8,4
"De 30 a 34 años (125)",24,,,,,5,9,10
"De 35 a 39 años (126)",32,,,,1,10,12,9
"De 40 a 44 años (127)",62,,,,4,24,18,16
"De 45 a 49 años (128)",96,,,,21,44,10,21
"De 50 y más años (129)",1282,59,161,256,214,81,4,507
"Divorciado(a) (130)",134,1,6,17,23,27,21,39
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",4,,,,,,2,2
"De 25 a 29 años (134)",4,,,,,,1,3
"De 30 a 34 años (135)",10,,,,,3,4,3
"De 35 a 39 años (136)",12,,,,,4,5,3
"De 40 a 44 años (137)",20,,,,2,10,5,3
"De 45 a 49 años (138)",14,,,,3,5,2,4
"De 50 y más años (139)",69,1,6,17,18,5,1,21
"Soltero(a) (140)",1694,4,11,23,37,114,305,1200
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",40,,,,,,19,21
"De 20 a 24 años (143)",517,,,,,1,99,417
"De 25 a 29 años (144)",409,,,,,3,82,324
"De 30 a 34 años (145)",256,,,,,24,64,168
"De 35 a 39 años (146)",135,,,,3,28,30,74
"De 40 a 44 años (147)",87,,,,3,25,9,50
"De 45 a 49 años (148)",61,,,,9,22,2,28
"De 50 y más años (149)",183,4,11,23,22,11,,112
,,,,,,,,
"RURAL (160)",20216,118,494,1208,2031,4156,7945,4264
"De 12 a 14 años (161)",28,,,,,,6,22
"De 15 a 19 años (162)",565,,,,,,382,183
"De 20 a 24 años (163)",2072,,,,,4,1410,658
"De 25 a 29 años (164)",2349,,,,,81,1753,515
"De 30 a 34 años (165)",2266,,,,,348,1595,323
"De 35 a 39 años (166)",2269,,,,13,639,1342,275
"De 40 a 44 años (167)",1932,,,,44,775,870,243
"De 45 a 49 años (168)",1613,,,5,121,828,474,185
"De 50 y más años (169)",7122,118,494,1203,1853,1481,113,1860
"Conviviente (170)",3398,2,14,45,92,325,2169,751
"De 12 a 14 años (171)",21,,,,,,1,20
"De 15 a 19 años (172)",337,,,,,,225,112
"De 20 a 24 años (173)",964,,,,,3,686,275
"De 25 a 29 años (174)",720,,,,,23,545,152
"De 30 a 34 años (175)",465,,,,,59,352,54
"De 35 a 39 años (176)",285,,,,,52,201,32
"De 40 a 44 años (177)",194,,,,5,57,111,21
"De 45 a 49 años (178)",116,,,,10,55,38,13
"De 50 y más años (179)",296,2,14,45,77,76,10,72
"Separado(a) (180)",845,,6,16,56,167,370,230
"De 12 a 14 años (181)",2,,,,,,2,
"De 15 a 19 años (182)",65,,,,,,50,15
"De 20 a 24 años (183)",158,,,,,,109,49
"De 25 a 29 años (184)",123,,,,,7,80,36
"De 30 a 34 años (185)",92,,,,,18,52,22
"De 35 a 39 años (186)",104,,,,1,33,43,27
"De 40 a 44 años (187)",79,,,,2,39,21,17
"De 45 a 49 años (188)",67,,,,12,35,10,10
"De 50 y más años (189)",155,,6,16,41,35,3,54
"Casado(a) (190)",12079,30,152,546,1226,3193,5083,1849
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",116,,,,,,73,43
"De 20 a 24 años (193)",723,,,,,1,551,171
"De 25 a 29 años (194)",1281,,,,,42,1066,173
"De 30 a 34 años (195)",1556,,,,,248,1138,170
"De 35 a 39 años (196)",1729,,,,9,510,1053,157
"De 40 a 44 años (197)",1483,,,,29,621,700,133
"De 45 a 49 años (198)",1237,,,3,72,641,411,110
"De 50 y más años (199)",3953,30,152,543,1116,1130,91,891
"Viudo(a) (200)",2933,85,316,579,607,387,116,843
"De 15 a 19 años (202)",5,,,,,,4,1
"De 20 a 24 años (203)",6,,,,,,5,1
"De 25 a 29 años (204)",16,,,,,2,7,7
"De 30 a 34 años (205)",44,,,,,10,22,12
"De 35 a 39 años (206)",61,,,,,24,25,12
"De 40 a 44 años (207)",110,,,,4,45,31,30
"De 45 a 49 años (208)",145,,,2,21,83,15,24
"De 50 y más años (209)",2546,85,316,577,582,223,7,756
"Divorciado(a) (210)",122,,2,10,20,27,32,31
"De 15 a 19 años (212)",3,,,,,,3,
"De 20 a 24 años (213)",4,,,,,,3,1
"De 25 a 29 años (214)",14,,,,,2,7,5
"De 30 a 34 años (215)",18,,,,,3,10,5
"De 35 a 39 años (216)",14,,,,1,5,5,3
"De 40 a 44 años (217)",12,,,,2,6,3,1
"De 45 a 49 años (218)",6,,,,1,1,,4
"De 50 y más años (219)",51,,2,10,16,10,1,12
"Soltero(a) (220)",839,1,4,12,30,57,175,560
"De 12 a 14 años (221)",4,,,,,,3,1
"De 15 a 19 años (222)",39,,,,,,27,12
"De 20 a 24 años (223)",217,,,,,,56,161
"De 25 a 29 años (224)",195,,,,,5,48,142
"De 30 a 34 años (225)",91,,,,,10,21,60
"De 35 a 39 años (226)",76,,,,2,15,15,44
"De 40 a 44 años (227)",54,,,,2,7,4,41
"De 45 a 49 años (228)",42,,,,5,13,,24
"De 50 y más años (229)",121,1,4,12,21,7,1,75
