"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",370,,,1,102,171,36,60
"De 50 y más años (049)",3613,164,446,865,877,324,9,928
"Divorciado(a) (050)",352,2,7,31,66,92,44,110
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",7,,,,,,3,4
"De 25 a 29 años (054)",18,,,,,2,9,7
"De 30 a 34 años (055)",22,,,,,5,9,8
"De 35 a 39 años (056)",47,,,,2,26,10,9
"De 40 a 44 años (057)",52,,,,6,22,8,16
"De 45 a 49 años (058)",47,,,1,15,20,4,7
"De 50 y más años (059)",157,2,7,30,43,17,,58
"Soltero(a) (060)",5296,3,17,53,167,376,658,4022
"De 12 a 14 años (061)",14,,,,,,,14
"De 15 a 19 años (062)",97,,,,,,48,49
"De 20 a 24 años (063)",1605,,,,,1,176,1428
"De 25 a 29 años (064)",1419,,,,,36,188,1195
"De 30 a 34 años (065)",747,,,,,86,132,529
"De 35 a 39 años (066)",448,,,,8,102,70,268
"De 40 a 44 años (067)",327,,,,27,71,31,198
"De 45 a 49 años (068)",234,,,4,53,52,13,112
"De 50 y más años (069)",405,3,17,49,79,28,,229
,,,,,,,,
"URBANA (080)",55220,166,619,1995,5566,11826,19285,15763
"De 12 a 14 años (081)",66,,,,,,1,65
"De 15 a 19 años (082)",869,,,,,,444,425
"De 20 a 24 años (083)",5847,,,,,7,2935,2905
"De 25 a 29 años (084)",8268,,,,,363,4796,3109
"De 30 a 34 años (085)",8638,,,,1,1411,4885,2341
"De 35 a 39 años (086)",7975,,,,79,2659,3620,1617
"De 40 a 44 años (087)",6515,,,,500,2854,1817,1344
"De 45 a 49 años (088)",5239,,,29,1138,2398,672,1002
"De 50 y más años (089)",11803,166,619,1966,3848,2134,115,2955
"Conviviente (090)",21040,1,18,98,613,3173,11416,5721
"De 12 a 14 años (091)",49,,,,,,1,48
"De 15 a 19 años (092)",653,,,,,,353,300
"De 20 a 24 años (093)",3707,,,,,5,2401,1301
"De 25 a 29 años (094)",5098,,,,,208,3412,1478
"De 30 a 34 años (095)",4490,,,,,630,2790,1070
"De 35 a 39 años (096)",3159,,,,28,890,1622,619
"De 40 a 44 años (097)",1852,,,,92,721,654,385
"De 45 a 49 años (098)",998,,,2,162,454,162,218
"De 50 y más años (099)",1034,1,18,96,331,265,21,302
"Separado(a) (100)",3620,7,24,115,468,1009,982,1015
"De 15 a 19 años (102)",61,,,,,,27,34
"De 20 a 24 años (103)",245,,,,,,149,96
"De 25 a 29 años (104)",412,,,,,42,231,139
"De 30 a 34 años (105)",576,,,,1,155,250,170
"De 35 a 39 años (106)",589,,,,14,255,186,134
"De 40 a 44 años (107)",520,,,,61,244,98,117
"De 45 a 49 años (108)",420,,,8,100,174,33,105
"De 50 y más años (109)",797,7,24,107,292,139,8,220
"Casado(a) (110)",21523,45,221,1075,3447,6572,6043,4120
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",58,,,,,,18,40
"De 20 a 24 años (113)",353,,,,,1,216,136
"De 25 a 29 años (114)",1328,,,,,68,942,318
"De 30 a 34 años (115)",2756,,,,,518,1681,557
"De 35 a 39 años (116)",3620,,,,25,1320,1697,578
"De 40 a 44 años (117)",3537,,,,286,1681,983,587
"De 45 a 49 años (118)",3224,,,13,716,1552,428,515
"De 50 y más años (119)",6644,45,221,1062,2420,1432,78,1386
"Viudo(a) (120)",3720,112,337,636,819,629,198,989
"De 15 a 19 años (122)",4,,,,,,,4
"De 20 a 24 años (123)",15,,,,,,10,5
"De 25 a 29 años (124)",56,,,,,8,32,16
"De 30 a 34 años (125)",90,,,,,25,32,33
"De 35 a 39 años (126)",146,,,,2,75,40,29
"De 40 a 44 años (127)",248,,,,31,117,44,56
"De 45 a 49 años (128)",333,,,1,95,150,32,55
"De 50 y más años (129)",2828,112,337,635,691,254,8,791
"Divorciado(a) (130)",337,1,6,27,63,89,42,109
"De 15 a 19 años (132)",2,,,,,,1,1
"De 20 a 24 años (133)",7,,,,,,3,4
"De 25 a 29 años (134)",18,,,,,2,9,7
"De 30 a 34 años (135)",22,,,,,5,9,8
"De 35 a 39 años (136)",44,,,,2,24,9,9
"De 40 a 44 años (137)",49,,,,5,22,7,15
"De 45 a 49 años (138)",46,,,1,15,19,4,7
"De 50 y más años (139)",149,1,6,26,41,17,,58
"Soltero(a) (140)",4980,,13,44,156,354,604,3809
"De 12 a 14 años (141)",14,,,,,,,14
"De 15 a 19 años (142)",91,,,,,,45,46
"De 20 a 24 años (143)",1520,,,,,1,156,1363
"De 25 a 29 años (144)",1356,,,,,35,170,1151
"De 30 a 34 años (145)",704,,,,,78,123,503
"De 35 a 39 años (146)",417,,,,8,95,66,248
"De 40 a 44 años (147)",309,,,,25,69,31,184
"De 45 a 49 años (148)",218,,,4,50,49,13,102
"De 50 y más años (149)",351,,13,40,73,27,,198
,,,,,,,,
"RURAL (160)",5498,77,174,549,813,1145,1774,966
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",87,,,,,,65,22
"De 20 a 24 años (163)",445,,,,,1,299,145
"De 25 a 29 años (164)",502,,,,,17,365,120
"De 30 a 34 años (165)",526,,,,,78,365,83
"De 35 a 39 años (166)",531,,,,1,160,309,61
"De 40 a 44 años (167)",515,,,,24,193,229,69
"De 45 a 49 años (168)",499,,,4,59,269,108,59
"De 50 y más años (169)",2392,77,174,545,729,427,34,406
"Conviviente (170)",1424,1,3,23,55,210,919,213
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",67,,,,,,54,13
"De 20 a 24 años (173)",282,,,,,1,223,58
"De 25 a 29 años (174)",284,,,,,8,222,54
"De 30 a 34 años (175)",241,,,,,26,190,25
"De 35 a 39 años (176)",184,,,,,43,130,11
"De 40 a 44 años (177)",144,,,,4,54,68,18
"De 45 a 49 años (178)",89,,,,9,48,24,8
"De 50 y más años (179)",132,1,3,23,42,30,8,25
"Separado(a) (180)",344,2,4,28,42,70,111,87
"De 15 a 19 años (182)",8,,,,,,5,3
"De 20 a 24 años (183)",40,,,,,,26,14
"De 25 a 29 años (184)",38,,,,,4,21,13
"De 30 a 34 años (185)",45,,,,,12,27,6
"De 35 a 39 años (186)",35,,,,1,12,12,10
"De 40 a 44 años (187)",32,,,,1,10,13,8
"De 45 a 49 años (188)",37,,,1,4,16,7,9
"De 50 y más años (189)",109,2,4,27,36,16,,24
"Casado(a) (190)",2525,18,53,255,509,727,660,303
"De 15 a 19 años (192)",6,,,,,,3,3
"De 20 a 24 años (193)",38,,,,,,30,8
"De 25 a 29 años (194)",113,,,,,4,101,8
"De 30 a 34 años (195)",189,,,,,30,133,26
"De 35 a 39 años (196)",263,,,,,91,156,16
"De 40 a 44 años (197)",293,,,,16,112,139,26
"De 45 a 49 años (198)",319,,,3,36,180,73,27
"De 50 y más años (199)",1304,18,53,252,457,310,25,189
"Viudo(a) (200)",874,52,109,230,193,113,28,149
"De 25 a 29 años (204)",4,,,,,,3,1
"De 30 a 34 años (205)",8,,,,,2,6,
"De 35 a 39 años (206)",15,,,,,5,6,4
"De 40 a 44 años (207)",25,,,,,15,8,2
"De 45 a 49 años (208)",37,,,,7,21,4,5
"De 50 y más años (209)",785,52,109,230,186,70,1,137
"Divorciado(a) (210)",15,1,1,4,3,3,2,1
"De 35 a 39 años (216)",3,,,,,2,1,
"De 40 a 44 años (217)",3,,,,1,,1,1
"De 45 a 49 años (218)",1,,,,,1,,
"De 50 y más años (219)",8,1,1,4,2,,,
"Soltero(a) (220)",316,3,4,9,11,22,54,213
"De 15 a 19 años (222)",6,,,,,,3,3
"De 20 a 24 años (223)",85,,,,,,20,65
"De 25 a 29 años (224)",63,,,,,1,18,44
"De 30 a 34 años (225)",43,,,,,8,9,26
"De 35 a 39 años (226)",31,,,,,7,4,20
"De 40 a 44 años (227)",18,,,,2,2,,14
"De 45 a 49 años (228)",16,,,,3,3,,10
"De 50 y más años (229)",54,3,4,9,6,1,,31
