"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 35 a 39 años (026)",9,9,,,2,6,1,,,,,27
"De 40 a 44 años (027)",17,16,,2,2,1,6,3,2,,1,70
"De 45 a 49 años (028)",14,14,1,4,,1,3,2,1,2,,65
"De 50 y más años (029)",45,45,2,,2,8,12,7,8,6,,258
"Casado(a) (030)",691,689,18,37,66,89,182,148,84,65,2,3644
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",3,3,1,1,1,,,,,,,3
"De 20 a 24 años (033)",8,8,,2,3,2,1,,,,,18
"De 25 a 29 años (034)",26,26,2,4,7,8,4,1,,,,67
"De 30 a 34 años (035)",55,55,3,4,9,17,21,1,,,,174
"De 35 a 39 años (036)",67,67,2,8,11,13,22,8,3,,,242
"De 40 a 44 años (037)",71,71,1,4,8,11,25,19,3,,,309
"De 45 a 49 años (038)",76,76,1,4,7,8,25,19,9,3,,385
"De 50 y más años (039)",384,383,8,10,20,30,84,100,69,62,1,2446
"Viudo(a) (040)",309,306,11,5,15,26,64,78,58,49,3,1949
"De 25 a 29 años (044)",1,1,,,1,,,,,,,2
"De 30 a 34 años (045)",4,4,1,,1,2,,,,,,8
"De 35 a 39 años (046)",6,6,,,1,,2,3,,,,31
"De 40 a 44 años (047)",12,12,1,1,,,5,2,3,,,63
"De 45 a 49 años (048)",8,8,,1,,,2,2,2,1,,51
"De 50 y más años (049)",278,275,9,3,12,24,55,71,53,48,3,1794
"Divorciado(a) (050)",18,17,,3,4,2,5,,2,1,1,67
"De 20 a 24 años (053)",1,1,,,,1,,,,,,3
"De 25 a 29 años (054)",2,1,,,,1,,,,,1,3
"De 35 a 39 años (056)",1,1,,,,,1,,,,,5
"De 40 a 44 años (057)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (058)",1,1,,,,,,,,1,,10
"De 50 y más años (059)",10,10,,3,2,,3,,2,,,37
"Soltero(a) (060)",831,783,636,85,34,18,10,,,,48,247
"De 12 a 14 años (061)",298,298,298,,,,,,,,,
"De 15 a 19 años (062)",257,257,240,15,2,,,,,,,19
"De 20 a 24 años (063)",86,65,45,14,6,,,,,,21,26
"De 25 a 29 años (064)",41,31,14,9,6,2,,,,,10,27
"De 30 a 34 años (065)",33,29,10,12,5,1,1,,,,4,29
"De 35 a 39 años (066)",33,28,9,11,3,5,,,,,5,32
"De 40 a 44 años (067)",22,21,7,7,4,1,2,,,,1,26
"De 45 a 49 años (068)",14,12,1,4,,3,4,,,,2,29
"De 50 y más años (069)",47,42,12,13,8,6,3,,,,5,59
,,,,,,,,,,,,
"URBANA (080)",1902,1857,469,171,190,196,341,248,133,109,45,6609
"De 12 a 14 años (081)",206,205,204,1,,,,,,,1,1
"De 15 a 19 años (082)",194,192,164,24,3,1,,,,,2,33
"De 20 a 24 años (083)",105,93,31,37,17,5,2,1,,,12,100
"De 25 a 29 años (084)",144,134,14,32,43,26,18,1,,,10,279
"De 30 a 34 años (085)",161,158,14,20,38,39,45,2,,,3,426
"De 35 a 39 años (086)",160,156,10,15,25,31,48,22,4,1,4,555
"De 40 a 44 años (087)",153,150,5,8,23,21,51,31,8,3,3,639
"De 45 a 49 años (088)",126,124,3,13,7,13,38,33,11,6,2,607
"De 50 y más años (089)",653,645,24,21,34,60,139,158,110,99,8,3969
"Conviviente (090)",536,525,22,67,95,80,128,75,29,29,11,2120
"De 12 a 14 años (091)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (092)",20,18,5,11,1,1,,,,,2,16
"De 20 a 24 años (093)",45,44,3,24,11,4,1,1,,,1,68
"De 25 a 29 años (094)",88,86,3,17,32,17,17,,,,2,204
"De 30 a 34 años (095)",83,82,4,8,25,19,24,2,,,1,234
"De 35 a 39 años (096)",80,80,2,2,13,15,31,14,2,1,,326
"De 40 a 44 años (097)",61,60,1,1,8,12,19,14,2,3,1,275
"De 45 a 49 años (098)",38,38,,1,2,4,9,16,4,2,,219
"De 50 y más años (099)",119,116,4,2,3,8,27,28,21,23,3,777
"Separado(a) (100)",96,95,2,18,13,19,20,8,10,5,1,377
"De 15 a 19 años (102)",3,3,,3,,,,,,,,3
"De 20 a 24 años (103)",6,6,,4,2,,,,,,,8
"De 25 a 29 años (104)",8,8,,4,3,1,,,,,,13
"De 30 a 34 años (105)",10,10,,2,2,4,2,,,,,27
"De 35 a 39 años (106)",8,8,,,2,6,,,,,,22
"De 40 a 44 años (107)",14,13,,2,2,1,5,1,2,,1,54
"De 45 a 49 años (108)",9,9,1,3,,,3,1,,1,,31
"De 50 y más años (109)",38,38,1,,2,7,10,6,8,4,,219
"Casado(a) (110)",508,507,15,26,47,62,139,112,56,50,1,2686
"De 15 a 19 años (112)",3,3,1,1,1,,,,,,,3
"De 20 a 24 años (113)",6,6,,2,2,1,1,,,,,13
"De 25 a 29 años (114)",18,18,1,4,5,6,1,1,,,,43
"De 30 a 34 años (115)",42,42,3,2,5,14,18,,,,,135
"De 35 a 39 años (116)",44,44,1,5,8,7,15,6,2,,,163
"De 40 a 44 años (117)",55,55,1,1,8,8,21,14,2,,,239
"De 45 a 49 años (118)",60,60,1,4,5,6,22,14,6,2,,294
"De 50 y más años (119)",280,279,7,7,13,20,61,77,46,48,1,1796
"Viudo(a) (120)",205,203,7,1,14,21,44,53,38,25,2,1241
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",3,3,1,,1,1,,,,,,5
"De 35 a 39 años (126)",5,5,,,1,,2,2,,,,25
"De 40 a 44 años (127)",7,7,,,,,3,2,2,,,44
"De 45 a 49 años (128)",6,6,,1,,,1,2,1,1,,38
"De 50 y más años (129)",183,181,6,,11,20,38,47,35,24,2,1127
"Divorciado(a) (130)",6,6,,1,3,,2,,,,,17
"De 40 a 44 años (137)",3,3,,,2,,1,,,,,9
"De 50 y más años (139)",3,3,,1,1,,1,,,,,8
"Soltero(a) (140)",551,521,423,58,18,14,8,,,,30,168
"De 12 a 14 años (141)",204,204,204,,,,,,,,,
"De 15 a 19 años (142)",168,168,158,9,1,,,,,,,11
"De 20 a 24 años (143)",48,37,28,7,2,,,,,,11,11
"De 25 a 29 años (144)",29,21,10,7,2,2,,,,,8,17
"De 30 a 34 años (145)",23,21,6,8,5,1,1,,,,2,25
"De 35 a 39 años (146)",23,19,7,8,1,3,,,,,4,19
"De 40 a 44 años (147)",13,12,3,4,3,,2,,,,1,18
"De 45 a 49 años (148)",13,11,1,4,,3,3,,,,2,25
"De 50 y más años (149)",30,28,6,11,4,5,2,,,,2,42
,,,,,,,,,,,,
"RURAL (160)",1066,1038,248,114,110,85,176,148,84,73,28,3848
"De 12 a 14 años (161)",96,95,94,1,,,,,,,1,1
"De 15 a 19 años (162)",110,106,86,17,3,,,,,,4,23
"De 20 a 24 años (163)",100,89,21,34,18,8,8,,,,11,129
"De 25 a 29 años (164)",86,83,9,12,32,14,15,1,,,3,187
"De 30 a 34 años (165)",96,94,9,11,16,19,30,7,2,,2,292
"De 35 a 39 años (166)",105,103,6,11,16,10,32,22,4,2,2,410
"De 40 a 44 años (167)",77,77,5,10,4,7,17,20,10,4,,370
"De 45 a 49 años (168)",62,62,3,2,5,8,7,20,9,8,,359
"De 50 y más años (169)",334,329,15,16,16,19,67,78,59,59,5,2077
"Conviviente (170)",462,455,27,63,70,45,104,83,33,30,7,1947
"De 12 a 14 años (171)",1,1,,1,,,,,,,,1
"De 15 a 19 años (172)",21,17,4,11,2,,,,,,4,15
"De 20 a 24 años (173)",55,54,4,24,12,6,8,,,,1,101
"De 25 a 29 años (174)",59,59,4,7,24,11,12,1,,,,143
"De 30 a 34 años (175)",72,72,5,5,12,15,27,6,2,,,246
"De 35 a 39 años (176)",69,68,3,5,11,2,23,19,3,2,1,302
"De 40 a 44 años (177)",44,44,,3,3,3,10,13,8,4,,257
"De 45 a 49 años (178)",37,37,3,1,3,5,2,14,4,5,,207
"De 50 y más años (179)",104,103,4,6,3,3,22,30,16,19,1,675
"Separado(a) (180)",25,25,1,7,3,2,4,4,1,3,,106
"De 20 a 24 años (183)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (184)",5,5,,3,2,,,,,,,7
"De 35 a 39 años (186)",1,1,,,,,1,,,,,5
"De 40 a 44 años (187)",3,3,,,,,1,2,,,,16
"De 45 a 49 años (188)",5,5,,1,,1,,1,1,1,,34
"De 50 y más años (189)",7,7,1,,,1,2,1,,2,,39
"Casado(a) (190)",183,182,3,11,19,27,43,36,28,15,1,958
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 20 a 24 años (193)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (194)",8,8,1,,2,2,3,,,,,24
"De 30 a 34 años (195)",13,13,,2,4,3,3,1,,,,39
"De 35 a 39 años (196)",23,23,1,3,3,6,7,2,1,,,79
"De 40 a 44 años (197)",16,16,,3,,3,4,5,1,,,70
"De 45 a 49 años (198)",16,16,,,2,2,3,5,3,1,,91
"De 50 y más años (199)",104,104,1,3,7,10,23,23,23,14,,650
"Viudo(a) (200)",104,103,4,4,1,5,20,25,20,24,1,708
"De 30 a 34 años (205)",1,1,,,,1,,,,,,3
"De 35 a 39 años (206)",1,1,,,,,,1,,,,6
"De 40 a 44 años (207)",5,5,1,1,,,2,,1,,,19
"De 45 a 49 años (208)",2,2,,,,,1,,1,,,13
"De 50 y más años (209)",95,94,3,3,1,4,17,24,18,24,1,667
"Divorciado(a) (210)",12,11,,2,1,2,3,,2,1,1,50
"De 20 a 24 años (213)",1,1,,,,1,,,,,,3
"De 25 a 29 años (214)",2,1,,,,1,,,,,1,3
"De 35 a 39 años (216)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",1,1,,,,,,,,1,,10
"De 50 y más años (219)",7,7,,2,1,,2,,2,,,29
"Soltero(a) (220)",280,262,213,27,16,4,2,,,,18,79
"De 12 a 14 años (221)",94,94,94,,,,,,,,,
"De 15 a 19 años (222)",89,89,82,6,1,,,,,,,8
"De 20 a 24 años (223)",38,28,17,7,4,,,,,,10,15
"De 25 a 29 años (224)",12,10,4,2,4,,,,,,2,10
"De 30 a 34 años (225)",10,8,4,4,,,,,,,2,4
"De 35 a 39 años (226)",10,9,2,3,2,2,,,,,1,13
"De 40 a 44 años (227)",9,9,4,3,1,1,,,,,,8
"De 45 a 49 años (228)",1,1,,,,,1,,,,,4
"De 50 y más años (229)",17,14,6,2,4,1,1,,,,3,17
