"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",83,83,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",394,89,7,253,16,29,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",21278,1,5,19778,1494,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",710,,426,243,25,16,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1080,95,288,673,13,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",15552,115,8873,117,2,6407,38,
"Otra (101)",64,64,,,,,,
"Ocupaciñn no especificada (102)",109,16,31,48,3,11,,
"Desocupado (103)",753,,,,,,,753
"Mujeres (104)",9369,862,1203,2976,140,3429,423,336
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",428,396,,28,2,2,,
"Técnicos de nivel medio y trab. asimilados (107)",66,53,,10,1,2,,
"Jefes y empleados de oficina (108)",77,76,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",871,161,39,554,16,101,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1748,,,1638,110,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",147,,28,81,,38,,
"Obreros construc.,conf.,papel, fab., instr. (112)",49,1,12,35,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",5001,126,1077,213,1,3161,423,
"Otra (114)",4,4,,,,,,
"Ocupaciñn no especificada (115)",636,39,47,417,10,123,,
"Desocupado (116)",336,,,,,,,336
