"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
,,,,,
"URBANA (036)",2639,2000,173,225,241
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",16,,,1,15
"Profes., científicos e intelectuales (038)",164,56,36,53,19
"Técnicos de nivel medio y trab. asimilados (039)",31,15,3,3,10
"Jefes y empleados de oficina (040)",58,9,4,7,38
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",136,123,4,7,2
"Agricult.trabaj.calif.agrop.y pesqueros (042)",903,876,27,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",93,80,5,6,2
"Obreros construc.,conf.,papel, fab., instr. (044)",152,39,20,45,48
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",991,740,68,90,93
"Otra (046)",13,,,,13
"Ocupación no especificada (047)",82,62,6,13,1
"Hombres (048)",1628,1113,135,177,203
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",13,,,,13
"Profes., científicos e intelectuales (050)",61,7,16,25,13
"Técnicos de nivel medio y trab. asimilados (051)",21,9,3,2,7
"Jefes y empleados de oficina (052)",38,4,2,4,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",51,41,3,6,1
"Agricult.trabaj.calif.agrop.y pesqueros (054)",652,631,21,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",39,26,5,6,2
"Obreros construc.,conf.,papel, fab., instr. (056)",147,38,20,42,47
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",556,339,60,79,78
"Otra (058)",13,,,,13
"Ocupación no especificada (059)",37,18,5,13,1
"Mujeres (060)",1011,887,38,48,38
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,,,1,2
"Profes., científicos e intelectuales (062)",103,49,20,28,6
"Técnicos de nivel medio y trab. asimilados (063)",10,6,,1,3
"Jefes y empleados de oficina (064)",20,5,2,3,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",85,82,1,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (066)",251,245,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",54,54,,,
"Obreros construc.,conf.,papel, fab., instr. (068)",5,1,,3,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",435,401,8,11,15
"Ocupación no especificada (071)",45,44,1,,
,,,,,
"RURAL (072)",1424,1150,83,76,115
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",2,,,,2
"Profes., científicos e intelectuales (074)",46,21,5,12,8
"Técnicos de nivel medio y trab. asimilados (075)",6,2,,,4
"Jefes y empleados de oficina (076)",16,2,,3,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",25,23,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",643,631,12,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",23,16,1,1,5
"Obreros construc.,conf.,papel, fab., instr. (080)",52,22,9,9,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",597,424,49,51,73
"Ocupación no especificada (083)",14,9,5,,
"Hombres (084)",922,699,70,53,100
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",2,,,,2
"Profes., científicos e intelectuales (086)",19,5,3,7,4
"Técnicos de nivel medio y trab. asimilados (087)",6,2,,,4
"Jefes y empleados de oficina (088)",15,2,,2,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",12,10,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",462,452,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",19,12,1,1,5
"Obreros construc.,conf.,papel, fab., instr. (092)",45,15,9,9,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",336,198,42,34,62
"Ocupación no especificada (095)",6,3,3,,
"Mujeres (096)",502,451,13,23,15
"Profes., científicos e intelectuales (098)",27,16,2,5,4
"Jefes y empleados de oficina (100)",1,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",13,13,,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",181,179,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",4,4,,,
"Obreros construc.,conf.,papel, fab., instr. (104)",7,7,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",261,226,7,17,11
"Ocupación no especificada (107)",8,6,2,,
