"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",72,,13,17,29,13
,,,,,,
"URBANA (036)",3239,28,916,1067,919,309
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",32,,8,16,7,1
"Profes., científicos e intelectuales (038)",389,,79,206,98,6
"Técnicos de nivel medio y trab. asimilados (039)",134,1,49,53,27,4
"Jefes y empleados de oficina (040)",168,,54,63,45,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",449,1,146,142,116,44
"Agricult. trabaj. calif.agrop. y pesqueros (042)",555,1,79,141,206,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",212,1,84,52,62,13
"Obreros construc., conf., papel, fab., instr. (044)",351,1,100,123,112,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",838,23,297,236,204,78
"Otra (046)",35,,3,25,7,
"Ocupación no especificada (047)",76,,17,10,35,14
"Hombres (048)",2164,13,601,696,634,220
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,5,8,6,1
"Profes., científicos e intelectuales (050)",215,,38,107,65,5
"Técnicos de nivel medio y trab. asimilados (051)",95,1,35,37,19,3
"Jefes y empleados de oficina (052)",94,,18,42,29,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",158,,52,48,42,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",472,1,69,125,166,111
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",189,1,75,46,54,13
"Obreros construc., conf., papel, fab., instr. (056)",348,1,99,121,112,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",509,9,197,136,122,45
"Otra (058)",34,,3,24,7,
"Ocupación no especificada (059)",30,,10,2,12,6
"Mujeres (060)",1075,15,315,371,285,89
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",12,,3,8,1,
"Profes., científicos e intelectuales (062)",174,,41,99,33,1
"Técnicos de nivel medio y trab. asimilados (063)",39,,14,16,8,1
"Jefes y empleados de oficina (064)",74,,36,21,16,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",291,1,94,94,74,28
"Agricult. trabaj. calif.agrop. y pesqueros (066)",83,,10,16,40,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",23,,9,6,8,
"Obreros construc., conf., papel, fab., instr. (068)",3,,1,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",329,14,100,100,82,33
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",46,,7,8,23,8
,,,,,,
"RURAL (072)",2264,50,659,699,627,229
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,2,2,2,
"Profes., científicos e intelectuales (074)",101,,31,54,16,
"Técnicos de nivel medio y trab. asimilados (075)",31,,11,13,6,1
"Jefes y empleados de oficina (076)",27,,10,12,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",120,,38,44,32,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",954,4,178,265,340,167
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",134,2,56,43,29,4
"Obreros construc., conf., papel, fab., instr. (080)",137,,44,59,30,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",710,44,277,195,157,37
"Otra (082)",2,,,2,,
"Ocupación no especificada (083)",42,,12,10,10,10
"Hombres (084)",1770,37,493,543,507,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,2,2,
"Profes., científicos e intelectuales (086)",65,,13,38,14,
"Técnicos de nivel medio y trab. asimilados (087)",26,,8,11,6,1
"Jefes y empleados de oficina (088)",17,,4,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",46,,15,15,12,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",838,4,148,237,303,146
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",128,2,54,40,28,4
"Obreros construc., conf., papel, fab., instr. (092)",134,,44,56,30,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",493,31,200,133,103,26
"Otra (094)",2,,,2,,
"Ocupación no especificada (095)",16,,6,1,4,5
"Mujeres (096)",494,13,166,156,120,39
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",36,,18,16,2,
"Técnicos de nivel medio y trab. asimilados (099)",5,,3,2,,
"Jefes y empleados de oficina (100)",10,,6,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",74,,23,29,20,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",116,,30,28,37,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",6,,2,3,1,
"Obreros construc., conf., papel, fab., instr. (104)",3,,,3,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",217,13,77,62,54,11
"Ocupación no especificada (107)",26,,6,9,6,5
