"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",159,1,,4,15,19,87,12,21
"Jefes y empleados de oficina (040)",179,,,1,45,21,68,11,33
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",568,9,,176,227,28,87,19,22
"Agricult.trabaj. calif.agrop. y pesquros (042)",568,16,1,322,184,9,16,5,15
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",307,5,,115,122,14,38,4,9
"Obreros. construc., conf., papel, fab., instr (044)",434,6,,94,228,27,55,11,13
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1279,69,4,546,482,44,94,17,23
"Otra (046)",42,,,,7,1,26,2,6
"Ocupación no especificada (047)",94,4,,36,33,6,7,2,6
"Hombres (048)",2983,55,3,898,1026,121,514,95,271
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",21,,,1,1,,9,,10
"Profes., científicos e intelectuales (050)",397,,,,6,8,199,30,154
"Técnicos de nivel medio ytrab.asimilados (051)",103,1,,2,11,15,49,9,16
"Jefes y empleados de oficina (052)",96,,,1,27,13,31,5,19
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",245,3,,67,107,10,32,15,11
"Agricult.trabaj. calif.agrop. y pesquros (054)",536,14,1,302,177,9,15,5,13
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",233,2,,74,103,11,33,3,7
"Obreros. construc., conf., papel, fab., instr (056)",428,6,,92,226,26,54,11,13
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",834,28,2,346,338,27,61,15,17
"Otra (058)",42,,,,7,1,26,2,6
"Ocupación no especificada (059)",48,1,,13,23,1,5,,5
"Mujeres (060)",1481,55,2,397,338,66,404,36,183
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,,,4,1,
"Profes., científicos e intelectuales (062)",411,,,,14,10,228,17,142
"Técnicos de nivel medio ytrab.asimilados (063)",56,,,2,4,4,38,3,5
"Jefes y empleados de oficina (064)",83,,,,18,8,37,6,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",323,6,,109,120,18,55,4,11
"Agricult.trabaj. calif.agrop. y pesquros (066)",32,2,,20,7,,1,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",74,3,,41,19,3,5,1,2
"Obreros. construc., conf., papel, fab., instr (068)",6,,,2,2,1,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",445,41,2,200,144,17,33,2,6
"Ocupación no especificada (071)",46,3,,23,10,5,2,2,1
,,,,,,,,,
"RURAL (072)",4766,342,2,3256,914,61,142,13,36
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",3,,,,2,,1,,
"Profes., científicos e intelectuales (074)",99,,,,12,7,52,5,23
"Técnicos de nivel medio ytrab.asimilados (075)",19,,,3,5,,10,,1
"Jefes y empleados de oficina (076)",9,,,,4,,5,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",142,5,,71,55,2,8,1,
"Agricult.trabaj. calif.agrop. y pesquros (078)",2160,168,1,1624,322,17,19,2,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",204,19,,141,35,2,7,,
"Obreros. construc., conf., papel, fab., instr (080)",81,2,1,39,32,3,2,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",1975,141,,1331,434,27,35,5,2
"Otra (082)",3,,,,1,,1,,1
"Ocupación no especificada (083)",71,7,,47,12,3,2,,
"Hombres (084)",4252,270,2,2949,839,55,103,8,26
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,,2,,1,,
"Profes., científicos e intelectuales (086)",43,,,,2,3,24,1,13
"Técnicos de nivel medio ytrab.asimilados (087)",17,,,2,5,,9,,1
"Jefes y empleados de oficina (088)",6,,,,3,,3,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",71,1,,30,35,1,4,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",2120,159,1,1596,319,17,19,2,7
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",82,2,,49,23,2,6,,
"Obreros. construc., conf., papel, fab., instr (092)",80,2,1,38,32,3,2,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1790,103,,1215,407,26,32,5,2
"Otra (094)",3,,,,1,,1,,1
"Ocupación no especificada (095)",37,3,,19,10,3,2,,
"Mujeres (096)",514,72,,307,75,6,39,5,10
"Profes., científicos e intelectuales (098)",56,,,,10,4,28,4,10
"Técnicos de nivel medio ytrab.asimilados (099)",2,,,1,,,1,,
"Jefes y empleados de oficina (100)",3,,,,1,,2,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",71,4,,41,20,1,4,1,
"Agricult.trabaj. calif.agrop. y pesquros (102)",40,9,,28,3,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",122,17,,92,12,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",185,38,,116,27,1,3,,
"Ocupación no especificada (107)",34,4,,28,2,,,,
