"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",143,,,,,,74,69
"De 25 a 29 años (054)",112,,,,,6,65,41
"De 30 a 34 años (055)",106,,,,,21,53,32
"De 35 a 39 años (056)",88,,,,1,22,43,22
"De 40 a 44 años (057)",50,,,,5,21,12,12
"De 45 a 49 años (058)",34,,,,11,17,2,4
"De 50 y más años (059)",56,1,4,11,21,9,1,9
"Sup. no Univ. completa (060)",906,2,3,22,69,153,362,295
"De 20 a 24 años (063)",96,,,,,,38,58
"De 25 a 29 años (064)",180,,,,,7,96,77
"De 30 a 34 años (065)",176,,,,,19,106,51
"De 35 a 39 años (066)",170,,,,1,34,84,51
"De 40 a 44 años (067)",105,,,,7,45,29,24
"De 45 a 49 años (068)",63,,,,15,23,7,18
"De 50 y más años (069)",116,2,3,22,46,25,2,16
"Sup. Univ. incompleta (070)",306,1,4,11,29,58,93,110
"De 15 a 19 años (072)",7,,,,,,4,3
"De 20 a 24 años (073)",67,,,,,,19,48
"De 25 a 29 años (074)",53,,,,,,29,24
"De 30 a 34 años (075)",32,,,,,5,16,11
"De 35 a 39 años (076)",27,,,,,9,14,4
"De 40 a 44 años (077)",31,,,,4,13,8,6
"De 45 a 49 años (078)",36,,,,5,22,3,6
"De 50 y más años (079)",53,1,4,11,20,9,,8
"Sup. Univ. completa (080)",705,1,7,30,69,147,206,245
"De 20 a 24 años (083)",41,,,,,,14,27
"De 25 a 29 años (084)",98,,,,,3,39,56
"De 30 a 34 años (085)",95,,,,,6,55,34
"De 35 a 39 años (086)",111,,,,,23,52,36
"De 40 a 44 años (087)",126,,,,4,47,33,42
"De 45 a 49 años (088)",79,,,,13,39,13,14
"De 50 y más años (089)",155,1,7,30,52,29,,36
,,,,,,,,
"URBANA (100)",8821,102,316,695,1087,1844,2626,2151
"De 12 a 14 años (101)",16,,,,,,1,15
"De 15 a 19 años (102)",171,,,,,,92,79
"De 20 a 24 años (103)",730,,,,,3,398,329
"De 25 a 29 años (104)",942,,,,,46,583,313
"De 30 a 34 años (105)",1014,,,,,174,626,214
"De 35 a 39 años (106)",1023,,,,7,307,496,213
"De 40 a 44 años (107)",976,,,,62,440,291,183
"De 45 a 49 años (108)",805,,,2,138,425,119,121
"De 50 y más años (109)",3144,102,316,693,880,449,20,684
"Sin nivel (110)",995,36,113,170,156,136,93,291
"De 15 a 19 años (112)",4,,,,,,,4
"De 20 a 24 años (113)",7,,,,,,2,5
"De 25 a 29 años (114)",13,,,,,1,8,4
"De 30 a 34 años (115)",41,,,,,4,26,11
"De 35 a 39 años (116)",53,,,,1,21,23,8
"De 40 a 44 años (117)",37,,,,1,15,12,9
"De 45 a 49 años (118)",69,,,,9,31,20,9
"De 50 y más años (119)",771,36,113,170,145,64,2,241
"Educacion Inicial (120)",10,,,,,,5,5
"De 15 a 19 años (122)",2,,,,,,,2
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",6,,,,,,4,2
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",2884,57,162,367,473,658,636,531
"De 12 a 14 años (131)",7,,,,,,,7
"De 15 a 19 años (132)",28,,,,,,14,14
"De 20 a 24 años (133)",103,,,,,,73,30
"De 25 a 29 años (134)",150,,,,,7,106,37
"De 30 a 34 años (135)",233,,,,,47,160,26
"De 35 a 39 años (136)",249,,,,,83,127,39
"De 40 a 44 años (137)",315,,,,15,151,101,48
"De 45 a 49 años (138)",268,,,1,36,153,43,35
"De 50 y más años (139)",1531,57,162,366,422,217,12,295
"Secundaria (140)",2772,5,25,90,272,654,1125,601
"De 12 a 14 años (141)",9,,,,,,1,8
"De 15 a 19 años (142)",122,,,,,,70,52
"De 20 a 24 años (143)",334,,,,,3,210,121
"De 25 a 29 años (144)",411,,,,,24,279,108
"De 30 a 34 años (145)",385,,,,,81,238,66
"De 35 a 39 años (146)",384,,,,4,133,180,67
"De 40 a 44 años (147)",353,,,,28,162,111,52
"De 45 a 49 años (148)",273,,,1,53,147,32,40
"De 50 y más años (149)",501,5,25,89,187,104,4,87
"Sup. no Univ. incompleta (150)",490,1,4,11,34,85,198,157
"De 15 a 19 años (152)",9,,,,,,5,4
"De 20 a 24 años (153)",110,,,,,,55,55
"De 25 a 29 años (154)",87,,,,,6,49,32
"De 30 a 34 años (155)",86,,,,,17,42,27
"De 35 a 39 años (156)",71,,,,1,17,35,18
"De 40 a 44 años (157)",44,,,,5,20,9,10
"De 45 a 49 años (158)",28,,,,8,16,2,2
"De 50 y más años (159)",55,1,4,11,20,9,1,9
"Sup. no Univ. completa (160)",780,2,3,18,64,131,310,252
"De 20 a 24 años (163)",78,,,,,,30,48
"De 25 a 29 años (164)",153,,,,,7,83,63
"De 30 a 34 años (165)",154,,,,,15,94,45
"De 35 a 39 años (166)",144,,,,1,27,72,44
"De 40 a 44 años (167)",91,,,,6,40,23,22
"De 45 a 49 años (168)",56,,,,14,20,7,15
"De 50 y más años (169)",104,2,3,18,43,22,1,15
"Sup. Univ. incompleta (170)",270,1,3,10,26,52,82,96
"De 15 a 19 años (172)",6,,,,,,3,3
"De 20 a 24 años (173)",60,,,,,,17,43
"De 25 a 29 años (174)",45,,,,,,25,20
"De 30 a 34 años (175)",28,,,,,4,15,9
"De 35 a 39 años (176)",23,,,,,7,13,3
"De 40 a 44 años (177)",28,,,,4,13,6,5
"De 45 a 49 años (178)",34,,,,5,20,3,6
"De 50 y más años (179)",46,1,3,10,17,8,,7
"Sup. Univ. completa (180)",620,,6,29,62,128,177,218
"De 20 a 24 años (183)",38,,,,,,11,27
"De 25 a 29 años (184)",82,,,,,1,33,48
"De 30 a 34 años (185)",81,,,,,6,47,28
"De 35 a 39 años (186)",98,,,,,19,45,34
"De 40 a 44 años (187)",108,,,,3,39,29,37
"De 45 a 49 años (188)",77,,,,13,38,12,14
"De 50 y más años (189)",136,,6,29,46,25,,30
,,,,,,,,
"RURAL (200)",7498,59,186,471,849,1431,2984,1518
"De 12 a 14 años (201)",14,,,,,,3,11
"De 15 a 19 años (202)",195,,,,,,128,67
"De 20 a 24 años (203)",765,,,,,2,520,243
"De 25 a 29 años (204)",874,,,,,25,658,191
"De 30 a 34 años (205)",835,,,,,114,586,135
"De 35 a 39 años (206)",864,,,,4,218,530,112
"De 40 a 44 años (207)",715,,,,18,262,335,100
"De 45 a 49 años (208)",608,,,3,51,303,178,73
"De 50 y más años (209)",2628,59,186,468,776,507,46,586
"Sin nivel (210)",1964,39,119,236,373,369,353,475
"De 15 a 19 años (212)",9,,,,,,3,6
"De 20 a 24 años (213)",33,,,,,,20,13
"De 25 a 29 años (214)",45,,,,,1,37,7
"De 30 a 34 años (215)",113,,,,,11,84,18
"De 35 a 39 años (216)",112,,,,1,27,67,17
"De 40 a 44 años (217)",137,,,,3,41,70,23
"De 45 a 49 años (218)",166,,,,10,85,52,19
"De 50 y más años (219)",1349,39,119,236,359,204,20,372
"Educacion Inicial (220)",16,,,,,1,13,2
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",6,,,,,,5,1
"De 30 a 34 años (225)",5,,,,,,5,
"De 35 a 39 años (226)",4,,,,,1,3,
"Primaria (230)",3695,19,61,216,402,765,1643,589
"De 12 a 14 años (231)",6,,,,,,2,4
"De 15 a 19 años (232)",73,,,,,,55,18
"De 20 a 24 años (233)",344,,,,,2,246,96
"De 25 a 29 años (234)",431,,,,,8,345,78
"De 30 a 34 años (235)",450,,,,,58,332,60
"De 35 a 39 años (236)",501,,,,3,119,325,54
"De 40 a 44 años (237)",407,,,,7,143,206,51
"De 45 a 49 años (238)",344,,,3,25,167,109,40
"De 50 y más años (239)",1139,19,61,213,367,268,23,188
"Secundaria (240)",1464,,4,13,55,238,824,330
"De 12 a 14 años (241)",8,,,,,,1,7
"De 15 a 19 años (242)",108,,,,,,67,41
"De 20 a 24 años (243)",326,,,,,,222,104
"De 25 a 29 años (244)",316,,,,,14,232,70
"De 30 a 34 años (245)",207,,,,,36,133,38
"De 35 a 39 años (246)",187,,,,,53,107,27
"De 40 a 44 años (247)",130,,,,6,64,44,16
"De 45 a 49 años (248)",81,,,,12,44,16,9
"De 50 y más años (249)",101,,4,13,37,27,2,18
"Sup. no Univ. incompleta (250)",112,,,,4,11,59,38
"De 15 a 19 años (252)",4,,,,,,2,2
"De 20 a 24 años (253)",33,,,,,,19,14
"De 25 a 29 años (254)",25,,,,,,16,9
"De 30 a 34 años (255)",20,,,,,4,11,5
"De 35 a 39 años (256)",17,,,,,5,8,4
"De 40 a 44 años (257)",6,,,,,1,3,2
"De 45 a 49 años (258)",6,,,,3,1,,2
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",126,,,4,5,22,52,43
"De 20 a 24 años (263)",18,,,,,,8,10
"De 25 a 29 años (264)",27,,,,,,13,14
"De 30 a 34 años (265)",22,,,,,4,12,6
"De 35 a 39 años (266)",26,,,,,7,12,7
"De 40 a 44 años (267)",14,,,,1,5,6,2
"De 45 a 49 años (268)",7,,,,1,3,,3
"De 50 y más años (269)",12,,,4,3,3,1,1
"Sup. Univ. incompleta (270)",36,,1,1,3,6,11,14
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",7,,,,,,2,5
"De 25 a 29 años (274)",8,,,,,,4,4
"De 30 a 34 años (275)",4,,,,,1,1,2
"De 35 a 39 años (276)",4,,,,,2,1,1
"De 40 a 44 años (277)",3,,,,,,2,1
"De 45 a 49 años (278)",2,,,,,2,,
"De 50 y más años (279)",7,,1,1,3,1,,1
"Sup. Univ. completa (280)",85,1,1,1,7,19,29,27
"De 20 a 24 años (283)",3,,,,,,3,
"De 25 a 29 años (284)",16,,,,,2,6,8
"De 30 a 34 años (285)",14,,,,,,8,6
"De 35 a 39 años (286)",13,,,,,4,7,2
"De 40 a 44 años (287)",18,,,,1,8,4,5
"De 45 a 49 años (288)",2,,,,,1,1,
"De 50 y más años (289)",19,1,1,1,6,4,,6
