"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",2028,,,,32,60,755,166,1015
"Técnicos de nivel medio ytrab.asimilados (039)",734,1,,24,99,81,361,62,106
"Jefes y empleados de oficina (040)",932,,,8,173,72,423,70,186
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1897,49,1,602,751,103,241,71,79
"Agricult.trabaj. calif.agrop. y pesquros (042)",2139,123,,1408,502,28,44,10,24
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",839,18,1,283,345,57,95,19,21
"Obreros. construc., conf., papel, fab., instr (044)",1172,9,1,370,598,52,95,26,21
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2820,171,3,1353,983,104,137,34,35
"Otra (046)",176,,,,44,13,90,13,16
"Ocupación no especificada (047)",207,17,,86,56,10,21,8,9
"Hombres (048)",7806,137,2,2555,2451,360,1081,282,938
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",52,,,3,7,1,16,,25
"Profes., científicos e intelectuales (050)",1041,,,,11,23,319,85,603
"Técnicos de nivel medio ytrab.asimilados (051)",395,1,,15,66,52,163,29,69
"Jefes y empleados de oficina (052)",385,,,3,92,36,115,37,102
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",707,4,,161,326,50,86,40,40
"Agricult.trabaj. calif.agrop. y pesquros (054)",1840,66,,1213,463,27,39,10,22
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",647,4,,181,293,52,85,17,15
"Obreros. construc., conf., papel, fab., instr (056)",1151,9,1,362,589,51,94,26,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1360,52,1,602,541,50,70,21,23
"Otra (058)",168,,,,42,13,85,13,15
"Ocupación no especificada (059)",60,1,,15,21,5,9,4,5
"Mujeres (060)",5206,251,4,1582,1143,221,1201,197,607
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",16,,,,4,,4,,8
"Profes., científicos e intelectuales (062)",987,,,,21,37,436,81,412
"Técnicos de nivel medio ytrab.asimilados (063)",339,,,9,33,29,198,33,37
"Jefes y empleados de oficina (064)",547,,,5,81,36,308,33,84
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1190,45,1,441,425,53,155,31,39
"Agricult.trabaj. calif.agrop. y pesquros (066)",299,57,,195,39,1,5,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",192,14,1,102,52,5,10,2,6
"Obreros. construc., conf., papel, fab., instr (068)",21,,,8,9,1,1,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1460,119,2,751,442,54,67,13,12
"Otra (070)",8,,,,2,,5,,1
"Ocupación no especificada (071)",147,16,,71,35,5,12,4,4
,,,,,,,,,
"RURAL (072)",5797,547,10,3949,993,66,154,23,55
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",6,,,3,,1,,,2
"Profes., científicos e intelectuales (074)",144,,,,11,19,72,7,35
"Técnicos de nivel medio ytrab.asimilados (075)",40,,,7,5,4,22,,2
"Jefes y empleados de oficina (076)",39,,,,23,4,9,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",192,10,,110,51,5,11,4,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",3058,296,2,2255,462,13,15,5,10
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",114,3,,64,37,1,8,,1
"Obreros. construc., conf., papel, fab., instr (080)",97,,,49,39,3,5,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2033,228,6,1420,349,13,10,5,2
"Otra (082)",2,,,,,2,,,
"Ocupación no especificada (083)",72,10,2,41,16,1,2,,
"Hombres (084)",4407,310,6,3088,815,42,93,15,38
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",6,,,3,,1,,,2
"Profes., científicos e intelectuales (086)",68,,,,2,4,39,2,21
"Técnicos de nivel medio ytrab.asimilados (087)",24,,,4,3,3,12,,2
"Jefes y empleados de oficina (088)",24,,,,15,3,3,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",63,2,,30,20,5,3,2,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",2701,207,2,2019,433,12,15,5,8
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",76,,,35,32,1,7,,1
"Obreros. construc., conf., papel, fab., instr (092)",95,,,48,38,3,5,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1339,101,4,945,268,8,8,4,1
"Otra (094)",2,,,,,2,,,
"Ocupación no especificada (095)",9,,,4,4,,1,,
"Mujeres (096)",1390,237,4,861,178,24,61,8,17
"Profes., científicos e intelectuales (098)",76,,,,9,15,33,5,14
"Técnicos de nivel medio ytrab.asimilados (099)",16,,,3,2,1,10,,
"Jefes y empleados de oficina (100)",15,,,,8,1,6,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",129,8,,80,31,,8,2,
"Agricult.trabaj. calif.agrop. y pesquros (102)",357,89,,236,29,1,,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",38,3,,29,5,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",694,127,2,475,81,5,2,1,1
"Ocupación no especificada (107)",63,10,2,37,12,1,1,,
