"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",31,31,,17,9,5,,,,,,50
"De 30 a 34 años (025)",43,42,1,11,15,7,6,2,,,1,100
"De 35 a 39 años (026)",17,17,,4,6,3,4,,,,,43
"De 40 a 44 años (027)",31,31,,5,8,8,5,3,2,,,101
"De 45 a 49 años (028)",29,29,2,2,5,2,7,7,2,2,,130
"De 50 y más años (029)",65,65,1,6,6,12,14,14,7,5,,318
"Casado(a) (030)",2049,2014,57,252,404,386,434,225,132,124,35,8100
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",24,18,5,10,3,,,,,,6,16
"De 20 a 24 años (033)",110,103,8,67,22,5,1,,,,7,130
"De 25 a 29 años (034)",209,203,10,63,78,36,16,,,,6,395
"De 30 a 34 años (035)",259,256,2,41,101,58,49,3,2,,3,656
"De 35 a 39 años (036)",309,308,5,25,82,92,78,22,4,,1,977
"De 40 a 44 años (037)",272,271,4,13,41,77,90,33,5,8,1,1050
"De 45 a 49 años (038)",232,228,6,9,26,48,71,43,17,8,4,1029
"De 50 y más años (039)",633,626,17,24,50,70,129,124,104,108,7,3845
"Viudo(a) (040)",267,267,6,25,17,18,56,51,30,64,,1716
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (045)",7,7,,2,1,1,2,,,1,,27
"De 35 a 39 años (046)",5,5,,,3,,2,,,,,14
"De 40 a 44 años (047)",3,3,,,2,,,,1,,,12
"De 45 a 49 años (048)",15,15,,1,2,3,5,3,1,,,64
"De 50 y más años (049)",233,233,6,19,9,14,46,48,28,63,,1592
"Divorciado(a) (050)",14,14,2,1,3,1,2,4,1,,,53
"De 25 a 29 años (054)",1,1,1,,,,,,,,,
"De 40 a 44 años (057)",3,3,,1,1,,1,,,,,7
"De 45 a 49 años (058)",3,3,1,,,,1,1,,,,12
"De 50 y más años (059)",7,7,,,2,1,,3,1,,,34
"Soltero(a) (060)",1700,1411,1274,100,28,5,4,,,,289,187
"De 12 a 14 años (061)",525,525,525,,,,,,,,,
"De 15 a 19 años (062)",568,568,555,12,1,,,,,,,14
"De 20 a 24 años (063)",243,154,119,33,2,,,,,,89,37
"De 25 a 29 años (064)",101,36,19,13,2,2,,,,,65,23
"De 30 a 34 años (065)",74,30,10,12,8,,,,,,44,28
"De 35 a 39 años (066)",33,19,7,7,3,1,1,,,,14,20
"De 40 a 44 años (067)",30,8,4,2,2,,,,,,22,6
"De 45 a 49 años (068)",33,14,5,6,2,,1,,,,19,14
"De 50 y más años (069)",93,57,30,15,8,2,2,,,,36,45
,,,,,,,,,,,,
"URBANA (080)",4725,4363,1141,754,708,551,596,296,167,150,362,11490
"De 12 a 14 años (081)",435,432,430,,2,,,,,,3,4
"De 15 a 19 años (082)",631,586,483,93,9,,1,,,,45,115
"De 20 a 24 años (083)",622,512,125,275,86,20,5,1,,,110,533
"De 25 a 29 años (084)",566,499,25,172,184,80,37,1,,,67,943
"De 30 a 34 años (085)",499,459,14,78,159,108,87,10,2,1,40,1183
"De 35 a 39 años (086)",414,400,12,36,100,114,104,27,5,2,14,1267
"De 40 a 44 años (087)",375,353,3,26,62,87,111,42,14,8,22,1362
"De 45 a 49 años (088)",323,303,10,21,36,53,91,58,23,11,20,1347
"De 50 y más años (089)",860,819,39,53,70,89,160,157,123,128,41,4736
"Conviviente (090)",1400,1312,72,422,329,192,181,62,34,20,88,3378
"De 12 a 14 años (091)",3,,,,,,,,,,3,
"De 15 a 19 años (092)",137,98,18,74,5,,1,,,,39,88
"De 20 a 24 años (093)",323,296,22,185,70,14,4,1,,,27,389
"De 25 a 29 años (094)",297,290,9,100,113,43,24,1,,,7,563
"De 30 a 34 años (095)",208,207,9,28,69,55,39,6,1,,1,549
"De 35 a 39 años (096)",137,135,4,8,34,37,37,12,1,2,2,457
"De 40 a 44 años (097)",106,103,1,11,19,21,31,13,7,,3,391
"De 45 a 49 años (098)",76,76,3,7,8,13,24,14,6,1,,324
"De 50 y más años (099)",113,107,6,9,11,9,21,15,19,17,6,617
"Separado(a) (100)",216,210,5,57,46,32,30,24,10,6,6,676
"De 12 a 14 años (101)",1,1,,,1,,,,,,,2
"De 15 a 19 años (102)",7,5,1,4,,,,,,,2,4
"De 20 a 24 años (103)",23,20,1,15,2,2,,,,,3,25
"De 25 a 29 años (104)",28,28,,14,9,5,,,,,,47
"De 30 a 34 años (105)",38,37,1,10,12,6,6,2,,,1,90
"De 35 a 39 años (106)",15,15,,4,4,3,4,,,,,39
"De 40 a 44 años (107)",27,27,,4,8,6,4,3,2,,,90
"De 45 a 49 años (108)",25,25,1,2,4,1,7,6,2,2,,119
"De 50 y más años (109)",52,52,1,4,6,9,9,13,6,4,,260
"Casado(a) (110)",1541,1512,32,176,298,307,345,169,98,87,29,6124
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",14,10,3,4,3,,,,,,4,10
"De 20 a 24 años (113)",72,67,5,45,12,4,1,,,,5,85
"De 25 a 29 años (114)",158,152,6,44,60,30,12,,,,6,305
"De 30 a 34 años (115)",193,191,,29,72,46,41,2,1,,2,503
"De 35 a 39 años (116)",239,238,4,21,59,73,62,15,4,,1,755
"De 40 a 44 años (117)",212,212,,8,31,60,75,26,4,8,,858
"De 45 a 49 años (118)",186,182,3,6,21,37,57,36,14,8,4,851
"De 50 y más años (119)",466,459,11,19,39,57,97,90,75,71,7,2755
"Viudo(a) (120)",183,183,4,17,13,14,35,38,25,37,,1127
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (125)",5,5,,1,1,1,1,,,1,,21
"De 35 a 39 años (126)",2,2,,,2,,,,,,,4
"De 40 a 44 años (127)",3,3,,,2,,,,1,,,12
"De 45 a 49 años (128)",7,7,,1,1,2,1,1,1,,,28
"De 50 y más años (129)",162,162,4,12,7,11,32,37,23,36,,1055
"Divorciado(a) (130)",12,12,2,1,3,1,2,3,,,,39
"De 25 a 29 años (134)",1,1,1,,,,,,,,,
"De 40 a 44 años (137)",3,3,,1,1,,1,,,,,7
"De 45 a 49 años (138)",3,3,1,,,,1,1,,,,12
"De 50 y más años (139)",5,5,,,2,1,,2,,,,20
"Soltero(a) (140)",1373,1134,1026,81,19,5,3,,,,239,146
"De 12 a 14 años (141)",430,430,430,,,,,,,,,
"De 15 a 19 años (142)",473,473,461,11,1,,,,,,,13
"De 20 a 24 años (143)",203,128,97,29,2,,,,,,75,33
"De 25 a 29 años (144)",79,25,9,12,2,2,,,,,54,22
"De 30 a 34 años (145)",55,19,4,10,5,,,,,,36,20
"De 35 a 39 años (146)",21,10,4,3,1,1,1,,,,11,12
"De 40 a 44 años (147)",24,5,2,2,1,,,,,,19,4
"De 45 a 49 años (148)",26,10,2,5,2,,1,,,,16,13
"De 50 y más años (149)",62,34,17,9,5,2,1,,,,28,29
,,,,,,,,,,,,
"RURAL (160)",1285,1218,298,195,197,146,160,87,53,82,67,3700
"De 12 a 14 años (161)",97,96,95,1,,,,,,,1,1
"De 15 a 19 años (162)",128,125,100,21,3,1,,,,,3,30
"De 20 a 24 años (163)",132,113,26,59,22,6,,,,,19,121
"De 25 a 29 años (164)",136,122,18,44,34,21,5,,,,14,196
"De 30 a 34 años (165)",136,125,9,21,49,24,20,1,1,,11,293
"De 35 a 39 años (166)",124,121,4,11,41,26,30,9,,,3,356
"De 40 a 44 años (167)",98,94,8,8,18,27,21,8,2,2,4,302
"De 45 a 49 años (168)",86,83,11,7,8,17,22,14,4,,3,297
"De 50 y más años (169)",348,339,27,23,22,24,62,55,46,80,9,2104
"Conviviente (170)",328,318,22,83,70,56,43,15,12,17,10,977
"De 12 a 14 años (171)",1,1,,1,,,,,,,,1
"De 15 a 19 años (172)",23,22,4,14,3,1,,,,,1,23
"De 20 a 24 años (173)",50,47,1,31,10,5,,,,,3,66
"De 25 a 29 años (174)",60,57,4,21,16,15,1,,,,3,102
"De 30 a 34 años (175)",44,42,1,5,14,11,11,,,,2,116
"De 35 a 39 años (176)",37,37,,3,13,7,12,2,,,,112
"De 40 a 44 años (177)",28,28,2,2,7,8,5,1,1,2,,97
"De 45 a 49 años (178)",21,21,4,3,1,4,4,4,1,,,71
"De 50 y más años (179)",64,63,6,3,6,5,10,8,10,15,1,389
"Separado(a) (180)",36,35,1,9,8,7,6,2,1,1,1,103
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 20 a 24 años (183)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (184)",3,3,,3,,,,,,,,3
"De 30 a 34 años (185)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (186)",2,2,,,2,,,,,,,4
"De 40 a 44 años (187)",4,4,,1,,2,1,,,,,11
"De 45 a 49 años (188)",4,4,1,,1,1,,1,,,,11
"De 50 y más años (189)",13,13,,2,,3,5,1,1,1,,58
"Casado(a) (190)",508,502,25,76,106,79,89,56,34,37,6,1976
"De 15 a 19 años (192)",10,8,2,6,,,,,,,2,6
"De 20 a 24 años (193)",38,36,3,22,10,1,,,,,2,45
"De 25 a 29 años (194)",51,51,4,19,18,6,4,,,,,90
"De 30 a 34 años (195)",66,65,2,12,29,12,8,1,1,,1,153
"De 35 a 39 años (196)",70,70,1,4,23,19,16,7,,,,222
"De 40 a 44 años (197)",60,59,4,5,10,17,15,7,1,,1,192
"De 45 a 49 años (198)",46,46,3,3,5,11,14,7,3,,,178
"De 50 y más años (199)",167,167,6,5,11,13,32,34,29,37,,1090
"Viudo(a) (200)",84,84,2,8,4,4,21,13,5,27,,589
"De 30 a 34 años (205)",2,2,,1,,,1,,,,,6
"De 35 a 39 años (206)",3,3,,,1,,2,,,,,10
"De 45 a 49 años (208)",8,8,,,1,1,4,2,,,,36
"De 50 y más años (209)",71,71,2,7,2,3,14,11,5,27,,537
"Divorciado(a) (210)",2,2,,,,,,1,1,,,14
"De 50 y más años (219)",2,2,,,,,,1,1,,,14
"Soltero(a) (220)",327,277,248,19,9,,1,,,,50,41
"De 12 a 14 años (221)",95,95,95,,,,,,,,,
"De 15 a 19 años (222)",95,95,94,1,,,,,,,,1
"De 20 a 24 años (223)",40,26,22,4,,,,,,,14,4
"De 25 a 29 años (224)",22,11,10,1,,,,,,,11,1
"De 30 a 34 años (225)",19,11,6,2,3,,,,,,8,8
"De 35 a 39 años (226)",12,9,3,4,2,,,,,,3,8
"De 40 a 44 años (227)",6,3,2,,1,,,,,,3,2
"De 45 a 49 años (228)",7,4,3,1,,,,,,,3,1
"De 50 y más años (229)",31,23,13,6,3,,1,,,,8,16
