"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",84,,,,15,8,30,12,19
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",212,14,,76,81,8,24,3,6
"Agricult.trabaj. calif.agrop. y pesquros (042)",632,57,,307,215,15,24,8,6
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",84,5,,27,36,2,9,2,3
"Obreros. construc., conf., papel, fab., instr (044)",139,4,,27,81,4,11,8,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",714,50,,313,272,26,38,9,6
"Otra (046)",5,,,,3,,,2,
"Ocupación no especificada (047)",71,7,,37,18,1,6,,2
"Hombres (048)",1444,30,,424,552,56,151,54,177
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",15,,,,2,1,3,3,6
"Profes., científicos e intelectuales (050)",187,,,,,5,46,5,131
"Técnicos de nivel medio ytrab.asimilados (051)",41,2,,1,6,6,13,7,6
"Jefes y empleados de oficina (052)",55,,,,12,7,12,10,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",59,,,15,27,3,9,2,3
"Agricult.trabaj. calif.agrop. y pesquros (054)",418,12,,185,177,13,19,7,5
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",68,1,,19,33,2,8,2,3
"Obreros. construc., conf., papel, fab., instr (056)",133,3,,25,78,4,11,8,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",433,10,,164,206,14,27,8,4
"Otra (058)",5,,,,3,,,2,
"Ocupación no especificada (059)",30,2,,15,8,1,3,,1
"Mujeres (060)",895,110,,365,191,29,119,9,72
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",3,,,,2,,1,,
"Profes., científicos e intelectuales (062)",131,,,,11,5,54,3,58
"Técnicos de nivel medio ytrab.asimilados (063)",21,1,,1,1,4,11,1,2
"Jefes y empleados de oficina (064)",29,,,,3,1,18,2,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",153,14,,61,54,5,15,1,3
"Agricult.trabaj. calif.agrop. y pesquros (066)",214,45,,122,38,2,5,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",16,4,,8,3,,1,,
"Obreros. construc., conf., papel, fab., instr (068)",6,1,,2,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",281,40,,149,66,12,11,1,2
"Ocupación no especificada (071)",41,5,,22,10,,3,,1
,,,,,,,,,
"RURAL (072)",1234,251,3,573,303,27,31,23,23
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",4,,,,3,1,,,
"Profes., científicos e intelectuales (074)",22,,,,2,3,4,1,12
"Técnicos de nivel medio ytrab.asimilados (075)",5,,,,,,2,1,2
"Jefes y empleados de oficina (076)",2,,,,,,,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",21,2,,12,6,,,,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",581,131,2,296,125,4,8,13,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",20,2,,5,11,1,,1,
"Obreros. construc., conf., papel, fab., instr (080)",27,,,7,11,3,2,4,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",542,115,1,251,139,14,15,3,4
"Ocupación no especificada (083)",10,1,,2,6,1,,,
"Hombres (084)",745,58,,351,249,20,26,23,18
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",4,,,,3,1,,,
"Profes., científicos e intelectuales (086)",15,,,,1,1,2,1,10
"Técnicos de nivel medio ytrab.asimilados (087)",5,,,,,,2,1,2
"Jefes y empleados de oficina (088)",2,,,,,,,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",5,,,3,2,,,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",387,36,,214,112,3,8,13,1
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",19,2,,5,10,1,,1,
"Obreros. construc., conf., papel, fab., instr (092)",25,,,5,11,3,2,4,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",278,20,,124,105,11,12,3,3
"Ocupación no especificada (095)",5,,,,5,,,,
"Mujeres (096)",489,193,3,222,54,7,5,,5
"Profes., científicos e intelectuales (098)",7,,,,1,2,2,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",16,2,,9,4,,,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",194,95,2,82,13,1,,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",1,,,,1,,,,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,2,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",264,95,1,127,34,3,3,,1
"Ocupación no especificada (107)",5,1,,2,1,1,,,
