"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Activid.inmobil., empres. y alquileres (128)",8,5,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",38,37,1,,,,,
"Enseñanza (130)",243,234,,8,,1,,
"Servicios sociales y de salud (131)",53,52,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",17,6,,11,,,,
"Hogares privados con servicio doméstico (133)",68,,,,,,68,
"Actividad economica no especificada (135)",45,14,2,22,2,5,,
,,,,,,,,
"RURAL (136)",4157,318,1093,1916,4,523,48,255
"Agric., ganadería, caza y silvicultura (137)",2948,1,766,1675,2,504,,
"Pesca (138)",1,,,1,,,,
"Industrias manufactureras (140)",118,1,35,78,2,2,,
"Suministro de electricidad, gas y agua (141)",33,,27,6,,,,
"Construcción (142)",253,12,225,16,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",63,5,1,55,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",4,,,4,,,,
"Comercio al por menor (146)",59,5,1,51,,2,,
"Hoteles y restaurantes (147)",16,1,,13,,2,,
"Trans., almac. y comunicaciones (148)",12,4,1,7,,,,
"Activid.inmobil., empres. y alquileres (150)",18,12,3,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",45,30,15,,,,,
"Enseñanza (152)",222,217,,5,,,,
"Servicios sociales y de salud (153)",21,19,1,1,,,,
"Otras activ. serv.comun.soc y personales (154)",25,5,4,16,,,,
"Hogares privados con servicio doméstico (155)",48,,,,,,48,
"Actividad economica no especificada (157)",79,11,15,41,,12,,
"Desocupado (158)",255,,,,,,,255
"Hombres (159)",3561,225,1040,1765,4,316,9,202
"Agric., ganadería, caza y silvicultura (160)",2653,1,726,1616,2,308,,
"Pesca (161)",1,,,1,,,,
"Industrias manufactureras (163)",100,1,34,61,2,2,,
"Suministro de electricidad, gas y agua (164)",32,,26,6,,,,
"Construcción (165)",249,12,221,16,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",30,3,1,26,,,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",4,,,4,,,,
"Comercio al por menor (169)",26,3,1,22,,,,
"Hoteles y restaurantes (170)",4,1,,3,,,,
"Trans., almac. y comunicaciones (171)",12,4,1,7,,,,
"Activid.inmobil., empres. y alquileres (173)",11,6,3,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",36,22,14,,,,,
"Enseñanza (175)",156,154,,2,,,,
"Servicios sociales y de salud (176)",13,11,1,1,,,,
"Otras activ. serv.comun.soc y personales (177)",14,3,2,9,,,,
"Hogares privados con servicio doméstico (178)",9,,,,,,9,
"Actividad economica no especificada (180)",39,7,11,16,,5,,
"Desocupado (181)",202,,,,,,,202
"Mujeres (182)",596,93,53,151,,207,39,53
"Agric., ganadería, caza y silvicultura (183)",295,,40,59,,196,,
"Industrias manufactureras (186)",18,,1,17,,,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",33,2,,29,,2,,
"Comercio al por menor (192)",33,2,,29,,2,,
"Hoteles y restaurantes (193)",12,,,10,,2,,
"Activid.inmobil., empres. y alquileres (196)",7,6,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,8,1,,,,,
"Enseñanza (198)",66,63,,3,,,,
"Servicios sociales y de salud (199)",8,8,,,,,,
"Otras activ. serv.comun.soc y personales (200)",11,2,2,7,,,,
"Hogares privados con servicio doméstico (201)",39,,,,,,39,
"Actividad economica no especificada (203)",40,4,4,25,,7,,
