"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",4246,150,2170,1297,551,78
"Ocupación no especificada (035)",387,1,185,114,63,24
,,,,,,
"URBANA (036)",24084,437,11877,7480,3619,671
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",17,,,10,6,1
"Profes., científicos e intelectuales (038)",407,,136,189,74,8
"Técnicos de nivel medio y trab. asimilados (039)",733,1,350,306,64,12
"Jefes y empleados de oficina (040)",516,,284,179,49,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2313,39,750,858,582,84
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3122,32,1152,1034,691,213
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",3382,19,2190,889,253,31
"Obreros construc., conf., papel, fab., instr. (044)",1717,4,643,653,375,42
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11133,339,5994,3144,1410,246
"Otra (046)",20,,2,9,9,
"Ocupación no especificada (047)",724,3,376,209,106,30
"Hombres (048)",16538,289,8040,5077,2600,532
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",13,,,9,4,
"Profes., científicos e intelectuales (050)",204,,48,92,56,8
"Técnicos de nivel medio y trab. asimilados (051)",532,1,233,237,52,9
"Jefes y empleados de oficina (052)",333,,174,120,35,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",889,18,295,338,209,29
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2660,18,928,900,615,199
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2146,16,1338,554,207,31
"Obreros construc., conf., papel, fab., instr. (056)",1678,4,623,637,372,42
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",7647,230,4180,2066,979,192
"Otra (058)",20,,2,9,9,
"Ocupación no especificada (059)",416,2,219,115,62,18
"Mujeres (060)",7546,148,3837,2403,1019,139
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,1,2,1
"Profes., científicos e intelectuales (062)",203,,88,97,18,
"Técnicos de nivel medio y trab. asimilados (063)",201,,117,69,12,3
"Jefes y empleados de oficina (064)",183,,110,59,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1424,21,455,520,373,55
"Agricult. trabaj. calif.agrop. y pesqueros (066)",462,14,224,134,76,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1236,3,852,335,46,
"Obreros construc., conf., papel, fab., instr. (068)",39,,20,16,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3486,109,1814,1078,431,54
"Ocupación no especificada (071)",308,1,157,94,44,12
,,,,,,
"RURAL (072)",6600,169,2605,1892,1423,511
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,,2,2,
"Profes., científicos e intelectuales (074)",99,,39,36,23,1
"Técnicos de nivel medio y trab. asimilados (075)",72,,29,33,10,
"Jefes y empleados de oficina (076)",42,,24,12,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",235,4,77,95,49,10
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1746,6,313,523,598,306
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",209,,126,65,17,1
"Obreros construc., conf., papel, fab., instr. (080)",263,4,83,113,54,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3726,154,1833,957,624,158
"Otra (082)",1,,1,,,
"Ocupación no especificada (083)",203,1,80,56,40,26
"Hombres (084)",5348,124,2045,1510,1212,457
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,,2,1,
"Profes., científicos e intelectuales (086)",40,,12,10,17,1
"Técnicos de nivel medio y trab. asimilados (087)",47,,19,18,10,
"Jefes y empleados de oficina (088)",21,,7,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",98,3,29,44,19,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1643,5,275,499,568,296
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",158,,95,48,14,1
"Obreros construc., conf., papel, fab., instr. (092)",247,2,78,106,53,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2966,113,1477,738,504,134
"Otra (094)",1,,1,,,
"Ocupación no especificada (095)",124,1,52,36,21,14
"Mujeres (096)",1252,45,560,382,211,54
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",59,,27,26,6,
"Técnicos de nivel medio y trab. asimilados (099)",25,,10,15,,
"Jefes y empleados de oficina (100)",21,,17,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",137,1,48,51,30,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",103,1,38,24,30,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",51,,31,17,3,
"Obreros construc., conf., papel, fab., instr. (104)",16,2,5,7,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",760,41,356,219,120,24
"Ocupación no especificada (107)",79,,28,20,19,12
