"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",17554,27089,26017,730,96,2.7,
"De 12 a 14 años (041)",2088,15,15,2,100,13.3,
"De 15 a 19 años (042)",3629,456,450,131,98.7,28.7,
"De 20 a 24 años (043)",1991,1704,1671,220,98.1,12.9,
"De 25 a 29 años (044)",1766,2600,2557,172,98.3,6.6,
"De 30 a 34 años (045)",1589,3098,3018,106,97.4,3.4,
"De 35 a 39 años (046)",1501,3473,3365,68,96.9,2,
"De 40 a 44 años (047)",1507,3944,3831,28,97.1,0.7,
"De 45 a 49 años (048)",1283,3630,3497,3,96.3,0.1,
"De 50 y más años (049)",2200,8169,7613,,93.2,,
"Sup. no Univ. incompleta (050)",3014,4035,3923,141,97.2,3.5,
"De 15 a 19 años (052)",576,62,61,20,98.4,32.3,
"De 20 a 24 años (053)",647,309,307,46,99.4,14.9,
"De 25 a 29 años (054)",471,505,500,41,99,8.1,
"De 30 a 34 años (055)",324,530,525,16,99.1,3,
"De 35 a 39 años (056)",298,613,600,14,97.9,2.3,
"De 40 a 44 años (057)",251,597,589,4,98.7,0.7,
"De 45 a 49 años (058)",168,426,410,,96.2,,
"De 50 y más años (059)",279,993,931,,93.8,,
"Sup. no Univ. completa (060)",4951,7953,7642,208,96.1,2.6,
"De 20 a 24 años (063)",642,252,250,37,99.2,14.7,
"De 25 a 29 años (064)",788,553,550,54,99.5,9.8,
"De 30 a 34 años (065)",740,956,937,61,98,6.4,
"De 35 a 39 años (066)",747,1183,1168,43,98.7,3.6,
"De 40 a 44 años (067)",656,1218,1198,12,98.4,1,
"De 45 a 49 años (068)",556,1184,1136,1,95.9,0.1,
"De 50 y más años (069)",822,2607,2403,,92.2,,
"Sup. Univ. incompleta (070)",1598,1315,1275,65,97,4.9,
"De 15 a 19 años (072)",386,33,33,8,100,24.2,
"De 20 a 24 años (073)",549,140,140,23,100,16.4,
"De 25 a 29 años (074)",205,162,160,12,98.8,7.4,
"De 30 a 34 años (075)",124,203,201,13,99,6.4,
"De 35 a 39 años (076)",91,156,154,4,98.7,2.6,
"De 40 a 44 años (077)",83,153,149,4,97.4,2.6,
"De 45 a 49 años (078)",57,136,129,1,94.9,0.7,
"De 50 y más años (079)",103,332,309,,93.1,,
"Sup. Univ. completa (080)",2656,4022,3879,109,96.4,2.7,
"De 20 a 24 años (083)",207,73,70,14,95.9,19.2,
"De 25 a 29 años (084)",426,239,234,36,97.9,15.1,
"De 30 a 34 años (085)",430,469,468,32,99.8,6.8,
"De 35 a 39 años (086)",418,557,550,19,98.7,3.4,
"De 40 a 44 años (087)",356,587,572,7,97.4,1.2,
"De 45 a 49 años (088)",294,548,530,1,96.7,0.2,
"De 50 y más años (089)",525,1549,1455,,93.9,,
,,,,,,,
"URBANA (100)",40589,93918,86780,1437,92.4,1.5,
"De 12 a 14 años (101)",3073,23,22,6,95.7,26.1,
"De 15 a 19 años (102)",4528,615,607,166,98.7,27,
"De 20 a 24 años (103)",4106,2791,2744,367,98.3,13.1,
"De 25 a 29 años (104)",3907,4732,4660,343,98.5,7.2,
"De 30 a 34 años (105)",3709,6578,6431,279,97.8,4.2,
"De 35 a 39 años (106)",3677,7882,7689,190,97.6,2.4,
"De 40 a 44 años (107)",3604,9167,8881,79,96.9,0.9,
"De 45 a 49 años (108)",3103,9030,8602,7,95.3,0.1,
"De 50 y más años (109)",10882,53100,47144,,88.8,,
"Sin nivel (110)",3585,18575,15911,43,85.7,0.2,
"De 12 a 14 años (111)",36,,,,,,
"De 15 a 19 años (112)",64,17,17,2,100,11.8,
"De 20 a 24 años (113)",90,67,60,7,89.6,10.4,
"De 25 a 29 años (114)",81,110,108,7,98.2,6.4,
"De 30 a 34 años (115)",140,302,294,10,97.4,3.3,
"De 35 a 39 años (116)",201,524,512,12,97.7,2.3,
"De 40 a 44 años (117)",197,603,578,4,95.9,0.7,
"De 45 a 49 años (118)",220,834,778,1,93.3,0.1,
"De 50 y más años (119)",2556,16118,13564,,84.2,,
"Educacion Inicial (120)",81,96,92,5,95.8,5.2,
"De 12 a 14 años (121)",9,,,,,,
"De 15 a 19 años (122)",13,4,4,2,100,50,
"De 20 a 24 años (123)",12,9,9,1,100,11.1,
"De 25 a 29 años (124)",25,39,39,2,100,5.1,
"De 30 a 34 años (125)",10,20,17,,85,,
"De 35 a 39 años (126)",12,24,23,,95.8,,
"Primaria (130)",9804,34421,31466,268,91.4,0.8,
"De 12 a 14 años (131)",1151,9,8,4,88.9,44.4,
"De 15 a 19 años (132)",373,106,104,21,98.1,19.8,
"De 20 a 24 años (133)",437,500,495,58,99,11.6,
"De 25 a 29 años (134)",525,948,928,51,97.9,5.4,
"De 30 a 34 años (135)",609,1475,1434,66,97.2,4.5,
"De 35 a 39 años (136)",638,1865,1810,43,97.1,2.3,
"De 40 a 44 años (137)",742,2511,2389,24,95.1,1,
"De 45 a 49 años (138)",715,2842,2657,1,93.5,,
"De 50 y más años (139)",4614,24165,21641,,89.6,,
"Secundaria (140)",15765,24657,23697,638,96.1,2.6,
"De 12 a 14 años (141)",1877,14,14,2,100,14.3,
"De 15 a 19 años (142)",3194,399,394,114,98.7,28.6,
"De 20 a 24 años (143)",1739,1512,1482,193,98,12.8,
"De 25 a 29 años (144)",1557,2291,2256,150,98.5,6.5,
"De 30 a 34 años (145)",1430,2756,2686,88,97.5,3.2,
"De 35 a 39 años (146)",1353,3116,3025,63,97.1,2,
"De 40 a 44 años (147)",1380,3623,3525,25,97.3,0.7,
"De 45 a 49 años (148)",1166,3255,3146,3,96.7,0.1,
"De 50 y más años (149)",2069,7691,7169,,93.2,,
"Sup. no Univ. incompleta (150)",2711,3637,3540,126,97.3,3.5,
"De 15 a 19 años (152)",514,58,57,19,98.3,32.8,
"De 20 a 24 años (153)",566,276,274,41,99.3,14.9,
"De 25 a 29 años (154)",428,463,458,37,98.9,8,
"De 30 a 34 años (155)",298,495,490,15,99,3,
"De 35 a 39 años (156)",275,563,551,11,97.9,2,
"De 40 a 44 años (157)",235,553,548,3,99.1,0.5,
"De 45 a 49 años (158)",143,350,337,,96.3,,
"De 50 y más años (159)",252,879,825,,93.9,,
"Sup. no Univ. completa (160)",4544,7327,7048,192,96.2,2.6,
"De 20 a 24 años (163)",544,226,226,32,100,14.2,
"De 25 a 29 años (164)",697,496,493,51,99.4,10.3,
"De 30 a 34 años (165)",692,887,870,57,98.1,6.4,
"De 35 a 39 años (166)",705,1099,1086,40,98.8,3.6,
"De 40 a 44 años (167)",618,1149,1130,12,98.3,1,
"De 45 a 49 años (168)",519,1083,1042,,96.2,,
"De 50 y más años (169)",769,2387,2201,,92.2,,
"Sup. Univ. incompleta (170)",1525,1276,1236,60,96.9,4.7,
"De 15 a 19 años (172)",370,31,31,8,100,25.8,
"De 20 a 24 años (173)",522,131,131,21,100,16,
"De 25 a 29 años (174)",187,148,146,10,98.6,6.8,
"De 30 a 34 años (175)",115,195,193,13,99,6.7,
"De 35 a 39 años (176)",89,152,150,3,98.7,2,
"De 40 a 44 años (177)",83,153,149,4,97.4,2.6,
"De 45 a 49 años (178)",56,134,127,1,94.8,0.7,
"De 50 y más años (179)",103,332,309,,93.1,,
"Sup. Univ. completa (180)",2574,3929,3790,105,96.5,2.7,
"De 20 a 24 años (183)",196,70,67,14,95.7,20,
"De 25 a 29 años (184)",407,237,232,35,97.9,14.8,
"De 30 a 34 años (185)",415,448,447,30,99.8,6.7,
"De 35 a 39 años (186)",404,539,532,18,98.7,3.3,
"De 40 a 44 años (187)",349,575,562,7,97.7,1.2,
"De 45 a 49 años (188)",284,532,515,1,96.8,0.2,
"De 50 y más años (189)",519,1528,1435,,93.9,,
,,,,,,,
"RURAL (200)",5185,13698,12421,226,90.7,1.6,
"De 12 a 14 años (201)",402,1,1,,100,,
"De 15 a 19 años (202)",642,98,96,30,98,30.6,
"De 20 a 24 años (203)",626,438,428,60,97.7,13.7,
"De 25 a 29 años (204)",546,759,742,57,97.8,7.5,
"De 30 a 34 años (205)",428,912,891,42,97.7,4.6,
"De 35 a 39 años (206)",417,1154,1110,27,96.2,2.3,
"De 40 a 44 años (207)",412,1344,1265,10,94.1,0.7,
"De 45 a 49 años (208)",426,1608,1512,,94,,
"De 50 y más años (209)",1286,7384,6376,,86.3,,
"Sin nivel (210)",782,4384,3705,24,84.5,0.5,
"De 12 a 14 años (211)",7,,,,,,
"De 15 a 19 años (212)",18,7,6,2,85.7,28.6,
"De 20 a 24 años (213)",22,25,23,2,92,8,
"De 25 a 29 años (214)",36,81,79,10,97.5,12.3,
"De 30 a 34 años (215)",38,122,118,3,96.7,2.5,
"De 35 a 39 años (216)",44,158,156,6,98.7,3.8,
"De 40 a 44 años (217)",62,275,252,1,91.6,0.4,
"De 45 a 49 años (218)",50,233,213,,91.4,,
"De 50 y más años (219)",505,3483,2858,,82.1,,
"Educacion Inicial (220)",6,7,7,1,100,14.3,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",2,3,3,1,100,33.3,
"De 25 a 29 años (224)",1,1,1,,100,,
"De 30 a 34 años (225)",2,3,3,,100,,
"Primaria (230)",1743,5719,5284,72,92.4,1.3,
"De 12 a 14 años (231)",184,,,,,,
"De 15 a 19 años (232)",110,28,28,10,100,35.7,
"De 20 a 24 años (233)",133,147,144,19,98,12.9,
"De 25 a 29 años (234)",129,253,246,15,97.2,5.9,
"De 30 a 34 años (235)",131,312,307,14,98.4,4.5,
"De 35 a 39 años (236)",144,483,461,9,95.4,1.9,
"De 40 a 44 años (237)",162,623,588,5,94.4,0.8,
"De 45 a 49 años (238)",186,805,764,,94.9,,
"De 50 y más años (239)",564,3068,2746,,89.5,,
"Secundaria (240)",1789,2432,2320,90,95.4,3.7,
"De 12 a 14 años (241)",211,1,1,,100,,
"De 15 a 19 años (242)",435,57,56,17,98.2,29.8,
"De 20 a 24 años (243)",252,192,189,26,98.4,13.5,
"De 25 a 29 años (244)",209,309,301,22,97.4,7.1,
"De 30 a 34 años (245)",159,342,332,18,97.1,5.3,
"De 35 a 39 años (246)",148,357,340,4,95.2,1.1,
"De 40 a 44 años (247)",127,321,306,3,95.3,0.9,
"De 45 a 49 años (248)",117,375,351,,93.6,,
"De 50 y más años (249)",131,478,444,,92.9,,
"Sup. no Univ. incompleta (250)",303,398,383,15,96.2,3.8,
"De 15 a 19 años (252)",62,4,4,1,100,25,
"De 20 a 24 años (253)",81,33,33,5,100,15.2,
"De 25 a 29 años (254)",43,42,42,4,100,9.5,
"De 30 a 34 años (255)",26,35,35,1,100,2.9,
"De 35 a 39 años (256)",23,50,49,3,98,6,
"De 40 a 44 años (257)",16,44,41,1,93.2,2.3,
"De 45 a 49 años (258)",25,76,73,,96.1,,
"De 50 y más años (259)",27,114,106,,93,,
"Sup. no Univ. completa (260)",407,626,594,15,94.9,2.4,
"De 20 a 24 años (263)",98,26,24,5,92.3,19.2,
"De 25 a 29 años (264)",91,57,57,3,100,5.3,
"De 30 a 34 años (265)",48,69,67,4,97.1,5.8,
"De 35 a 39 años (266)",42,84,82,3,97.6,3.6,
"De 40 a 44 años (267)",38,69,68,,98.6,,
"De 45 a 49 años (268)",37,101,94,,93.1,,
"De 50 y más años (269)",53,220,202,,91.8,,
"Sup. Univ. incompleta (270)",73,39,39,5,100,12.8,
"De 15 a 19 años (272)",16,2,2,,100,,
"De 20 a 24 años (273)",27,9,9,2,100,22.2,
"De 25 a 29 años (274)",18,14,14,2,100,14.3,
"De 30 a 34 años (275)",9,8,8,,100,,
"De 35 a 39 años (276)",2,4,4,1,100,25,
"De 45 a 49 años (278)",1,2,2,,100,,
"Sup. Univ. completa (280)",82,93,89,4,95.7,4.3,
"De 20 a 24 años (283)",11,3,3,,100,,
"De 25 a 29 años (284)",19,2,2,1,100,50,
"De 30 a 34 años (285)",15,21,21,2,100,9.5,
"De 35 a 39 años (286)",14,18,18,1,100,5.6,
"De 40 a 44 años (287)",7,12,10,,83.3,,
"De 45 a 49 años (288)",10,16,15,,93.8,,
"De 50 y más años (289)",6,21,20,,95.2,,
