"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",1217,18,327,509,291,72
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",12,,,3,9,
"Profes., científicos e intelectuales (038)",295,,53,187,55,
"Técnicos de nivel medio y trab. asimilados (039)",30,,7,17,5,1
"Jefes y empleados de oficina (040)",55,,12,25,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",119,,29,53,21,16
"Agricult. trabaj. calif.agrop. y pesqueros (042)",317,,64,120,98,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",26,,3,8,13,2
"Obreros construc., conf., papel, fab., instr. (044)",48,,6,27,14,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",244,18,134,41,39,12
"Otra (046)",20,,8,10,2,
"Ocupación no especificada (047)",51,,11,18,17,5
"Hombres (048)",857,12,212,351,222,60
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",10,,,2,8,
"Profes., científicos e intelectuales (050)",173,,26,110,37,
"Técnicos de nivel medio y trab. asimilados (051)",20,,3,14,2,1
"Jefes y empleados de oficina (052)",32,,8,13,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",59,,13,20,13,13
"Agricult. trabaj. calif.agrop. y pesqueros (054)",290,,55,112,91,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",25,,3,7,13,2
"Obreros construc., conf., papel, fab., instr. (056)",47,,6,26,14,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",150,12,82,27,22,7
"Otra (058)",20,,8,10,2,
"Ocupación no especificada (059)",31,,8,10,9,4
"Mujeres (060)",360,6,115,158,69,12
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,1,1,
"Profes., científicos e intelectuales (062)",122,,27,77,18,
"Técnicos de nivel medio y trab. asimilados (063)",10,,4,3,3,
"Jefes y empleados de oficina (064)",23,,4,12,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",60,,16,33,8,3
"Agricult. trabaj. calif.agrop. y pesqueros (066)",27,,9,8,7,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1,,,1,,
"Obreros construc., conf., papel, fab., instr. (068)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",94,6,52,14,17,5
"Ocupación no especificada (071)",20,,3,8,8,1
,,,,,,
"RURAL (072)",4963,70,1665,1679,1240,309
"Profes., científicos e intelectuales (074)",155,,37,98,20,
"Técnicos de nivel medio y trab. asimilados (075)",29,,11,15,2,1
"Jefes y empleados de oficina (076)",13,,6,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",47,,18,16,12,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3169,,759,1179,978,253
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",34,,10,14,8,2
"Obreros construc., conf., papel, fab., instr. (080)",47,,16,25,6,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1302,69,748,278,168,39
"Ocupación no especificada (083)",167,1,60,48,45,13
"Hombres (084)",4443,58,1469,1516,1127,273
"Profes., científicos e intelectuales (086)",105,,24,65,16,
"Técnicos de nivel medio y trab. asimilados (087)",17,,6,8,2,1
"Jefes y empleados de oficina (088)",10,,4,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",29,,11,11,6,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2997,,720,1124,920,233
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",32,,8,14,8,2
"Obreros construc., conf., papel, fab., instr. (092)",46,,15,25,6,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1111,57,650,233,144,27
"Ocupación no especificada (095)",96,1,31,31,24,9
"Mujeres (096)",520,12,196,163,113,36
"Profes., científicos e intelectuales (098)",50,,13,33,4,
"Técnicos de nivel medio y trab. asimilados (099)",12,,5,7,,
"Jefes y empleados de oficina (100)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",18,,7,5,6,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",172,,39,55,58,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2,,2,,,
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",191,12,98,45,24,12
"Ocupación no especificada (107)",71,,29,17,21,4
