"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PARINACOCHAS (000)",10292,2025,1811,4470,98,1407,190,291
"Agric., ganadería, caza y silvicultura (001)",4469,9,776,2471,52,1161,,
"Pesca (002)",1,,1,,,,,
"Explotación de minas y canteras (003)",986,60,372,542,4,8,,
"Industrias manufactureras (004)",317,7,103,166,8,33,,
"Suministro de electricidad, gas y agua (005)",20,10,10,,,,,
"Construcción (006)",400,25,291,61,6,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",883,62,20,698,8,95,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",43,4,15,21,,3,,
"Comercio al por mayor (009)",18,3,,12,,3,,
"Comercio al por menor (010)",822,55,5,665,8,89,,
"Hoteles y restaurantes (011)",248,69,18,135,8,18,,
"Trans., almac. y comunicaciones (012)",255,77,47,126,2,3,,
"Intermediación financiera (013)",13,12,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",138,96,18,21,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",298,252,46,,,,,
"Enseñanza (016)",1077,1004,,72,,1,,
"Servicios sociales y de salud (017)",191,175,2,12,2,,,
"Otras activ. serv.comun.soc y personales (018)",109,40,7,54,2,6,,
"Hogares privados con servicio doméstico (019)",190,,,,,,190,
"Actividad economica no especificada (021)",406,127,100,112,2,65,,
"Desocupado (022)",291,,,,,,,291
"Hombres (023)",6986,1188,1584,3200,73,722,21,198
"Agric., ganadería, caza y silvicultura (024)",3233,6,607,1963,44,613,,
"Pesca (025)",1,,1,,,,,
"Explotación de minas y canteras (026)",908,50,355,491,4,8,,
"Industrias manufactureras (027)",228,4,96,99,5,24,,
"Suministro de electricidad, gas y agua (028)",19,9,10,,,,,
"Construcción (029)",388,21,287,58,6,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",373,29,19,299,4,22,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,3,15,20,,2,,
"Comercio al por mayor (032)",8,1,,7,,,,
"Comercio al por menor (033)",325,25,4,272,4,20,,
"Hoteles y restaurantes (034)",65,19,12,29,2,3,,
"Trans., almac. y comunicaciones (035)",243,72,45,121,2,3,,
"Intermediación financiera (036)",7,6,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",107,71,16,19,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",231,188,43,,,,,
"Enseñanza (039)",573,548,,25,,,,
"Servicios sociales y de salud (040)",72,61,2,8,1,,,
"Otras activ. serv.comun.soc y personales (041)",60,22,3,30,1,4,,
"Hogares privados con servicio doméstico (042)",21,,,,,,21,
"Actividad economica no especificada (044)",259,82,88,58,2,29,,
"Desocupado (045)",198,,,,,,,198
"Mujeres (046)",3306,837,227,1270,25,685,169,93
"Agric., ganadería, caza y silvicultura (047)",1236,3,169,508,8,548,,
"Explotación de minas y canteras (049)",78,10,17,51,,,,
"Industrias manufactureras (050)",89,3,7,67,3,9,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",12,4,4,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",510,33,1,399,4,73,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,1,,1,,1,,
"Comercio al por mayor (055)",10,2,,5,,3,,
"Comercio al por menor (056)",497,30,1,393,4,69,,
"Hoteles y restaurantes (057)",183,50,6,106,6,15,,
"Trans., almac. y comunicaciones (058)",12,5,2,5,,,,
"Intermediación financiera (059)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (060)",31,25,2,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",67,64,3,,,,,
"Enseñanza (062)",504,456,,47,,1,,
"Servicios sociales y de salud (063)",119,114,,4,1,,,
"Otras activ. serv.comun.soc y personales (064)",49,18,4,24,1,2,,
"Hogares privados con servicio doméstico (065)",169,,,,,,169,
"Actividad economica no especificada (067)",147,45,12,54,,36,,
"Desocupado (068)",93,,,,,,,93
,,,,,,,,
"URBANA (069)",6261,1711,991,2602,50,543,164,200
"Agric., ganadería, caza y silvicultura (070)",1796,7,399,996,17,377,,
"Explotación de minas y canteras (072)",707,19,211,467,2,8,,
"Industrias manufactureras (073)",198,5,60,108,5,20,,
"Suministro de electricidad, gas y agua (074)",14,9,5,,,,,
"Construcción (075)",232,17,168,40,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",712,53,6,561,8,84,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",28,3,4,18,,3,,
"Comercio al por mayor (078)",16,3,,10,,3,,
"Comercio al por menor (079)",668,47,2,533,8,78,,
"Hoteles y restaurantes (080)",179,43,4,116,8,8,,
"Trans., almac. y comunicaciones (081)",197,53,29,112,1,2,,
"Intermediación financiera (082)",12,11,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",88,63,5,18,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",262,231,31,,,,,
"Enseñanza (085)",951,895,,55,,1,,
"Servicios sociales y de salud (086)",181,168,2,10,1,,,
"Otras activ. serv.comun.soc y personales (087)",94,34,4,49,2,5,,
"Hogares privados con servicio doméstico (088)",164,,,,,,164,
"Actividad economica no especificada (090)",274,103,67,70,,34,,
"Desocupado (091)",200,,,,,,,200
"Hombres (092)",4043,968,860,1787,28,260,17,123
"Agric., ganadería, caza y silvicultura (093)",1310,6,303,793,12,196,,
"Explotación de minas y canteras (095)",638,15,196,417,2,8,,
"Industrias manufactureras (096)",145,3,57,68,2,15,,
"Suministro de electricidad, gas y agua (097)",14,9,5,,,,,
"Construcción (098)",225,13,166,39,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",288,23,6,236,4,19,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",25,2,4,17,,2,,
"Comercio al por mayor (101)",7,1,,6,,,,
"Comercio al por menor (102)",256,20,2,213,4,17,,
"Hoteles y restaurantes (103)",33,7,1,22,2,1,,
"Trans., almac. y comunicaciones (104)",185,48,27,107,1,2,,
"Intermediación financiera (105)",6,5,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",65,44,5,16,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",200,169,31,,,,,
"Enseñanza (108)",503,487,,16,,,,
"Servicios sociales y de salud (109)",65,56,2,7,,,,
"Otras activ. serv.comun.soc y personales (110)",54,20,2,28,1,3,,
"Hogares privados con servicio doméstico (111)",17,,,,,,17,
"Actividad economica no especificada (113)",172,63,59,38,,12,,
"Desocupado (114)",123,,,,,,,123
"Mujeres (115)",2218,743,131,815,22,283,147,77
"Agric., ganadería, caza y silvicultura (116)",486,1,96,203,5,181,,
"Explotación de minas y canteras (118)",69,4,15,50,,,,
"Industrias manufactureras (119)",53,2,3,40,3,5,,
"Construcción (121)",7,4,2,1,,,,
