"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",98,97,,57,27,7,6,,,,1,156
"De 30 a 34 años (025)",97,97,,38,30,20,7,2,,,,201
"De 35 a 39 años (026)",84,84,2,26,23,19,10,4,,,,197
"De 40 a 44 años (027)",74,72,1,12,25,12,15,7,,,2,210
"De 45 a 49 años (028)",50,50,,10,11,5,15,9,,,,171
"De 50 y más años (029)",202,201,1,26,37,36,47,34,18,2,1,806
"Casado(a) (030)",3629,3595,15,352,641,604,946,620,322,95,34,15342
"De 12 a 14 años (031)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (032)",18,14,,10,3,,1,,,,4,20
"De 20 a 24 años (033)",129,127,,69,40,11,7,,,,2,211
"De 25 a 29 años (034)",243,242,1,73,88,50,24,4,2,,1,543
"De 30 a 34 años (035)",384,379,1,66,125,88,76,19,4,,5,1061
"De 35 a 39 años (036)",433,425,2,32,119,118,111,36,7,,8,1402
"De 40 a 44 años (037)",440,433,2,18,85,102,131,74,16,5,7,1727
"De 45 a 49 años (038)",373,372,1,16,52,58,136,63,37,9,1,1703
"De 50 y más años (039)",1607,1602,8,68,128,177,460,424,256,81,5,8673
"Viudo(a) (040)",1178,1166,6,80,131,138,337,288,132,54,12,5786
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",4,4,,4,,,,,,,,4
"De 20 a 24 años (043)",5,5,,3,1,1,,,,,,8
"De 25 a 29 años (044)",6,6,,1,4,1,,,,,,12
"De 30 a 34 años (045)",18,18,,4,3,5,5,1,,,,53
"De 35 a 39 años (046)",28,27,,6,7,6,5,2,1,,1,81
"De 40 a 44 años (047)",49,49,,6,9,11,12,10,1,,,182
"De 45 a 49 años (048)",64,63,,4,12,10,19,13,3,2,1,267
"De 50 y más años (049)",1003,993,6,52,94,104,296,262,127,52,10,5177
"Divorciado(a) (050)",134,131,1,37,29,14,23,19,7,1,3,437
"De 15 a 19 años (052)",4,4,,4,,,,,,,,4
"De 20 a 24 años (053)",13,12,,8,4,,,,,,1,16
"De 25 a 29 años (054)",14,13,,7,6,,,,,,1,19
"De 30 a 34 años (055)",14,13,1,4,3,4,1,,,,1,26
"De 35 a 39 años (056)",9,9,,3,3,2,,1,,,,21
"De 40 a 44 años (057)",15,15,,2,4,2,5,2,,,,51
"De 45 a 49 años (058)",14,14,,4,1,1,3,2,2,1,,64
"De 50 y más años (059)",51,51,,5,8,5,14,14,5,,,236
"Soltero(a) (060)",1050,486,10,290,109,53,24,,,,564,763
"De 12 a 14 años (061)",3,3,,3,,,,,,,,3
"De 15 a 19 años (062)",32,30,2,27,1,,,,,,2,29
"De 20 a 24 años (063)",255,63,,53,8,2,,,,,192,75
"De 25 a 29 años (064)",215,70,,43,19,4,4,,,,145,109
"De 30 a 34 años (065)",143,66,,37,19,9,1,,,,77,106
"De 35 a 39 años (066)",104,49,1,25,14,6,3,,,,55,83
"De 40 a 44 años (067)",76,42,1,27,8,5,1,,,,34,62
"De 45 a 49 años (068)",60,47,1,21,16,6,3,,,,13,83
"De 50 y más años (069)",162,116,5,54,24,21,12,,,,46,213
,,,,,,,,,,,,
"URBANA (080)",3328,3059,27,707,759,524,571,304,124,43,269,9771
"De 12 a 14 años (081)",6,2,,,2,,,,,,4,4
"De 15 a 19 años (082)",69,58,1,47,8,1,1,,,,11,70
"De 20 a 24 años (083)",292,222,4,146,60,9,3,,,,70,307
"De 25 a 29 años (084)",390,324,2,161,115,36,10,,,,66,540
"De 30 a 34 años (085)",424,394,2,114,147,92,32,6,1,,30,867
"De 35 a 39 años (086)",436,400,2,78,152,95,64,8,1,,36,1000
"De 40 a 44 años (087)",357,334,3,40,97,91,75,22,5,1,23,1026
"De 45 a 49 años (088)",289,280,1,32,66,49,89,32,9,2,9,1004
"De 50 y más años (089)",1065,1045,12,89,112,151,297,236,108,40,20,4953
"Conviviente (090)",1304,1265,13,339,366,202,211,94,29,11,39,3567
"De 12 a 14 años (091)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (092)",53,43,1,37,3,1,1,,,,10,50
"De 20 a 24 años (093)",159,153,4,96,45,6,2,,,,6,213
"De 25 a 29 años (094)",223,216,1,99,83,25,8,,,,7,372
"De 30 a 34 años (095)",206,206,1,45,79,57,21,3,,,,482
"De 35 a 39 años (096)",188,182,1,33,70,34,38,5,1,,6,478
"De 40 a 44 años (097)",141,138,,13,42,35,34,10,3,1,3,451
"De 45 a 49 años (098)",103,101,1,4,20,17,39,15,4,1,2,404
"De 50 y más años (099)",226,225,4,12,23,27,68,61,21,9,1,1115
"Separado(a) (100)",190,188,2,59,45,37,26,16,3,,2,509
"De 15 a 19 años (102)",6,6,,3,3,,,,,,,9
"De 20 a 24 años (103)",15,14,,12,1,1,,,,,1,17
"De 25 a 29 años (104)",22,22,,17,4,1,,,,,,28
"De 30 a 34 años (105)",25,25,,9,8,8,,,,,,49
"De 35 a 39 años (106)",23,23,1,7,4,7,3,1,,,,56
"De 40 a 44 años (107)",21,20,1,3,7,5,4,,,,1,50
"De 45 a 49 años (108)",18,18,,3,4,1,7,3,,,,67
"De 50 y más años (109)",60,60,,5,14,14,12,12,3,,,233
"Casado(a) (110)",1102,1081,6,149,259,218,232,137,61,19,21,3935
"De 15 a 19 años (112)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (113)",31,30,,18,10,1,1,,,,1,46
"De 25 a 29 años (114)",56,56,1,25,20,9,1,,,,,97
"De 30 a 34 años (115)",122,120,1,40,48,20,7,3,1,,2,254
"De 35 a 39 años (116)",162,155,,18,64,50,21,2,,,7,398
"De 40 a 44 años (117)",149,143,1,9,43,44,34,10,2,,6,453
"De 45 a 49 años (118)",119,118,,11,29,25,38,10,5,,1,414
"De 50 y más años (119)",460,457,3,27,44,69,130,112,53,19,3,2270
"Viudo(a) (120)",279,275,2,24,32,38,87,51,29,12,4,1288
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 30 a 34 años (125)",5,5,,1,1,,3,,,,,16
"De 35 a 39 años (126)",13,13,,4,5,3,1,,,,,27
"De 40 a 44 años (127)",9,9,,,2,3,2,2,,,,34
"De 45 a 49 años (128)",14,14,,1,3,3,3,4,,,,54
"De 50 y más años (129)",236,232,2,17,20,29,78,45,29,12,4,1154
"Divorciado(a) (130)",33,32,,10,4,5,4,6,2,1,1,124
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",4,4,,2,1,1,,,,,,7
"De 40 a 44 años (137)",4,4,,,2,1,1,,,,,12
"De 45 a 49 años (138)",4,4,,3,,,,,,1,,18
"De 50 y más años (139)",17,17,,3,,3,3,6,2,,,83
"Soltero(a) (140)",420,218,4,126,53,24,11,,,,202,348
"De 15 a 19 años (142)",7,7,,6,1,,,,,,,8
"De 20 a 24 años (143)",85,24,,19,4,1,,,,,61,30
"De 25 a 29 años (144)",87,28,,19,7,1,1,,,,59,40
"De 30 a 34 años (145)",65,37,,18,11,7,1,,,,28,65
"De 35 a 39 años (146)",46,23,,14,8,,1,,,,23,34
"De 40 a 44 años (147)",33,20,1,15,1,3,,,,,13,26
"De 45 a 49 años (148)",31,25,,10,10,3,2,,,,6,47
"De 50 y más años (149)",66,54,3,25,11,9,6,,,,12,98
,,,,,,,,,,,,
"RURAL (160)",10493,9918,53,1879,1911,1521,2208,1426,707,213,575,37375
"De 12 a 14 años (161)",33,14,,10,4,,,,,,19,18
"De 15 a 19 años (162)",437,338,5,290,35,5,3,,,,99,387
"De 20 a 24 años (163)",1209,1032,9,603,313,80,23,4,,,177,1593
"De 25 a 29 años (164)",1304,1197,2,390,416,262,114,11,2,,107,2575
"De 30 a 34 años (165)",1227,1170,8,191,378,305,231,51,6,,57,3233
"De 35 a 39 años (166)",1164,1129,5,108,250,259,350,121,31,5,35,4014
"De 40 a 44 años (167)",960,935,4,59,126,169,301,209,54,13,25,4077
"De 45 a 49 años (168)",849,839,3,45,86,125,279,175,102,24,10,4043
"De 50 y más años (169)",3310,3264,17,183,303,316,907,855,512,171,46,17435
"Conviviente (170)",5767,5587,31,1205,1214,931,1137,653,323,93,180,19326
"De 12 a 14 años (171)",28,10,,7,3,,,,,,18,13
"De 15 a 19 años (172)",346,256,3,216,31,4,2,,,,90,298
"De 20 a 24 años (173)",835,793,9,445,253,66,16,4,,,42,1245
"De 25 a 29 años (174)",895,877,2,271,304,211,82,7,,,18,1904
"De 30 a 34 años (175)",789,785,7,111,266,214,152,32,3,,4,2171
"De 35 a 39 años (176)",754,753,1,61,166,169,247,81,23,5,1,2752
"De 40 a 44 años (177)",522,520,3,21,50,93,178,128,39,8,2,2420
"De 45 a 49 años (178)",474,472,1,18,40,77,153,105,65,13,2,2355
"De 50 y más años (179)",1124,1121,5,55,101,97,307,296,193,67,3,6168
"Separado(a) (180)",569,559,2,224,135,66,75,40,15,2,10,1416
"De 15 a 19 años (182)",43,39,,36,2,1,,,,,4,43
"De 20 a 24 años (183)",90,87,,63,21,2,1,,,,3,115
"De 25 a 29 años (184)",76,75,,40,23,6,6,,,,1,128
"De 30 a 34 años (185)",72,72,,29,22,12,7,2,,,,152
"De 35 a 39 años (186)",61,61,1,19,19,12,7,3,,,,141
"De 40 a 44 años (187)",53,52,,9,18,7,11,7,,,1,160
"De 45 a 49 años (188)",32,32,,7,7,4,8,6,,,,104
"De 50 y más años (189)",142,141,1,21,23,22,35,22,15,2,1,573
"Casado(a) (190)",2527,2514,9,203,382,386,714,483,261,76,13,11407
"De 12 a 14 años (191)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (192)",15,12,,9,2,,1,,,,3,17
"De 20 a 24 años (193)",98,97,,51,30,10,6,,,,1,165
"De 25 a 29 años (194)",187,186,,48,68,41,23,4,2,,1,446
"De 30 a 34 años (195)",262,259,,26,77,68,69,16,3,,3,807
"De 35 a 39 años (196)",271,270,2,14,55,68,90,34,7,,1,1004
"De 40 a 44 años (197)",291,290,1,9,42,58,97,64,14,5,1,1274
"De 45 a 49 años (198)",254,254,1,5,23,33,98,53,32,9,,1289
"De 50 y más años (199)",1147,1145,5,41,84,108,330,312,203,62,2,6403
"Viudo(a) (200)",899,891,4,56,99,100,250,237,103,42,8,4498
"De 15 a 19 años (202)",4,4,,4,,,,,,,,4
"De 20 a 24 años (203)",4,4,,2,1,1,,,,,,7
"De 25 a 29 años (204)",6,6,,1,4,1,,,,,,12
"De 30 a 34 años (205)",13,13,,3,2,5,2,1,,,,37
"De 35 a 39 años (206)",15,14,,2,2,3,4,2,1,,1,54
"De 40 a 44 años (207)",40,40,,6,7,8,10,8,1,,,148
"De 45 a 49 años (208)",50,49,,3,9,7,16,9,3,2,1,213
"De 50 y más años (209)",767,761,4,35,74,75,218,217,98,40,6,4023
"Divorciado(a) (210)",101,99,1,27,25,9,19,13,5,,2,313
"De 15 a 19 años (212)",4,4,,4,,,,,,,,4
"De 20 a 24 años (213)",12,12,,8,4,,,,,,,16
"De 25 a 29 años (214)",12,11,,6,5,,,,,,1,16
"De 30 a 34 años (215)",13,12,1,3,3,4,1,,,,1,25
"De 35 a 39 años (216)",5,5,,1,2,1,,1,,,,14
"De 40 a 44 años (217)",11,11,,2,2,1,4,2,,,,39
"De 45 a 49 años (218)",10,10,,1,1,1,3,2,2,,,46
"De 50 y más años (219)",34,34,,2,8,2,11,8,3,,,153
"Soltero(a) (220)",630,268,6,164,56,29,13,,,,362,415
"De 12 a 14 años (221)",3,3,,3,,,,,,,,3
"De 15 a 19 años (222)",25,23,2,21,,,,,,,2,21
"De 20 a 24 años (223)",170,39,,34,4,1,,,,,131,45
"De 25 a 29 años (224)",128,42,,24,12,3,3,,,,86,69
"De 30 a 34 años (225)",78,29,,19,8,2,,,,,49,41
"De 35 a 39 años (226)",58,26,1,11,6,6,2,,,,32,49
"De 40 a 44 años (227)",43,22,,12,7,2,1,,,,21,36
"De 45 a 49 años (228)",29,22,1,11,6,3,1,,,,7,36
"De 50 y más años (229)",96,62,2,29,13,12,6,,,,34,115
