"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",791,3437,3168,25,92.2,0.7,
"De 45 a 49 años (038)",747,3750,3388,3,90.3,0.1,
"De 50 y más años (039)",2598,15133,12829,,84.8,,
"Viudo(a) (040)",1547,8251,6645,4,80.5,,
"De 15 a 19 años (042)",2,2,2,,100,,
"De 20 a 24 años (043)",2,3,3,,100,,
"De 25 a 29 años (044)",13,39,33,,84.6,,
"De 30 a 34 años (045)",29,84,74,,88.1,,
"De 35 a 39 años (046)",48,168,150,4,89.3,2.4,
"De 40 a 44 años (047)",69,325,284,,87.4,,
"De 45 a 49 años (048)",80,417,383,,91.8,,
"De 50 y más años (049)",1304,7213,5716,,79.2,,
"Divorciado(a) (050)",68,244,224,,91.8,,
"De 20 a 24 años (053)",3,2,2,,100,,
"De 25 a 29 años (054)",1,2,2,,100,,
"De 30 a 34 años (055)",7,15,13,,86.7,,
"De 35 a 39 años (056)",8,17,14,,82.4,,
"De 40 a 44 años (057)",8,25,25,,100,,
"De 45 a 49 años (058)",2,8,6,,75,,
"De 50 y más años (059)",39,175,162,,92.6,,
"Soltero(a) (060)",6225,1216,1134,39,93.3,3.2,
"De 12 a 14 años (061)",1667,5,5,1,100,20,
"De 15 a 19 años (062)",2065,51,49,14,96.1,27.5,
"De 20 a 24 años (063)",1016,135,129,12,95.6,8.9,
"De 25 a 29 años (064)",514,152,145,4,95.4,2.6,
"De 30 a 34 años (065)",257,149,135,6,90.6,4,
"De 35 a 39 años (066)",198,181,176,1,97.2,0.6,
"De 40 a 44 años (067)",112,103,95,1,92.2,1,
"De 45 a 49 años (068)",96,101,90,,89.1,,
"De 50 y más años (069)",300,339,310,,91.4,,
,,,,,,,
"URBANA (080)",7239,16307,14558,291,89.3,1.8,
"De 12 a 14 años (081)",689,8,7,1,87.5,12.5,
"De 15 a 19 años (082)",1060,140,132,39,94.3,27.9,
"De 20 a 24 años (083)",944,645,632,95,98,14.7,
"De 25 a 29 años (084)",821,1155,1108,65,95.9,5.6,
"De 30 a 34 años (085)",673,1401,1324,42,94.5,3,
"De 35 a 39 años (086)",656,1867,1774,35,95,1.9,
"De 40 a 44 años (087)",531,1974,1811,14,91.7,0.7,
"De 45 a 49 años (088)",394,1631,1505,,92.3,,
"De 50 y más años (089)",1471,7486,6265,,83.7,,
"Conviviente (090)",1845,3754,3534,210,94.1,5.6,
"De 12 a 14 años (091)",8,4,3,1,75,25,
"De 15 a 19 años (092)",168,113,107,31,94.7,27.4,
"De 20 a 24 años (093)",433,501,491,82,98,16.4,
"De 25 a 29 años (094)",455,780,748,49,95.9,6.3,
"De 30 a 34 años (095)",316,715,684,25,95.7,3.5,
"De 35 a 39 años (096)",198,515,492,17,95.5,3.3,
"De 40 a 44 años (097)",126,488,452,5,92.6,1,
"De 45 a 49 años (098)",49,193,180,,93.3,,
"De 50 y más años (099)",92,445,377,,84.7,,
"Separado(a) (100)",283,762,698,6,91.6,0.8,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",7,6,6,3,100,50,
"De 20 a 24 años (103)",31,33,33,1,100,3,
"De 25 a 29 años (104)",39,63,62,1,98.4,1.6,
"De 30 a 34 años (105)",30,59,53,,89.8,,
"De 35 a 39 años (106)",39,109,99,1,90.8,0.9,
"De 40 a 44 años (107)",29,103,90,,87.4,,
"De 45 a 49 años (108)",23,84,82,,97.6,,
"De 50 y más años (109)",84,305,273,,89.5,,
"Casado(a) (110)",2046,8674,7757,59,89.4,0.7,
"De 12 a 14 años (111)",2,4,4,,100,,
"De 15 a 19 años (112)",4,1,1,,100,,
"De 20 a 24 años (113)",36,48,48,6,100,12.5,
"De 25 a 29 años (114)",122,239,232,14,97.1,5.9,
"De 30 a 34 años (115)",210,544,514,14,94.5,2.6,
"De 35 a 39 años (116)",334,1112,1056,16,95,1.4,
"De 40 a 44 años (117)",311,1232,1137,9,92.3,0.7,
"De 45 a 49 años (118)",259,1179,1082,,91.8,,
"De 50 y más años (119)",768,4315,3683,,85.4,,
"Viudo(a) (120)",490,2575,2063,1,80.1,,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",2,3,3,,100,,
"De 25 a 29 años (124)",5,16,11,,68.8,,
"De 30 a 34 años (125)",6,18,15,,83.3,,
"De 35 a 39 años (126)",19,56,54,1,96.4,1.8,
"De 40 a 44 años (127)",21,100,83,,83,,
"De 45 a 49 años (128)",27,133,123,,92.5,,
"De 50 y más años (129)",409,2248,1773,,78.9,,
"Divorciado(a) (130)",24,96,88,,91.7,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 30 a 34 años (135)",3,9,8,,88.9,,
"De 35 a 39 años (136)",2,5,4,,80,,
"De 40 a 44 años (137)",3,9,9,,100,,
"De 45 a 49 años (138)",1,2,2,,100,,
"De 50 y más años (139)",14,70,64,,91.4,,
"Soltero(a) (140)",2551,446,418,15,93.7,3.4,
"De 12 a 14 años (141)",678,,,,,,
"De 15 a 19 años (142)",880,19,17,5,89.5,26.3,
"De 20 a 24 años (143)",441,59,56,6,94.9,10.2,
"De 25 a 29 años (144)",200,57,55,1,96.5,1.8,
"De 30 a 34 años (145)",108,56,50,3,89.3,5.4,
"De 35 a 39 años (146)",64,70,69,,98.6,,
"De 40 a 44 años (147)",41,42,40,,95.2,,
"De 45 a 49 años (148)",35,40,36,,90,,
"De 50 y más años (149)",104,103,95,,92.2,,
,,,,,,,
"RURAL (160)",11265,31962,27895,429,87.3,1.3,
"De 12 a 14 años (161)",997,7,7,1,100,14.3,
"De 15 a 19 años (162)",1372,167,158,61,94.6,36.5,
"De 20 a 24 años (163)",1221,883,843,123,95.5,13.9,
"De 25 a 29 años (164)",1049,1563,1475,92,94.4,5.9,
"De 30 a 34 años (165)",896,2111,1973,65,93.5,3.1,
"De 35 a 39 años (166)",905,2904,2675,59,92.1,2,
"De 40 a 44 años (167)",798,3256,2994,24,92,0.7,
"De 45 a 49 años (168)",761,3593,3235,4,90,0.1,
"De 50 y más años (169)",3266,17478,14535,,83.2,,
"Conviviente (170)",2273,5419,5017,294,92.6,5.4,
"De 12 a 14 años (171)",6,1,1,,100,,
"De 15 a 19 años (172)",171,123,115,51,93.5,41.5,
"De 20 a 24 años (173)",544,663,632,108,95.3,16.3,
"De 25 a 29 años (174)",485,938,890,70,94.9,7.5,
"De 30 a 34 años (175)",351,875,834,34,95.3,3.9,
"De 35 a 39 años (176)",260,842,800,22,95,2.6,
"De 40 a 44 años (177)",150,625,574,8,91.8,1.3,
"De 45 a 49 años (178)",119,524,474,1,90.5,0.2,
"De 50 y más años (179)",187,828,697,,84.2,,
"Separado(a) (180)",409,1140,1008,8,88.4,0.7,
"De 15 a 19 años (182)",10,9,8,1,88.9,11.1,
"De 20 a 24 años (183)",40,43,42,2,97.7,4.7,
"De 25 a 29 años (184)",39,62,59,1,95.2,1.6,
"De 30 a 34 años (185)",60,124,116,3,93.5,2.4,
"De 35 a 39 años (186)",44,105,93,1,88.6,1,
"De 40 a 44 años (187)",44,124,117,,94.4,,
"De 45 a 49 años (188)",39,147,137,,93.2,,
"De 50 y más años (189)",133,526,436,,82.9,,
"Casado(a) (190)",3808,18809,16436,100,87.4,0.5,
"De 12 a 14 años (191)",2,1,1,,100,,
"De 15 a 19 años (192)",5,2,2,,100,,
"De 20 a 24 años (193)",60,100,95,7,95,7,
"De 25 a 29 años (194)",202,443,412,18,93,4.1,
"De 30 a 34 años (195)",309,947,874,25,92.3,2.6,
"De 35 a 39 años (196)",432,1722,1569,32,91.1,1.9,
"De 40 a 44 años (197)",480,2205,2031,15,92.1,0.7,
"De 45 a 49 años (198)",488,2571,2306,3,89.7,0.1,
"De 50 y más años (199)",1830,10818,9146,,84.5,,
"Viudo(a) (200)",1057,5676,4582,3,80.7,0.1,
"De 15 a 19 años (202)",1,1,1,,100,,
"De 25 a 29 años (204)",8,23,22,,95.7,,
"De 30 a 34 años (205)",23,66,59,,89.4,,
"De 35 a 39 años (206)",29,112,96,3,85.7,2.7,
"De 40 a 44 años (207)",48,225,201,,89.3,,
"De 45 a 49 años (208)",53,284,260,,91.5,,
"De 50 y más años (209)",895,4965,3943,,79.4,,
"Divorciado(a) (210)",44,148,136,,91.9,,
"De 20 a 24 años (213)",2,1,1,,100,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",4,6,5,,83.3,,
"De 35 a 39 años (216)",6,12,10,,83.3,,
"De 40 a 44 años (217)",5,16,16,,100,,
"De 45 a 49 años (218)",1,6,4,,66.7,,
"De 50 y más años (219)",25,105,98,,93.3,,
"Soltero(a) (220)",3674,770,716,24,93,3.1,
"De 12 a 14 años (221)",989,5,5,1,100,20,
"De 15 a 19 años (222)",1185,32,32,9,100,28.1,
"De 20 a 24 años (223)",575,76,73,6,96.1,7.9,
"De 25 a 29 años (224)",314,95,90,3,94.7,3.2,
"De 30 a 34 años (225)",149,93,85,3,91.4,3.2,
"De 35 a 39 años (226)",134,111,107,1,96.4,0.9,
"De 40 a 44 años (227)",71,61,55,1,90.2,1.6,
"De 45 a 49 años (228)",61,61,54,,88.5,,
"De 50 y más años (229)",196,236,215,,91.1,,
